Trajectories
100
,,Subj:LASI,,,Subj:RASI,,,Subj:LPSI,,,Subj:RPSI,,,Subj:LTHI,,,Subj:LKNE,,,Subj:LTIB,,,Subj:LANK,,,Subj:LHEE,,,Subj:LTOE,,,Subj:RTHI,,,Subj:RKNE,,,Subj:RTIB,,,Subj:RANK,,,Subj:RHEE,,,Subj:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0,-38.8232,433.703,1139.25,-35.8252,164.415,1135.13,-242.278,336.16,1208.99,-234.126,233.392,1198.91,-114.67,486.186,855.531,-131.274,447.898,658.353,-206.482,445.534,496.31,-262.802,373.486,250.186,-330.337,327.209,212.663,-115.757,359.6,188.859,12.568,103.778,864.109,81.2469,136.42,689.179,-26.4319,128.147,505.646,-138.009,167.977,324.084,-220.564,207.487,312.82,-31.425,180.029,226.13
11,0,-40.6499,433.488,1140.33,-36.2268,164.412,1137.95,-243.337,335.678,1211.12,-234.867,232.964,1201.37,-121.801,485.262,856.659,-142.049,447.436,660.023,-218.063,444.998,498.497,-275.089,373.302,252.407,-342.77,327.257,215.783,-128.579,359.483,188.488,14.5699,103.692,868.794,81.372,136.981,692.655,-17.1211,128.706,503.802,-117.143,168.781,316.016,-198.585,209.003,299.704,-4.60005,178.724,223.921
12,0,-42.3512,433.324,1141.38,-36.3876,164.435,1140.67,-244.252,335.079,1213.14,-235.396,232.418,1203.66,-128.847,484.294,857.837,-152.529,446.939,661.793,-229.382,444.407,500.825,-287.332,373.045,254.838,-355.169,327.212,219.193,-141.494,359.331,188.109,16.086,103.585,873.098,80.5569,137.432,695.568,-8.21346,129.205,501.825,-96.0343,169.61,308.276,-176.017,210.553,287.051,21.9886,177.56,221.954
13,0,-43.9154,433.209,1142.4,-36.3077,164.492,1143.27,-245.014,334.36,1215.02,-235.71,231.755,1205.77,-135.7,483.292,859.053,-162.618,446.404,663.628,-240.384,443.768,503.27,-299.515,372.713,257.478,-367.512,327.064,222.89,-154.515,359.133,187.729,17.0697,103.435,876.911,78.8775,137.775,697.896,0.256885,129.653,499.746,-74.8692,170.461,300.987,-153.073,212.115,275.045,48.1683,176.604,220.376
14,0,-45.3285,433.141,1143.38,-35.9895,164.585,1145.71,-245.612,333.518,1216.76,-235.807,230.973,1207.68,-142.251,482.269,860.292,-172.215,445.826,665.485,-251.006,443.09,505.806,-311.617,372.311,260.321,-379.78,326.813,226.866,-167.654,358.883,187.356,17.4865,103.215,880.128,76.4289,138.018,699.624,8.25249,130.064,497.598,-53.8657,171.332,294.255,-130.011,213.667,263.85,73.7458,175.901,219.331
15,0,-46.5754,433.111,1144.31,-35.4376,164.716,1147.97,-246.037,332.554,1218.33,-235.686,230.077,1209.36,-148.402,481.238,861.533,-181.214,445.207,667.319,-261.183,442.386,508.402,-323.614,371.847,263.359,-391.955,326.471,231.114,-180.914,358.575,186.999,17.3201,102.901,882.663,73.3251,138.174,700.754,15.7337,130.451,495.409,-33.2699,172.224,288.164,-107.132,215.19,253.593,98.508,175.482,218.949
16,0,-47.6404,433.113,1145.18,-34.66,164.884,1150,-246.279,331.469,1219.71,-235.351,229.07,1210.79,-154.064,480.212,862.752,-189.507,444.55,669.081,-270.849,441.674,511.024,-335.474,371.343,266.575,-404.022,326.062,235.624,-194.294,358.21,186.667,16.577,102.473,884.449,69.6979,138.26,701.302,22.6601,130.828,493.207,-13.3498,173.136,282.766,-84.7692,216.668,244.364,122.223,175.364,219.317
17,0,-48.5085,433.134,1145.97,-33.6675,165.084,1151.78,-246.334,330.268,1220.87,-234.806,227.957,1211.97,-159.158,479.204,863.919,-196.991,443.865,670.718,-279.932,440.973,513.632,-347.162,370.823,269.947,-415.966,325.618,240.387,-207.789,357.793,186.362,15.2907,101.922,885.452,65.6939,138.3,701.298,28.9915,131.212,491.014,5.6116,174.069,278.08,-63.2859,218.081,236.208,144.641,175.561,220.458
18,0,-49.1664,433.16,1146.68,-32.4744,165.308,1153.28,-246.199,328.962,1221.79,-234.063,226.747,1212.87,-163.617,478.224,865,-203.571,443.166,672.177,-288.361,440.307,516.187,-358.636,370.321,273.449,-427.772,325.187,245.394,-221.383,357.332,186.085,13.525,101.253,885.668,61.4705,138.318,700.79,34.6896,131.617,488.849,23.3257,175.021,274.087,-43.0599,219.413,229.129,165.5,176.085,222.317
19,0,-49.604,433.175,1147.27,-31.0983,165.541,1154.48,-245.876,327.564,1222.44,-233.134,225.45,1213.49,-167.384,477.282,865.956,-209.159,442.474,673.4,-296.066,439.704,518.647,-369.846,369.874,277.054,-439.418,324.818,250.639,-235.058,356.839,185.83,11.3738,100.488,885.132,57.1899,138.344,699.838,39.7194,132.058,486.723,39.5089,175.994,270.739,-24.472,220.647,223.091,184.526,176.945,224.748
20,0,-49.8151,433.162,1147.74,-29.5599,165.77,1155.37,-245.37,326.091,1222.81,-232.039,224.08,1213.81,-170.409,476.385,866.741,-213.68,441.814,674.331,-302.976,439.191,520.971,-380.735,369.52,280.734,-450.871,324.568,256.12,-248.791,356.324,185.584,8.96008,99.6696,883.91,53.0127,138.406,698.513,44.0502,132.546,484.644,53.8938,176.986,267.958,-7.88888,221.772,218.027,201.446,178.148,227.519
21,0,-49.7992,433.1,1148.04,-27.8825,165.975,1155.93,-244.692,324.565,1222.87,-230.801,222.654,1213.83,-172.65,475.542,867.306,-217.071,441.216,674.916,-309.019,438.796,523.118,-391.239,369.301,284.465,-462.081,324.49,261.84,-262.558,355.801,185.333,6.4314,98.8534,882.104,49.0909,138.529,696.893,47.6571,133.087,482.615,66.2411,177.998,265.647,6.35417,222.778,213.845,215.994,179.694,230.325
22,0,-49.5612,432.97,1148.17,-26.0922,166.136,1156.17,-243.86,323.013,1222.61,-229.445,221.19,1213.56,-174.072,474.757,867.595,-219.284,440.712,675.102,-314.13,438.548,525.053,-401.285,369.252,288.232,-472.976,324.633,267.812,-276.335,355.279,185.061,3.9528,98.1074,879.84,45.5605,138.737,695.059,50.5214,133.686,480.634,76.3507,179.026,263.697,17.971,223.663,210.442,227.931,181.567,232.824
23,0,-49.113,432.755,1148.09,-24.2169,166.233,1156.09,-242.893,321.461,1222.01,-228.003,219.709,1213,-174.644,474.038,867.551,-220.285,440.337,674.843,-318.243,438.472,526.743,-410.793,369.405,292.027,-483.458,325.034,274.055,-290.097,354.763,184.755,1.69713,97.5029,877.262,42.5341,139.043,693.087,52.6315,134.339,478.696,84.0718,180.065,262.001,26.7417,224.432,207.706,237.055,183.733,234.67
24,0,-48.4725,432.438,1147.78,-22.2859,166.244,1155.7,-241.817,319.94,1221.06,-226.507,218.235,1212.16,-174.343,473.39,867.118,-220.052,440.123,674.1,-321.299,438.592,528.165,-419.673,369.785,295.857,-493.4,325.721,280.6,-303.826,354.255,184.41,-0.166919,97.1053,874.525,40.095,139.452,691.049,53.9831,135.038,476.795,89.3112,181.108,260.457,32.5277,225.092,205.531,243.225,186.136,235.561
25,0,-47.664,432.007,1147.23,-20.3295,166.15,1155.02,-240.661,318.48,1219.76,-224.992,216.791,1211.05,-173.153,472.82,866.242,-218.577,440.102,672.847,-323.243,438.927,529.303,-427.827,370.406,299.742,-502.65,326.703,287.487,-317.499,353.749,184.036,-1.4883,96.9649,871.778,38.2922,139.958,689.006,54.579,135.771,474.921,92.0396,182.146,258.98,35.2821,225.654,203.818,246.375,188.697,235.282
26,0,-46.7171,431.452,1146.41,-18.3786,165.935,1154.07,-239.458,317.109,1218.12,-223.492,215.401,1209.7,-171.065,472.336,864.882,-215.866,440.301,671.072,-324.03,439.493,530.151,-435.15,371.275,303.715,-511.03,327.972,294.762,-331.095,353.234,183.662,-2.14754,97.108,869.157,37.1373,140.545,687.004,54.4291,136.517,473.068,92.2932,183.163,257.508,35.0557,226.129,202.482,246.532,191.32,233.737
27,0,-45.666,430.771,1145.32,-16.4637,165.586,1152.88,-238.241,315.854,1216.14,-222.044,214.089,1208.12,-168.081,471.947,863.012,-211.938,440.738,668.778,-323.622,440.299,530.715,-441.536,372.386,307.822,-518.349,329.506,302.473,-344.578,352.699,183.339,-2.06983,97.5312,866.775,36.6038,141.184,685.076,53.5496,137.253,471.227,90.1736,184.141,256,31.9958,226.525,201.451,243.824,193.901,230.966
28,0,-44.5473,429.966,1143.96,-14.6146,165.094,1151.49,-237.045,314.736,1213.85,-220.679,212.873,1206.35,-164.218,471.663,860.63,-206.824,441.426,665.988,-321.992,441.349,531.012,-446.875,373.722,312.118,-524.414,331.262,310.666,-357.896,352.135,183.146,-1.23579,98.199,864.711,36.6276,141.838,683.236,51.9623,137.954,469.391,85.8422,185.059,254.441,26.3382,226.846,200.669,238.476,196.333,227.139
29,0,-43.3993,429.047,1142.32,-12.8601,164.456,1149.93,-235.902,313.771,1211.27,-219.428,211.774,1204.42,-159.503,471.497,857.763,-200.57,442.367,662.746,-319.128,442.642,531.07,-451.065,375.257,316.663,-529.043,333.184,319.374,-370.961,351.541,183.188,0.311573,99.0452,863.006,37.1108,142.461,681.487,49.6934,138.59,467.555,79.5119,185.895,252.834,18.3925,227.091,200.089,230.803,198.516,222.536
30,0,-42.2599,428.026,1140.43,-11.227,163.675,1148.24,-234.842,312.968,1208.45,-218.317,210.804,1202.35,-153.985,471.458,854.467,-193.233,443.555,659.117,-315.029,444.167,530.929,-454.015,376.954,321.515,-532.082,335.206,328.611,-383.641,350.931,183.592,2.465,99.9792,861.66,37.9274,143.004,679.816,46.7727,139.133,465.717,71.4351,186.625,251.202,8.52143,227.252,199.679,221.186,200.369,217.505
31,0,-41.1648,426.923,1138.3,-9.73968,162.759,1146.44,-233.893,312.331,1205.42,-217.368,209.974,1200.19,-147.731,471.559,850.828,-184.885,444.973,655.185,-309.712,445.911,530.638,-455.652,378.769,326.725,-533.422,337.248,338.363,-395.748,350.345,184.5,5.05695,100.894,860.636,38.9295,143.418,678.201,43.232,139.56,463.876,61.8897,187.227,249.573,-2.88359,227.318,199.409,210.045,201.836,212.413
32,0,-40.1462,425.762,1135.98,-8.41995,161.72,1144.57,-233.076,311.854,1202.23,-216.596,209.289,1197.98,-140.827,471.804,846.962,-175.607,446.597,651.052,-303.21,447.852,530.253,-455.931,380.652,332.332,-533.007,339.229,348.581,-407.034,349.845,186.051,7.86978,101.68,859.866,39.9566,143.658,676.612,39.1045,139.847,462.031,51.1639,187.682,247.983,-15.428,227.277,199.258,197.802,202.886,207.597
33,0,-39.2314,424.568,1133.5,-7.28616,160.576,1142.67,-232.406,311.528,1198.96,-216.013,208.749,1195.74,-133.383,472.198,843,-165.494,448.393,646.834,-295.571,449.96,529.838,-454.833,382.551,338.352,-530.846,341.067,359.175,-417.188,349.522,188.368,10.6514,102.231,859.256,40.8436,143.685,675.018,34.4233,139.978,460.186,39.5416,187.978,246.467,-28.7385,227.119,199.204,184.85,203.52,203.323
34,0,-38.442,423.368,1130.92,-6.35297,159.347,1140.76,-231.893,311.334,1195.65,-215.622,208.348,1193.53,-125.531,472.733,839.082,-154.648,450.323,642.659,-286.86,452.201,529.457,-452.369,384.413,344.776,-527.01,342.683,370.012,-425.852,349.481,191.539,13.1351,102.463,858.704,41.4304,143.473,673.387,29.2207,139.947,458.345,27.2881,188.109,245.051,-42.4828,226.839,199.23,171.529,203.765,199.763
35,0,-37.7931,422.189,1128.28,-5.63097,158.056,1138.88,-231.542,311.254,1192.38,-215.422,208.079,1191.38,-117.416,473.398,835.346,-143.177,452.347,638.658,-277.16,454.532,529.177,-448.577,386.192,351.56,-521.632,344.015,380.919,-432.641,349.835,195.594,15.0622,102.314,858.106,41.5696,143.008,671.692,23.5274,139.751,456.513,14.6397,188.078,243.755,-56.3845,226.437,199.319,158.104,203.67,196.986
36,0,-37.2933,421.056,1125.66,-5.12647,156.727,1137.03,-231.35,311.263,1189.21,-215.406,207.927,1189.33,-109.198,474.171,831.914,-131.196,454.42,634.961,-266.562,456.908,529.059,-443.52,387.846,358.628,-514.891,345.015,391.686,-437.164,350.683,200.497,16.2038,101.757,857.371,41.1337,142.294,669.912,17.3719,139.398,454.7,1.79535,187.894,242.591,-70.2311,225.925,199.455,144.764,203.3,194.968
37,0,-36.9449,419.99,1123.1,-4.84134,155.385,1135.26,-231.308,311.337,1186.2,-215.564,207.878,1187.42,-101.04,475.024,828.887,-118.815,456.499,631.694,-255.174,459.276,529.159,-437.274,389.346,365.864,-506.996,345.663,402.075,-439.064,352.091,206.136,16.3809,100.798,856.429,40.0204,141.349,668.038,10.7802,138.904,452.914,-11.0874,187.576,241.56,-83.8749,225.32,199.625,131.621,202.726,193.612
38,0,-36.7444,419.008,1120.68,-4.773,154.053,1133.57,-231.404,311.454,1183.42,-215.878,207.913,1185.67,-93.0975,475.924,826.337,-106.146,458.543,628.97,-243.109,461.583,529.525,-429.923,390.673,373.116,-498.168,345.966,411.83,-438.039,354.071,212.328,15.4789,99.4764,855.242,38.1558,140.205,666.068,3.77548,138.291,451.166,-23.8937,187.15,240.655,-97.2294,224.649,199.815,118.723,202.02,192.78
39,0,-36.6836,418.12,1118.45,-4.91456,152.751,1131.97,-231.624,311.592,1180.91,-216.331,208.014,1184.12,-85.5125,476.835,824.306,-93.2928,460.515,626.889,-230.487,463.773,530.191,-421.548,391.821,380.201,-488.621,345.961,420.688,-433.877,356.57,218.832,13.4565,97.8596,853.802,35.4952,138.911,664.012,-3.62134,137.588,449.47,-36.5494,186.643,239.867,-110.26,223.943,200.016,106.07,201.245,192.317
40,0,-36.7499,417.333,1116.47,-5.25505,151.5,1130.49,-231.947,311.733,1178.73,-216.901,208.161,1182.78,-78.3993,477.727,822.81,-80.3547,462.38,625.53,-217.433,465.794,531.179,-412.228,392.798,386.914,-478.538,345.711,428.394,-426.47,359.471,225.371,10.3461,96.0385,852.132,32.0229,137.52,661.892,-11.3919,136.828,447.838,-49.0162,186.089,239.18,-122.975,223.236,200.221,93.6276,200.456,192.076
41,0,-36.9284,416.648,1114.78,-5.77974,150.313,1129.14,-232.354,311.866,1176.91,-217.566,208.337,1181.69,-71.8381,478.569,821.845,-67.4217,464.107,624.954,-204.069,467.597,532.494,-402.027,393.619,393.034,-468.064,345.3,434.71,-415.825,362.601,231.657,6.24801,94.118,850.284,27.7485,136.097,659.736,-19.5197,136.045,446.288,-61.2861,185.517,238.583,-135.411,222.56,200.425,81.3453,199.694,191.939
42,0,-37.2019,416.06,1113.43,-6.47065,149.205,1127.92,-232.826,311.98,1175.49,-218.301,208.525,1180.85,-65.8692,479.343,821.396,-54.5762,465.672,625.198,-190.517,469.138,534.125,-391.002,394.308,398.34,-457.295,344.82,439.429,-402.064,365.76,237.42,1.31737,92.2087,848.327,22.7039,134.704,657.58,-27.9897,135.275,444.836,-73.3739,184.959,238.062,-147.623,221.942,200.63,69.1673,198.986,191.818
43,0,-37.5526,415.561,1112.44,-7.30698,148.184,1126.83,-233.342,312.071,1174.48,-219.084,208.709,1180.28,-60.4915,480.038,821.44,-41.8944,467.054,626.276,-176.892,470.387,536.044,-379.2,394.892,402.623,-446.272,344.36,442.38,-385.411,368.745,242.433,-4.25328,90.418,846.34,16.9379,133.403,655.463,-36.7875,134.552,443.501,-85.3101,184.439,237.611,-159.674,221.405,200.84,57.042,198.349,191.663
44,0,-37.9625,415.141,1111.83,-8.26575,147.258,1125.89,-233.885,312.139,1173.89,-219.892,208.88,1179.99,-55.6648,480.653,821.957,-29.4482,468.235,628.179,-163.304,471.319,538.206,-366.661,395.398,405.697,-434.988,343.993,443.435,-366.178,371.391,246.525,-10.254,88.8421,844.404,10.5109,132.25,653.428,-45.899,133.904,442.303,-97.1342,183.977,237.228,-171.624,220.961,201.064,44.9271,197.791,191.454
45,0,-38.414,414.789,1111.63,-9.32234,146.43,1125.1,-234.437,312.185,1173.73,-220.702,209.027,1179.96,-51.3167,481.193,822.928,-17.3072,469.203,630.877,-149.853,471.928,540.55,-353.422,395.848,407.413,-423.39,343.768,442.515,-344.738,373.597,249.593,-16.4778,87.56,842.589,3.49034,131.29,651.516,-55.3094,133.358,441.261,-108.889,183.586,236.916,-183.532,220.614,201.318,32.7912,197.312,191.192
46,0,-38.8901,414.494,1111.81,-10.451,145.704,1124.46,-234.984,312.215,1173.99,-221.495,209.144,1180.2,-47.3523,481.672,824.341,-5.5419,469.95,634.316,-136.63,472.215,543.005,-339.516,396.26,407.665,-411.389,343.698,439.587,-321.502,375.344,251.6,-22.7386,86.6282,840.954,-4.0538,130.557,649.769,-65.0023,132.932,440.396,-120.614,183.273,236.684,-195.441,220.358,201.62,20.6139,196.91,190.89
47,0,-39.3746,414.247,1112.39,-11.6256,145.082,1123.96,-235.512,312.233,1174.64,-222.251,209.23,1180.7,-43.6666,482.106,826.19,5.77402,470.472,638.423,-123.715,472.2,545.483,-324.973,396.647,406.393,-398.873,343.767,434.665,-296.89,376.7,252.567,-28.8859,86.0791,839.538,-12.0526,130.07,648.222,-74.9597,132.637,439.728,-132.345,183.038,236.548,-207.387,220.182,201.995,8.38327,196.579,190.568
48,0,-39.8516,414.042,1113.33,-12.82,144.563,1123.62,-236.01,312.246,1175.67,-222.953,209.285,1181.45,-40.1573,482.513,828.467,16.562,470.769,643.104,-111.175,471.909,547.893,-309.82,397.014,403.591,-385.715,343.929,427.807,-271.305,377.81,252.565,-34.8138,85.9202,838.362,-20.4405,129.833,646.909,-85.1604,132.48,439.276,-144.11,182.875,236.528,-219.391,220.066,202.471,-3.90616,196.312,190.244
49,0,-40.3057,413.875,1114.63,-14.0082,144.15,1123.41,-236.469,312.259,1177.04,-223.584,209.311,1182.43,-36.7367,482.909,831.161,26.7378,470.847,648.25,-99.068,471.382,550.137,-294.075,397.362,399.297,-371.783,344.123,419.112,-245.102,378.869,251.695,-40.4649,86.1363,837.432,-29.1563,129.841,645.856,-95.58,132.459,439.057,-155.928,182.771,236.645,-231.464,219.991,203.079,-16.2565,196.098,189.931
50,0,-40.721,413.746,1116.24,-15.1655,143.841,1123.34,-236.876,312.279,1178.73,-224.131,209.315,1183.63,-33.3407,483.307,834.255,36.2116,470.716,653.736,-87.4389,470.664,552.121,-277.743,397.694,393.598,-356.948,344.285,408.717,-218.571,380.091,250.078,-45.8282,86.6925,836.744,-38.1432,130.072,645.086,-106.19,132.565,439.088,-167.811,182.714,236.928,-243.607,219.931,203.857,-28.6683,195.929,189.635
51,0,-41.081,413.659,1118.14,-16.2682,143.639,1123.41,-237.224,312.31,1180.68,-224.579,209.305,1185.03,-29.9344,483.716,837.718,44.8897,470.394,659.427,-76.3222,469.805,553.754,-260.814,398.014,386.618,-341.091,344.359,396.791,-191.916,381.672,247.845,-50.9326,87.5395,836.284,-47.3477,130.497,644.615,-116.958,132.786,439.382,-179.759,182.686,237.402,-255.815,219.867,204.841,-41.1423,195.793,189.357
52,0,-41.3681,413.621,1120.29,-17.294,143.542,1123.61,-237.5,312.359,1182.87,-224.917,209.292,1186.61,-26.5137,484.141,841.508,52.6774,469.9,665.183,-65.7424,468.857,554.956,-243.262,398.331,378.518,-324.109,344.316,383.533,-165.249,383.758,245.132,-55.8363,88.6182,836.04,-56.7178,131.08,644.454,-127.846,133.105,439.947,-191.771,182.669,238.097,-268.078,219.779,206.07,-53.6799,195.678,189.094
53,0,-41.5636,413.639,1122.64,-18.2225,143.552,1123.93,-237.694,312.431,1185.24,-225.133,209.29,1188.34,-23.1032,484.583,845.566,59.4827,469.26,670.858,-55.7152,467.871,555.662,-225.046,398.66,369.484,-305.915,344.157,369.169,-138.594,386.415,242.078,-60.6145,89.8657,836,-66.2001,131.781,644.606,-138.811,133.502,440.789,-203.835,182.646,239.038,-280.383,219.648,207.585,-66.2834,195.572,188.839
54,0,-41.6472,413.722,1125.17,-19.0352,143.669,1124.36,-237.792,312.534,1187.74,-225.217,209.313,1190.2,-19.7511,485.039,849.817,65.222,468.504,676.314,-46.2483,466.892,555.826,-206.113,399.025,359.727,-286.447,343.916,353.951,-111.902,389.624,238.829,-65.3457,91.2199,836.16,-75.7374,132.559,645.071,-149.803,133.955,441.907,-215.937,182.601,240.251,-292.713,219.462,209.421,-78.9555,195.464,188.587
55,0,-41.5977,413.879,1127.83,-19.7157,143.893,1124.91,-237.781,312.677,1190.34,-225.161,209.378,1192.17,-16.5228,485.507,854.175,69.8248,467.665,681.416,-37.3433,465.963,555.422,-186.411,399.452,349.472,-265.673,343.66,338.151,-85.0741,393.276,235.536,-70.0989,92.6239,836.519,-85.2655,133.375,645.84,-160.768,134.442,443.297,-228.06,182.521,241.756,-305.056,219.211,211.616,-91.6985,195.344,188.333
56,0,-41.3931,414.117,1130.57,-20.2502,144.223,1125.57,-237.645,312.872,1192.99,-224.956,209.502,1194.23,-13.4947,485.984,858.542,73.2408,466.778,686.047,-28.9965,465.118,554.448,-165.903,399.97,338.959,-243.595,343.478,322.059,-57.9935,397.189,232.366,-74.923,94.0293,837.083,-94.7107,134.195,646.896,-171.644,134.942,444.948,-240.181,182.394,243.572,-317.395,218.888,214.2,-104.513,195.205,188.075
57,0,-41.0114,414.441,1133.35,-20.6271,144.657,1126.33,-237.368,313.133,1195.64,-224.596,209.703,1196.34,-10.747,486.471,862.814,75.4452,465.878,690.104,-21.2011,464.384,552.926,-144.578,400.607,328.433,-220.263,343.465,305.978,-30.5625,401.134,229.494,-79.8385,95.3983,837.858,-103.988,134.99,648.214,-182.366,135.434,446.842,-252.277,182.213,245.709,-329.717,218.489,217.2,-117.399,195.04,187.814
58,0,-40.4317,414.852,1136.13,-20.8377,145.194,1127.19,-236.936,313.476,1198.25,-224.077,210,1198.49,-8.3588,486.972,866.881,76.4446,465.002,693.508,-13.9477,463.783,550.898,-122.476,401.381,318.134,-195.785,343.715,290.216,-2.73503,404.868,227.102,-84.8323,96.7048,838.848,-113.001,135.738,649.76,-192.86,135.901,448.957,-264.319,181.973,248.173,-342.004,218.011,220.635,-130.353,194.847,187.555
59,0,-39.6349,415.348,1138.86,-20.8762,145.832,1128.13,-236.332,313.92,1200.78,-223.396,210.412,1200.63,-6.403,487.499,870.638,76.2812,464.182,696.207,-7.22589,463.327,548.425,-99.7004,402.304,308.294,-170.342,344.297,275.073,25.4525,408.167,225.37,-89.8563,97.9344,840.05,-121.64,136.427,651.491,-203.048,136.327,451.264,-276.274,181.671,250.966,-354.236,217.457,224.519,-143.369,194.627,187.301
60,0,-38.6053,415.925,1141.51,-20.7396,146.565,1129.16,-235.544,314.485,1203.2,-222.552,210.953,1202.75,-4.94174,488.069,873.982,75.0356,463.447,698.173,-1.02535,463.024,545.581,-76.4345,403.374,299.121,-144.195,345.254,260.83,53.8595,410.855,224.456,-94.8289,99.0841,841.449,-129.785,137.049,653.353,-212.85,136.7,453.729,-288.106,181.308,254.079,-366.387,216.828,228.858,-156.44,194.382,187.058
