Devices
1000
,,Myon - Voltage,,,,,,,,,,,,,
Frame,Sub Frame,GC-M,TA,SOL,VM,VL,RF,BF,ST,GLUT-M,EO,Gracilis,GC-L,Semimembranosus
,,V,V,V,V,V,V,V,V,V,V,V,V,V
25,2,0.0183105,0.00640869,0.0317383,0.0186157,0.03479,0.0167847,0.0274658,0.0363159,0.0292969,-0.00701904,-0.0683594,0.0189209,0.022583
25,3,0.017395,-0.0134277,0.0393677,0.0250244,0.0262451,0.0231934,0.0314331,0.0268555,0.00427246,0.0128174,-0.0421143,0.0259399,0.0341797
25,4,0.0274658,0.00244141,0.0680542,0.0219727,0.0378418,0.010376,0.0271606,0.0195312,0.0271606,0.0149536,-0.0527954,0.0286865,0.043335
26,0,-0.032959,0.00762939,0.0393677,0.00701904,0.0164795,0.00396729,0.0167847,0.0454712,0.0360107,0.012207,-0.0476074,0.038147,0.0476074
26,1,0.0167847,0.0109863,0.0494385,0.0158691,0.0149536,-0.00305176,-0.00976562,0.0476074,0.0189209,-0.0219727,-0.0378418,0.0338745,0.088501
26,2,0.0463867,-0.00244141,0.0500488,0.00457764,0.00335693,-0.00305176,0.0256348,0.0518799,0.0213623,0.0222778,-0.0421143,0.0256348,0.0894165
26,3,0.032959,-0.00518799,0.0537109,-0.000305176,0.0274658,-0.0350952,0.0286865,0.0311279,-0.0201416,0.0210571,-0.0488281,0.017395,0.118713
26,4,0.0335693,-0.0482178,0.0634766,0.00305176,0.0140381,0.00915527,0.0161743,0.022583,0.0146484,0.0238037,-0.0393677,0.03479,0.122681
27,0,0.0320435,0.0088501,0.050354,0.00183105,0.0088501,0.0454712,0.0164795,0.0543213,0.0497437,0.0280762,-0.0457764,0.0204468,0.129089
27,1,0.0488281,0.0405884,0.0473022,0.0268555,0.020752,0.0405884,-0.0164795,0.0296021,0.0167847,0.0567627,-0.000305176,0.0265503,0.132446
27,2,0.0320435,0.020752,0.0668335,0.00915527,0.0320435,0.038147,0.0262451,0.0296021,0.0106812,0.0204468,-0.0369263,-0.0161743,0.123596
27,3,0.022583,0.0250244,0.0686646,0.017395,0.0177002,0.0189209,0.032959,0.0271606,0.0219727,0.0296021,-0.0317383,0.0302124,0.169067
27,4,0.045166,0.0250244,0.050354,-0.0308228,0.0140381,0.00732422,0.0363159,0.0341797,0.0332642,0.0344849,-0.0195312,0.0308228,0.629883
28,0,0.0234985,-0.0119019,0.0738525,0.0259399,0.0012207,0.00213623,0.0216675,0.0363159,0.0411987,0.0390625,-0.0311279,0.0259399,3.04413
28,1,0.0234985,-0.00701904,0.0335693,0.0308228,-0.0109863,0.0439453,0.0186157,0.039978,-0.000915527,0.0320435,-0.00671387,0.0805664,3.09265
28,2,0.0326538,-0.0106812,0.0445557,0.0183105,-0.00335693,0.0256348,0.0332642,-0.0256348,0.0427246,0.0384521,0.0253296,0.0250244,2.98431
28,3,0.0283813,-0.0180054,0.0732422,0.0292969,-0.0186157,0.0125122,0.0228882,0.0308228,0.0415039,0.0396729,-0.00701904,0.0704956,2.84149
28,4,-0.00366211,0.0134277,0.0283813,0.00946045,-0.00488281,0.0546265,0.0231934,0.0299072,0.0363159,0.0292969,0.00854492,0.0222778,2.76459
29,0,0.0427246,0.0286865,0.0366211,0.0241089,-0.00152588,0.0442505,0.00762939,0.0311279,0.0411987,0.03479,-0.0088501,0.0314331,2.66663
29,1,0.0344849,0.0576782,0.0747681,0.0149536,0.00396729,0.0415039,0.0262451,0.0338745,0.0396729,0.0088501,-0.0128174,0.0341797,2.56897
29,2,0.00427246,0.0405884,0.0537109,0.0180054,-0.00915527,0.0527954,0.0137329,0.0256348,0.0479126,0.100098,-0.00640869,0.0408936,2.51404
