Trajectories
100
,,Subj:LASI,,,Subj:RASI,,,Subj:LPSI,,,Subj:RPSI,,,Subj:LTHI,,,Subj:LKNE,,,Subj:LTIB,,,Subj:LANK,,,Subj:LHEE,,,Subj:LTOE,,,Subj:RTHI,,,Subj:RKNE,,,Subj:RTIB,,,Subj:RANK,,,Subj:RHEE,,,Subj:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
13,0,72.8374,458.005,1145.75,100.057,187.669,1158.33,-122.778,342.888,1219.23,-106.829,241.592,1210.83,-41.0706,502.563,869.146,-86.7215,472.711,676.703,-187.697,475.935,530.065,-285.218,412.996,293.772,-361.664,372.039,278.83,-168.96,390.352,188.487,135.149,125.853,879.653,185.32,171.799,699.215,195.085,164.991,486.604,211.736,208.56,269.589,144.994,242.466,219.34,361.221,236.172,219.127
14,0,74.6716,457.114,1144.44,102.822,187.066,1156.83,-120.736,341.425,1217.36,-104.433,240.041,1209.17,-39.7557,501.861,867.796,-86.317,472.705,675.427,-190.027,476.117,530.714,-292.376,413.639,296.319,-369.478,372.984,283.347,-179.45,390.15,188.353,137.388,126.455,877.625,186.099,172.68,697.214,194.826,166.385,484.214,210.875,210.946,267.565,144.012,245.021,217.933,360.566,238.561,216.081
15,0,76.632,456.21,1143.02,105.671,186.453,1155.17,-118.631,339.984,1215.26,-101.968,238.49,1207.34,-37.9365,501.244,866.215,-85.103,472.905,673.861,-191.645,476.4,531.239,-299.004,414.294,298.966,-376.736,373.861,288.191,-189.943,389.923,188.176,139.97,127.297,875.597,186.95,173.503,695.051,193.713,167.718,481.696,208.022,213.207,265.48,140.829,247.455,216.615,357.548,240.507,212.927
16,0,78.6828,455.294,1141.48,108.569,185.828,1153.38,-116.489,338.579,1212.97,-99.4657,236.954,1205.39,-35.6109,500.732,864.408,-83.0408,473.33,672.006,-192.484,476.793,531.647,-304.995,414.943,301.741,-383.287,374.629,293.413,-200.412,389.643,187.957,142.789,128.311,873.585,187.804,174.235,692.746,191.822,168.96,479.078,203.388,215.297,263.338,135.683,249.698,215.341,352.439,242.011,209.802
17,0,80.7865,454.364,1139.85,111.48,185.187,1151.48,-114.34,337.224,1210.52,-96.9599,235.445,1203.33,-32.7786,500.344,862.39,-80.1012,473.993,669.873,-192.483,477.304,531.951,-310.246,415.571,304.676,-388.976,375.249,299.061,-210.816,389.283,187.712,145.708,129.405,871.592,188.592,174.84,690.322,189.235,170.084,476.393,197.214,217.173,261.158,128.855,251.69,214.086,345.561,243.097,206.833
18,0,82.9052,453.421,1138.14,114.365,184.526,1149.52,-112.213,335.928,1207.96,-94.4864,233.98,1201.23,-29.4425,500.098,860.181,-76.2669,474.9,667.481,-191.585,477.943,532.165,-314.659,416.17,307.807,-393.653,375.694,305.176,-221.101,388.818,187.471,148.571,130.468,869.614,189.25,175.287,687.805,186.041,171.064,473.678,189.761,218.802,258.971,120.647,253.381,212.849,337.262,243.806,204.126
19,0,85.0017,452.465,1136.36,117.185,183.841,1147.51,-110.139,334.704,1205.33,-92.081,232.569,1199.12,-25.6107,500.008,857.812,-71.5352,476.051,664.861,-189.744,478.72,532.311,-318.15,416.734,311.172,-397.182,375.946,311.787,-231.195,388.229,187.286,151.215,131.386,867.637,189.716,175.548,685.227,182.328,171.875,470.972,181.302,220.159,256.818,111.375,254.74,211.644,327.901,244.19,201.76
20,0,87.0407,451.5,1134.54,119.899,183.128,1145.51,-108.145,333.559,1202.68,-89.7791,231.225,1197.03,-21.2989,500.082,855.32,-65.9188,477.439,662.054,-186.929,479.643,532.411,-320.649,417.265,314.812,-399.447,376.001,318.912,-241.008,387.508,187.227,153.485,132.048,865.649,189.936,175.6,682.619,178.179,172.499,468.315,172.102,221.228,254.742,101.348,255.754,210.495,317.823,244.308,199.777
21,0,88.9894,450.527,1132.7,122.468,182.383,1143.54,-106.26,332.5,1200.04,-87.6149,229.958,1195.01,-16.5328,500.323,852.751,-59.4465,479.045,659.112,-183.122,480.719,532.495,-322.109,417.767,318.763,-400.366,375.865,326.547,-250.427,386.663,187.381,155.244,132.361,863.643,189.864,175.428,680.016,173.673,172.923,465.744,162.414,222.007,252.785,90.854,256.427,209.435,307.339,244.219,198.189
22,0,90.8191,449.551,1130.86,124.855,181.6,1141.63,-104.508,331.531,1197.46,-85.6198,228.777,1193.1,-11.35,500.724,850.157,-52.1619,480.844,656.098,-178.322,481.951,532.59,-322.502,418.249,323.058,-399.89,375.556,334.669,-259.316,385.722,187.847,156.389,132.26,861.621,189.458,175.029,677.451,168.877,173.141,463.292,152.463,222.503,250.984,80.1464,256.78,208.494,296.717,243.977,196.975
23,0,92.5053,448.573,1129.06,127.027,180.778,1139.81,-102.913,330.652,1194.98,-83.8225,227.688,1191.32,-5.80144,501.271,847.593,-44.1224,482.803,653.08,-172.545,483.338,532.726,-321.823,418.722,327.718,-398.016,375.099,343.231,-267.515,384.734,188.728,156.858,131.712,859.597,188.685,174.405,674.956,163.847,173.155,460.985,142.437,222.736,249.37,69.4351,256.852,207.698,286.163,243.63,196.091
24,0,94.0287,447.599,1127.33,128.954,179.912,1138.1,-101.492,329.865,1192.65,-82.2471,226.695,1189.71,0.0487384,501.941,845.119,-35.3965,484.881,650.135,-165.824,484.875,532.935,-320.085,419.195,332.755,-394.78,374.526,352.162,-274.843,383.768,190.122,156.631,130.721,857.598,187.517,173.571,672.559,158.624,172.972,458.846,132.489,222.734,247.961,58.8807,256.69,207.064,275.827,243.216,195.479
25,0,95.3753,446.631,1125.68,130.611,179.001,1136.52,-100.261,329.164,1190.48,-80.9134,225.801,1188.27,6.12419,502.705,842.79,-26.0605,487.032,647.343,-158.205,486.547,533.243,-317.316,419.679,338.164,-390.258,373.87,361.366,-281.1,382.913,192.111,155.731,129.326,855.66,185.928,172.548,670.283,153.236,172.608,456.888,122.725,222.533,246.764,48.5939,256.35,206.597,265.799,242.765,195.075
26,0,96.5365,445.673,1124.16,131.978,178.043,1135.1,-99.2309,328.546,1188.53,-79.8358,225.004,1187.04,12.3391,503.528,840.663,-16.1961,489.209,644.785,-149.749,488.335,533.679,-313.56,420.179,343.918,-384.562,373.162,370.725,-286.077,382.266,194.751,154.216,127.594,853.826,183.901,171.366,668.147,147.697,172.087,455.117,113.214,222.174,245.778,38.6374,255.893,206.293,256.117,242.297,194.815
27,0,97.5085,444.726,1122.79,133.042,177.038,1133.84,-98.4086,328.003,1186.8,-79.0229,224.302,1186.02,18.6021,504.373,838.787,-5.88692,491.361,642.539,-140.527,490.213,534.265,-308.866,420.698,349.973,-377.829,372.431,380.1,-289.563,381.932,198.061,152.168,125.617,852.14,181.418,170.06,666.164,142.012,171.435,453.536,103.986,221.699,244.989,29.0323,255.376,206.137,246.776,241.827,194.641
28,0,98.2925,443.794,1121.59,133.796,175.987,1132.75,-97.7965,327.527,1185.34,-78.4779,223.691,1185.23,24.8214,505.203,837.207,4.78396,493.441,640.682,-130.618,492.147,535.022,-303.287,421.235,356.261,-370.215,371.702,389.337,-291.355,382.008,202.018,149.68,123.497,850.643,178.469,168.671,664.341,136.174,170.684,452.14,95.0403,221.154,244.378,19.7655,254.851,206.108,237.74,241.362,194.508
29,0,98.8935,442.875,1120.59,134.239,174.893,1131.84,-97.3934,327.109,1184.16,-78.198,223.163,1184.66,30.9103,505.984,835.958,15.7359,495.402,639.282,-120.108,494.099,535.969,-296.88,421.786,362.692,-361.884,370.996,398.268,-291.271,382.576,206.558,146.842,121.339,849.361,175.043,167.24,662.681,130.17,169.868,450.922,86.3501,220.579,243.921,10.7987,254.362,206.178,228.952,240.909,194.382
30,0,99.3198,441.973,1119.82,134.376,173.761,1131.11,-97.194,326.74,1183.26,-78.1749,222.712,1184.33,36.7928,506.688,835.07,26.8917,497.205,638.396,-109.088,496.024,537.117,-289.696,422.346,369.158,-352.997,370.332,406.721,-289.162,383.689,211.57,143.733,119.243,848.311,171.138,165.811,661.185,123.982,169.023,449.872,77.8721,220.01,243.593,2.07712,253.944,206.319,220.346,240.47,194.244
31,0,99.582,441.087,1119.28,134.217,172.597,1130.55,-97.1897,326.411,1182.67,-78.3953,222.327,1184.21,42.4086,507.293,834.565,38.1785,498.817,638.074,-97.6505,497.878,538.479,-281.787,422.908,375.534,-343.702,369.725,414.524,-284.92,385.37,216.911,140.408,117.295,847.489,166.756,164.424,659.85,117.593,168.181,448.979,69.552,219.477,243.367,-6.46162,253.619,206.508,211.853,240.046,194.081
32,0,99.6922,440.217,1118.99,133.778,171.411,1130.16,-97.3689,326.114,1182.38,-78.8413,221.999,1184.32,47.7167,507.787,834.456,49.5267,500.209,638.352,-85.8922,499.615,540.061,-273.201,423.468,381.68,-334.128,369.193,421.508,-278.488,387.601,222.412,136.902,115.563,846.878,161.902,163.116,658.671,110.985,167.374,448.233,61.3318,219.006,243.221,-14.8811,253.398,206.721,203.41,239.64,193.895
33,0,99.6628,439.365,1118.95,133.079,170.21,1129.94,-97.7174,325.839,1182.41,-79.4915,221.719,1184.64,52.6976,508.165,834.753,60.8697,501.365,639.25,-73.9093,501.192,541.866,-263.982,424.023,387.451,-324.379,368.754,427.518,-269.865,390.325,227.887,133.225,114.093,846.449,156.589,161.921,657.645,104.142,166.629,447.626,53.1545,218.611,243.138,-23.2404,253.282,206.946,194.964,239.254,193.688
34,0,99.5064,438.532,1119.16,132.142,169.008,1129.88,-98.2189,325.581,1182.74,-80.3211,221.476,1185.17,57.3535,508.43,835.459,72.1426,502.272,640.776,-61.7986,502.568,543.89,-254.171,424.573,392.701,-314.527,368.428,432.412,-259.104,393.453,233.154,129.37,112.911,846.162,150.835,160.866,656.769,97.0524,165.968,447.15,44.969,218.303,243.104,-31.5906,253.265,207.176,186.474,238.89,193.469
35,0,99.2345,437.72,1119.61,130.994,167.816,1129.98,-98.8557,325.335,1183.37,-81.3036,221.261,1185.9,61.7063,508.595,836.573,83.2803,502.929,642.925,-49.6562,503.71,546.126,-243.808,425.121,397.288,-304.613,368.236,436.07,-246.316,396.866,238.038,125.321,112.023,845.98,144.663,159.969,656.039,89.7107,165.408,446.801,36.7323,218.084,243.112,-39.973,253.334,207.412,177.91,238.552,193.245
36,0,98.8574,436.934,1120.29,129.66,166.649,1130.21,-99.6091,325.098,1184.29,-82.4112,221.067,1186.82,65.7939,508.672,838.089,94.217,503.339,645.673,-37.5767,504.596,548.558,-232.929,425.673,401.079,-294.648,368.197,438.392,-231.656,400.431,242.392,121.061,111.421,845.865,138.1,159.245,655.456,82.116,164.959,446.578,28.4111,217.952,243.162,-48.4179,253.474,207.663,169.256,238.243,193.024
37,0,98.3839,436.179,1121.19,128.169,165.519,1130.57,-100.46,324.867,1185.48,-83.6161,220.887,1187.92,69.6655,508.682,840,104.885,503.51,648.985,-25.6512,505.207,551.159,-221.57,426.235,403.959,-284.613,368.326,439.304,-215.319,404.013,246.093,116.577,111.08,845.792,131.176,158.698,655.02,74.2731,164.627,446.48,19.9826,217.901,243.257,-56.9459,253.666,207.946,160.502,237.964,192.813
38,0,97.821,435.459,1122.27,126.548,164.442,1131.05,-101.388,324.644,1186.94,-84.8908,220.717,1189.19,73.3754,508.641,842.293,115.213,503.456,652.811,-13.9668,505.54,553.895,-209.763,426.815,405.831,-274.463,368.632,438.757,-197.523,407.488,249.059,111.868,110.972,845.743,123.926,158.325,654.733,66.1923,164.409,446.511,11.4338,217.92,243.405,-65.5684,253.894,208.279,151.649,237.719,192.613
39,0,97.1744,434.783,1123.52,124.822,163.429,1131.65,-102.374,324.43,1188.63,-86.2095,220.553,1190.63,76.9772,508.567,844.951,125.128,503.196,657.088,-2.60392,505.598,556.718,-197.535,427.419,406.624,-264.133,369.115,436.728,-178.5,410.754,251.239,106.945,111.06,845.717,116.383,158.117,654.599,57.8891,164.302,446.673,2.76058,217.998,243.62,-74.2895,254.142,208.686,142.701,237.507,192.427
40,0,96.4485,434.158,1124.89,123.018,162.495,1132.34,-103.399,324.231,1190.54,-87.5484,220.396,1192.21,80.5179,508.472,847.955,134.556,502.747,661.74,8.36532,505.394,559.567,-184.913,428.05,406.292,-253.542,369.765,433.218,-158.477,413.74,252.62,101.828,111.308,845.722,108.584,158.06,654.619,49.3833,164.296,446.972,-6.03386,218.123,243.914,-83.1077,254.397,209.192,133.663,237.327,192.253
41,0,95.6467,433.592,1126.37,121.158,161.648,1133.13,-104.446,324.051,1192.65,-88.8862,220.248,1193.94,84.0332,508.365,851.279,143.421,502.131,666.685,18.8788,504.949,562.374,-171.912,428.707,404.816,-242.603,370.562,428.255,-137.671,416.409,253.222,96.549,111.68,845.777,100.565,158.134,654.798,40.6987,164.377,447.41,-14.9406,218.281,244.303,-92.0169,254.65,209.82,124.545,237.175,192.09
42,0,94.7723,433.092,1127.92,119.264,160.899,1134,-105.496,323.9,1194.91,-90.2048,220.113,1195.8,87.5443,508.25,854.888,151.646,501.368,671.828,28.8863,504.291,565.058,-158.545,429.388,402.206,-231.222,371.475,421.889,-116.27,418.759,253.091,91.1386,112.143,845.905,92.3622,158.315,655.135,31.8622,164.531,447.991,-23.9464,218.462,244.8,-101.008,254.894,210.592,115.352,237.048,191.934
43,0,93.8287,432.666,1129.51,117.353,160.253,1134.94,-106.534,323.785,1197.32,-91.4888,219.998,1197.76,91.0556,508.125,858.746,159.161,500.479,677.071,38.3505,503.45,567.533,-144.815,430.085,398.499,-219.309,372.47,414.194,-94.4347,420.814,252.296,85.6269,112.668,846.133,84.0131,158.579,655.632,22.9029,164.741,448.717,-33.0357,218.655,245.419,-110.072,255.126,211.526,106.09,236.94,191.782
44,0,92.8199,432.318,1131.11,115.443,159.713,1135.94,-107.545,323.716,1199.83,-92.7262,219.913,1199.83,94.5555,507.988,862.806,165.896,499.481,682.313,47.2477,502.461,569.711,-130.719,430.789,393.755,-206.78,373.506,405.262,-72.2885,422.617,250.922,80.0382,113.23,846.484,75.5544,158.901,656.284,13.8518,164.993,449.588,-42.1913,218.85,246.17,-119.195,255.344,212.638,96.7607,236.843,191.631
45,0,91.7513,432.052,1132.7,113.55,159.282,1136.99,-108.515,323.706,1202.41,-93.9077,219.867,1201.97,98.0168,507.83,867.014,171.791,498.391,687.452,55.5683,501.36,571.506,-116.245,431.485,388.06,-193.564,374.546,395.211,-49.9211,424.216,249.07,74.3891,113.811,846.975,67.0234,159.256,657.086,4.74058,165.27,450.601,-51.3958,219.041,247.061,-128.365,255.547,213.937,87.3662,236.751,191.478
46,0,90.6299,431.869,1134.24,111.685,158.957,1138.08,-109.431,323.763,1205.02,-95.0267,219.872,1204.17,101.4,507.643,871.309,176.796,497.225,692.388,63.315,500.18,572.842,-101.38,432.163,381.519,-179.604,375.558,384.175,-27.3913,425.658,246.845,68.6899,114.394,847.617,58.458,159.623,658.03,-4.39881,165.556,451.751,-60.6321,219.22,248.096,-137.57,255.738,215.429,77.906,236.658,191.32
47,0,89.4647,431.767,1135.73,109.862,158.733,1139.2,-110.282,323.9,1207.65,-96.079,219.941,1206.4,104.657,507.421,875.624,180.871,495.996,697.028,70.5026,498.954,573.652,-86.1071,432.806,374.257,-164.862,376.517,372.305,-4.73334,426.972,244.363,62.9471,114.97,848.41,49.8966,159.981,659.103,-13.5348,165.84,453.03,-69.8842,219.384,249.275,-146.797,255.918,217.115,68.3787,236.558,191.156
48,0,88.267,431.743,1137.14,108.092,158.604,1140.32,-111.057,324.126,1210.24,-97.0618,220.087,1208.63,107.732,507.158,879.887,183.992,494.714,701.284,77.1549,497.709,573.89,-70.4151,433.404,366.413,-149.319,377.411,359.769,18.0341,428.166,241.74,57.1679,115.531,849.349,41.3783,160.316,660.291,-22.6368,166.11,454.427,-79.1377,219.529,250.596,-156.035,256.087,218.992,58.7828,236.448,190.982
49,0,87.0503,431.789,1138.46,106.385,158.561,1141.45,-111.748,324.452,1212.78,-97.9738,220.323,1210.84,110.569,506.854,884.02,186.15,493.39,705.083,83.3022,496.47,573.531,-54.3,433.944,358.138,-132.984,378.237,346.751,40.898,429.222,239.096,51.3656,116.074,850.417,32.9428,160.615,661.576,-31.6758,166.357,455.93,-88.3799,219.651,252.051,-165.273,256.246,221.052,49.1171,236.325,190.799
50,0,85.8306,431.897,1139.67,104.753,158.594,1142.55,-112.346,324.886,1215.21,-98.8141,220.66,1213,113.112,506.51,887.947,187.354,492.03,708.364,88.9789,495.255,572.57,-37.7729,434.417,349.589,-115.89,379.001,333.44,63.8412,430.098,236.551,45.5633,116.6,851.592,24.63,160.874,662.938,-40.6247,166.573,457.522,-97.6,219.748,253.631,-174.503,256.392,223.284,39.3808,236.188,190.605
51,0,84.6259,432.057,1140.77,103.206,158.692,1143.63,-112.845,325.433,1217.52,-99.5821,221.108,1215.06,115.307,506.137,891.588,187.633,490.642,711.079,94.2197,494.077,571.028,-20.8653,434.812,340.927,-98.1012,379.715,320.037,86.8316,430.734,234.224,39.7973,117.11,852.845,16.4801,161.087,664.354,-49.4584,166.755,459.187,-106.79,219.817,255.324,-183.717,256.522,225.674,29.5744,236.037,190.4
52,0,83.4564,432.258,1141.76,101.757,158.844,1144.65,-113.239,326.098,1219.67,-100.277,221.675,1217.01,117.108,505.747,894.87,187.032,489.231,713.2,99.0566,492.942,568.947,-3.63543,435.122,332.313,-79.7127,380.395,306.741,109.814,431.062,232.226,34.1181,117.608,854.143,8.53283,161.259,665.802,-58.1544,166.898,460.904,-115.942,219.854,257.114,-192.911,256.63,228.207,19.6991,235.872,190.184
53,0,82.3437,432.489,1142.61,100.416,159.039,1145.6,-113.522,326.884,1221.63,-100.897,222.367,1218.8,118.471,505.361,897.722,185.618,487.804,714.713,103.517,491.854,566.387,13.8275,435.337,323.898,-60.8558,381.052,293.747,132.702,431.013,230.657,28.5884,118.102,855.452,0.82704,161.392,667.254,-66.6926,167.002,462.653,-125.055,219.854,258.986,-202.082,256.709,230.862,9.75742,235.695,189.959
54,0,81.3104,432.739,1143.33,99.196,159.269,1146.47,-113.692,327.789,1223.37,-101.439,223.187,1220.41,119.362,504.999,900.084,183.476,486.366,715.62,107.621,490.807,563.424,31.4002,435.447,315.821,-41.6974,381.691,281.243,155.375,430.533,229.598,23.2803,118.598,856.734,-6.59946,161.497,668.684,-75.0553,167.068,464.412,-134.126,219.814,260.922,-211.231,256.749,233.623,-0.247651,235.508,189.726
55,0,80.38,432.999,1143.92,98.11,159.525,1147.24,-113.745,328.811,1224.88,-101.901,224.134,1221.8,119.754,504.686,901.904,180.704,484.922,715.942,111.381,489.796,560.141,48.9242,435.44,308.2,-22.4413,382.308,269.395,177.672,429.587,229.1,18.2695,119.104,857.951,-13.7104,161.585,670.065,-83.2266,167.098,466.159,-143.157,219.728,262.907,-220.363,256.739,236.469,-10.3123,235.311,189.488
56,0,79.5756,433.265,1144.36,97.1706,159.803,1147.89,-113.681,329.942,1226.11,-102.277,225.203,1222.94,119.63,504.444,903.143,177.417,483.478,715.71,114.8,488.808,556.623,66.2075,435.303,301.131,-3.32593,382.887,258.35,199.395,428.169,229.18,13.6299,119.629,859.068,-20.4713,161.667,671.369,-91.1923,167.094,467.871,-152.151,219.59,264.922,-229.485,256.666,239.381,-20.4321,235.107,189.25
57,0,78.9197,433.532,1144.66,96.39,160.098,1148.4,-113.498,331.173,1227.07,-102.562,226.387,1223.82,118.985,504.294,903.777,173.741,482.04,714.97,117.874,487.829,552.955,83.029,435.02,294.681,15.3798,383.399,248.225,220.315,426.301,229.808,9.42754,120.182,860.05,-26.8495,161.758,672.566,-98.9392,167.062,469.526,-161.114,219.395,266.953,-238.605,256.519,242.342,-30.6026,234.895,189.014
58,0,78.4331,433.8,1144.8,95.7796,160.412,1148.77,-113.2,332.492,1227.72,-102.75,227.675,1224.4,117.829,504.247,903.798,169.807,480.614,713.775,120.591,486.846,549.213,99.146,434.577,288.885,33.3834,383.808,239.101,240.174,424.033,230.905,5.7156,120.772,860.865,-32.8139,161.871,673.627,-106.454,167.006,471.101,-170.05,219.138,268.985,-247.733,256.285,245.335,-40.8188,234.676,188.785
59,0,78.1346,434.074,1144.77,95.3494,160.746,1148.96,-112.788,333.884,1228.07,-102.834,229.05,1224.68,116.192,504.308,903.214,165.751,479.209,712.187,122.938,485.844,545.462,114.303,433.958,283.746,50.3779,384.069,231.028,258.7,421.436,232.343,2.53085,121.408,861.484,-38.3347,162.021,674.523,-113.722,166.933,472.576,-178.967,218.816,271.007,-256.88,255.951,248.347,-51.0758,234.449,188.566
60,0,78.0396,434.359,1144.58,95.1073,161.106,1148.97,-112.266,335.333,1228.1,-102.808,230.496,1224.63,114.124,504.47,902.053,161.705,477.83,710.271,124.898,484.809,541.756,128.244,433.15,279.239,66.0549,384.139,224.015,275.621,418.598,233.948,-0.108016,122.098,861.882,-43.3829,162.218,675.225,-120.728,166.846,473.932,-187.866,218.423,273.009,-266.053,255.508,251.371,-61.3683,234.213,188.36
61,0,78.1597,434.668,1144.2,95.0586,161.499,1148.8,-111.641,336.818,1227.8,-102.667,231.992,1224.26,111.7,504.716,900.359,157.799,476.487,708.092,126.455,483.733,538.133,140.725,432.145,275.31,80.1177,383.98,218.039,290.675,415.608,235.513,-2.19999,122.849,862.036,-47.9292,162.473,675.702,-127.452,166.754,475.15,-196.748,217.96,274.986,-275.255,254.946,254.402,-71.6912,233.967,188.165
