Devices
1000
,,Myon - Voltage,,,,,,,,,,,,,
Frame,Sub Frame,GC-M,TA,SOL,VM,VL,RF,BF,ST,GLUT-M,Gracilis,EO,GC-L,Semimembranosus
,,V,V,V,V,V,V,V,V,V,V,V,V,V
10,2,0.0216675,-0.00671387,0.0170898,0.0204468,0.0234985,2.67365,0.015564,-0.174561,0.0143433,0.0418091,-0.0283813,0.0323486,0.0241089
10,3,0.027771,0.015564,0.0170898,0.038147,0.00762939,3.23395,0.0463867,-0.10437,0.0268555,0.0387573,-0.0189209,0.0228882,0.0210571
10,4,0.0283813,0.0296021,0.0177002,0.0161743,0.0152588,3.30048,0.017395,0.102539,0.0415039,0.0286865,-0.00610352,0.0213623,0.0256348
11,0,0.0286865,0.0283813,0.0115967,0.0149536,0.0234985,3.29712,0.0195312,-0.0671387,0.0238037,0.0231934,-0.0653076,0.0213623,0.0204468
11,1,0.00335693,0.0115967,0.0137329,0.0308228,0.0238037,3.26294,0.0311279,0.0238037,0.0787354,0.0320435,-0.0289917,-0.0143433,0.0143433
11,2,0.020752,0.0149536,0.0283813,0.0128174,0.0250244,3.15155,0.0363159,-0.249939,0.0271606,0.0326538,-0.0363159,-0.0164795,0.00701904
11,3,0.0314331,0.0344849,0.00518799,0.010376,0.0131226,3.06702,0.0317383,0.288696,0.043335,0.0360107,-0.0311279,0.0186157,-0.0280762
11,4,0.020752,0.0210571,0.0137329,-0.00366211,0.0244141,2.98065,0.0360107,0.389099,0.0411987,0.0375366,-0.0390625,0.0210571,0.012207
12,0,0.0274658,0.0186157,0.0213623,0.0161743,0.0146484,2.91199,0.0131226,0.757446,0.0396729,0.0354004,-0.0335693,0.0274658,0.020752
12,1,0.0161743,0.0112915,0.00183105,0.00488281,0.0192261,2.8479,0.0286865,0.645447,0.0271606,0.027771,-0.00335693,0.0314331,0.0192261
12,2,0.0320435,0.0198364,0.0137329,0.0143433,0.0259399,2.67151,0.0231934,-0.0692749,0.0314331,0.0405884,-0.0311279,0.0158691,0.0216675
12,3,0.0198364,0.0228882,0.027771,0.00701904,0.0323486,2.00623,0.0341797,0.185242,0.0292969,0.0253296,-0.0344849,0.0335693,0.0152588
12,4,0.020752,0.022583,0.0177002,0.00701904,0.0210571,2.20032,0.0216675,-0.0265503,0.0344849,0.0283813,-0.0311279,0.0180054,0.0268555
13,0,-0.00427246,0.0234985,0.00976562,0.0186157,0.0177002,2.63519,0.0912476,-0.0720215,0.0268555,-0.0100708,-0.0268555,0.0271606,0.0262451
13,1,0.0289917,0.017395,0.0128174,0.0283813,0.0186157,2.5238,0.0305176,-0.135803,0.0149536,0.0341797,-0.0186157,0.032959,0.0088501
13,2,0.0280762,0.0231934,0.0164795,0.00976562,0.0296021,2.52716,0.0299072,-0.0012207,0.0372314,0.0274658,0.0164795,0.0222778,0.0115967
13,3,0.0100708,0.027771,0.0143433,0.0119019,0.0152588,2.46826,0.012207,-0.00579834,0.0213623,0.043335,-0.0265503,0.0283813,0.0161743
13,4,0.0222778,0.020752,0.0137329,0.00305176,0.0198364,2.43164,0.0231934,-0.474854,0.039978,0.0421143,-0.0405884,0.027771,-0.0241089
14,0,0.0296021,0.0128174,0.0170898,-0.000915527,0.0210571,2.34802,0.06073,0.519409,0.0280762,0.0543213,-0.039978,0.0378418,0.0186157
14,1,0.0198364,0.0265503,0.012207,0.0286865,0.00518799,1.64642,0.0592041,0.715027,0.0158691,-0.0210571,-0.0192261,0.0268555,0.0253296
14,2,0.0344849,0.0128174,0.0289917,0.0210571,0.00610352,1.01227,0.0271606,0.311279,0.0192261,0.0195312,-0.0344849,0.0323486,0.0186157
14,3,0.0296021,0.0192261,0.0152588,0.0119019,-0.00152588,0.903931,0.0201416,0.191345,0.0256348,0.0415039,-0.0088501,0.0326538,-0.00732422
14,4,0.0161743,0.0268555,0.0332642,0.0250244,-0.0256348,1.19873,0.00549316,0.405273,0.0405884,0.0198364,-0.0228882,0.0231934,0.0128174
15,0,0.0369263,0.0326538,0.0280762,0.0146484,0.0146484,1.23535,0.0177002,0.444336,0.0210571,0.0210571,-0.0247192,0.0311279,0.0219727
15,1,0.0308228,0.0192261,0.0195312,0.0198364,0.0299072,1.28967,0.0219727,-0.0408936,0.0247192,0.0256348,-0.0289917,0.0302124,0.0250244
15,2,-0.000610352,0.0210571,0.0335693,-0.00579834,0.0311279,1.23566,0.0442505,0.351562,0.0286865,0.0360107,-0.0213623,0.038147,-0.0131226
15,3,0.0378418,0.0198364,0.0231934,0.020752,-0.000915527,0.353699,0.0598145,0.455627,0.0271606,0.0482178,-0.0424194,0.0454712,0.0302124
15,4,0.0280762,0.0198364,0.0119019,0.00762939,0.0286865,-0.38269,0.0222778,0.526733,0.0338745,0.0256348,-0.0115967,0.0335693,0.0283813
16,0,0.03479,0.0241089,0.0213623,0.00183105,0.00823975,-1.45691,0.0134277,0.421448,0.10437,0.06073,-0.0326538,0.0128174,0.00732422
16,1,0.0344849,0.0289917,0.0228882,0.012207,0.0299072,-1.87134,0.0201416,0.405579,0.0250244,0.015564,-0.0222778,0.0259399,0.0256348
16,2,0.0326538,0.0292969,0.0149536,0.0198364,-0.0112915,-1.69098,0.015564,-0.0012207,-0.0088501,0.0311279,-0.0286865,0.0488281,0.0265503
16,3,0.0231934,0.0177002,0.0616455,0.017395,0.0170898,-1.43005,0.0320435,-0.507202,0.0219727,0.0234985,-0.0320435,0.0344849,0.00762939
16,4,0.0332642,0.0256348,-0.00854492,0.0198364,0.0259399,-1.44928,0.0161743,0.306702,0.0405884,0.0238037,-0.0299072,0.0726318,0.0292969
17,0,0.020752,0.0354004,0.0393677,0.00457764,0.0183105,-1.38031,0.0161743,-0.179443,0.0247192,0.0241089,-0.0476074,0.0189209,0.022583
17,1,0.0286865,0.0656128,0.0350952,0.0137329,0.0650024,-1.3678,0.00671387,0.0619507,0.0213623,0.055542,-0.0231934,0.0292969,0.0521851
17,2,0.0274658,0.0259399,0.0198364,-0.00854492,0.0250244,-1.30676,0.0189209,-0.0610352,0.0408936,0.032959,-0.0231934,0.012207,0.0265503
17,3,0.0201416,0.032959,0.0183105,0.0088501,0.0314331,-1.2912,0.0280762,0.0012207,0.0299072,0.0323486,-0.0387573,0.0497437,0.0369263
17,4,0.0149536,0.0271606,0.0259399,0.0146484,0.00549316,-1.25732,-0.00152588,-0.0701904,0.0280762,0.0457764,-0.0366211,0.0390625,0.0430298
18,0,0.0393677,0.0283813,0.0228882,0.0161743,0.0012207,-1.57074,0.0106812,-0.472717,0.0357056,0.0479126,-0.0378418,0.0415039,0.0271606
18,1,0.0259399,0.00579834,0.0280762,0.0222778,-0.0247192,-1.62903,0.0186157,0.215759,0.0241089,0.0234985,-0.0366211,0.0375366,0.0262451
18,2,0.00671387,0.0732422,0.0299072,0.0189209,-0.00640869,-1.21918,0.0366211,0.0378418,0.0216675,0.0299072,-0.0271606,0.0256348,0.0228882
18,3,0.0286865,0.0311279,0.012207,0.0216675,0.00946045,-1.21918,0.00518799,-0.157471,0.0360107,0.0274658,-0.0311279,0.0378418,0.0271606
18,4,0.0289917,0.0161743,0.027771,0.0241089,0.0247192,-1.28845,0.0170898,-0.403137,0.0286865,0.0286865,-0.043335,0.0311279,0.0369263
19,0,0.0231934,0.0192261,0.0170898,-0.00701904,0.00640869,-1.38275,0.0119019,-0.325012,0.0146484,-0.0158691,-0.0354004,0.0256348,-0.00701904
19,1,-0.0228882,0.0234985,0.0265503,0.050354,0.0213623,-1.12,0.0198364,-0.195312,0.00274658,0.0234985,-0.0323486,0.0363159,0.0262451
19,2,0.0283813,0.010376,0.0250244,0.0372314,-0.0170898,-1.4679,0.0201416,-0.0689697,0.0259399,0.0143433,-0.0183105,0.0320435,0.0305176
19,3,0.0265503,0.0579834,0.0262451,0.0299072,0.00274658,-1.48102,-0.00549316,-0.0305176,0.0286865,0.043335,-0.0308228,0.0216675,0.0180054
19,4,0.0262451,0.0167847,0.0259399,0.0192261,-0.0262451,-1.22467,0.0134277,-0.0775146,0.00488281,0.0244141,-0.0238037,0.0262451,0.027771
20,0,0.0299072,0.0219727,0.00244141,0.0286865,-0.0198364,-0.976257,0.00854492,-0.0775146,0.03479,0.0268555,-0.027771,0.0231934,0.0210571
20,1,0.0317383,0.0177002,0.0149536,0.00732422,0.017395,-0.768127,0.0354004,-0.0653076,0.0317383,0.0762939,-0.0256348,0.0289917,-0.0274658
20,2,0.0335693,0.0317383,0.0241089,0.0289917,0.0125122,-0.690002,0.0158691,-0.0714111,0.0180054,0.0320435,-0.0350952,0.0378418,0.0164795
20,3,0.0366211,0.0244141,0.0189209,0.0708008,0.0115967,-0.555725,-0.0234985,-0.039978,0.0283813,0.0299072,-0.0341797,0.0323486,0.0286865
20,4,0.010376,0.0405884,0.0280762,0.0396729,0.0167847,-0.450745,0.0256348,-0.782166,0.0177002,0.0302124,-0.0286865,0.0421143,0.0201416
21,0,-0.0170898,0.0317383,0.0323486,0.00183105,0.0119019,-0.404968,0.0518799,-0.379639,0.00457764,0.0726318,-0.0213623,0.0241089,0.0231934
21,1,0.0244141,0.0466919,0.0234985,0.0302124,0.0201416,-0.307007,0.027771,-0.889893,0.0167847,0.0265503,-0.0146484,0.027771,0.0250244
21,2,0.0311279,0.0271606,0.0320435,0.017395,0.0119019,-0.284119,0.0140381,-0.745239,0.0177002,-0.000610352,-0.0231934,0.0280762,0.0213623
21,3,0.0262451,0.0137329,0.0238037,0.0146484,0.0125122,-0.191956,0.0183105,-0.719299,-0.0149536,0.0256348,-0.0350952,0.022583,0.0311279
21,4,0.0457764,0.0338745,0.0357056,0.010376,0.0274658,0.161133,0.0146484,-0.396729,0.0143433,0.0921631,-0.0332642,0.0375366,0.0634766
22,0,0.0335693,-0.00732422,0.0320435,0.012207,-0.0219727,0.160828,0.00701904,-0.59967,0.0128174,0.0454712,-0.022583,0.0469971,0.0369263
22,1,0.0354004,0.0268555,0.0268555,0.0241089,0.0180054,0.135193,0.0183105,-0.799866,0.012207,0.0262451,-0.017395,-0.0201416,0.0289917
22,2,0.0466919,0.0244141,0.027771,0.00915527,0.00274658,0.135193,0.0180054,-0.773926,0.0128174,-0.000305176,-0.0366211,0.0378418,0.00488281
22,3,0.0274658,0.0219727,-0.0274658,0.0323486,0.0143433,0.133972,0.0119019,-0.759277,0.0320435,0.0280762,-0.0180054,0.0238037,0.0415039
22,4,0.0317383,0.0372314,0.0183105,0.0177002,-0.00732422,0.133667,0.0167847,-0.745239,0.0189209,0.0228882,-0.022583,0.0164795,0.0286865
23,0,0.020752,0.0289917,0.0213623,0.0247192,0.00579834,0.149231,-0.00671387,-0.728149,0.0140381,0.0164795,-0.0286865,0.0952148,0.0344849
23,1,0.0247192,0.0231934,0.0238037,0.0228882,0.010376,0.131226,0.0195312,-0.688477,0.0201416,0.0274658,0.00244141,0.0219727,0.0411987
23,2,0.0192261,0.0698853,0.0222778,0.0256348,0.010376,0.126953,0.0164795,-0.693665,0.0106812,0.0274658,-0.0396729,-0.0131226,0.0256348
23,3,0.0424194,0.0283813,0.0247192,0.00549316,0.015564,0.483093,0.00946045,-1.23993,0.0170898,0.027771,-0.062561,0.0372314,0.0299072
23,4,0.0189209,0.0265503,0.0109863,0.0244141,0.0146484,0.710144,0.0161743,-0.815735,-0.0238037,0.010376,-0.038147,0.0817871,0.0305176
24,0,0.032959,0.0354004,0.015564,0.0280762,0.0344849,0.437317,0.00183105,-1.25,0.0167847,0.0222778,-0.039978,0.0268555,0.043335
24,1,-0.0012207,0.0354004,0.0357056,0.0460815,-0.00915527,0.230408,0.0192261,-1.05835,0.0143433,0.0180054,-0.027771,0.0357056,0.0192261
24,2,0.0234985,0.0384521,0.0314331,0.0244141,0.00152588,0.0814819,0.0192261,-0.956421,0.0241089,0.0241089,-0.0280762,0.0210571,0.0204468
24,3,0.039978,0.0469971,0.0234985,0.017395,0.00701904,0.0198364,0.022583,-0.89325,0.022583,0.0161743,-0.0354004,0.0268555,0.043335
24,4,0.0289917,0.0305176,0.0408936,0.00610352,0.0546265,-0.421753,0.0112915,-0.643005,0.00701904,0.0305176,-0.0314331,0.0256348,0.0335693
25,0,0.0289917,0.0305176,0.0305176,0.0167847,0.0210571,-0.902405,0.020752,-0.859375,0.0204468,0.0357056,-0.0314331,0.0372314,0.0241089
25,1,0.0411987,-0.0222778,0.0296021,0.0274658,0.0259399,-1.39496,0.017395,-0.0970459,0.0112915,0.0186157,-0.0466919,0.0405884,0.0387573
25,2,0.017395,0.0344849,0.0167847,0.000915527,0.0308228,-1.53564,0.027771,-0.255737,0.0143433,0.0314331,-0.0231934,0.0238037,0.0332642
25,3,0.0189209,0.0302124,0.0250244,0.039978,0.0308228,-0.986328,0.0152588,-0.223999,0.0228882,0.0250244,-0.0170898,0.0390625,0.0320435
25,4,0.0436401,0.0332642,0.0265503,0.0305176,0.0280762,-0.819397,-0.0115967,-0.237732,0.0167847,0.0289917,-0.0265503,0.0177002,0.0411987
26,0,0.0268555,0.0186157,0.0390625,0.0289917,0.0231934,-0.211487,0.0189209,0.13916,0.0128174,0.0262451,-0.0219727,0.032959,0.0482178
26,1,0.0421143,0.0320435,-0.0421143,0.0259399,0.0167847,0.583496,0.00701904,0.434875,0.0195312,0.0241089,-0.0219727,-0.00671387,0.0308228
