Trajectories
100
,,Subj:LASI,,,Subj:RASI,,,Subj:LPSI,,,Subj:RPSI,,,Subj:LTHI,,,Subj:LKNE,,,Subj:LTIB,,,Subj:LANK,,,Subj:LHEE,,,Subj:LTOE,,,Subj:RTHI,,,Subj:RKNE,,,Subj:RTIB,,,Subj:RANK,,,Subj:RHEE,,,Subj:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0,134.803,429.978,1143.57,149.585,157.021,1148.14,-67.6501,326.383,1209.74,-57.2727,221.578,1202.33,35.2407,481.348,862.066,-6.06197,453.312,666.962,-57.6372,447.472,465.903,-124.44,393.362,252.694,-194.488,346.053,212.541,21.7059,392.819,190.619,165.104,102.893,864.588,195.747,143.195,679.753,157.709,134.66,472.321,128.015,173.031,229.082,55.6757,223.126,205.135,268.659,186.043,202.244
11,0,134.043,428.575,1143.42,150.368,155.909,1147.07,-68.0167,323.989,1209.02,-56.9686,219.203,1201.63,34.5571,480.523,861.682,-6.74504,452.714,666.374,-60.4945,447.125,465.959,-130.525,393.343,253.745,-201.034,346.123,213.859,15.1174,392.745,190.486,164.449,102.915,863.167,193.226,142.867,678.213,153.889,134.755,470.775,121.773,173.325,228.073,49.5254,223.106,204.382,262.668,186.398,201.2
12,0,133.183,427.175,1143.25,151.044,154.766,1146.04,-68.4262,321.624,1208.36,-56.7296,216.844,1201.04,34.1686,479.685,861.247,-6.61836,452.183,665.692,-62.744,446.81,466.001,-136.457,393.363,254.956,-207.494,346.215,215.483,8.56771,392.646,190.342,163.613,102.781,861.832,190.449,142.346,676.689,149.714,134.751,469.295,115.031,173.571,227.18,42.9152,223.096,203.745,256.142,186.627,200.324
13,0,132.222,425.779,1143.05,151.608,153.593,1145.04,-68.8838,319.291,1207.79,-56.5616,214.505,1200.57,34.0991,478.833,860.759,-5.67324,451.73,664.926,-64.3724,446.535,466.051,-142.189,393.42,256.364,-213.815,346.315,217.493,2.05911,392.511,190.179,162.529,102.438,860.591,187.424,141.634,675.199,145.241,134.638,467.895,107.962,173.752,226.404,36.0025,223.075,203.227,249.258,186.735,199.605
14,0,131.163,424.386,1142.83,152.053,152.392,1144.08,-69.3946,316.99,1207.28,-56.4707,212.188,1200.21,34.3711,477.968,860.224,-3.90757,451.362,664.093,-65.3698,446.305,466.135,-147.67,393.508,258.012,-219.939,346.408,219.971,-4.41093,392.328,189.989,161.141,101.846,859.446,184.159,140.737,673.763,140.527,134.406,466.587,100.719,173.85,225.741,28.9275,223.027,202.828,242.174,186.73,199.025
15,0,130.005,422.996,1142.6,152.374,151.166,1143.16,-69.9646,314.723,1206.85,-56.4637,209.897,1199.95,35.0044,477.095,859.647,-1.32805,451.087,663.212,-65.7309,446.125,466.283,-152.844,393.617,259.946,-225.8,346.475,223.002,-10.8496,392.087,189.766,159.408,100.979,858.401,180.666,139.662,672.397,135.624,134.052,465.379,93.4335,173.857,225.189,21.8079,222.935,202.543,235.024,186.623,198.564
16,0,128.752,421.611,1142.34,152.564,149.915,1142.28,-70.5992,312.491,1206.48,-56.5473,207.635,1199.81,36.014,476.219,859.038,2.04804,450.907,662.304,-65.4562,445.998,466.527,-157.65,393.736,262.215,-231.326,346.494,226.661,-17.2675,391.778,189.505,157.305,99.8283,857.459,176.955,138.424,671.115,130.578,133.576,464.279,86.2079,173.765,224.738,14.7342,222.789,202.364,227.907,186.427,198.201
17,0,127.407,420.229,1142.07,152.616,148.643,1141.44,-71.3039,310.295,1206.18,-56.7279,205.406,1199.76,37.4081,475.348,858.413,6.1914,450.826,661.395,-64.5533,445.924,466.9,-162.028,393.851,264.865,-236.441,346.445,231.016,-23.6759,391.396,189.208,154.826,98.4044,856.622,173.038,137.04,669.929,125.426,132.983,463.286,79.1145,173.576,224.379,7.76922,222.583,202.279,220.896,186.156,197.912
18,0,125.974,418.853,1141.78,152.526,147.35,1140.64,-72.0838,308.136,1205.95,-57.0119,203.212,1199.81,39.1864,474.492,857.79,11.06,450.84,660.514,-63.0369,445.902,467.436,-165.918,393.948,267.938,-241.073,346.303,236.114,-30.0832,390.942,188.887,151.983,96.7328,855.887,168.927,135.532,668.845,120.197,132.281,462.398,72.1961,173.296,224.099,0.949372,222.318,202.272,214.03,185.826,197.677
19,0,124.457,417.482,1141.49,152.289,146.038,1139.89,-72.9432,306.014,1205.77,-57.4045,201.059,1199.95,41.3388,473.66,857.19,16.5992,450.945,659.691,-60.9298,445.927,468.168,-169.265,394.013,271.468,-245.151,346.047,241.982,-36.4907,390.425,188.566,148.802,94.853,855.254,164.635,133.924,667.864,114.909,131.485,461.609,65.4695,172.938,223.884,-5.71204,221.999,202.325,207.324,185.453,197.477
20,0,122.863,416.117,1141.19,151.902,144.71,1139.18,-73.8854,303.932,1205.64,-57.9105,198.95,1200.16,43.8446,472.862,856.638,22.7422,451.13,658.958,-58.2622,445.992,469.125,-172.024,394.03,275.476,-248.614,345.659,248.616,-42.8873,389.863,188.283,145.32,92.8141,854.716,160.171,132.243,666.985,109.577,130.611,460.91,58.9296,172.517,223.718,-12.2201,221.636,202.419,200.774,185.054,197.296
21,0,121.2,414.759,1140.89,151.363,143.367,1138.51,-74.9128,301.889,1205.57,-58.533,196.89,1200.44,46.6723,472.106,856.159,29.4115,451.382,658.347,-55.0712,446.086,470.333,-174.16,393.987,279.972,-251.411,345.123,255.984,-49.2448,389.284,188.095,141.581,90.6704,854.265,155.55,130.514,666.2,104.206,129.679,460.29,52.5558,172.054,223.587,-18.5931,221.243,202.536,194.36,184.644,197.122
22,0,119.474,413.409,1140.61,150.671,142.011,1137.88,-76.0264,299.889,1205.53,-59.2741,194.882,1200.77,49.7798,471.397,855.779,36.5212,451.687,657.891,-51.4004,446.198,471.811,-175.655,393.874,284.947,-253.507,344.429,264.021,-55.5138,388.724,188.07,137.629,88.4775,853.89,150.782,128.765,665.5,98.7965,128.71,459.735,46.317,171.569,223.478,-24.857,220.835,202.661,188.054,184.236,196.947
23,0,117.695,412.068,1140.34,149.827,140.645,1137.29,-77.2258,297.932,1205.54,-60.1344,192.932,1201.14,53.1159,470.74,855.522,43.9791,452.025,657.617,-47.2983,446.314,473.57,-176.506,393.684,290.375,-254.879,343.575,272.629,-61.6206,388.225,188.29,133.507,86.2883,853.576,145.88,127.022,664.873,93.3482,127.726,459.232,40.1777,171.082,223.379,-31.0413,220.427,202.783,181.825,183.843,196.765
24,0,115.871,410.737,1140.09,148.835,139.27,1136.74,-78.5092,296.022,1205.58,-61.1127,191.042,1201.55,56.6216,470.136,855.41,51.6898,452.376,657.553,-42.8172,446.42,475.613,-176.725,393.414,296.213,-255.526,342.564,281.684,-67.4667,387.833,188.84,129.254,84.1499,853.305,140.859,125.308,664.305,87.8581,126.747,458.771,34.1023,170.611,223.281,-37.1745,220.033,202.893,175.644,183.473,196.573
25,0,114.011,409.418,1139.89,147.698,137.89,1136.23,-79.8733,294.162,1205.65,-62.2062,189.219,1201.98,60.2325,469.582,855.459,59.5573,452.72,657.721,-38.0116,446.502,477.936,-176.34,393.066,302.398,-255.459,341.412,291.034,-72.9307,387.587,189.803,124.901,82.1018,853.059,135.733,123.644,663.784,82.324,125.791,458.341,28.0587,170.172,223.179,-43.2818,219.665,202.99,169.484,183.134,196.37
26,0,112.126,408.112,1139.73,146.424,136.509,1135.76,-81.3135,292.355,1205.76,-63.4105,187.465,1202.42,63.8818,469.076,855.682,67.4882,453.037,658.139,-32.9372,446.547,480.521,-175.387,392.645,308.851,-254.705,340.138,300.511,-77.8722,387.52,191.251,120.478,80.1749,852.819,130.52,122.047,663.298,76.7448,124.875,457.934,22.021,169.776,223.07,-49.3831,219.332,203.074,163.326,182.828,196.156
27,0,110.224,406.821,1139.63,145.018,135.131,1135.32,-82.8237,290.607,1205.91,-64.7196,185.786,1202.87,67.5025,468.611,856.085,75.3934,453.309,658.817,-27.6488,446.543,483.342,-173.908,392.161,315.477,-253.302,338.772,309.933,-82.1394,387.651,193.231,116.008,78.3912,852.569,125.236,120.534,662.836,71.1212,124.011,457.546,15.9697,169.429,222.955,-55.4925,219.038,203.152,157.155,182.559,195.933
28,0,108.313,405.547,1139.6,143.491,133.759,1134.92,-84.3967,288.922,1206.09,-66.126,184.186,1203.33,71.0308,468.18,856.668,83.1912,453.518,659.761,-22.1996,446.482,486.365,-171.947,391.627,322.169,-251.299,337.349,319.115,-85.5769,387.977,195.763,111.515,76.7643,852.296,119.9,119.114,662.394,65.456,123.209,457.174,9.89296,169.133,222.836,-61.6185,218.785,203.232,150.964,182.324,195.701
29,0,106.403,404.294,1139.65,141.852,132.401,1134.55,-86.0244,287.307,1206.32,-67.6207,182.669,1203.78,74.4083,467.775,857.429,90.8079,453.651,660.972,-16.6394,446.356,489.547,-169.539,391.06,328.806,-248.747,335.91,327.875,-88.0366,388.474,198.827,107.023,75.3004,851.994,114.531,117.794,661.966,59.7539,122.474,456.821,3.78494,168.889,222.72,-67.7642,218.571,203.326,144.75,182.121,195.463
30,0,104.501,403.063,1139.79,140.112,131.061,1134.23,-87.6977,285.769,1206.59,-69.1939,181.238,1204.24,77.5846,467.39,858.356,98.179,453.697,662.441,-11.014,446.162,492.836,-166.712,390.475,335.262,-245.7,334.495,336.036,-89.3866,389.099,202.368,102.558,73.9996,851.659,109.146,116.581,661.554,54.0208,121.809,456.49,-2.35488,168.69,222.613,-73.9292,218.393,203.444,138.514,181.947,195.221
31,0,102.615,401.857,1140.02,138.283,129.748,1133.94,-89.407,284.313,1206.92,-70.8346,179.899,1204.7,80.5188,467.016,859.437,105.25,453.649,664.157,-5.36436,445.899,496.175,-163.484,389.892,341.406,-242.208,333.147,343.442,-89.5206,389.786,206.292,98.1454,72.8571,851.299,103.761,115.476,661.161,48.2637,121.213,456.188,-8.5234,168.53,222.525,-80.1099,218.244,203.599,132.26,181.796,194.976
32,0,100.75,400.681,1140.36,136.377,128.467,1133.7,-91.1422,282.947,1207.32,-72.5314,178.653,1205.17,83.1807,466.649,860.656,111.974,453.501,666.101,0.274486,445.57,499.505,-159.861,389.325,347.11,-238.316,331.9,349.95,-88.3642,390.458,210.473,93.8134,71.8647,850.923,98.3925,114.478,660.793,42.4897,120.682,455.925,-14.7153,168.401,222.465,-86.3015,218.119,203.805,125.991,181.661,194.732
33,0,98.9115,399.539,1140.81,134.406,127.228,1133.5,-92.8933,281.678,1207.79,-74.2724,177.505,1205.66,85.551,466.282,861.997,118.316,453.251,668.248,5.87336,445.179,502.762,-155.84,388.787,352.25,-234.062,330.784,355.443,-85.8787,391.036,214.766,89.5865,71.0121,850.549,93.0514,113.584,660.46,36.7056,120.212,455.71,-20.9244,168.294,222.443,-92.4987,218.009,204.072,119.712,181.538,194.489
34,0,97.1056,398.435,1141.37,132.383,126.037,1133.36,-94.6499,280.513,1208.34,-76.0453,176.457,1206.18,87.6212,465.914,863.441,124.244,452.901,670.572,11.4093,444.731,505.883,-151.417,388.287,356.714,-229.471,329.819,359.824,-82.0625,391.444,219.013,85.4849,70.2881,850.195,87.7475,112.792,660.172,30.9173,119.794,455.557,-27.1447,168.201,222.471,-98.6963,217.909,204.411,113.428,181.421,194.251
35,0,95.3362,397.373,1142.05,130.321,124.904,1133.26,-96.4023,279.457,1208.98,-77.8384,175.512,1206.73,89.3926,465.541,864.972,129.736,452.453,673.04,16.8656,444.234,508.807,-146.583,387.827,360.407,-224.562,329.014,363.021,-76.9484,391.624,223.059,81.5215,69.6813,849.883,82.4874,112.096,659.941,25.1298,119.422,455.476,-33.3712,168.113,222.558,-104.89,217.809,204.833,107.139,181.303,194.02
36,0,93.6072,396.359,1142.84,128.231,123.836,1133.22,-98.1406,278.515,1209.7,-79.6398,174.671,1207.32,90.8748,465.161,866.574,134.772,451.91,675.617,22.231,443.695,511.476,-141.337,387.405,363.251,-219.339,328.366,364.984,-70.5998,391.544,226.762,77.6996,69.181,849.632,77.2743,111.491,659.779,19.3466,119.087,455.48,-39.5997,168.024,222.714,-111.077,217.706,205.346,100.847,181.179,193.798
37,0,91.9221,395.397,1143.75,126.125,122.839,1133.24,-99.8556,277.693,1210.53,-81.4385,173.936,1207.97,92.0841,464.775,868.233,139.336,451.276,678.265,27.4999,443.121,513.839,-135.681,387.013,365.19,-213.797,327.861,365.687,-63.104,391.197,230.002,74.0125,68.7775,849.46,72.1088,110.97,659.697,13.57,118.781,455.58,-45.8277,167.926,222.948,-117.256,217.594,205.956,94.5514,181.045,193.587
38,0,90.2842,394.493,1144.76,124.016,121.922,1133.31,-101.539,276.993,1211.45,-83.2238,173.309,1208.67,93.0412,464.38,869.936,143.414,450.555,680.945,32.671,442.517,515.85,-129.621,386.641,366.188,-207.92,327.476,365.121,-54.5643,390.611,232.686,70.4432,68.4627,849.381,66.9887,110.528,659.704,7.80116,118.497,455.783,-52.0537,167.815,223.266,-123.425,217.468,206.671,88.2499,180.896,193.387
39,0,88.6966,393.652,1145.87,121.913,121.089,1133.44,-103.182,276.416,1212.48,-84.9861,172.789,1209.44,93.7692,463.979,871.672,146.994,449.752,683.618,37.7463,441.889,517.475,-123.168,386.273,366.229,-201.681,327.183,363.299,-45.0922,389.837,234.752,66.9661,68.2298,849.406,61.9096,110.159,659.808,2.0401,118.228,456.098,-58.2769,167.687,223.674,-129.585,217.325,207.493,81.9396,180.731,193.199
40,0,87.1628,392.878,1147.06,119.826,120.345,1133.62,-104.777,275.965,1213.59,-86.7163,172.378,1210.27,94.2918,463.57,873.432,150.061,448.87,686.243,42.7304,441.237,518.686,-116.333,385.896,365.318,-195.046,326.949,360.25,-34.7989,388.951,236.171,63.5501,68.0731,849.54,56.8651,109.857,660.015,-3.71385,117.97,456.528,-64.4971,167.539,224.174,-135.737,217.162,208.426,75.6174,180.547,193.022
41,0,85.6862,392.176,1148.33,117.767,119.694,1133.87,-106.317,275.638,1214.79,-88.4062,172.073,1211.18,94.6309,463.155,875.206,152.604,447.914,688.78,47.6293,440.565,519.47,-109.122,385.498,363.474,-187.97,326.743,356.021,-23.7882,388.035,236.943,60.1615,67.9881,849.784,51.8478,109.616,660.327,-9.4619,117.717,457.074,-70.7144,167.368,224.767,-141.882,216.977,209.468,69.2799,180.343,192.855
42,0,84.2706,391.549,1149.67,115.742,119.136,1134.16,-107.797,275.433,1216.07,-90.0487,171.875,1212.15,94.8059,462.736,876.984,154.609,446.887,691.191,52.4486,439.869,519.821,-101.533,385.07,360.729,-180.403,326.538,350.675,-12.1498,387.172,237.092,56.7684,67.9711,850.134,46.8497,109.43,660.743,-15.2055,117.469,457.734,-76.9291,167.173,225.451,-148.023,216.769,210.618,62.9242,180.119,192.696
43,0,82.9201,391.001,1151.04,113.762,118.672,1134.49,-109.209,275.349,1217.41,-91.6371,171.781,1213.18,94.8317,462.314,878.753,156.065,445.791,693.44,57.1929,439.148,519.748,-93.5561,384.608,357.133,-172.29,326.315,344.291,0.0450936,386.432,236.669,53.3434,68.0188,850.583,41.8628,109.295,661.26,-20.9459,117.222,458.503,-83.1414,166.954,226.22,-154.162,216.535,211.87,56.5476,179.876,192.542
44,0,81.6392,390.533,1152.44,111.835,118.302,1134.86,-110.548,275.38,1218.8,-93.1658,171.791,1214.26,94.7185,461.892,880.501,156.96,444.631,695.493,61.8646,438.398,519.268,-85.165,384.114,352.743,-163.571,326.062,336.965,12.747,385.862,235.74,49.8672,68.1283,851.121,36.8798,109.206,661.871,-26.6843,116.977,459.372,-89.3514,166.711,227.068,-160.301,216.277,213.218,50.148,179.617,192.391
45,0,80.433,390.146,1153.84,109.967,118.021,1135.27,-111.809,275.522,1220.22,-94.6296,171.901,1215.39,94.4708,461.476,882.21,157.286,443.411,697.321,66.463,437.614,518.409,-76.3233,383.592,347.634,-154.186,325.774,328.807,25.9284,385.48,234.39,46.3295,68.2966,851.736,31.8949,109.157,662.568,-32.4214,116.735,460.33,-95.5595,166.444,227.985,-166.442,215.992,214.653,43.7241,179.344,192.24
46,0,79.3069,389.842,1155.23,108.167,117.826,1135.69,-112.988,275.77,1221.65,-96.0239,172.11,1216.54,94.0879,461.069,883.862,157.038,442.135,698.898,70.9832,436.791,517.208,-66.9842,383.053,341.892,-144.082,325.455,319.946,39.5813,385.271,232.715,42.7302,68.5208,852.413,26.904,109.144,663.338,-38.157,116.497,461.363,-101.766,166.155,228.96,-172.59,215.681,216.163,37.2746,179.061,192.086
47,0,78.2665,389.619,1156.59,106.442,117.712,1136.12,-114.08,276.117,1223.06,-97.3445,172.413,1217.7,93.564,460.679,885.432,156.218,440.811,700.203,75.4164,435.924,515.709,-57.0953,382.505,335.616,-133.211,325.114,310.52,53.7133,385.188,230.823,39.0785,68.7978,853.138,21.9054,109.164,664.167,-43.8903,116.266,462.454,-107.973,165.847,229.982,-178.745,215.346,217.736,30.799,178.769,191.929
48,0,77.318,389.475,1157.89,104.799,117.673,1136.55,-115.082,276.558,1224.44,-98.5879,172.808,1218.85,92.8887,460.312,886.894,154.833,439.447,701.222,79.7491,435.01,513.961,-46.6057,381.955,328.924,-121.541,324.76,300.681,68.3394,385.156,228.832,35.3916,69.1245,853.893,16.9005,109.211,665.04,-49.6194,116.045,463.587,-114.18,165.522,231.038,-184.912,214.986,219.36,24.2963,178.473,191.767
49,0,76.4675,389.41,1159.11,103.245,117.702,1136.96,-115.99,277.086,1225.76,-99.7504,173.291,1219.98,92.0481,459.976,888.219,152.898,438.05,701.945,83.9638,434.045,512.015,-35.4736,381.404,321.945,-109.06,324.402,290.592,83.4734,385.085,226.866,31.6926,69.498,854.661,11.8934,109.284,665.94,-55.3411,115.837,464.742,-120.39,165.186,232.116,-191.091,214.605,221.021,17.7659,178.176,191.601
50,0,75.7211,389.418,1160.24,101.786,117.791,1137.35,-116.8,277.694,1226.99,-100.829,173.857,1221.05,91.0264,459.677,889.378,150.439,436.634,702.367,88.039,433.027,509.923,-23.6761,380.848,314.822,-95.7826,324.044,280.418,99.1165,384.875,225.051,28.0085,69.9154,855.426,6.89181,109.378,666.849,-61.0513,115.646,465.902,-126.606,164.842,233.205,-197.285,214.207,222.706,11.2064,177.88,191.43
51,0,75.0848,389.497,1161.26,100.428,117.934,1137.71,-117.512,278.377,1228.11,-101.82,174.503,1222.05,89.8071,459.423,890.339,147.492,435.209,702.491,91.9502,431.957,507.736,-11.2184,380.271,307.703,-81.757,323.68,270.329,115.246,384.432,223.51,24.3676,70.374,856.169,1.90658,109.492,667.748,-66.7442,115.476,467.047,-132.83,164.497,234.295,-203.495,213.795,224.401,4.61649,177.588,191.258
52,0,74.5641,389.642,1162.15,99.1792,118.124,1138.01,-118.122,279.128,1229.11,-102.721,175.223,1222.95,88.3755,459.22,891.073,144.103,433.789,702.325,95.6702,430.838,505.499,1.85664,379.653,300.74,-67.0691,323.297,260.486,131.805,383.679,222.357,20.7982,70.8715,856.873,-3.04804,109.624,668.619,-72.4127,115.33,468.16,-139.065,164.155,235.376,-209.724,213.378,226.095,-2.00591,177.301,191.085
53,0,74.1643,389.849,1162.91,98.0442,118.354,1138.26,-118.629,279.941,1229.95,-103.529,176.013,1223.74,86.7206,459.07,891.554,140.329,432.389,701.883,99.1711,429.673,503.252,15.4614,378.965,294.079,-51.8466,322.873,251.044,148.692,382.568,221.688,17.3274,71.4056,857.522,-7.95462,109.774,669.443,-78.0481,115.212,469.224,-145.315,163.824,236.442,-215.97,212.962,227.777,-8.66297,177.021,190.915
54,0,73.8896,390.114,1163.51,97.029,118.619,1138.44,-119.032,280.81,1230.63,-104.242,176.867,1224.39,84.8374,458.975,891.759,136.237,431.023,701.182,102.424,428.469,501.03,29.4587,378.177,287.85,-36.26,322.379,242.138,165.757,381.086,221.571,13.9804,71.9742,858.1,-12.7927,109.941,670.203,-83.6402,115.125,470.224,-151.583,163.509,237.488,-222.236,212.557,229.439,-15.357,176.748,190.75
55,0,73.7433,390.431,1163.95,96.1386,118.915,1138.54,-119.332,281.731,1231.12,-104.857,177.779,1224.89,82.7297,458.935,891.674,131.904,429.706,700.245,105.403,427.236,498.857,43.661,377.259,282.16,-20.5216,321.783,233.884,182.797,379.257,222.036,10.7808,72.5751,858.591,-17.5388,110.127,670.881,-89.1768,115.071,471.148,-157.871,163.216,238.508,-228.521,212.171,231.072,-22.0899,176.485,190.592
56,0,73.7278,390.797,1164.22,95.3775,119.238,1138.57,-119.53,282.697,1231.42,-105.372,178.744,1225.22,80.4116,458.946,891.291,127.414,428.452,699.1,108.08,425.984,496.751,57.8335,376.187,277.086,-4.88015,321.05,226.373,199.562,377.146,223.072,7.7511,73.2061,858.983,-22.1669,110.332,671.463,-94.6443,115.052,471.984,-164.182,162.949,239.503,-234.825,211.812,232.672,-28.8634,176.23,190.441
57,0,73.844,391.208,1164.33,94.7493,119.587,1138.51,-119.626,283.702,1231.51,-105.785,179.754,1225.36,77.9097,459.002,890.612,122.855,427.275,697.775,110.435,424.727,494.72,71.7027,374.947,272.666,10.3865,320.152,219.664,215.762,374.849,224.614,4.9133,73.8647,859.263,-26.648,110.56,671.933,-100.027,115.07,472.724,-170.516,162.712,240.469,-241.149,211.486,234.236,-35.6779,175.985,190.298
58,0,74.0914,391.66,1164.28,94.2569,119.961,1138.37,-119.624,284.741,1231.4,-106.095,180.803,1225.33,75.264,459.094,889.647,118.319,426.188,696.304,112.449,423.478,492.768,84.969,373.54,268.899,24.9828,319.072,213.79,231.083,372.486,226.549,2.28988,74.548,859.419,-30.9508,110.812,672.278,-105.307,115.125,473.362,-176.874,162.504,241.409,-247.493,211.197,235.766,-42.5326,175.75,190.164
59,0,74.4682,392.152,1164.07,93.9015,120.361,1138.15,-119.527,285.809,1231.09,-106.302,181.885,1225.09,72.5277,459.214,888.418,113.897,425.201,694.718,114.109,422.254,490.89,97.3233,371.983,265.747,38.6093,317.803,208.751,245.203,370.185,228.717,-0.0956373,75.2529,859.443,-35.0409,111.09,672.488,-110.465,115.215,473.894,-183.253,162.325,242.326,-253.857,210.944,237.264,-49.4252,175.525,190.035
60,0,74.9707,392.681,1163.71,93.6836,120.788,1137.84,-119.34,286.898,1230.57,-106.406,182.99,1224.67,69.7663,459.353,886.955,109.675,424.326,693.051,115.406,421.07,489.079,108.467,370.305,263.138,50.9779,316.353,204.523,257.814,368.076,230.921,-2.21828,75.9761,859.326,-38.8816,111.398,672.552,-115.478,115.34,474.319,-189.651,162.17,243.222,-260.242,210.722,238.738,-56.3517,175.309,189.911
61,0,75.5938,393.246,1163.21,93.6018,121.247,1137.46,-119.066,288.003,1229.86,-106.407,184.112,1224.05,67.0557,459.502,885.298,105.733,423.569,691.336,116.338,419.945,487.325,118.13,368.552,260.973,61.828,314.748,201.056,268.645,366.267,232.944,-4.05168,76.7143,859.062,-42.4329,111.737,672.463,-120.322,115.495,474.639,-196.063,162.031,244.107,-266.648,210.521,240.201,-63.3061,175.105,189.788
