Devices
1000
,,Myon - Voltage,,,,,,,,,,,,,
Frame,Sub Frame,GC-M,TA,SOL,VM,VL,RF,BF,ST,GLUT-M,EO,Gracilis,GC-L,Semimembranosus
,,V,V,V,V,V,V,V,V,V,V,V,V,V
341,2,0.0546265,0.0180054,-0.00793457,0.0228882,0.0222778,0.0201416,0.0421143,0.0250244,-0.00335693,-0.00518799,-0.0164795,0.0183105,0.000610352
341,3,0.0164795,0.0479126,-0.00976562,0.0195312,0.0488281,0.0311279,0.0305176,0.0265503,0.0234985,-0.0189209,-0.0411987,0.00579834,0.0128174
341,4,0.0149536,0.0106812,0.0369263,-0.00518799,0.0265503,-0.0250244,0.0442505,0.0250244,0.0152588,0.0115967,-0.0204468,0.0634766,0.0186157
342,0,0.00946045,0.0314331,0.0302124,0.0500488,0.0100708,0.0308228,0.0506592,0.0305176,0.0405884,0.0308228,-0.0167847,0.0149536,-0.00427246
342,1,0.0299072,0.0186157,-0.0146484,-0.00366211,-0.00579834,0.0283813,0.0363159,0.0167847,0.0280762,0.0271606,-0.0375366,0.0115967,0.0201416
342,2,0.0219727,0.0149536,0.0128174,-0.010376,0.0332642,0.0292969,0.0393677,0.0198364,0.032959,0.0317383,0.00823975,0.0158691,0.0146484
342,3,-0.0308228,0.0262451,0.0109863,-0.0439453,0.0161743,0.0454712,0.0134277,0.0283813,-0.000915527,0.072937,0.0149536,0.0216675,0.0442505
342,4,0.043335,0.039978,0.0326538,0.00946045,0.0234985,0.0335693,0.038147,0.0488281,0.00305176,0.101013,-0.015564,0.0222778,-0.00823975
343,0,0.0393677,0.0292969,0.0418091,-0.0256348,0.0195312,0.0012207,0.0152588,0.0292969,0.010376,0.0985718,-0.0210571,0.0134277,0.00152588
343,1,0.0195312,0.0299072,0.06073,0.00793457,0.0259399,0.0128174,0.038147,0.0286865,0.0222778,0.0942993,-0.0247192,0.0192261,-0.00793457
343,2,0.010376,0.0222778,0.0500488,0.00457764,0.0012207,0.017395,0.0393677,0.020752,0.0189209,0.0814819,-0.0198364,0.0112915,0.0109863
343,3,0.0177002,0.0238037,0.0366211,-0.0177002,0.0219727,0.0323486,0.0396729,0.0213623,0.0137329,0.0680542,-0.0320435,0.0149536,-0.0152588
343,4,0.0216675,0.0238037,0.0582886,0.0601196,0.0161743,0.0109863,0.0167847,0.0320435,0.0253296,0.0537109,-0.0314331,0.0216675,0.00793457
344,0,0.022583,0.0204468,0.0186157,-0.000305176,0.017395,0.0390625,0.0311279,0.0653076,0.0183105,0.0332642,0.00305176,0.0140381,0.00335693
344,1,0.0115967,-0.0289917,0.0299072,0.0183105,0.0509644,0.0320435,0.0180054,0.0149536,0.0405884,0.0231934,-0.0366211,0.022583,0.0088501
344,2,0.0137329,0.0128174,0.0405884,0.00732422,0.0189209,0.00854492,0.0222778,0.0357056,0.0262451,0.00976562,-0.0222778,0.0183105,0.00274658
344,3,0.00976562,0.00610352,-0.000915527,0.010376,0.0375366,0.0314331,0.0280762,0.0131226,0.0405884,0.00274658,-0.038147,0.0769043,0.027771
344,4,0.0256348,0.0177002,0.0408936,0.00488281,0.00579834,0.0549316,0.012207,0.0256348,0.0283813,0.0741577,-0.0183105,0.0228882,0.0109863
345,0,0.017395,0.0317383,-0.00732422,-0.00183105,-0.0219727,0.0234985,0.032959,0.0106812,0.0424194,0.0775146,-0.0149536,0.0198364,0.0222778
345,1,-0.0311279,0.0198364,0.0149536,0.0448608,0.0332642,0.0186157,0.0210571,0.0180054,0.0292969,0.0375366,-0.0115967,0.027771,-0.0265503
345,2,0.0570679,0.015564,-0.00823975,-0.0204468,0.0195312,0.043335,0.0210571,0.0344849,0.0378418,-0.0143433,-0.0244141,0.0198364,0.00305176
345,3,0.0186157,0.015564,0.00793457,0.00305176,0.0137329,0.0256348,0.0158691,0.0213623,0.00549316,-0.0161743,-0.0112915,0.0411987,-0.00610352
345,4,0.0271606,0.0509644,0.000610352,-0.00671387,0.0131226,0.0204468,0.0244141,0.012207,0.0231934,-0.015564,0.0234985,0.0119019,0.00549316
346,0,0.0192261,-0.0216675,0.00213623,-0.0198364,0.0259399,0.0241089,0.0222778,0.057373,0.0354004,0.0231934,-0.0231934,0.032959,0.0125122
346,1,0.0186157,0.0405884,0.0280762,-0.00457764,0.00732422,-0.00427246,0.020752,0.0201416,0.032959,0.0186157,-0.010376,0.0152588,0.0183105
346,2,0.0222778,0.00183105,0.0250244,-0.00610352,0.0421143,0.0280762,0.0241089,0.062561,0.0546265,0.000305176,-0.0332642,0.027771,0.0250244
346,3,0.0213623,0.0354004,0.0488281,0.0149536,0.0119019,0.0222778,0.062561,0.03479,0.0631714,0.0320435,-0.0292969,0.0241089,0.0311279
346,4,0.0283813,0.0262451,0.00946045,0.0128174,0.032959,-0.00732422,0.0344849,0.0289917,0.0500488,0.0228882,-0.0466919,0.0585938,0.0106812
347,0,0.0344849,0.0177002,0.0500488,-0.00946045,0.0268555,0.0137329,0.0167847,0.0228882,0.050354,0.0244141,-0.0613403,-0.0170898,0.00457764
347,1,0.0204468,0.022583,0.0518799,-0.00305176,0.000915527,0.0201416,0.0314331,0.0238037,0.0631714,-0.00152588,-0.0619507,0.0390625,-0.0177002
347,2,0.0268555,0.0198364,0.0592041,0.00762939,0.0238037,-0.00305176,0.0109863,0.0244141,-0.00610352,0.0183105,-0.0698853,-0.0088501,0.0354004
347,3,0.039978,0.022583,0.0311279,-0.0457764,0.0125122,0.0274658,0.00854492,0.0598145,0.0527954,0.0720215,-0.0735474,0.03479,0.0802612
347,4,0.0283813,0.0286865,0.0363159,0.0100708,0.010376,-0.00518799,0.0317383,0.0289917,0.0479126,0.0384521,-0.0741577,0.0378418,-0.0231934
348,0,0.0466919,0.0305176,0.0280762,0.00854492,0.0216675,0.022583,0.00946045,0.0289917,0.0460815,0.0918579,-0.0772095,0.0424194,-0.267029
348,1,0.0769043,0.00244141,0.0164795,0.00823975,0.0088501,0.0112915,0.0280762,0.0250244,0.0561523,0.0366211,-0.0595093,0.0231934,-0.0552368
348,2,-0.0375366,0.0109863,-0.0119019,0.0616455,0.0253296,0.0390625,0.0332642,0.0314331,0.0372314,0.0518799,-0.0942993,0.0302124,-0.0515747
348,3,0.0262451,0.0231934,-0.000305176,0.012207,0.0228882,0.00427246,0.0234985,0.0268555,0.0418091,0.0326538,-0.0497437,0.0674438,0.0210571
348,4,0.0369263,0.0210571,0.00244141,0.00457764,0.0338745,0.0253296,0.0195312,0.00305176,0.0512695,0.0366211,-0.0491333,0.0366211,0.0601196
349,0,0.0323486,0.0222778,-0.0131226,0.00579834,0.015564,0.0292969,0.0247192,0.0326538,0.0527954,0.0280762,-0.0299072,0.0473022,-0.0189209
349,1,-0.00335693,0.0390625,-0.0280762,-0.0552368,0.0177002,0.0140381,0.0183105,0.0418091,0.055542,0.0219727,-0.0100708,0.032959,-0.0149536
349,2,0.0186157,0.0234985,-0.0112915,0.00671387,0.0186157,-0.00213623,0.0219727,0.0280762,-0.00915527,0.0195312,-0.0115967,0.0195312,0.0875854
349,3,0.0341797,0.027771,-0.00976562,0.0100708,0.0161743,0.0228882,0.0192261,0.0354004,0.0274658,0.0933838,-0.0106812,0.0125122,0.0241089
349,4,0.0256348,0.0201416,-0.0167847,0.00640869,0.0143433,0.0283813,-0.0158691,0.0363159,0.045166,0.0289917,-0.00610352,0.0192261,0.0738525
350,0,0.0140381,0.0357056,-0.00915527,0.0128174,0.0170898,0.0204468,0.0765991,0.0402832,0.0289917,0.0680542,0.000305176,0.0250244,0.09552
350,1,0.00610352,0.0350952,0.00823975,0.0387573,0.00610352,0.0195312,0.0436401,0.032959,0.0354004,0.0601196,-0.0436401,0.0210571,0.0537109
350,2,0.0247192,0.0231934,0.00183105,0.0109863,0.0134277,0.0146484,0.00946045,0.0280762,0.0805664,0.0354004,-0.0143433,0.0598145,-0.00366211
350,3,0.0900269,0.0250244,0.0192261,0.0164795,0.00671387,0.0213623,0.0244141,0.020752,0.0354004,0.0286865,-0.0149536,0.032959,0.0326538
350,4,0.0317383,0.0299072,0.0457764,0.00823975,0.0222778,0.0274658,0.0387573,0.0259399,0.0317383,0.0354004,-0.0137329,0.0170898,-0.000305176
351,0,0.0302124,0.0686646,0.0402832,0.00762939,0.0296021,0.0012207,0.0198364,0.0588989,0.010376,0.0448608,-0.0192261,0.0421143,0.0793457
351,1,0.0354004,-0.0341797,0.0463867,-0.0106812,-0.0354004,0.0167847,0.0216675,0.0335693,0.0222778,0.0305176,-0.0308228,0.0317383,0.0759888
351,2,0.0338745,0.0430298,0.0543213,0.012207,0.0622559,-0.0088501,0.000915527,0.0213623,0.0271606,-0.0128174,-0.0213623,0.038147,0.0656128
351,3,0.0302124,-0.0424194,0.0360107,0.0152588,0.0137329,0.0283813,0.0268555,0.0320435,0.0198364,0.0317383,-0.038147,0.0250244,0.071106
351,4,0.0549316,0.0274658,0.119934,0.017395,0.022583,-0.0149536,0.0231934,0.032959,-0.0253296,0.0460815,-0.0518799,0.0146484,0.0579834
352,0,0.0305176,0.0128174,0.0531006,0.0134277,0.00701904,0.00549316,0.0177002,-0.00427246,0.0274658,0.0271606,-0.0372314,0.0253296,0.0265503
352,1,0.0234985,0.0247192,0.0915527,0.0299072,0.0143433,-0.0247192,0.0280762,0.0256348,0.020752,0.0137329,-0.0393677,0.00671387,0.045166
352,2,0.0274658,0.0186157,0.0100708,0.0427246,0.0201416,0.0177002,-0.0384521,0.0222778,0.0192261,0.0192261,-0.0521851,0.0408936,0.06073
352,3,0.0280762,0.022583,0.0158691,0.0183105,0.0152588,0.0088501,0.038147,0.0323486,0.0189209,0.0177002,-0.0479126,0.038147,0.050354
352,4,0.0259399,0.0427246,0.00305176,0.0326538,0.0262451,-0.017395,0.0317383,0.0268555,0.0256348,0.00915527,-0.0344849,0.0454712,0.0509644
353,0,-0.00152588,0.0357056,0.0134277,0.0186157,0.0305176,0.0192261,0.0180054,0.0183105,0.0350952,0.010376,-0.0283813,0.0375366,0.0546265
353,1,0.0436401,0.0112915,0.000305176,0.0192261,0.0482178,0.0216675,0.0140381,0.0234985,0.0180054,0.0131226,-0.0158691,0.0442505,0.0527954
353,2,0.0384521,0.0302124,-0.0228882,0.0256348,0.0128174,0.00976562,0.0216675,0.0180054,0.0302124,0.00640869,-0.0177002,0.0311279,0.0476074
353,3,0.0326538,-0.00946045,-0.00305176,0.0265503,0.0424194,0.00762939,0.0241089,0.0482178,0.0216675,0.0265503,-0.0192261,0.0375366,0.0582886
353,4,0.0192261,0.0308228,-0.055542,0.0415039,0.0167847,-0.0338745,0.010376,0.0244141,0.0204468,0.032959,-0.000915527,0.0360107,0.0363159
354,0,0.0427246,0.0253296,-0.0482178,0.0222778,0.0183105,0.0137329,0.0140381,0.0201416,0.015564,0.0256348,-0.00244141,0.0241089,0.101013
354,1,0.0292969,0.027771,0.0802612,0.0140381,0.0106812,0.0537109,0.0152588,0.0213623,0.0152588,-0.00488281,-0.0192261,0.045166,0.0344849
354,2,0.038147,0.0265503,0.057373,-0.00152588,0.0152588,-0.00793457,0.0192261,0.0119019,0.0280762,-0.00701904,-0.0170898,0.0241089,0.0369263
354,3,0.0299072,0.085144,0.0305176,0.0274658,0.0656128,-0.00549316,0.0134277,0.0228882,0.00488281,-0.010376,-0.0100708,0.0198364,0.0396729
354,4,0.0476074,0.0311279,0.0198364,0.0842285,0.0372314,0.0109863,0.0115967,0.0231934,0.0183105,-0.00976562,-0.0158691,0.0473022,0.0338745
355,0,0.0396729,0.0360107,0.0360107,0.0262451,0.00671387,0.015564,0.0256348,0.0241089,0.0210571,-0.00762939,-0.0241089,0.0292969,0.039978
355,1,0.0445557,0.03479,0.0231934,0.0527954,0.00793457,0.0106812,0.0454712,0.0192261,0.00946045,0.0280762,0.00305176,0.0302124,0.0436401
355,2,0.0405884,0.0241089,0.0683594,0.0344849,0.0256348,0.00549316,0.012207,0.0167847,-0.000610352,-0.00457764,-0.0524902,0.0292969,0.0244141
355,3,0.0231934,0.0222778,0.0540161,0.0265503,0.0231934,0.0253296,0.00244141,-0.020752,0.0253296,0.00579834,-0.00488281,0.0360107,0.0280762
355,4,0.022583,0.0234985,0.0549316,0.0219727,-0.00213623,0.0216675,0.0183105,0.0204468,0.0219727,0.015564,-0.0827026,0.0247192,0.0238037
356,0,0.0274658,-0.0228882,0.0567627,0.0241089,-0.0415039,0.0112915,0.0170898,0.00305176,0.0280762,0.0234985,-0.0302124,0.0372314,0.0183105
356,1,-0.0125122,0.0308228,0.0375366,0.0436401,0.0186157,0.0119019,0.03479,0.010376,0.0158691,0.0222778,-0.0476074,0.0299072,0.0198364
356,2,0.0299072,0.0170898,0.0375366,0.0289917,0.0137329,0.0143433,0.0201416,0.00915527,0.0695801,0.0308228,-0.0466919,0.0128174,0.0253296
356,3,0.0283813,0.0170898,0.0601196,0.0421143,0.0256348,0.017395,0.0201416,0.0192261,-0.000610352,0.00305176,-0.0317383,0.0204468,0.0262451
356,4,0.0305176,0.0317383,0.0250244,0.0534058,0.0192261,0.0253296,0.0259399,0.0125122,-0.00518799,0.0418091,-0.0323486,0.0305176,0.0366211
357,0,0.0558472,0.0372314,0.0210571,-0.0213623,0.00793457,0.0128174,0.0942993,0.022583,0.00579834,0.0204468,-0.0506592,0.0317383,0.0164795
357,1,0.0308228,0.0350952,0.0106812,0.0445557,0.0192261,0.0158691,0.0198364,0.0152588,0.017395,-0.0302124,-0.0515747,0.0375366,0.0283813
357,2,0.0338745,0.0408936,-0.00671387,0.0372314,0.0161743,0.00335693,0.0128174,0.0350952,0.0332642,-0.0323486,-0.0869751,0.0280762,0.0210571
357,3,0.0512695,0.0332642,-0.00823975,0.038147,0.00854492,-0.00335693,0.00915527,0.0100708,0.0323486,-0.0161743,-0.0463867,0.0280762,0.0354004
357,4,0.0357056,0.0408936,0.0161743,0.0354004,0.0234985,0.00762939,0.00671387,0.00488281,0.0231934,-0.0299072,-0.0738525,0.0210571,0.0274658
358,0,0.0280762,0.0271606,0.00335693,0.0280762,0.0219727,0.0180054,0.0222778,0.015564,0.0384521,-0.0253296,-0.045166,0.0939941,0.0341797
358,1,0.0350952,0.0326538,0.0140381,0.0146484,0.0302124,0.071106,0.0140381,0.00579834,0.0259399,0.00610352,-0.0570679,0.0198364,0.0308228
358,2,0.0241089,0.0265503,0.015564,0.027771,0.0128174,0.00640869,0.0338745,0.010376,0.00518799,-0.0189209,-0.0531006,0.0299072,0.0283813
358,3,0.0256348,0.0177002,0.0216675,0.0216675,0.00579834,-0.00488281,0.0204468,-0.0396729,0.0521851,-0.000305176,-0.0485229,0.0280762,0.0271606
358,4,0.0369263,0.0408936,0.0473022,0.0112915,0.0137329,0.0106812,0.0210571,0.0231934,0.032959,-0.0177002,0.0161743,0.0140381,0.0326538
359,0,0.0509644,0.0354004,0.0323486,0.0198364,0.0317383,0.00427246,-0.0192261,0.0161743,0.0164795,-0.0457764,-0.0341797,0.0332642,0.0216675
359,1,0.0186157,0.0497437,0.0543213,0.0219727,0.00518799,0.012207,0.0308228,0.062561,0.0259399,-0.0012207,-0.0570679,0.0183105,0.0317383
359,2,0.0427246,0.0512695,0.0830078,0.0463867,-0.00183105,0.000610352,0.015564,0.0213623,-0.0201416,-0.0216675,-0.0469971,0.0238037,0.0259399
359,3,0.0485229,0.0164795,0.0656128,0.0131226,0.0177002,0.012207,0.0222778,0.0231934,0.0198364,0.0210571,-0.0384521,0.0265503,0.0915527
359,4,0.00152588,0.039978,0.0778198,0.015564,0.0244141,0.000915527,0.020752,0.00640869,0.0152588,0.00915527,-0.03479,0.022583,0.0357056
360,0,0.0354004,0.0204468,0.0595093,0.0692749,0.0436401,0.00793457,0.0619507,-0.00335693,0.0259399,0.039978,-0.0271606,0.0314331,0.0402832
360,1,0.0192261,0.0375366,0.03479,0.0698853,0.0186157,0.017395,-0.0189209,0.0100708,0.0265503,-0.0161743,-0.0610352,0.0228882,-0.00671387
360,2,0.0158691,0.0177002,0.0875854,0.0405884,0.0247192,0.0100708,0.0186157,0.0140381,0.0280762,0.0219727,-0.0213623,0.0250244,0.0170898
360,3,0.0369263,0.0683594,0.0289917,0.0265503,-0.0238037,0.0415039,0.0259399,0.00183105,0.0292969,0.00457764,-0.0143433,0.0311279,0.0384521
360,4,0.0317383,0.0299072,0.0335693,0.0466919,0.0112915,0.0192261,0.0192261,0.0238037,-0.0442505,0.00640869,-0.0228882,0.0634766,0.0445557
361,0,0.0363159,0.0177002,0.0476074,0.0485229,0.0332642,0.0180054,0.000305176,0.00823975,0.0164795,-0.00274658,-0.0210571,0.0317383,0.0598145
361,1,0.0384521,0.0283813,-0.0390625,0.0308228,0.0238037,0.0567627,0.00823975,0.012207,-0.0283813,0.00640869,-0.0213623,0.0299072,0.0384521
361,2,0.0177002,0.0302124,0.0238037,0.0283813,0.0326538,0.0195312,0.0299072,0.00610352,-0.000305176,-0.00915527,-0.00701904,0.012207,0.0671387
361,3,0.085144,0.0439453,0.0140381,-0.00427246,0.0323486,0.0167847,0.0161743,0.0140381,0.0177002,0.00549316,-0.0247192,0.0296021,0.0314331
361,4,0.0210571,0.0643921,0.0210571,0.0228882,0.0341797,0.0119019,0.015564,0.0143433,0.0244141,0.0164795,-0.0170898,0.0466919,0.0216675
362,0,0.020752,0.03479,0.0192261,0.0186157,0.0259399,0.0186157,0.0308228,0.00183105,0.0152588,0.0143433,-0.0161743,0.0396729,0.0308228
362,1,0.039978,0.0402832,-0.0244141,0.0305176,0.0549316,0.0302124,0.0143433,0.00183105,-0.00183105,-0.0100708,-0.0140381,0.022583,0.017395
362,2,0.0180054,-0.020752,0.0354004,0.0296021,0.0320435,0.0112915,0.000305176,0.0189209,0.0128174,0.0357056,-0.0231934,0.0112915,0.032959
362,3,0.0418091,0.0292969,0.0265503,0.0308228,0.0338745,0.0262451,0.0222778,0.0366211,0.0128174,0.050354,-0.0195312,0.0283813,0.027771
362,4,0.055542,0.0286865,0.0125122,-0.0189209,0.0357056,0.0210571,-0.050354,0.0134277,0.0256348,0.0552368,-0.00274658,0.0366211,0.0784302
363,0,0.0115967,0.0268555,0.0402832,0.03479,0.0250244,0.0344849,0.00579834,0.0192261,0.010376,0.0564575,-0.0231934,0.0424194,0.0314331
363,1,0.0177002,0.0402832,-0.0125122,0.0357056,0.0292969,0.0344849,0.0198364,0.00671387,0.0195312,-0.0170898,-0.0250244,0.0299072,-0.022583
363,2,0.0656128,0.0445557,0.0698853,0.0875854,0.0180054,0.0286865,0.020752,0.0125122,0.0186157,-0.0241089,-0.0238037,0.0317383,0.0350952
363,3,0.0265503,0.0271606,0.0195312,0.0390625,0.0546265,0.0164795,0.0152588,-0.0012207,0.0317383,-0.0430298,-0.0296021,0.027771,0.0253296
363,4,0.0335693,0.027771,0.00488281,0.0512695,0.0299072,0.055542,0.00427246,0.0106812,0.067749,-0.0170898,-0.027771,0.0323486,0.00366211
364,0,0.0238037,0.0344849,0.0393677,0.0460815,0.0125122,0.000915527,-0.039978,0.0112915,0.0405884,-0.0250244,-0.0177002,0.0231934,0.0146484
364,1,0.017395,0.0415039,0.0354004,0.0415039,0.0268555,0.017395,0.0244141,0.0152588,0.0256348,0.0149536,-0.0247192,0.0222778,0.0360107
364,2,0.0265503,0.0228882,-0.0112915,0.0256348,0.0247192,-0.0189209,0.00640869,0.0274658,-0.0204468,0.0134277,-0.0286865,-0.0109863,0.0192261
364,3,0.0369263,0.0231934,-0.00427246,0.0408936,0.0192261,0.0393677,0.0131226,0.0213623,0.0482178,0.0286865,-0.0354004,0.00579834,0.0262451
364,4,0.0357056,0.0286865,0.00854492,0.0454712,0.0296021,0.0317383,0.0283813,0.0634766,0.0311279,0.0244141,-0.0601196,0.0363159,0.0457764
365,0,0.0213623,0.0204468,0.0201416,0.0531006,0.0112915,0.0241089,0.0350952,0.0137329,0.0357056,0.0299072,-0.0308228,0.0164795,0.0289917
365,1,0.0253296,0.0335693,0.0128174,0.0292969,0.0256348,0.00579834,0.0137329,0.0241089,0.0198364,-0.0170898,-0.0375366,0.0613403,0.0534058
365,2,0.0149536,-0.0354004,-0.0146484,0.0469971,0.0436401,0.0357056,0.0164795,0.0219727,0.00457764,-0.0146484,-0.039978,0.0363159,0.0344849
365,3,0.0234985,0.0271606,-0.0241089,0.043335,0.0244141,-0.0012207,0.0158691,0.0241089,0.0143433,-0.072937,-0.0411987,0.0234985,0.0219727
365,4,0.0292969,0.010376,-0.00701904,0.0421143,0.0308228,0.0259399,0.00793457,0.0195312,0.0408936,-0.168152,-0.0360107,0.0210571,0.0250244
366,0,-0.0115967,0.0363159,0.0112915,0.107117,0.0442505,0.0183105,-0.0436401,0.00701904,0.017395,-0.160828,-0.0314331,0.020752,-0.00610352
366,1,0.0262451,0.0299072,0.00823975,0.032959,0.0314331,0.0164795,0.0161743,0.0192261,0.0183105,-0.396729,-0.0234985,0.00579834,0.0497437
366,2,0.0744629,0.0372314,0.0195312,0.0411987,0.0161743,0.0216675,0.0344849,0.00732422,0.00976562,-0.725098,-0.0186157,0.0109863,0.03479
366,3,0.0259399,0.0213623,0.0405884,0.0497437,0.0857544,0.0244141,0.0271606,0.038147,0.0131226,-0.840454,-0.022583,0.0216675,0.0357056
366,4,0.0198364,0.0244141,0.0326538,0.045166,0.0350952,0.0320435,-0.0100708,0.0210571,0.0262451,-0.912476,-0.0125122,0.0152588,-0.0222778
367,0,0.020752,0.0387573,-0.0280762,0.0296021,0.00701904,0.0463867,0.0244141,0.0289917,0.0210571,-0.859375,-0.00335693,0.0238037,0.0302124
367,1,0.0131226,0.0326538,0.0799561,0.0393677,0.0390625,0.0540161,0.0186157,0.0170898,0.0137329,-0.682068,-0.0167847,0.0244141,0.0296021
367,2,0.0189209,0.0338745,0.0497437,0.0299072,0.0311279,0.0531006,0.0210571,0.0106812,-0.00396729,-0.440979,-0.00640869,0.0265503,0.0167847
367,3,0.0314331,0.0332642,0.0610352,0.0338745,0.0244141,0.020752,0.0238037,0.00396729,0.0137329,-0.247192,0.00488281,0.015564,0.0567627
367,4,0.100708,0.0247192,0.0494385,0.088501,0.0390625,0.0216675,-0.00366211,0.0253296,0.0167847,-0.0741577,-0.0271606,0.0265503,-0.012207
368,0,0.0286865,-0.00823975,0.045166,0.0344849,0.0289917,0.0183105,0.0286865,0.00335693,0.0454712,0.0961304,-0.0210571,0.00366211,0.0238037
368,1,0.0234985,0.0216675,0.055542,0.0311279,0.0289917,0.0198364,-0.00244141,0.0250244,0.0231934,0.0906372,-0.0250244,0.0198364,-0.0100708
368,2,0.0213623,0.0131226,0.0350952,0.0390625,0.0411987,0.0231934,0.015564,0.0128174,0.0115967,0.1828,-0.0216675,-0.0354004,0.0488281
368,3,0.0231934,0.0698853,0.0360107,0.0228882,0.0524902,0.0128174,0.0186157,0.0421143,0.00640869,0.238037,-0.0289917,0.0143433,0.0354004
368,4,0.0201416,0.0234985,0.0479126,0.0292969,0.0372314,0.0238037,0.0357056,0.0198364,0.0134277,0.234375,-0.0146484,0.0219727,0.0332642
369,0,-0.0170898,0.0265503,0.0506592,0.0408936,0.022583,0.0234985,0.0308228,0.0265503,0.0140381,0.229797,-0.0332642,0.0286865,0.0424194
369,1,0.0308228,0.0231934,0.0338745,0.0289917,0.0271606,0.0115967,0.0234985,0.022583,0.0106812,0.170593,-0.0363159,0.0244141,0.0335693
369,2,0.000915527,0.0161743,0.0561523,0.0167847,0.0201416,0.0210571,0.0192261,0.00854492,0.00823975,0.181274,-0.0192261,0.0320435,0.0268555
369,3,0.020752,0.0247192,0.00488281,0.0234985,0.0201416,0.0198364,0.022583,0.0180054,0.0192261,0.192566,-0.0198364,0.0274658,0.0128174
369,4,0.0183105,0.032959,0.00610352,0.0183105,0.0274658,0.0247192,0.017395,0.0128174,0.00823975,0.219727,-0.0436401,0.03479,0.0296021
370,0,0.0390625,0.0201416,0.00518799,0.00244141,0.0338745,0.0540161,0.015564,0.0180054,0.0088501,0.250244,-0.0494385,0.0302124,0.0296021
370,1,0.0259399,0.0274658,0.0405884,0.012207,0.0274658,-0.0344849,0.0167847,0.0115967,-0.00549316,0.26886,-0.0436401,0.0585938,0.010376
370,2,0.00793457,0.0332642,0.0112915,0.0100708,0.0527954,0.0170898,0.0271606,-0.00183105,0.0189209,0.28717,-0.0418091,0.0274658,0.0140381
370,3,0.0192261,0.0198364,0.0167847,0.027771,0.0350952,0.0292969,0.00244141,0.0262451,0.0238037,0.338135,-0.0448608,0.0286865,0.0177002
370,4,-0.0256348,0.0280762,0.0241089,0.0189209,0.0302124,0.0167847,0.0299072,0.0216675,0.00183105,0.343018,-0.0463867,0.0253296,0.00946045
371,0,0.0167847,0.0299072,0.0134277,0.0189209,0.00244141,0.0558472,0.0100708,0.0341797,0.0570679,0.406494,-0.0421143,0.0164795,0.020752
371,1,0.0177002,0.0604248,0.0183105,0.0415039,0.062561,0.0457764,0.0427246,0.0656128,0.010376,0.358276,-0.0402832,0.00610352,0.0219727
371,2,0.0286865,0.0286865,0.00183105,0.0308228,0.0311279,0.00701904,0.0350952,0.0204468,0.0167847,0.280151,-0.0344849,-0.0088501,0.03479
371,3,0.03479,0.0186157,0.0253296,0.0369263,0.0418091,0.0280762,0.03479,0.0259399,0.0152588,0.272827,-0.032959,-0.0350952,0.0222778
371,4,0.0268555,0.0195312,0.0338745,0.027771,0.032959,0.0296021,0.00183105,0.012207,0.0152588,0.249939,-0.0332642,0.0765991,0.0314331
372,0,0.0158691,0.0396729,0.0201416,0.0366211,0.0323486,0.0143433,0.0344849,0.0378418,0.00610352,0.173035,-0.0238037,0.0360107,0.0186157
372,1,0.0177002,0.0283813,0.0460815,0.0338745,0.0228882,0.027771,0.0338745,0.0128174,0.0109863,0.146179,-0.0198364,0.0201416,0.0204468
372,2,0.03479,0.0231934,0.0125122,0.0524902,0.0457764,-0.0164795,0.015564,0.0204468,-0.00152588,0.0521851,0.00213623,0.0186157,0.0622559
372,3,0.015564,0.0357056,0.0534058,0.0268555,0.0421143,0.0250244,0.0204468,-0.00823975,-0.00274658,-0.00396729,0.00457764,0.00244141,0.0140381
372,4,0.00976562,0.0161743,0.0112915,-0.0112915,0.0344849,0.0390625,0.0424194,0.0259399,0.00823975,-0.0396729,-0.022583,0.0210571,0.0170898
373,0,0.0210571,0.0201416,0.0247192,0.0387573,0.0292969,0.0421143,0.0805664,0.0338745,0,-0.0735474,0.0238037,0.0170898,0.0177002
373,1,0.0158691,0.0363159,0.0119019,0.0375366,0.0241089,0.0378418,-0.00305176,0.015564,0.0137329,-0.190735,0.0393677,0.0143433,0.00152588
373,2,0.0128174,0.0189209,0.00579834,0.050354,0.0363159,0.0354004,-0.0216675,0.0140381,0.0109863,-0.244446,0.012207,0.0268555,0.00396729
373,3,0.0161743,0.000610352,-0.00823975,0.0201416,0.00335693,0.0430298,0.00488281,0.0408936,-0.0100708,-0.193787,0.0210571,0.0396729,0.0109863
373,4,0.0283813,0.0238037,0.00854492,0.0396729,0.0308228,0.0518799,0.0436401,0.0323486,0.00640869,-0.233459,0.0134277,0.017395,0.0201416
374,0,0.0241089,0.0170898,-0.00183105,0.0204468,0.0579834,0.0360107,-0.00488281,-0.0415039,0.00976562,-0.237427,0.0131226,0.0149536,0.0256348
374,1,0.0164795,0.00946045,-0.0241089,0.0296021,0.0332642,0.0216675,0.0198364,0.0140381,-0.0384521,-0.178223,-0.00274658,0.0460815,0.0161743
374,2,0.0201416,-0.039978,-0.0588989,0.00640869,0.03479,0.0387573,0.0314331,0.012207,-0.000915527,-0.13916,0.00274658,0.00610352,0.00488281
374,3,0.00854492,0.0228882,-0.00488281,0.03479,0.0430298,0.0274658,0.0549316,0.0238037,0.0137329,-0.0390625,-0.0125122,0.0137329,0.00305176
