Trajectories
100
,,Subj:LASI,,,Subj:RASI,,,Subj:LPSI,,,Subj:RPSI,,,Subj:LTHI,,,Subj:LKNE,,,Subj:LTIB,,,Subj:LANK,,,Subj:LHEE,,,Subj:LTOE,,,Subj:RTHI,,,Subj:RKNE,,,Subj:RTIB,,,Subj:RANK,,,Subj:RHEE,,,Subj:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0,104.256,383.055,1163.61,145.834,110.826,1135.18,-91.9574,259.844,1210.11,-68.242,156.18,1203.31,117.944,462.983,890.919,177.389,449.124,701.849,107.766,458.542,548.492,53.4483,416.945,290.976,-13.9033,363.05,244.149,184.596,430.175,224.015,68.68,70.0043,849.645,25.1818,109.404,660.07,-19.695,118.223,452.366,-34.6578,180.236,242.174,-103.695,222.82,201.475,113.612,192.32,193.991
11,0,103.149,383.064,1164,144.851,111.021,1134.91,-93.0394,259.668,1210.19,-69.199,156.031,1203.28,117.554,462.758,891.402,176.915,448.217,702.095,110.791,458.015,547.031,63.8287,417.06,287.909,-2.49424,363.537,239.222,197.075,429.992,224.293,67.1286,70.2496,849.56,23.3608,109.693,659.959,-22.1122,118.381,452.369,-37.6324,180.318,242.225,-106.723,222.838,201.56,110.571,192.243,193.918
12,0,102.076,383.118,1164.32,143.871,111.234,1134.62,-94.0863,259.552,1210.23,-70.1444,155.939,1203.22,117.007,462.572,891.775,176.317,447.341,702.25,113.707,457.493,545.579,74.1087,417.109,285.088,8.83809,363.979,234.69,209.346,429.63,224.643,65.6239,70.5437,849.43,21.5199,109.985,659.842,-24.5412,118.54,452.367,-40.6198,180.396,242.273,-109.767,222.856,201.639,107.512,192.17,193.845
13,0,101.039,383.217,1164.57,142.894,111.462,1134.32,-95.0973,259.496,1210.24,-71.0777,155.905,1203.14,116.31,462.425,892.038,175.599,446.498,702.316,116.508,456.974,544.136,84.2604,417.09,282.509,20.0593,364.369,230.554,221.383,429.092,225.056,64.1636,70.8829,849.254,19.6592,110.28,659.718,-26.9818,118.699,452.358,-43.6202,180.471,242.316,-112.829,222.873,201.712,104.437,192.1,193.774
14,0,100.038,383.359,1164.75,141.92,111.706,1133.99,-96.0714,259.499,1210.21,-71.998,155.929,1203.03,115.47,462.316,892.194,174.766,445.69,702.292,119.187,456.457,542.703,94.2512,417.002,280.166,31.1296,364.7,226.81,233.16,428.387,225.519,62.7447,71.263,849.033,17.779,110.576,659.587,-29.4338,118.856,452.343,-46.6336,180.54,242.353,-115.908,222.889,201.777,101.343,192.034,193.703
15,0,99.0775,383.543,1164.87,140.95,111.965,1133.64,-97.0076,259.562,1210.16,-72.9044,156.01,1202.89,114.497,462.246,892.245,173.823,444.916,702.18,121.735,455.941,541.279,104.044,416.843,278.052,42.0046,364.962,223.451,244.642,427.52,226.019,61.3638,71.6794,848.768,15.8796,110.871,659.448,-31.8971,119.01,452.32,-49.6601,180.602,242.385,-119.004,222.901,201.837,98.231,191.968,193.633
16,0,98.1587,383.767,1164.92,139.986,112.239,1133.27,-97.9045,259.684,1210.08,-73.7957,156.148,1202.73,113.403,462.214,892.195,172.777,444.178,701.982,124.143,455.424,539.864,113.599,416.611,276.156,52.6357,365.15,220.47,255.794,426.504,226.543,60.0168,72.1269,848.46,13.9616,111.165,659.301,-34.3715,119.159,452.289,-52.6998,180.657,242.411,-122.119,222.909,201.89,95.1006,191.903,193.564
17,0,97.2848,384.03,1164.9,139.027,112.526,1132.88,-98.7608,259.866,1209.97,-74.6706,156.344,1202.55,112.2,462.22,892.047,171.634,443.478,701.698,126.401,454.907,538.459,122.873,416.307,274.467,62.9707,365.254,217.851,266.575,425.349,227.075,58.699,72.6004,848.112,12.0254,111.455,659.146,-36.8567,119.303,452.25,-55.7529,180.702,242.429,-125.251,222.911,201.936,91.9512,191.837,193.496
18,0,96.4589,384.331,1164.82,138.076,112.827,1132.47,-99.5749,260.107,1209.83,-75.5279,156.597,1202.34,110.902,462.264,891.804,170.402,442.818,701.331,128.499,454.387,537.064,131.819,415.93,272.97,72.955,365.269,215.579,276.943,424.068,227.598,57.4057,73.0941,847.725,10.0719,111.741,658.982,-39.3527,119.44,452.201,-58.8195,180.738,242.439,-128.402,222.907,201.976,88.7828,191.768,193.428
19,0,95.6843,384.666,1164.68,137.134,113.14,1132.04,-100.345,260.407,1209.67,-76.3658,156.907,1202.11,109.524,462.344,891.473,169.086,442.198,700.883,130.425,453.866,535.679,140.39,415.483,271.651,82.5328,365.189,213.632,286.853,422.678,228.096,56.1316,73.6025,847.304,8.10197,112.022,658.808,-41.8591,119.569,452.143,-61.8996,180.762,242.441,-131.571,222.893,202.009,85.595,191.695,193.36
20,0,94.9645,385.033,1164.48,136.201,113.464,1131.59,-101.07,260.767,1209.48,-77.1827,157.273,1201.86,108.083,462.46,891.058,167.696,441.621,700.357,132.168,453.344,534.302,148.539,414.967,270.491,91.6478,365.012,211.985,296.258,421.194,228.552,54.8714,74.1204,846.849,6.11693,112.296,658.625,-44.3757,119.69,452.075,-64.9935,180.774,242.435,-134.758,222.87,202.036,82.3878,191.616,193.293
21,0,94.3034,385.431,1164.23,135.281,113.799,1131.13,-101.747,261.185,1209.26,-77.9769,157.696,1201.59,106.597,462.61,890.565,166.239,441.088,699.755,133.719,452.821,532.934,156.219,414.388,269.47,100.245,364.737,210.609,305.112,419.636,228.95,53.6198,74.6426,846.367,4.11821,112.564,658.431,-46.9023,119.802,451.997,-68.1012,180.775,242.419,-137.964,222.837,202.057,79.1612,191.531,193.226
22,0,93.7046,385.856,1163.92,134.373,114.144,1130.65,-102.375,261.662,1209.02,-78.7463,158.176,1201.3,105.083,462.793,890.001,164.722,440.601,699.082,135.066,452.3,531.574,163.384,413.749,268.568,108.272,364.365,209.472,313.369,418.024,229.275,52.3718,75.1646,845.859,2.10762,112.826,658.227,-49.4383,119.907,451.909,-71.2227,180.762,242.394,-141.187,222.792,202.07,75.9155,191.438,193.16
23,0,93.1722,386.307,1163.56,133.48,114.499,1130.16,-102.952,262.197,1208.76,-79.4889,158.712,1200.99,103.56,463.008,889.373,163.154,440.161,698.34,136.2,451.782,530.223,169.994,413.058,267.763,115.678,363.9,208.54,320.988,416.377,229.513,51.1229,75.6824,845.331,0.087301,113.082,658.013,-51.9832,120.004,451.81,-74.3582,180.737,242.36,-144.428,222.736,202.077,72.6509,191.337,193.093
24,0,92.7098,386.78,1163.16,132.605,114.862,1129.65,-103.475,262.791,1208.48,-80.2026,159.303,1200.66,102.046,463.252,888.688,161.54,439.77,697.535,137.113,451.271,528.878,176.011,412.322,267.034,122.422,363.348,207.777,327.927,414.719,229.65,49.869,76.1929,844.786,-1.94023,113.333,657.787,-54.5364,120.096,451.702,-77.5076,180.701,242.316,-147.686,222.667,202.078,69.3678,191.226,193.026
25,0,92.3214,387.273,1162.71,131.748,115.234,1129.13,-103.943,263.443,1208.18,-80.8852,159.95,1200.32,100.559,463.523,887.955,159.889,439.429,696.671,137.798,450.77,527.541,181.403,411.55,266.359,128.464,362.718,207.148,334.154,413.071,229.677,48.6071,76.6936,844.228,-3.97201,113.581,657.552,-57.097,120.184,451.584,-80.6709,180.654,242.263,-150.961,222.587,202.071,66.0668,191.107,192.958
26,0,92.0107,387.783,1162.23,130.912,115.614,1128.6,-104.355,264.152,1207.87,-81.5346,160.652,1199.97,99.1179,463.82,887.181,158.207,439.139,695.754,138.249,450.284,526.212,186.145,410.752,265.718,133.774,362.023,206.616,339.641,411.454,229.584,47.3346,77.1831,843.663,-6.00464,113.829,657.305,-59.6638,120.27,451.458,-83.8479,180.598,242.203,-154.252,222.497,202.059,62.7484,190.979,192.889
27,0,91.7811,388.308,1161.72,130.099,116.001,1128.07,-104.708,264.918,1207.54,-82.1485,161.408,1199.61,97.7386,464.139,886.375,156.499,438.901,694.789,138.464,449.817,524.891,190.217,409.938,265.09,138.331,361.274,206.149,344.369,409.89,229.365,46.0504,77.6608,843.094,-8.03425,114.078,657.049,-62.2352,120.358,451.326,-87.0385,180.534,242.135,-157.559,222.398,202.041,59.4134,190.842,192.819
28,0,91.6358,388.845,1161.18,129.311,116.395,1127.53,-105,265.741,1207.21,-82.7247,162.219,1199.24,96.4369,464.478,885.545,154.772,438.716,693.783,138.44,449.374,523.578,193.61,409.118,264.458,142.122,360.486,205.716,348.325,408.398,229.017,44.754,78.1271,842.524,-10.0564,114.333,656.783,-64.8096,120.451,451.188,-90.2422,180.466,242.061,-160.879,222.292,202.019,56.0626,190.697,192.747
29,0,91.5777,389.392,1160.63,128.55,116.797,1126.98,-105.231,266.62,1206.86,-83.261,163.082,1198.86,95.227,464.836,884.7,153.031,438.584,692.741,138.178,448.961,522.274,196.322,408.303,263.808,145.143,359.675,205.29,351.509,406.998,228.538,43.4464,78.583,841.958,-12.0663,114.597,656.508,-67.3847,120.554,451.046,-93.4585,180.396,241.983,-164.214,222.181,201.994,52.6968,190.547,192.672
30,0,91.6094,389.948,1160.06,127.819,117.207,1126.44,-105.399,267.554,1206.52,-83.7553,163.999,1198.47,94.1213,465.209,883.848,151.279,438.506,691.671,137.682,448.583,520.982,198.359,407.504,263.126,147.403,358.857,204.848,353.93,405.706,227.93,42.1293,79.0306,841.4,-14.0584,114.874,656.226,-69.9579,120.67,450.902,-96.6868,180.328,241.903,-167.561,222.069,201.969,49.3169,190.391,192.594
31,0,91.7329,390.509,1159.48,127.121,117.624,1125.91,-105.503,268.543,1206.17,-84.2055,164.968,1198.09,93.1303,465.595,882.998,149.52,438.482,690.581,136.957,448.246,519.703,199.735,406.731,262.404,148.918,358.047,204.373,355.607,404.536,227.196,40.8056,79.4727,840.853,-16.0268,115.169,655.937,-72.5259,120.804,450.759,-99.9262,180.265,241.823,-170.919,221.96,201.945,45.9235,190.231,192.512
32,0,91.9499,391.076,1158.9,126.456,118.05,1125.38,-105.543,269.586,1205.82,-84.6097,165.988,1197.71,92.2624,465.991,882.156,147.758,438.511,689.476,136.01,447.954,518.439,200.475,405.993,261.635,149.716,357.259,203.852,356.571,403.499,226.341,39.4795,79.9123,840.32,-17.965,115.484,655.644,-75.0852,120.961,450.62,-103.176,180.211,241.747,-174.288,221.858,201.926,42.5177,190.07,192.428
33,0,92.2613,391.647,1158.32,125.827,118.486,1124.86,-105.517,270.681,1205.47,-84.966,167.059,1197.33,91.5238,466.396,881.331,145.994,438.593,688.365,134.851,447.713,517.193,200.61,405.298,260.816,149.834,356.508,203.28,356.86,402.603,225.375,38.1555,80.3533,839.804,-19.866,115.826,655.348,-77.6316,121.146,450.488,-106.433,180.17,241.678,-177.665,221.768,201.917,39.1001,189.91,192.339
34,0,92.6677,392.221,1157.76,125.237,118.932,1124.36,-105.425,271.829,1205.13,-85.2728,168.179,1196.95,90.9184,466.808,880.53,144.232,438.728,687.254,133.491,447.528,515.968,200.176,404.653,259.947,149.316,355.803,202.655,356.522,401.854,224.307,36.8395,80.7996,839.309,-21.7223,116.198,655.051,-80.1601,121.362,450.366,-109.698,180.146,241.62,-181.05,221.694,201.921,35.6716,189.752,192.246
35,0,93.169,392.799,1157.21,124.688,119.389,1123.88,-105.268,273.028,1204.81,-85.5285,169.349,1196.59,90.4476,467.225,879.758,142.472,438.913,686.152,131.943,447.403,514.768,199.217,404.064,259.032,148.214,355.156,201.981,355.614,401.252,223.148,35.5376,81.2554,838.838,-23.5261,116.604,654.756,-82.6656,121.614,450.257,-112.968,180.143,241.577,-184.44,221.642,201.946,32.2329,189.598,192.149
36,0,93.7644,393.379,1156.68,124.181,119.859,1123.42,-105.045,274.276,1204.49,-85.7318,170.565,1196.24,90.1108,467.646,879.022,140.717,439.148,685.066,130.221,447.34,513.597,197.782,403.534,258.075,146.587,354.572,201.267,354.198,400.797,221.912,34.2569,81.7248,838.394,-25.2691,117.048,654.465,-85.1422,121.905,450.166,-116.24,180.165,241.554,-187.834,221.616,201.996,28.7848,189.45,192.049
37,0,94.4525,393.964,1156.19,123.72,120.344,1122.99,-104.758,275.573,1204.19,-85.8814,171.828,1195.9,89.905,468.07,878.326,138.965,439.432,684.002,128.343,447.344,512.459,195.923,403.066,257.086,144.495,354.056,200.524,352.338,400.482,220.612,33.0045,82.2118,837.979,-26.9429,117.534,654.181,-87.5834,122.239,450.095,-119.511,180.215,241.557,-191.229,221.622,202.079,25.3282,189.31,191.946
38,0,95.2314,394.553,1155.72,123.304,120.844,1122.59,-104.407,276.917,1203.91,-85.9765,173.137,1195.58,89.8251,468.496,877.675,137.22,439.761,682.967,126.323,447.414,511.357,193.693,402.661,256.074,142.003,353.61,199.767,350.103,400.301,219.263,31.788,82.7204,837.598,-28.5387,118.063,653.907,-89.9823,122.618,450.05,-122.779,180.296,241.592,-194.623,221.662,202.203,21.864,189.179,191.84
39,0,96.0984,395.149,1155.29,122.938,121.363,1122.23,-103.993,278.306,1203.64,-86.0163,174.489,1195.27,89.8642,468.924,877.072,135.48,440.135,681.968,124.179,447.553,510.297,191.146,402.318,255.05,139.175,353.234,199.011,347.56,400.242,217.88,30.6153,83.2538,837.252,-30.0477,118.639,653.646,-92.3318,123.044,450.034,-126.039,180.409,241.663,-198.013,221.741,202.377,18.3931,189.059,191.732
40,0,97.0503,395.753,1154.9,122.621,121.902,1121.91,-103.518,279.74,1203.4,-86.0002,175.884,1194.99,90.0136,469.355,876.521,133.748,440.551,681.009,121.93,447.759,509.282,188.336,402.035,254.027,136.076,352.925,198.273,344.774,400.292,216.48,29.4942,83.8152,836.945,-31.4611,119.262,653.402,-94.6241,123.516,450.052,-129.288,180.555,241.777,-201.396,221.86,202.607,14.9168,188.951,191.622
41,0,98.0834,396.368,1154.55,122.356,122.463,1121.64,-102.984,281.216,1203.19,-85.9279,177.32,1194.73,90.2629,469.789,876.022,132.022,441.007,680.096,119.591,448.032,508.315,185.315,401.81,253.016,132.765,352.68,197.568,341.806,400.435,215.077,28.4323,84.4069,836.679,-32.7704,119.933,653.177,-96.8515,124.034,450.105,-132.521,180.734,241.94,-204.77,222.021,202.905,11.4363,188.856,191.513
42,0,99.1933,396.997,1154.25,122.145,123.048,1121.41,-102.392,282.732,1203,-85.7994,178.795,1194.5,90.6008,470.226,875.577,130.304,441.5,679.233,117.18,448.369,507.401,182.13,401.637,252.03,129.298,352.492,196.912,338.713,400.657,213.686,27.4372,85.0311,836.459,-33.9669,120.651,652.975,-99.0061,124.597,450.2,-135.734,180.945,242.159,-208.129,222.221,203.278,7.95309,188.773,191.405
43,0,100.375,397.642,1153.99,121.987,123.66,1121.23,-101.745,284.288,1202.83,-85.6149,180.309,1194.29,91.0147,470.669,875.186,128.596,442.027,678.425,114.715,448.768,506.543,178.827,401.511,251.08,125.726,352.355,196.316,335.541,400.939,212.322,26.5164,85.6889,836.286,-35.0427,121.417,652.798,-101.08,125.202,450.338,-138.921,181.185,242.438,-211.472,222.459,203.736,4.46904,188.702,191.3
44,0,101.624,398.307,1153.79,121.885,124.302,1121.11,-101.046,285.88,1202.69,-85.3747,181.858,1194.11,91.4916,471.118,874.848,126.897,442.587,677.672,112.209,449.224,505.743,175.444,401.427,250.176,122.093,352.263,195.789,332.333,401.263,210.998,25.6768,86.3812,836.163,-35.9903,122.227,652.65,-103.065,125.845,450.523,-142.078,181.45,242.783,-214.795,222.731,204.287,0.9861,188.644,191.198
45,0,102.933,398.996,1153.63,121.84,124.975,1121.04,-100.296,287.507,1202.58,-85.0794,183.442,1193.96,92.0177,471.575,874.562,125.21,443.175,676.979,109.679,449.733,505.003,172.015,401.379,249.327,118.437,352.208,195.338,329.119,401.613,209.727,24.9251,87.1083,836.092,-36.8027,123.079,652.533,-104.954,126.522,450.757,-145.2,181.736,243.2,-218.094,223.029,204.94,-2.49346,188.596,191.101
46,0,104.298,399.712,1153.52,121.851,125.683,1121.03,-99.4996,289.167,1202.5,-84.7301,185.059,1193.84,92.5793,472.043,874.326,123.536,443.789,676.345,107.138,450.289,504.324,168.568,401.36,248.539,114.786,352.183,194.967,325.924,401.973,208.519,24.2675,87.8698,836.075,-37.4735,123.969,652.45,-106.74,127.226,451.042,-148.28,182.035,243.693,-221.366,223.346,205.702,-5.96714,188.559,191.01
47,0,105.711,400.458,1153.46,121.921,126.426,1121.08,-98.6593,290.857,1202.45,-84.3277,186.706,1193.75,93.1628,472.523,874.138,121.878,444.426,675.772,104.599,450.888,503.707,165.127,401.363,247.818,111.165,352.18,194.674,322.764,402.326,207.382,23.71,88.665,836.114,-37.9972,124.894,652.402,-108.416,127.951,451.38,-151.314,182.341,244.266,-224.607,223.672,206.58,-9.43219,188.53,190.926
48,0,107.167,401.24,1153.44,122.048,127.209,1121.2,-97.7782,292.576,1202.43,-83.8737,188.382,1193.69,93.7548,473.019,873.992,120.238,445.084,675.258,102.072,451.521,503.153,161.709,401.383,247.166,107.589,352.193,194.458,319.647,402.659,206.325,23.2578,89.4929,836.209,-38.3692,125.849,652.39,-109.976,128.691,451.773,-154.297,182.645,244.921,-227.814,223.996,207.579,-12.8857,188.507,190.85
49,0,108.659,402.061,1153.47,122.233,128.032,1121.37,-96.8598,294.322,1202.43,-83.3695,190.085,1193.65,94.3427,473.531,873.887,118.618,445.761,674.802,99.5679,452.185,502.659,158.325,401.413,246.584,104.068,352.216,194.312,316.575,402.962,205.352,22.9162,90.3522,836.36,-38.5856,126.83,652.416,-111.415,129.438,452.219,-157.225,182.937,245.662,-230.985,224.303,208.704,-16.3244,188.489,190.784
50,0,110.181,402.924,1153.54,122.476,128.898,1121.61,-95.9074,296.091,1202.46,-82.8171,191.814,1193.65,94.9146,474.064,873.818,117.023,446.452,674.402,97.0957,452.87,502.225,154.983,401.448,246.073,100.606,352.243,194.23,313.545,403.224,204.468,22.6896,91.2413,836.567,-38.6433,127.83,652.479,-112.73,130.183,452.719,-160.093,183.209,246.489,-234.117,224.581,209.958,-19.7452,188.473,190.728
51,0,111.725,403.833,1153.64,122.777,129.809,1121.91,-94.9246,297.883,1202.51,-82.2183,193.565,1193.67,95.4595,474.619,873.779,115.455,447.157,674.057,94.6628,453.572,501.849,151.686,401.482,245.628,97.2031,352.271,194.202,310.551,403.44,203.672,22.5824,92.1587,836.828,-38.5402,128.844,652.58,-113.915,130.92,453.273,-162.898,183.449,247.404,-237.207,224.815,211.342,-23.1447,188.457,190.682
52,0,113.285,404.791,1153.77,123.134,130.766,1122.26,-93.9148,299.694,1202.59,-81.5756,195.337,1193.72,95.9679,475.198,873.766,113.917,447.873,673.761,92.2756,454.284,501.527,148.436,401.511,245.247,93.8565,352.296,194.219,307.583,403.604,202.964,22.5987,93.1029,837.142,-38.2747,129.867,652.717,-114.969,131.639,453.877,-165.635,183.648,248.405,-240.253,224.99,212.856,-26.5197,188.438,190.646
53,0,114.855,405.802,1153.94,123.546,131.771,1122.68,-92.8818,301.522,1202.68,-80.8911,197.128,1193.79,96.4313,475.804,873.775,112.413,448.599,673.512,89.9395,455,501.256,145.229,401.53,244.925,90.5598,352.313,194.27,304.629,403.715,202.342,22.7421,94.0725,837.503,-37.8462,130.893,652.888,-115.89,132.335,454.531,-168.303,183.796,249.491,-243.254,225.092,214.499,-29.8671,188.414,190.621
54,0,116.43,406.868,1154.12,124.013,132.826,1123.15,-91.8291,303.366,1202.79,-80.1677,198.937,1193.89,96.8425,476.44,873.799,110.948,449.332,673.305,87.6588,455.715,501.033,142.061,401.537,244.655,87.3054,352.321,194.345,301.679,403.772,201.801,23.0162,95.0663,837.909,-37.2543,131.916,653.09,-116.677,133,455.231,-170.9,183.884,250.659,-246.207,225.108,216.267,-33.1838,188.383,190.606
55,0,118.002,407.991,1154.33,124.533,133.93,1123.67,-90.7604,305.224,1202.92,-79.4082,200.761,1194,97.1961,477.107,873.835,109.524,450.072,673.136,85.4371,456.424,500.852,138.927,401.529,244.431,84.0845,352.318,194.436,298.723,403.778,201.337,23.4245,96.0834,838.354,-36.4993,132.932,653.321,-117.329,133.627,455.974,-173.423,183.904,251.907,-249.113,225.026,218.158,-36.4673,188.343,190.599
56,0,119.566,409.172,1154.55,125.103,135.084,1124.24,-89.6791,307.093,1203.06,-78.6155,202.598,1194.13,97.4879,477.807,873.878,108.144,450.818,673,83.2768,457.122,500.71,135.822,401.504,244.246,80.8886,352.301,194.533,295.751,403.736,200.942,23.9702,97.1231,838.832,-35.5815,133.935,653.575,-117.848,134.212,456.757,-175.872,183.851,253.231,-251.968,224.835,220.165,-39.7155,188.292,190.6
57,0,121.118,410.414,1154.77,125.721,136.289,1124.86,-88.5889,308.971,1203.22,-77.793,204.447,1194.28,97.7151,478.542,873.922,106.812,451.569,672.892,81.1796,457.807,500.601,132.738,401.461,244.094,77.7095,352.272,194.63,292.755,403.65,200.608,24.6564,98.1848,839.336,-34.5015,134.921,653.85,-118.234,134.749,457.574,-178.245,183.717,254.626,-254.771,224.529,222.281,-42.9268,188.228,190.607
58,0,122.652,411.715,1155,126.385,137.544,1125.51,-87.4934,310.857,1203.38,-76.9439,206.307,1194.44,97.8764,479.313,873.964,105.53,452.325,672.807,79.1465,458.476,500.521,129.67,401.4,243.967,74.5397,352.228,194.72,289.73,403.528,200.329,25.4861,99.2684,839.859,-33.2596,135.886,654.138,-118.488,135.236,458.423,-180.541,183.501,256.089,-257.522,224.102,224.502,-46.1004,188.151,190.617
59,0,124.163,413.077,1155.22,127.091,138.85,1126.2,-86.3958,312.75,1203.54,-76.0718,208.174,1194.61,97.9718,480.121,874.001,104.301,453.087,672.739,77.1776,459.127,500.464,126.613,401.322,243.858,71.3731,352.171,194.8,286.673,403.374,200.095,26.4622,100.374,840.392,-31.856,136.826,654.436,-118.611,135.671,459.297,-182.762,183.201,257.613,-260.216,223.553,226.819,-49.2362,188.06,190.628
60,0,125.648,414.499,1155.44,127.836,140.205,1126.92,-85.2998,314.646,1203.7,-75.1805,210.049,1194.78,98.0023,480.969,874.027,103.125,453.854,672.685,75.2724,459.759,500.426,123.563,401.227,243.763,68.2049,352.101,194.866,283.583,403.197,199.898,27.5871,101.501,840.928,-30.2904,137.736,654.735,-118.604,136.051,460.194,-184.905,182.817,259.195,-262.852,222.883,229.227,-52.3352,187.954,190.638
61,0,127.102,415.979,1155.65,128.616,141.608,1127.66,-84.2086,316.546,1203.87,-74.2738,211.93,1194.95,97.9701,481.855,874.041,102.004,454.628,672.639,73.4296,460.373,500.402,120.518,401.119,243.675,65.0314,352.02,194.916,280.462,403.002,199.73,28.863,102.649,841.458,-28.5618,138.616,655.031,-118.468,136.376,461.107,-186.97,182.353,260.831,-265.426,222.098,231.719,-55.3991,187.835,190.643
