Devices
1000
,,Myon - Voltage,,,,,,,,,,,,,
Frame,Sub Frame,GC-M,TA,SOL,VM,VL,RF,BF,ST,GLUT-M,EO,Gracilis,GC-L,Semimembranosus
5,2,0.0262451,0.00305176,0.0125122,0.00244141,-0.00183105,0.00244141,-1.14075,0.027771,0.0772095,0.038147,-0.0216675,0.0112915,-0.00732422
5,3,0.00640869,0.00183105,0.00946045,0.0305176,0.0234985,0.017395,-1.49628,0.0408936,0.0360107,0.0485229,-0.0201416,0.0210571,0.0204468
5,4,0.0296021,0.00732422,0.0134277,0.0149536,0.0213623,-0.00335693,-0.643005,0.0204468,0.0283813,0.0299072,-0.0219727,-0.00396729,-0.00701904
6,0,0.0152588,0.0109863,0.0271606,0.00976562,0.0253296,0.020752,-0.458069,0.017395,-0.015564,0.0308228,-0.0219727,0.0149536,-0.00915527
6,1,0.010376,0.0146484,-0.0445557,0.00213623,0.0286865,0.0149536,-0.984802,0.022583,0.0271606,0.0466919,-0.0314331,0.0247192,-0.0204468
6,2,0.0311279,0.0317383,-0.0216675,0.0210571,0.015564,0.0375366,-1.37115,0.022583,0.0622559,0.0360107,-0.0231934,0.010376,0.129089
6,3,0.0335693,0.0137329,0.00549316,0.00640869,0.0100708,0.0619507,-0.696716,0.0134277,0.0241089,0.032959,-0.0253296,0.0189209,-0.00579834
6,4,0.0296021,0.0323486,-0.000915527,0.00976562,0.0170898,0.0302124,-0.636902,0.0119019,0.0393677,0.0274658,-0.0320435,0.0112915,0.00762939
7,0,0.0427246,0.0509644,0.0222778,0.0152588,0.0180054,0.0158691,-0.635071,0.0143433,0.0244141,0.015564,-0.0369263,0.0265503,0.00396729
7,1,0.0177002,0.0247192,0.0247192,-0.0152588,0.0119019,0.00183105,-0.664978,0.0848389,0.0219727,0.0390625,-0.0515747,0.0244141,0.0259399
7,2,0.0366211,0.0268555,-0.00274658,0.032959,0.00305176,0.0250244,-0.39856,0.0201416,0.0448608,0.0540161,-0.0357056,0.020752,-0.0244141
7,3,0.0289917,-0.0170898,0.010376,0.020752,0.0628662,0.00579834,-0.78186,0.0286865,0.0317383,0.043335,-0.0372314,0.0146484,0.218506
7,4,0.0332642,0.0427246,0.0152588,0.0286865,0.0189209,-0.00488281,-0.474548,0.022583,0.0219727,0.038147,-0.0311279,-0.0140381,0.331116
8,0,0.0323486,0.0341797,-0.0228882,0.0323486,0.0140381,0.00244141,-0.429993,0.00823975,0.0323486,0.0372314,-0.0259399,0.0109863,0.0869751
8,1,0.0192261,0.0149536,0.0128174,0.0308228,0.00671387,-0.00976562,-0.483398,0.0402832,0.0335693,0.0360107,-0.039978,0.0271606,-0.0665283
8,2,0.0161743,0.0195312,0.00823975,0.032959,0.0204468,-0.0167847,-0.548706,0.0201416,0.0262451,0.0271606,-0.039978,0.0473022,-0.0476074
8,3,0.0363159,-0.00305176,0.0170898,0.0354004,0.0210571,0.0115967,-0.563965,0.0259399,0.03479,0.0311279,-0.0222778,0.00274658,0.0888062
8,4,0.0564575,0.0137329,0.0140381,0.045166,0.0088501,0.0180054,-0.796204,0.0268555,0.0259399,0.0234985,-0.027771,0.0338745,0.0115967
9,0,0.0265503,0.010376,0.00305176,0.0512695,0.00793457,0.0494385,-0.56427,0.0189209,0.0268555,0.0982666,-0.0305176,0.0274658,-0.038147
9,1,0.012207,-0.0109863,0.00396729,0.0482178,0.0192261,0.116577,-0.861816,0.0244141,0.0408936,0.0335693,-0.0189209,0.0332642,0.038147
9,2,0.0390625,0.0198364,0.0268555,0.043335,0.0177002,0.108643,-0.365295,0.0283813,0.0704956,0.0393677,-0.0125122,0.0320435,0.0845337
9,3,0.0183105,-0.012207,0.0152588,0.0521851,0.0198364,0.0674438,-0.304871,0.03479,0.012207,0.0357056,-0.0402832,0.0741577,0.363464
9,4,0.0326538,0.00396729,0.00610352,0.0512695,-0.00183105,0.0671387,-0.37384,0.0302124,0.0256348,0.0161743,-0.0320435,0.0363159,0.152588
10,0,-0.000305176,0.00610352,0.0283813,0.0366211,-0.00915527,0.0509644,-0.680237,0.0296021,0.0262451,0.0195312,-0.0256348,0.0372314,0.0213623
10,1,0.0219727,0.0674438,0.0375366,0.0561523,0.0088501,0.0137329,-0.406494,0.00823975,0.0170898,0.0250244,-0.0271606,0.0323486,0.0439453
10,2,0.0204468,0.0262451,0.0198364,0.0527954,0.00335693,0.0991821,-0.462952,0.0436401,0.0445557,0.0253296,-0.0366211,0.0219727,-0.118103
10,3,0.0332642,0.0283813,0.0195312,0.0457764,0.00457764,0.0317383,-0.586243,0.0222778,0.0228882,0.0338745,-0.0360107,0.0189209,0.424805
10,4,0.0259399,0.0253296,0.000610352,0.0686646,0.0128174,0.0274658,-0.351868,0.017395,0.0323486,0.0372314,-0.0219727,0.0369263,0.659485
11,0,0.0302124,0.0326538,0.0143433,0.0613403,0.0149536,0.0125122,-0.392151,0.050354,0.0195312,0.0299072,-0.0408936,0.0195312,0.602722
11,1,0.03479,0.0119019,0.0222778,0.0537109,0.0204468,-0.00457764,-0.599365,0.0344849,0.0189209,0.0576782,-0.0259399,0.0369263,0.694275
11,2,-0.0350952,0.000610352,-0.00518799,0.0793457,0.0177002,-0.0128174,-0.939941,0.0262451,0.0360107,0.0338745,-0.0271606,0.0296021,0.0149536
11,3,0.0262451,0.0259399,0.0137329,0.0656128,0.0106812,0.0646973,-0.166626,0.0283813,0.0216675,0.0396729,-0.0302124,0.0238037,-0.391541
11,4,0.0323486,0.022583,0.022583,0.0631714,0.0338745,-0.0213623,-0.205078,0.0143433,0.0314331,0.043335,-0.00244141,0.0213623,-0.371704
12,0,0.027771,0.0265503,0.0378418,0.0665283,0.0845337,-0.0463867,-0.306396,0.0259399,0.0405884,0.0445557,-0.0354004,0.0289917,-0.352173
12,1,0.0286865,0.0149536,0.0283813,0.0564575,0.0112915,0.0100708,-0.241089,0.022583,-0.00823975,0.0424194,-0.0302124,0.0335693,-0.297241
12,2,0.0210571,0.0177002,0.0567627,0.0683594,0.0204468,-0.0598145,-0.389099,0.0332642,0.0405884,0.0222778,-0.038147,0.0250244,0.101624
12,3,0.0259399,0.0170898,0.0598145,0.0524902,0.038147,-0.0515747,-0.420532,0.0106812,0.0299072,0.0396729,-0.0314331,0.0378418,0.0247192
12,4,0.0332642,0.0213623,0.0250244,0.0640869,0.020752,-0.0485229,-0.125122,0.0408936,0.0421143,0.0436401,-0.0375366,0.027771,0.0311279
13,0,0.00793457,0.00976562,0.0170898,-0.00762939,0.0234985,-0.0363159,-0.132751,0.0143433,0.0354004,0.0460815,-0.0280762,0.0112915,-0.212402
13,1,0.0283813,0.00732422,0.0384521,0.0500488,0.0344849,-0.0344849,-0.210876,0.0195312,0.0448608,0.0418091,-0.0375366,0.0152588,-0.253601
13,2,0.0378418,-0.0262451,0.00335693,0.0482178,0.0323486,-0.00305176,-0.170593,0.0354004,0.0314331,0.0262451,-0.0491333,0.0445557,-0.257263
13,3,0.0375366,0.043335,0.0271606,0.0656128,0.0350952,0.0146484,-0.313416,0.0256348,0.0167847,0.0598145,-0.0421143,0.043335,-0.216675
13,4,0.038147,0.0408936,0.0088501,0.0540161,-0.0100708,0.012207,-0.142212,0.0259399,0.0189209,0.0299072,-0.0616455,0.0457764,-0.187683
14,0,0.0259399,0.0360107,0.000915527,0.0549316,0.0143433,0.067749,-0.139771,0.0396729,0.0241089,0.0201416,-0.0457764,0.055542,-0.170898
14,1,0.0360107,0.0317383,0.0161743,0.0491333,0.0238037,0.108643,-0.132751,0.03479,0.0219727,0.0466919,-0.0222778,0.0280762,-0.166931
14,2,0.0302124,0.0436401,0.0158691,0.0680542,0.00183105,0.131531,-0.145569,0.0167847,0.0125122,0.0216675,0.000610352,0.0457764,-0.144653
14,3,0.0216675,0.0140381,0.0152588,0.065918,-0.000915527,0.161743,-0.134583,0.0378418,0.0460815,0.0378418,-0.0296021,0.0643921,-0.117493
14,4,0.0357056,0.0424194,0.0253296,0.085144,-0.0439453,0.122986,-0.153809,0.0125122,0.0134277,-0.00183105,-0.0241089,0.0241089,-0.0949097
15,0,0.0210571,0.0405884,0.0198364,0.0793457,-0.00579834,0.0549316,-0.137329,0.0119019,0.0216675,0.0180054,-0.0430298,0.0497437,-0.0848389
15,1,0.039978,0.010376,0.0192261,0.0411987,0.0012207,0.0268555,-0.149231,0.0344849,0.000610352,0.0424194,-0.0527954,0.0268555,-0.0497437
15,2,0.038147,0.0177002,0.00854492,0.0827026,-0.0128174,-0.00610352,-0.149841,0.0253296,0.0143433,0.015564,-0.0427246,0.0384521,-0.0808716
15,3,0.0234985,0.0354004,0.0198364,0.10498,-0.0265503,-0.0314331,-0.189819,0.0320435,0.0186157,0.0759888,-0.0454712,0.0195312,-0.0515747
15,4,0.0177002,0.0747681,0.0125122,0.0759888,-0.0546265,-0.0418091,-0.157166,0.000305176,0.032959,0.0415039,-0.0408936,0.0408936,-0.03479
16,0,0.0283813,0.027771,0.0384521,0.0878906,0.0119019,0.00427246,-0.163574,0.00183105,0.00305176,0.0134277,-0.0238037,0.0390625,0.0268555
16,1,0.0344849,0.0158691,0.0354004,0.0582886,0.0134277,0.0125122,-0.148621,0.0228882,-0.0088501,0.0292969,-0.0183105,0.0482178,-0.0341797
16,2,0.0268555,0.00823975,0.0317383,0.0564575,0.0198364,0.0430298,-0.153503,0.0161743,0.0219727,0.0268555,-0.0320435,-0.0143433,-0.00854492
16,3,0.0265503,0.03479,0.032959,0.0588989,0.0106812,0.0323486,-0.138855,0.0231934,0.00549316,0.0112915,-0.038147,0.0299072,0.00366211
16,4,0.0393677,0.0610352,0.0183105,0.00549316,0.0311279,0.0631714,-0.109253,0.020752,0.0186157,-0.000305176,-0.0231934,0.0115967,0.0552368
17,0,0.027771,0.0247192,0.012207,0.0424194,0.03479,0.0366211,-0.140076,0.00762939,0.0204468,0.0195312,-0.0283813,0.0354004,0.00305176
17,1,0.0158691,0.0286865,0.0213623,0.045166,0.0204468,0.0549316,-0.164795,0.015564,0.0265503,0.0534058,-0.0375366,0.038147,-0.0177002
17,2,0.0234985,0.045166,0.0231934,0.0469971,0.00762939,0.0897217,-0.144958,0.0259399,0.0195312,0.0192261,-0.0357056,0.0299072,0.0222778
17,3,0.0259399,0.0369263,0.0216675,0.0750732,0.0250244,0.0753784,-0.134888,0.0299072,0.00854492,0.0204468,-0.0375366,0.032959,0.0247192
17,4,0.0292969,0.0350952,0.00732422,0.0421143,0.0192261,0.0662231,-0.125122,0.0485229,0.0100708,0.039978,-0.0137329,0.0534058,0.0366211
18,0,0.0286865,0.0421143,0.0332642,0.0366211,0.0219727,0.0604248,-0.119324,0.0408936,0.00640869,0.0338745,-0.0186157,0.0430298,0.0274658
18,1,0.0369263,-0.0213623,0.0219727,0.0512695,-0.0515747,0.0424194,-0.133667,-0.0390625,0.0210571,0.0350952,-0.0317383,0.0338745,0.0292969
18,2,0.0183105,0.0241089,0.00518799,0.0460815,0.00701904,0.00274658,-0.126343,0.0210571,0.00640869,0.039978,-0.0286865,0.0228882,0.0341797
18,3,0.0393677,0.00640869,0.0216675,0.045166,0.0170898,0.0219727,-0.129089,0.0390625,0.0149536,-0.017395,-0.0372314,0.032959,0.038147
18,4,0.0286865,0.0201416,0.0283813,0.0543213,0.0100708,0.0125122,-0.120239,0.0186157,0.0289917,0.0469971,-0.0335693,0.088501,0.0424194
19,0,0.0698853,0.0143433,0.03479,0.0457764,0.00854492,-0.000305176,-0.110779,0.0164795,0.0012207,0.0408936,-0.015564,0.0317383,0.0314331
19,1,0.0161743,0.0231934,0.0250244,0.0369263,-0.0253296,0.0189209,-0.106812,0.00457764,0.0216675,0.00549316,-0.0204468,0.0344849,0.0198364
19,2,0.020752,0.0286865,0.0485229,0.0531006,0.00244141,0.0140381,-0.108032,0.00976562,0.0146484,0.0192261,-0.0302124,0.017395,0.0247192
19,3,0.0457764,0.0186157,-0.00183105,0.0299072,0.0238037,-0.027771,-0.0985718,0.0198364,0.0213623,0.0396729,-0.0274658,0.0210571,0.0939941
19,4,0.0317383,0.0216675,0.0344849,0.0234985,0.0204468,0.0109863,-0.0769043,0.000305176,0.0201416,0.012207,-0.0204468,0.0427246,0.114441
20,0,0.0311279,0.0250244,0.0222778,0.0189209,0.00793457,0.0241089,-0.0775146,0.0201416,0.00793457,0.00305176,-0.0457764,0.0448608,0.204163
20,1,0.0326538,0.0369263,0.0610352,0.0183105,0.00793457,0.0274658,-0.0872803,0.00701904,0.00457764,0.0332642,-0.0253296,0.0411987,0.229492
20,2,0.0222778,0.0247192,0.032959,0.055542,0.0250244,-0.00213623,-0.0756836,0.0424194,0.0231934,0.0241089,-0.0350952,0.0314331,0.19104
20,3,0.0396729,0.0265503,0.0158691,0.0183105,-0.0137329,0.00732422,-0.06073,0.0454712,0.0344849,0.0115967,-0.0271606,0.0366211,0.198059
20,4,0.0332642,0.0253296,0.0408936,0.00823975,0.0259399,-0.00366211,-0.0576782,0.0289917,0.0146484,0.0280762,-0.0323486,0.0289917,0.163269
21,0,0.0247192,0.0195312,-0.000915527,0.00762939,0.0384521,0.0344849,-0.055542,0.0241089,0.0216675,0.0268555,-0.0363159,0.0241089,0.124817
21,1,0.0323486,0.0363159,0.0363159,0.00213623,0.0204468,-0.00518799,-0.0366211,0.0131226,0.0201416,0.0296021,-0.0302124,0.0622559,0.0689697
21,2,0.0283813,0.0411987,0.0418091,-0.00366211,0.0418091,-0.0262451,-0.0527954,0.0158691,0.0311279,0.0222778,-0.0302124,0.0479126,0.144348
21,3,0.022583,0.0341797,0.0473022,-0.0125122,0.0302124,-0.00244141,-0.0473022,0.0250244,0.0088501,0.0231934,-0.0363159,0.0289917,0.142822
21,4,0.0476074,0.0378418,0.0146484,0.000610352,0.0384521,-0.00732422,-0.0497437,0.0201416,0.0210571,0.00518799,-0.0442505,0.0241089,0.160522
22,0,0.0720215,0.0427246,0.0271606,-0.0149536,0.0390625,0.0012207,-0.0408936,0.0119019,0.0244141,0.0216675,-0.0308228,0.038147,0.0393677
22,1,0.0250244,0.0427246,0.0357056,-0.0222778,0.0213623,-0.0167847,-0.0485229,0.0198364,0.0479126,0.0210571,-0.015564,0.0354004,0.038147
22,2,0.0234985,0.0335693,0.0250244,-0.0231934,0.0570679,-0.038147,-0.0177002,0.0146484,0.0256348,0.0201416,-0.0744629,0.0253296,0.175781
22,3,0.0338745,0.03479,0.0216675,-0.0128174,0.0390625,-0.0427246,-0.0201416,0.0164795,0.0106812,0.0244141,-0.0262451,0.0372314,0.195312
22,4,0.015564,0.0308228,0.0210571,-0.0100708,0.0537109,-0.0320435,-0.0167847,0.0213623,0.0292969,0.0125122,-0.038147,0.0253296,0.195923
23,0,0.017395,0.0378418,0.0201416,0.0012207,0.0527954,-0.0100708,-0.0302124,0.0259399,0.0405884,-0.00427246,-0.0109863,0.022583,0.138855
23,1,0.0189209,0.0286865,0.0280762,0.00762939,0.0366211,0.00427246,-0.0170898,0.0112915,0.0396729,-0.0204468,-0.0289917,0.0180054,0.0942993
23,2,0.0473022,0.0424194,0.0317383,0.00366211,0.0192261,0.0112915,-0.0100708,0.00335693,0.03479,0.0201416,-0.0164795,0.0442505,0.180054
23,3,0.0195312,0.0241089,0.0167847,0.00579834,0.0350952,0.0109863,0.012207,0.0134277,0.0286865,0.0286865,-0.0292969,0.0888062,0.184937
23,4,0.0405884,0.032959,0.0280762,0.00396729,0.03479,0.00823975,-0.00488281,0.0149536,0.0448608,0.0146484,-0.0210571,0.0561523,0.140991
24,0,0.0250244,0.03479,0.0189209,0,0.0253296,0.0314331,-0.00518799,0.0271606,-0.0439453,0.0149536,-0.0463867,0.0637817,0.106812
24,1,0.0259399,0.032959,0.0363159,-0.00793457,0.0177002,0.00366211,0.00427246,0.0137329,0.027771,0.0408936,-0.0186157,0.032959,0.13092
24,2,0.0259399,0.0244141,0.020752,-0.0201416,-0.0384521,0.0180054,0.0088501,0.0180054,-0.00305176,0.015564,-0.0213623,0.0326538,0.184326
24,3,0.0271606,0.017395,0.0314331,-0.0250244,-0.0518799,0.00305176,0.055542,0.0125122,0.00762939,-0.0177002,-0.0115967,0.0180054,0.200195
24,4,0.0250244,0.0149536,0.0323486,-0.0369263,-0.0299072,0.00854492,0.00457764,0.0177002,0.0149536,0.0228882,-0.0524902,0.0149536,0.1297
25,0,0.0344849,0.0164795,0.0393677,0.0180054,-0.0827026,0.00610352,-0.0411987,0.0161743,0.0140381,0.0674438,-0.020752,0.0201416,0.0662231
25,1,0.0262451,0.0299072,0.0436401,-0.0622559,-0.14801,0.0177002,0.0204468,-0.015564,0.010376,0.00610352,-0.00976562,-0.00457764,0.103149
25,2,0.0250244,0.0616455,0.0250244,-0.0531006,-0.30365,0.0198364,0.0250244,0.00152588,0.015564,-0.0012207,-0.0314331,0.0250244,0.0469971
25,3,0.0299072,0.0335693,0.0424194,-0.062561,-0.363159,0.0640869,0.0213623,0.00762939,0.00701904,0.000915527,-0.0222778,0.0222778,0.0622559
25,4,0.0820923,0.0314331,0.0289917,-0.0814819,-0.130615,0.0604248,-0.0262451,0.015564,0.0253296,0.065918,-0.0158691,0.0201416,0.0643921
26,0,0.0354004,0.0296021,0.0357056,-0.0772095,-0.181274,0.0808716,0.0088501,-0.0012207,0.0167847,0.0241089,-0.00732422,0.0234985,0.128174
26,1,0.0216675,0.020752,0.0454712,-0.0622559,-0.045166,0.0665283,-0.0012207,0.0192261,0.00671387,0.0686646,-0.00579834,0.0402832,0.0720215
26,2,0.0186157,0.0216675,0.0262451,-0.00457764,0.0140381,0.0613403,0.0540161,0.0244141,0.0192261,0.00854492,-0.0259399,0.017395,-0.0457764
26,3,0.0265503,0.0314331,0.0283813,-0.045166,0.0561523,0.0256348,-0.0131226,0.00854492,0.0177002,0.0112915,-0.0210571,0.0250244,0.020752
26,4,0.0292969,0.0167847,0.0384521,-0.0790405,0.0912476,0.00396729,0.0320435,0.0143433,0.0296021,0.0195312,-0.017395,0.0326538,0.0366211
27,0,0.0286865,0.0253296,0.0354004,-0.0531006,0.143127,0.00152588,0.0509644,0.00274658,0.067749,0.0198364,-0.0167847,0.0283813,0.0137329
27,1,0.0268555,0.017395,0.0335693,-0.032959,0.371704,-0.017395,0.0323486,0.0445557,0.000305176,0.00579834,-0.0137329,0.0265503,0.0527954
27,2,0.0341797,0.0186157,0.0393677,-0.0686646,0.202332,-0.00396729,0.0543213,0.00976562,0.0119019,0.00671387,-0.0134277,0.0189209,-0.0100708
27,3,0.0311279,0.012207,0.0366211,-0.0683594,0.297852,-0.00793457,0.0408936,-0.00549316,0.00946045,0.00366211,-0.0244141,0.0274658,-0.0247192
27,4,0.0247192,-0.0366211,0.0286865,-0.0653076,0.361023,0.00518799,0.0521851,-0.0350952,0.032959,0.0308228,-0.0210571,0.0164795,-0.0445557
28,0,0.0222778,-0.0244141,0.017395,-0.0509644,0.267029,0,0.0473022,0.00640869,0.0152588,-0.0088501,-0.0222778,-0.038147,-0.0253296
28,1,0.0256348,-0.00671387,0.0299072,-0.0488281,0.240784,-0.00244141,0.0543213,0.0146484,-0.00244141,0.00854492,-0.0204468,0.0128174,-0.022583
28,2,0.0366211,-0.00762939,0.0283813,-0.0421143,0.328979,0.0299072,0.0543213,0.0143433,0.0137329,0.0186157,-0.010376,0.0201416,-0.0204468
28,3,0.0259399,-0.00976562,0.0372314,-0.0360107,0.263062,0.0363159,0.0622559,0.0231934,0.0167847,0.0283813,-0.012207,0.0231934,-0.0354004
28,4,0.0231934,-0.00213623,0.0305176,-0.0231934,0.265808,0.0421143,0.0540161,0.0167847,0.0177002,0.0262451,-0.0106812,0.0189209,-0.0390625
29,0,0.0280762,0.0119019,0.0292969,-0.0411987,0.240784,0.0369263,0.0671387,0.00640869,0.012207,0.0238037,-0.0109863,0.0299072,-0.195618
29,1,0.00518799,0.0604248,-0.0299072,-0.0332642,0.1651,0.0515747,0.0857544,0.0201416,0.0164795,-0.00488281,-0.00915527,0.00976562,-0.199585
29,2,0.0183105,0.0622559,0.00854492,-0.00854492,0.00427246,-0.0128174,0.0527954,0.0119019,0.0402832,0.0106812,-0.027771,0.0177002,-0.0213623
29,3,0.0234985,0.0769043,0.0338745,-0.00762939,-0.105286,-0.0326538,0.0527954,0.00183105,0.0213623,0.0192261,-0.0500488,0.0274658,-0.0231934
29,4,0.0244141,0.0585938,0.0350952,-0.00244141,-0.00671387,-0.0341797,0.0942993,0.0195312,-0.00335693,-0.00579834,-0.0271606,0.06073,-0.0897217
30,0,0.0268555,0.0415039,0.0350952,-0.0106812,-0.0778198,-0.0704956,0.0488281,0.0106812,0.0137329,0.0152588,-0.0140381,0.0354004,-0.173645
30,1,0.0283813,0.00427246,0.0308228,0.00549316,-0.0256348,-0.0390625,0.065918,0.00823975,0.0302124,0.0140381,-0.0259399,0.0292969,-0.101013
30,2,0.0390625,0.0531006,-0.0274658,0.0183105,-0.0787354,-0.0320435,0.0747681,0.0234985,0.0183105,0.00640869,-0.017395,0.0253296,-0.0976562
30,3,0.0189209,0.0537109,0.0323486,0.0170898,-0.0622559,-0.0204468,0.0741577,0.0100708,0.00305176,0.0540161,-0.0106812,0.0256348,0.0473022
30,4,0.0137329,0.045166,0.0823975,0.010376,-0.0534058,-1.90308,0.0744629,0.00915527,0.0152588,0.0164795,-0.0186157,0.0195312,0.0552368
31,0,0.0296021,0.0375366,0.0363159,0.0167847,-0.0512695,-2.74109,0.0845337,0.00457764,0.00579834,0.0286865,-0.0152588,0.015564,0.162659
31,1,0.0305176,0.0296021,0.0332642,0.0308228,-0.0323486,3.32153,0.067749,0.0149536,0.0012207,0.00976562,-0.0112915,0.0146484,0.155334
31,2,-0.0213623,-0.000915527,0.038147,0.0363159,-0.0714111,3.27667,0.0756836,0.0274658,0.0125122,0.0216675,-0.0228882,0.0186157,-0.329285
31,3,0.0247192,-0.00335693,0.0357056,0.0320435,-0.0527954,3.17505,0.0735474,0.0256348,0.0280762,-0.000915527,-0.0311279,-0.0125122,-0.317993
31,4,0.0125122,-0.012207,0.0265503,0.032959,-0.0274658,3.10333,0.0735474,0.0115967,0.020752,0.010376,0.00305176,0.0259399,-0.299377
32,0,0.0195312,-0.0158691,0.0289917,0.0463867,-0.039978,3.02307,0.0778198,0.0250244,0.0213623,0.00518799,-0.0393677,-0.00213623,-0.299072
32,1,0.0164795,-0.032959,0.0314331,0.0692749,-0.0302124,2.90344,0.0518799,0.0283813,0.020752,0.0125122,-0.0128174,0.012207,-0.289307
32,2,0.032959,0.0219727,0.0512695,0.055542,-0.03479,2.42432,0.0738525,0.0531006,-0.00915527,0.0152588,0.00946045,0.0161743,-0.274353
32,3,0.0161743,0.0152588,0.0164795,0.0570679,0.00762939,-0.224915,0.0775146,0.0201416,0.0201416,0.00854492,-0.0128174,0.0186157,-0.258179
32,4,0.0759888,0.0274658,0.0326538,-0.00976562,-0.017395,-3.18207,0.0628662,0.00854492,0.0198364,0.0723267,-0.00579834,0.0192261,-0.266113
33,0,0.0198364,0.00579834,0.0088501,0.0765991,-0.0195312,-3.19183,0.0695801,0.0283813,0.0314331,0.00976562,-0.0164795,0.0231934,-0.239868
33,1,0.0180054,0.00854492,0.0210571,0.0680542,-0.00183105,-3.18451,0.0820923,0.0177002,0.00152588,0.00549316,-0.0231934,0.0189209,-0.13916
33,2,0.0192261,0.00518799,0.0402832,0.0811768,-0.022583,-3.17871,0.0845337,0.0180054,0.00640869,0.00244141,-0.0204468,0.0137329,-0.0750732
33,3,0.0180054,-0.00213623,0.0201416,0.0506592,0.00244141,-2.12646,0.0952148,0.0180054,0.00396729,0.0653076,-0.0219727,0.0192261,-0.0878906
33,4,-0.0469971,0.0106812,0.0219727,0.0897217,-0.0482178,-0.853577,0.0769043,0.0201416,0.00854492,0.00732422,-0.0140381,0.0143433,-0.0366211
