Trajectories
100
,,Subj:LASI,,,Subj:RASI,,,Subj:LPSI,,,Subj:RPSI,,,Subj:LTHI,,,Subj:LKNE,,,Subj:LTIB,,,Subj:LANK,,,Subj:LHEE,,,Subj:LTOE,,,Subj:RTHI,,,Subj:RKNE,,,Subj:RTIB,,,Subj:RANK,,,Subj:RHEE,,,Subj:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
47,0,96.271,423.146,1160.94,115.763,142.47,1155.09,-112.826,315.702,1197.81,-100.525,213.437,1192.82,26.9946,481.599,869.991,9.13803,452.534,670.801,-4.96399,452.329,467.555,-9.57793,397.53,241.207,-68.2695,347.941,189.605,148.856,394.63,195.578,56.5611,95.1418,862.615,21.8464,126.16,670.166,-17.5572,122.995,463.429,-14.6543,173.909,220.007,-74.0005,231.972,194.277,132.285,168.417,197.629
48,0,96.3507,423.175,1160.93,115.822,142.495,1155.08,-112.76,315.748,1197.83,-100.457,213.478,1192.83,27.052,481.622,869.986,9.19792,452.545,670.797,-4.92692,452.335,467.551,-9.57096,397.529,241.205,-68.2751,347.944,189.615,148.858,394.627,195.577,56.6119,95.1575,862.611,21.8814,126.173,670.165,-17.5388,123.008,463.433,-14.6534,173.912,220.009,-74.0022,231.973,194.279,132.285,168.418,197.629
49,0,96.4312,423.202,1160.91,115.882,142.519,1155.07,-112.692,315.794,1197.84,-100.388,213.518,1192.84,27.1098,481.643,869.98,9.25735,452.557,670.794,-4.89015,452.341,467.548,-9.56405,397.528,241.202,-68.2805,347.947,189.624,148.861,394.625,195.575,56.6624,95.1731,862.606,21.9161,126.186,670.164,-17.5206,123.02,463.437,-14.6526,173.914,220.01,-74.0038,231.973,194.281,132.286,168.419,197.629
50,0,96.5124,423.229,1160.9,115.943,142.542,1155.06,-112.624,315.838,1197.86,-100.318,213.557,1192.85,27.1682,481.665,869.975,9.31631,452.568,670.79,-4.8537,452.347,467.544,-9.55718,397.527,241.2,-68.2859,347.95,189.633,148.863,394.623,195.574,56.7128,95.1884,862.601,21.9505,126.198,670.163,-17.5025,123.032,463.441,-14.6518,173.916,220.011,-74.0055,231.974,194.283,132.286,168.42,197.628
51,0,96.5944,423.256,1160.89,116.006,142.565,1155.05,-112.555,315.882,1197.88,-100.248,213.595,1192.86,27.227,481.685,869.97,9.37482,452.579,670.787,-4.81755,452.353,467.541,-9.55038,397.526,241.198,-68.2913,347.953,189.643,148.865,394.621,195.573,56.7629,95.2034,862.596,21.9847,126.211,670.162,-17.4846,123.044,463.445,-14.6509,173.919,220.013,-74.0072,231.974,194.285,132.287,168.422,197.628
52,0,96.6771,423.281,1160.88,116.069,142.587,1155.04,-112.485,315.924,1197.9,-100.176,213.633,1192.86,27.2862,481.705,869.965,9.43287,452.589,670.783,-4.78171,452.359,467.538,-9.54362,397.525,241.196,-68.2965,347.956,189.652,148.868,394.619,195.571,56.8127,95.2182,862.591,22.0186,126.223,670.161,-17.4668,123.056,463.449,-14.6501,173.921,220.014,-74.009,231.974,194.286,132.287,168.423,197.628
53,0,96.7606,423.306,1160.87,116.133,142.609,1155.03,-112.415,315.965,1197.91,-100.104,213.669,1192.87,27.346,481.725,869.96,9.49046,452.6,670.78,-4.74618,452.364,467.534,-9.53693,397.524,241.193,-68.3017,347.958,189.661,148.87,394.617,195.57,56.8624,95.2328,862.586,22.0523,126.235,670.16,-17.4492,123.067,463.453,-14.6493,173.923,220.015,-74.0107,231.975,194.288,132.288,168.424,197.628
54,0,96.8447,423.331,1160.86,116.198,142.629,1155.02,-112.343,316.006,1197.93,-100.031,213.704,1192.88,27.4061,481.744,869.956,9.54758,452.61,670.777,-4.71095,452.37,467.531,-9.53028,397.523,241.191,-68.3067,347.961,189.67,148.873,394.615,195.569,56.9117,95.2471,862.582,22.0857,126.247,670.159,-17.4317,123.079,463.457,-14.6485,173.926,220.016,-74.0125,231.975,194.29,132.288,168.425,197.627
55,0,96.9295,423.354,1160.85,116.265,142.649,1155.01,-112.271,316.045,1197.95,-99.9573,213.738,1192.89,27.4667,481.763,869.951,9.60424,452.62,670.773,-4.67604,452.375,467.528,-9.52369,397.522,241.189,-68.3117,347.964,189.678,148.875,394.613,195.568,56.9609,95.2611,862.577,22.1188,126.259,670.158,-17.4143,123.09,463.461,-14.6477,173.928,220.018,-74.0143,231.975,194.292,132.289,168.426,197.627
56,0,97.015,423.377,1160.84,116.332,142.669,1155,-112.198,316.084,1197.97,-99.8829,213.772,1192.9,27.5277,481.781,869.947,9.66044,452.63,670.77,-4.64143,452.38,467.525,-9.51716,397.521,241.187,-68.3166,347.966,189.687,148.877,394.611,195.566,57.0098,95.2749,862.572,22.1517,126.271,670.157,-17.3971,123.102,463.465,-14.6469,173.93,220.019,-74.0161,231.975,194.294,132.289,168.427,197.627
57,0,97.1011,423.399,1160.83,116.4,142.688,1154.98,-112.125,316.121,1197.98,-99.8079,213.804,1192.91,27.5891,481.798,869.942,9.71617,452.639,670.767,-4.60713,452.385,467.522,-9.51068,397.52,241.185,-68.3214,347.969,189.695,148.88,394.609,195.565,57.0584,95.2885,862.567,22.1843,126.282,670.156,-17.38,123.113,463.468,-14.6461,173.932,220.02,-74.0179,231.976,194.296,132.29,168.428,197.627
58,0,97.1878,423.42,1160.82,116.469,142.706,1154.97,-112.051,316.158,1198,-99.7321,213.836,1192.91,27.6509,481.815,869.938,9.77145,452.648,670.764,-4.57314,452.39,467.518,-9.50426,397.52,241.183,-68.3262,347.971,189.704,148.882,394.607,195.564,57.1068,95.3018,862.562,22.2167,126.293,670.155,-17.3631,123.124,463.472,-14.6454,173.934,220.021,-74.0197,231.976,194.298,132.29,168.429,197.626
59,0,97.2751,423.441,1160.81,116.539,142.723,1154.96,-111.976,316.193,1198.01,-99.6557,213.866,1192.92,27.713,481.831,869.934,9.82625,452.658,670.761,-4.53946,452.395,467.516,-9.49788,397.519,241.181,-68.3308,347.974,189.712,148.884,394.605,195.563,57.155,95.3148,862.557,22.2488,126.304,670.154,-17.3463,123.135,463.476,-14.6446,173.936,220.023,-74.0215,231.976,194.299,132.291,168.43,197.626
60,0,97.3629,423.461,1160.8,116.609,142.74,1154.95,-111.901,316.228,1198.03,-99.5787,213.896,1192.93,27.7756,481.847,869.931,9.8806,452.667,670.758,-4.50608,452.4,467.513,-9.49157,397.518,241.179,-68.3354,347.976,189.72,148.887,394.603,195.562,57.2029,95.3277,862.552,22.2806,126.315,670.153,-17.3297,123.146,463.479,-14.6438,173.939,220.024,-74.0234,231.976,194.301,132.291,168.431,197.626
61,0,97.4512,423.481,1160.79,116.681,142.756,1154.94,-111.825,316.262,1198.05,-99.501,213.924,1192.93,27.8385,481.862,869.927,9.93448,452.675,670.755,-4.47302,452.405,467.51,-9.48531,397.517,241.177,-68.3398,347.978,189.728,148.889,394.601,195.56,57.2506,95.3402,862.547,22.3122,126.326,670.151,-17.3132,123.156,463.483,-14.6431,173.941,220.025,-74.0253,231.976,194.303,132.292,168.432,197.625
62,0,97.5401,423.499,1160.78,116.753,142.772,1154.93,-111.748,316.294,1198.06,-99.4228,213.952,1192.94,27.9017,481.877,869.923,9.98789,452.684,670.752,-4.44026,452.409,467.507,-9.4791,397.516,241.175,-68.3442,347.981,189.736,148.891,394.599,195.559,57.298,95.3526,862.542,22.3435,126.337,670.15,-17.2969,123.167,463.487,-14.6423,173.943,220.026,-74.0272,231.977,194.305,132.292,168.433,197.625
63,0,97.6294,423.517,1160.77,116.826,142.787,1154.91,-111.671,316.326,1198.08,-99.344,213.979,1192.95,27.9652,481.891,869.92,10.0408,452.692,670.75,-4.40781,452.414,467.504,-9.47295,397.515,241.173,-68.3485,347.983,189.744,148.893,394.597,195.558,57.3452,95.3646,862.537,22.3746,126.347,670.149,-17.2807,123.177,463.49,-14.6416,173.945,220.027,-74.0291,231.977,194.307,132.292,168.434,197.625
64,0,97.7191,423.535,1160.76,116.9,142.801,1154.9,-111.593,316.356,1198.09,-99.2647,214.005,1192.96,28.0291,481.905,869.917,10.0933,452.7,670.747,-4.37567,452.418,467.501,-9.46685,397.514,241.171,-68.3528,347.985,189.752,148.895,394.595,195.557,57.3922,95.3765,862.532,22.4054,126.357,670.148,-17.2646,123.188,463.493,-14.6409,173.947,220.028,-74.031,231.977,194.309,132.293,168.435,197.625
65,0,97.8093,423.551,1160.75,116.975,142.815,1154.89,-111.515,316.386,1198.11,-99.1848,214.03,1192.96,28.0933,481.918,869.914,10.1453,452.708,670.744,-4.34384,452.422,467.498,-9.46081,397.513,241.17,-68.3569,347.987,189.759,148.898,394.593,195.556,57.4389,95.3881,862.527,22.4359,126.367,670.147,-17.2487,123.198,463.497,-14.6402,173.949,220.029,-74.033,231.977,194.31,132.293,168.436,197.624
66,0,97.8999,423.567,1160.74,117.05,142.828,1154.88,-111.436,316.415,1198.12,-99.1045,214.054,1192.97,28.1577,481.931,869.911,10.1969,452.715,670.742,-4.31231,452.427,467.496,-9.45482,397.512,241.168,-68.361,347.989,189.767,148.9,394.591,195.555,57.4853,95.3994,862.522,22.4662,126.377,670.146,-17.2329,123.208,463.5,-14.6394,173.951,220.03,-74.0349,231.977,194.312,132.294,168.437,197.624
67,0,97.9908,423.582,1160.73,117.126,142.84,1154.86,-111.357,316.443,1198.14,-99.0237,214.077,1192.97,28.2224,481.943,869.908,10.2479,452.723,670.739,-4.28109,452.431,467.493,-9.44889,397.511,241.166,-68.3649,347.991,189.774,148.902,394.59,195.554,57.5315,95.4105,862.517,22.4962,126.386,670.145,-17.2173,123.218,463.504,-14.6387,173.953,220.031,-74.0369,231.977,194.314,132.294,168.438,197.624
68,0,98.082,423.597,1160.72,117.203,142.852,1154.85,-111.278,316.469,1198.15,-98.9425,214.099,1192.98,28.2873,481.955,869.905,10.2985,452.73,670.736,-4.25019,452.434,467.491,-9.44301,397.51,241.164,-68.3688,347.993,189.781,148.904,394.588,195.553,57.5775,95.4214,862.512,22.526,126.396,670.143,-17.2018,123.228,463.507,-14.638,173.955,220.033,-74.0389,231.977,194.316,132.295,168.439,197.623
69,0,98.1735,423.611,1160.71,117.28,142.863,1154.84,-111.198,316.495,1198.16,-98.8608,214.12,1192.99,28.3525,481.966,869.903,10.3487,452.737,670.734,-4.21959,452.438,467.488,-9.43719,397.509,241.162,-68.3726,347.995,189.789,148.906,394.586,195.552,57.6231,95.432,862.507,22.5555,126.405,670.142,-17.1865,123.238,463.51,-14.6374,173.957,220.034,-74.0409,231.977,194.318,132.295,168.44,197.623
70,0,98.2653,423.624,1160.7,117.358,142.874,1154.83,-111.117,316.52,1198.18,-98.7787,214.141,1192.99,28.4179,481.977,869.9,10.3984,452.744,670.731,-4.1893,452.442,467.485,-9.43142,397.507,241.161,-68.3764,347.997,189.796,148.908,394.584,195.551,57.6686,95.4423,862.502,22.5847,126.414,670.141,-17.1713,123.247,463.513,-14.6367,173.958,220.035,-74.0429,231.977,194.319,132.296,168.441,197.623
71,0,98.3573,423.637,1160.69,117.437,142.884,1154.81,-111.036,316.544,1198.19,-98.6963,214.16,1193,28.4835,481.987,869.898,10.4475,452.75,670.729,-4.15931,452.445,467.483,-9.4257,397.506,241.159,-68.38,347.999,189.803,148.91,394.582,195.55,57.7138,95.4525,862.497,22.6137,126.423,670.14,-17.1563,123.257,463.516,-14.636,173.96,220.036,-74.045,231.977,194.321,132.296,168.442,197.623
72,0,98.4495,423.649,1160.68,117.516,142.893,1154.8,-110.955,316.567,1198.2,-98.6136,214.178,1193,28.5492,481.996,869.896,10.4963,452.757,670.727,-4.12964,452.449,467.481,-9.42005,397.505,241.157,-68.3835,348.001,189.809,148.912,394.581,195.549,57.7587,95.4623,862.492,22.6424,126.432,670.138,-17.1414,123.266,463.519,-14.6353,173.962,220.037,-74.047,231.977,194.323,132.296,168.443,197.622
73,0,98.5418,423.66,1160.67,117.595,142.902,1154.79,-110.874,316.589,1198.22,-98.5305,214.196,1193.01,28.6151,482.005,869.894,10.5445,452.763,670.724,-4.10027,452.452,467.478,-9.41444,397.504,241.156,-68.387,348.003,189.816,148.914,394.579,195.548,57.8034,95.472,862.487,22.6709,126.44,670.137,-17.1266,123.275,463.523,-14.6347,173.964,220.038,-74.0491,231.977,194.325,132.297,168.443,197.622
74,0,98.6343,423.671,1160.66,117.675,142.91,1154.77,-110.792,316.61,1198.23,-98.4472,214.213,1193.01,28.6812,482.014,869.892,10.5923,452.769,670.722,-4.07121,452.455,467.476,-9.40889,397.503,241.154,-68.3904,348.004,189.823,148.916,394.577,195.547,57.8478,95.4814,862.482,22.6991,126.449,670.136,-17.112,123.284,463.526,-14.634,173.966,220.039,-74.0512,231.977,194.327,132.297,168.444,197.622
75,0,98.7269,423.681,1160.65,117.756,142.917,1154.76,-110.71,316.63,1198.24,-98.3636,214.229,1193.02,28.7474,482.022,869.89,10.6396,452.775,670.72,-4.04247,452.459,467.474,-9.4034,397.502,241.153,-68.3937,348.006,189.829,148.918,394.575,195.546,57.892,95.4905,862.477,22.727,126.457,670.135,-17.0976,123.293,463.528,-14.6334,173.968,220.039,-74.0533,231.977,194.329,132.298,168.445,197.621
76,0,98.8195,423.69,1160.64,117.837,142.924,1154.75,-110.628,316.649,1198.25,-98.2797,214.244,1193.02,28.8136,482.03,869.889,10.6864,452.78,670.717,-4.01403,452.462,467.471,-9.39795,397.501,241.151,-68.3969,348.008,189.836,148.92,394.574,195.545,57.9359,95.4995,862.472,22.7547,126.465,670.133,-17.0833,123.302,463.531,-14.6327,173.969,220.04,-74.0554,231.977,194.33,132.298,168.446,197.621
77,0,98.9121,423.699,1160.63,117.918,142.931,1154.74,-110.545,316.667,1198.26,-98.1957,214.258,1193.02,28.88,482.037,869.887,10.7328,452.786,670.715,-3.98589,452.464,467.469,-9.39257,397.5,241.15,-68.4,348.009,189.842,148.922,394.572,195.544,57.9796,95.5081,862.467,22.7821,126.473,670.132,-17.0691,123.311,463.534,-14.6321,173.971,220.041,-74.0576,231.976,194.332,132.298,168.447,197.621
78,0,99.0047,423.707,1160.62,118,142.937,1154.72,-110.463,316.684,1198.28,-98.1115,214.271,1193.03,28.9464,482.044,869.886,10.7787,452.791,670.713,-3.95807,452.467,467.467,-9.38723,397.499,241.148,-68.4031,348.011,189.848,148.924,394.57,195.543,58.023,95.5166,862.462,22.8092,126.481,670.131,-17.0551,123.32,463.537,-14.6315,173.973,220.042,-74.0597,231.976,194.334,132.299,168.448,197.621
79,0,99.0973,423.714,1160.62,118.082,142.942,1154.71,-110.38,316.7,1198.29,-98.0272,214.283,1193.03,29.0128,482.05,869.884,10.8241,452.796,670.711,-3.93055,452.47,467.465,-9.38196,397.498,241.147,-68.4061,348.012,189.854,148.926,394.569,195.542,58.0661,95.5247,862.457,22.8361,126.488,670.129,-17.0412,123.328,463.54,-14.6309,173.974,220.043,-74.0619,231.976,194.336,132.299,168.449,197.62
80,0,99.1897,423.721,1160.61,118.164,142.946,1154.7,-110.297,316.716,1198.3,-97.9428,214.295,1193.04,29.0793,482.055,869.883,10.869,452.8,670.709,-3.90335,452.472,467.463,-9.37674,397.497,241.145,-68.4089,348.014,189.86,148.928,394.567,195.541,58.109,95.5327,862.451,22.8628,126.495,670.128,-17.0274,123.336,463.543,-14.6303,173.976,220.044,-74.0641,231.976,194.338,132.3,168.45,197.62
81,0,99.2821,423.728,1160.6,118.247,142.95,1154.68,-110.214,316.73,1198.31,-97.8583,214.305,1193.04,29.1458,482.061,869.882,10.9134,452.805,670.707,-3.87645,452.475,467.461,-9.37157,397.496,241.144,-68.4117,348.015,189.866,148.929,394.566,195.54,58.1516,95.5404,862.446,22.8891,126.502,670.127,-17.0138,123.345,463.545,-14.6297,173.978,220.045,-74.0663,231.976,194.339,132.3,168.451,197.62
82,0,99.3742,423.733,1160.59,118.329,142.954,1154.67,-110.131,316.743,1198.32,-97.7738,214.315,1193.04,29.2122,482.065,869.881,10.9574,452.809,670.705,-3.84986,452.477,467.459,-9.36645,397.494,241.142,-68.4145,348.016,189.872,148.931,394.564,195.539,58.194,95.5479,862.441,22.9152,126.509,670.125,-17.0004,123.353,463.548,-14.6291,173.979,220.046,-74.0685,231.975,194.341,132.3,168.451,197.619
83,0,99.4662,423.738,1160.58,118.412,142.957,1154.66,-110.048,316.756,1198.33,-97.6892,214.324,1193.05,29.2786,482.07,869.88,11.0009,452.813,670.703,-3.82358,452.479,467.457,-9.36139,397.493,241.141,-68.4171,348.018,189.877,148.933,394.562,195.538,58.2361,95.5551,862.436,22.9411,126.516,670.124,-16.9871,123.361,463.551,-14.6285,173.981,220.047,-74.0708,231.975,194.343,132.301,168.452,197.619
84,0,99.5579,423.743,1160.57,118.495,142.959,1154.64,-109.965,316.768,1198.34,-97.6047,214.332,1193.05,29.3449,482.073,869.879,11.0439,452.817,670.702,-3.79761,452.481,467.455,-9.35639,397.492,241.14,-68.4196,348.019,189.883,148.935,394.561,195.537,58.2779,95.5621,862.431,22.9667,126.523,670.122,-16.9739,123.369,463.553,-14.6279,173.982,220.047,-74.073,231.975,194.345,132.301,168.453,197.619
85,0,99.6494,423.746,1160.56,118.579,142.961,1154.63,-109.883,316.778,1198.35,-97.5202,214.339,1193.05,29.4111,482.077,869.879,11.0864,452.821,670.7,-3.77195,452.483,467.454,-9.35144,397.491,241.138,-68.4221,348.02,189.888,148.937,394.559,195.537,58.3194,95.5688,862.426,22.992,126.529,670.121,-16.9609,123.376,463.556,-14.6274,173.984,220.048,-74.0753,231.975,194.347,132.302,168.454,197.619
86,0,99.7405,423.75,1160.56,118.662,142.962,1154.62,-109.8,316.788,1198.36,-97.4358,214.345,1193.06,29.4772,482.08,869.878,11.1284,452.824,670.698,-3.74659,452.485,467.452,-9.34654,397.49,241.137,-68.4245,348.021,189.893,148.938,394.558,195.536,58.3607,95.5754,862.421,23.0171,126.535,670.12,-16.948,123.384,463.558,-14.6268,173.985,220.049,-74.0776,231.974,194.348,132.302,168.455,197.618
87,0,99.8313,423.752,1160.55,118.746,142.963,1154.6,-109.717,316.797,1198.37,-97.3515,214.35,1193.06,29.5432,482.082,869.878,11.17,452.827,670.697,-3.72155,452.487,467.45,-9.3417,397.489,241.136,-68.4268,348.022,189.898,148.94,394.556,195.535,58.4017,95.5816,862.415,23.0419,126.541,670.118,-16.9353,123.391,463.561,-14.6263,173.987,220.05,-74.0799,231.974,194.35,132.302,168.456,197.618
88,0,99.9216,423.755,1160.54,118.829,142.964,1154.59,-109.635,316.805,1198.37,-97.2674,214.355,1193.06,29.609,482.084,869.877,11.2111,452.83,670.695,-3.69681,452.489,467.448,-9.33692,397.487,241.135,-68.429,348.023,189.903,148.942,394.555,195.534,58.4425,95.5877,862.41,23.0664,126.547,670.117,-16.9227,123.399,463.563,-14.6257,173.988,220.05,-74.0822,231.974,194.352,132.303,168.456,197.618
89,0,100.012,423.756,1160.53,118.913,142.963,1154.58,-109.552,316.812,1198.38,-97.1834,214.359,1193.06,29.6746,482.086,869.877,11.2516,452.833,670.693,-3.67238,452.49,467.447,-9.33219,397.486,241.133,-68.4311,348.024,189.908,148.943,394.554,195.533,58.483,95.5935,862.405,23.0907,126.553,670.115,-16.9103,123.406,463.565,-14.6252,173.99,220.051,-74.0846,231.973,194.354,132.303,168.457,197.617
90,0,100.101,423.757,1160.52,118.996,142.963,1154.57,-109.47,316.818,1198.39,-97.0996,214.362,1193.06,29.74,482.087,869.877,11.2917,452.836,670.692,-3.64826,452.492,467.445,-9.32751,397.485,241.132,-68.4331,348.025,189.913,148.945,394.552,195.533,58.5232,95.5991,862.4,23.1148,126.558,670.114,-16.898,123.413,463.568,-14.6247,173.991,220.052,-74.0869,231.973,194.356,132.303,168.458,197.617
91,0,100.19,423.757,1160.52,119.079,142.961,1154.55,-109.388,316.823,1198.4,-97.0161,214.364,1193.07,29.8052,482.087,869.877,11.3314,452.838,670.69,-3.62445,452.493,467.444,-9.32289,397.484,241.131,-68.4351,348.026,189.918,148.947,394.551,195.532,58.5631,95.6044,862.395,23.1385,126.564,670.112,-16.8859,123.42,463.57,-14.6242,173.992,220.053,-74.0893,231.972,194.357,132.304,168.459,197.617
92,0,100.278,423.757,1160.51,119.163,142.96,1154.54,-109.306,316.827,1198.41,-96.9328,214.365,1193.07,29.8701,482.088,869.877,11.3705,452.84,670.689,-3.60095,452.494,467.442,-9.31832,397.483,241.13,-68.437,348.027,189.923,148.948,394.549,195.531,58.6028,95.6095,862.39,23.162,126.569,670.111,-16.8739,123.427,463.572,-14.6236,173.994,220.053,-74.0917,231.972,194.359,132.304,168.459,197.617
93,0,100.366,423.757,1160.5,119.246,142.957,1154.53,-109.225,316.831,1198.41,-96.8499,214.365,1193.07,29.9348,482.087,869.877,11.4091,452.842,670.688,-3.57776,452.495,467.441,-9.3138,397.481,241.129,-68.4388,348.028,189.927,148.95,394.548,195.53,58.6421,95.6144,862.385,23.1853,126.574,670.109,-16.862,123.434,463.574,-14.6231,173.995,220.054,-74.0941,231.972,194.361,132.305,168.46,197.616
94,0,100.453,423.755,1160.49,119.329,142.955,1154.51,-109.144,316.833,1198.42,-96.7673,214.365,1193.07,29.9991,482.087,869.877,11.4473,452.844,670.686,-3.55488,452.496,467.439,-9.30935,397.48,241.128,-68.4405,348.029,189.931,148.952,394.547,195.53,58.6812,95.619,862.379,23.2083,126.579,670.108,-16.8503,123.44,463.576,-14.6226,173.996,220.055,-74.0965,231.971,194.363,132.305,168.461,197.616
95,0,100.54,423.754,1160.49,119.412,142.952,1154.5,-109.064,316.835,1198.43,-96.685,214.364,1193.07,30.0631,482.086,869.878,11.4849,452.846,670.685,-3.53231,452.497,467.438,-9.30494,397.479,241.127,-68.4421,348.029,189.936,148.953,394.545,195.529,58.7201,95.6234,862.374,23.231,126.583,670.106,-16.8387,123.447,463.579,-14.6222,173.998,220.055,-74.099,231.971,194.364,132.305,168.462,197.616
96,0,100.626,423.751,1160.48,119.494,142.948,1154.49,-108.983,316.835,1198.43,-96.6032,214.362,1193.07,30.1268,482.084,869.878,11.5221,452.847,670.684,-3.51004,452.498,467.437,-9.30059,397.478,241.126,-68.4436,348.03,189.94,148.955,394.544,195.528,58.7586,95.6276,862.369,23.2535,126.588,670.105,-16.8273,123.453,463.581,-14.6217,173.999,220.056,-74.1014,231.97,194.366,132.306,168.462,197.615
97,0,100.711,423.749,1160.47,119.577,142.944,1154.48,-108.904,316.835,1198.44,-96.5217,214.359,1193.07,30.19,482.082,869.879,11.5587,452.848,670.683,-3.48808,452.498,467.436,-9.29629,397.476,241.125,-68.4451,348.031,189.944,148.956,394.543,195.528,58.7969,95.6315,862.364,23.2757,126.592,670.103,-16.816,123.46,463.583,-14.6212,174,220.056,-74.1039,231.97,194.368,132.306,168.463,197.615
98,0,100.795,423.745,1160.47,119.659,142.939,1154.46,-108.824,316.834,1198.44,-96.4408,214.356,1193.07,30.2529,482.08,869.879,11.5949,452.849,670.681,-3.46644,452.499,467.434,-9.29205,397.475,241.124,-68.4465,348.031,189.948,148.958,394.541,195.527,58.8348,95.6352,862.359,23.2976,126.596,670.102,-16.8049,123.466,463.585,-14.6207,174.001,220.057,-74.1064,231.969,194.37,132.306,168.464,197.615
99,0,100.878,423.742,1160.46,119.74,142.934,1154.45,-108.746,316.832,1198.45,-96.3603,214.351,1193.07,30.3153,482.078,869.88,11.6306,452.85,670.68,-3.4451,452.499,467.433,-9.28787,397.474,241.123,-68.4478,348.032,189.952,148.959,394.54,195.526,58.8725,95.6387,862.353,23.3193,126.6,670.1,-16.7939,123.472,463.586,-14.6203,174.003,220.058,-74.1089,231.968,194.372,132.307,168.465,197.614
100,0,100.961,423.737,1160.45,119.822,142.929,1154.44,-108.667,316.83,1198.46,-96.2803,214.346,1193.07,30.3773,482.075,869.881,11.6658,452.851,670.679,-3.42407,452.499,467.432,-9.28373,397.473,241.122,-68.449,348.032,189.955,148.961,394.539,195.526,58.91,95.6419,862.348,23.3407,126.604,670.099,-16.7831,123.478,463.588,-14.6198,174.004,220.058,-74.1114,231.968,194.373,132.307,168.465,197.614
101,0,101.043,423.732,1160.45,119.903,142.923,1154.43,-108.59,316.826,1198.46,-96.2009,214.34,1193.07,30.4388,482.071,869.881,11.7004,452.851,670.678,-3.40335,452.5,467.431,-9.27966,397.471,241.121,-68.4501,348.033,189.959,148.962,394.537,195.525,58.9471,95.645,862.343,23.3619,126.607,670.097,-16.7724,123.483,463.59,-14.6194,174.005,220.059,-74.1139,231.967,194.375,132.307,168.466,197.614
102,0,101.123,423.727,1160.44,119.983,142.917,1154.42,-108.513,316.822,1198.46,-96.1221,214.334,1193.07,30.4998,482.067,869.882,11.7346,452.852,670.677,-3.38294,452.5,467.43,-9.27563,397.47,241.12,-68.4511,348.033,189.962,148.963,394.536,195.525,58.9839,95.6477,862.338,23.3828,126.611,670.095,-16.7618,123.489,463.592,-14.6189,174.006,220.059,-74.1165,231.967,194.377,132.307,168.467,197.614
103,0,101.203,423.722,1160.44,120.063,142.911,1154.4,-108.436,316.816,1198.47,-96.0439,214.326,1193.07,30.5602,482.063,869.883,11.7683,452.852,670.677,-3.36284,452.5,467.429,-9.27167,397.469,241.119,-68.4521,348.033,189.966,148.965,394.535,195.524,59.0204,95.6503,862.332,23.4034,126.614,670.094,-16.7514,123.495,463.594,-14.6185,174.007,220.06,-74.1191,231.966,194.379,132.308,168.467,197.613
104,0,101.282,423.715,1160.43,120.143,142.904,1154.39,-108.361,316.81,1198.47,-95.9663,214.318,1193.07,30.6201,482.059,869.884,11.8015,452.851,670.676,-3.34305,452.5,467.428,-9.26775,397.468,241.118,-68.453,348.034,189.969,148.966,394.534,195.523,59.0567,95.6526,862.327,23.4238,126.617,670.092,-16.7411,123.5,463.595,-14.6181,174.008,220.06,-74.1216,231.965,194.38,132.308,168.468,197.613
105,0,101.359,423.709,1160.43,120.222,142.896,1154.38,-108.286,316.803,1198.48,-95.8895,214.309,1193.07,30.6794,482.054,869.885,11.8342,452.851,670.675,-3.32357,452.499,467.427,-9.26389,397.466,241.118,-68.4538,348.034,189.972,148.967,394.533,195.523,59.0927,95.6547,862.322,23.4439,126.62,670.091,-16.731,123.505,463.597,-14.6177,174.009,220.061,-74.1243,231.965,194.382,132.308,168.469,197.613
106,0,101.436,423.702,1160.42,120.3,142.889,1154.37,-108.211,316.796,1198.48,-95.8133,214.3,1193.07,30.7382,482.049,869.887,11.8664,452.85,670.674,-3.3044,452.499,467.426,-9.26008,397.465,241.117,-68.4545,348.034,189.975,148.969,394.531,195.522,59.1283,95.6566,862.317,23.4638,126.622,670.089,-16.721,123.51,463.599,-14.6173,174.01,220.061,-74.1269,231.964,194.384,132.309,168.469,197.612
107,0,101.512,423.694,1160.41,120.378,142.88,1154.36,-108.138,316.787,1198.48,-95.7378,214.289,1193.07,30.7962,482.043,869.888,11.8981,452.85,670.673,-3.28553,452.498,467.426,-9.25633,397.464,241.116,-68.4551,348.034,189.978,148.97,394.53,195.522,59.1637,95.6582,862.312,23.4834,126.625,670.087,-16.7112,123.515,463.6,-14.6169,174.011,220.062,-74.1295,231.963,194.386,132.309,168.47,197.612
