Trajectories
100
,,Subj:LASI,,,Subj:RASI,,,Subj:LPSI,,,Subj:RPSI,,,Subj:LTHI,,,Subj:LKNE,,,Subj:LTIB,,,Subj:LANK,,,Subj:LHEE,,,Subj:LTOE,,,Subj:RTHI,,,Subj:RKNE,,,Subj:RTIB,,,Subj:RANK,,,Subj:RHEE,,,Subj:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0,97.2678,461.305,1148.52,114.357,190.688,1138.53,-106.733,380.104,1217.55,-89.2685,248.724,1205.51,26.5771,512.252,866.382,26.1114,476.998,668.266,-46.525,476.693,505.694,-104.133,407.648,259.105,-171.256,365.013,234.686,38.7337,383.813,190.212,141.367,132.368,861.171,195.601,163.365,681.972,74.9288,148.041,514.442,-64.359,178.819,344.057,-145.301,214.16,341.399,30.3133,195.68,233.528
11,0,95.379,461.497,1150.66,114.113,191.019,1142.42,-107.931,379.16,1220.45,-89.7882,248.119,1209,20.7254,511.213,868.293,16.3676,476.154,670.426,-57.3553,475.933,508.368,-114.007,406.495,260.766,-182.923,364.786,238.263,25.9559,383.426,190.065,143.953,132.248,866.492,197.156,163.801,686.821,83.6823,148.524,513.633,-45.356,179.797,335.718,-125.875,215.902,328.247,56.1525,194.825,231.412
12,0,93.6281,461.583,1152.75,114.011,191.286,1146.24,-108.978,378.163,1223.28,-90.1557,247.457,1212.33,14.8378,510.11,870.195,6.70225,475.279,672.657,-68.1032,475.102,511.138,-123.375,404.994,262.237,-194.56,364.406,242.012,13.0415,383.005,189.897,146.213,132.066,871.628,197.811,164.091,691.25,92.1217,148.934,512.49,-25.8472,180.846,327.433,-105.578,217.824,315.221,82.0024,193.894,229.376
13,0,92.0316,461.565,1154.78,114.056,191.496,1149.96,-109.858,377.124,1226.02,-90.368,246.737,1215.46,8.95925,508.948,872.066,-2.80469,474.376,674.918,-78.711,474.209,513.977,-132.336,403.216,263.566,-206.161,363.887,245.921,-0.00613628,382.547,189.71,148.095,131.811,876.482,197.608,164.233,695.209,100.237,149.275,511.066,-5.93744,181.955,319.364,-84.5392,219.874,302.546,107.74,192.975,227.538
14,0,90.6057,461.447,1156.73,114.251,191.655,1153.52,-110.557,376.055,1228.64,-90.4236,245.958,1218.38,3.15269,507.743,873.884,-12.0614,473.451,677.166,-89.1148,473.272,516.851,-141.057,401.273,264.847,-217.722,363.248,249.974,-13.1797,382.051,189.504,149.557,131.467,880.956,196.608,164.228,698.655,108.015,149.553,509.417,14.2364,183.108,311.663,-62.9298,221.992,290.429,133.226,192.155,226.029
15,0,89.3664,461.232,1158.55,114.596,191.77,1156.87,-111.062,374.964,1231.1,-90.3229,245.119,1221.03,-2.50321,506.513,875.627,-20.9669,472.51,679.353,-99.2447,472.307,519.724,-149.757,399.314,266.205,-229.238,362.523,254.156,-26.4684,381.52,189.287,150.571,131.021,884.955,194.89,164.083,701.552,115.44,149.779,507.6,34.5031,184.29,304.464,-40.9658,224.119,279.052,158.308,191.515,224.981
16,0,88.3277,460.922,1160.23,115.091,191.841,1159.96,-111.366,373.858,1233.36,-90.0688,244.22,1223.39,-7.91841,505.276,877.269,-29.4135,471.561,681.426,-109.027,471.335,522.558,-158.68,397.499,267.786,-240.708,361.752,258.451,-39.8586,380.956,189.064,151.125,130.463,888.393,192.554,163.813,703.873,122.494,149.963,505.665,54.6569,185.484,297.872,-18.9072,226.193,268.561,182.814,191.122,224.509
17,0,87.501,460.518,1161.72,115.73,191.871,1162.74,-111.463,372.742,1235.38,-89.6673,243.26,1225.41,-12.9968,504.056,878.781,-37.2912,470.613,683.33,-118.387,470.378,525.311,-168.059,395.986,269.73,-252.128,360.982,262.847,-53.335,380.365,188.845,151.228,129.789,891.194,189.717,163.438,705.608,129.154,150.122,503.659,74.4597,186.679,291.959,2.9443,228.16,259.059,206.549,191.031,224.693
18,0,86.8941,460.023,1163,116.506,191.856,1165.16,-111.357,371.618,1237.11,-89.1276,242.238,1227.07,-17.6421,502.868,880.126,-44.4908,469.679,685.009,-127.246,469.46,527.942,-178.068,394.903,272.145,-263.491,360.262,267.332,-66.881,379.756,188.64,150.91,129.003,893.302,186.513,162.984,706.755,135.395,150.271,501.617,93.645,187.863,286.757,24.2516,229.969,250.604,229.297,191.285,225.558
19,0,86.5106,459.438,1164.02,117.41,191.789,1167.16,-111.053,370.486,1238.51,-88.4622,241.158,1228.32,-21.7632,501.728,881.261,-50.9078,468.775,686.404,-135.531,468.605,530.407,-188.794,394.331,275.09,-274.783,359.641,271.899,-80.4798,379.138,188.456,150.222,128.121,894.679,183.089,162.485,707.33,141.191,150.43,499.567,111.925,189.033,282.256,44.6503,231.582,243.211,250.815,191.914,227.053
20,0,86.3488,458.761,1164.77,118.427,191.661,1168.7,-110.565,369.348,1239.52,-87.6869,240.021,1229.15,-25.2784,500.646,882.136,-56.4459,467.92,687.456,-143.166,467.838,532.662,-200.216,394.294,278.563,-285.978,359.162,276.548,-94.1148,378.52,188.297,149.234,127.166,895.311,179.6,161.977,707.36,146.509,150.62,497.524,129,190.185,278.413,63.7608,232.972,236.854,270.834,192.942,229.046
21,0,86.4016,457.994,1165.19,119.544,191.46,1169.75,-109.912,368.2,1240.1,-86.8208,238.832,1229.53,-28.1181,499.626,882.695,-61.0204,467.135,688.106,-150.082,467.183,534.668,-212.203,394.758,282.502,-297.035,358.86,281.281,-107.771,377.91,188.161,148.033,126.175,895.208,176.204,161.499,706.883,151.32,150.86,495.494,144.567,191.324,275.15,81.2023,234.125,231.473,289.067,194.383,231.323
22,0,86.6562,457.136,1165.27,120.74,191.171,1170.27,-109.118,367.043,1240.21,-85.8859,237.596,1229.45,-30.2265,498.669,882.877,-64.5599,466.447,688.301,-156.212,466.661,536.385,-224.532,395.641,286.794,-307.889,358.758,286.112,-121.433,377.314,188.04,146.719,125.191,894.404,173.05,161.088,705.947,155.59,151.168,493.473,158.338,192.454,272.37,96.6095,235.04,226.985,305.213,196.239,233.603
23,0,87.0939,456.188,1164.97,121.997,190.777,1170.27,-108.214,365.878,1239.81,-84.9064,236.324,1228.9,-31.5607,497.772,882.623,-67.009,465.881,687.99,-161.496,466.294,537.782,-236.917,396.828,291.301,-318.455,358.867,291.058,-135.092,376.735,187.916,145.4,124.262,892.958,170.277,160.78,704.604,159.288,151.559,491.451,170.048,193.585,269.963,109.651,235.732,223.289,318.972,198.498,235.569
24,0,87.6908,455.151,1164.28,123.294,190.264,1169.72,-107.233,364.707,1238.89,-83.9081,235.024,1227.88,-32.0903,496.932,881.875,-68.3293,465.466,687.133,-165.876,466.098,538.832,-249.045,398.198,295.879,-328.622,359.185,296.148,-148.739,376.169,187.77,144.183,123.434,890.95,168.003,160.603,702.913,162.381,152.043,489.414,179.476,194.723,267.816,120.047,236.225,220.281,330.067,201.129,236.899
25,0,88.4182,454.027,1163.18,124.607,189.616,1168.63,-106.211,363.535,1237.41,-82.9178,233.71,1226.41,-31.7955,496.149,880.588,-68.5002,465.228,685.703,-169.306,466.089,539.52,-260.611,399.636,300.402,-338.253,359.696,301.417,-162.37,375.61,187.578,143.169,122.747,888.475,166.318,160.575,700.929,164.842,152.624,487.346,186.451,195.871,265.83,127.591,236.55,217.856,338.267,204.076,237.318
26,0,89.2435,452.822,1161.65,125.914,188.821,1167.03,-105.185,362.37,1235.37,-81.9623,232.395,1224.5,-30.6663,495.425,878.729,-67.5191,465.19,683.683,-171.742,466.277,539.84,-271.346,401.05,304.78,-347.194,360.376,306.906,-175.98,375.045,187.325,142.446,122.229,885.639,165.277,160.704,698.709,166.648,153.297,485.233,190.871,197.03,263.92,132.16,236.747,215.917,343.411,207.255,236.632
27,0,90.1312,451.545,1159.72,127.192,187.872,1164.95,-104.193,361.221,1232.78,-81.0675,231.096,1222.18,-28.7016,494.767,876.285,-65.4013,465.371,681.076,-173.152,466.672,539.799,-281.032,402.382,308.968,-355.279,361.19,312.661,-189.563,374.461,187.006,142.079,121.893,882.554,164.901,160.982,696.302,167.78,154.051,483.063,192.708,198.191,262.028,133.729,236.855,214.378,345.435,210.558,234.76
28,0,91.0443,450.205,1157.37,128.418,186.765,1162.44,-103.271,360.101,1229.66,-80.2576,229.828,1219.51,-25.9109,494.186,873.268,-62.1793,465.785,677.906,-173.512,467.278,539.416,-289.515,403.609,312.97,-362.338,362.1,318.729,-203.106,373.844,186.636,142.104,121.729,879.327,165.165,161.389,693.752,168.226,154.868,480.831,192.009,199.341,260.119,132.374,236.909,213.167,344.388,213.859,231.751
29,0,91.946,448.817,1154.65,129.571,185.504,1159.54,-102.451,359.022,1226.04,-79.5542,228.607,1216.51,-22.3154,493.699,869.718,-57.9014,466.437,674.213,-172.807,468.094,538.724,-296.696,404.738,316.831,-368.213,363.063,325.155,-216.578,373.184,186.261,142.525,121.71,876.055,166.008,161.891,691.096,167.982,155.722,478.534,188.903,200.458,258.187,128.272,236.94,212.224,340.439,217.021,227.78
30,0,92.8006,447.4,1151.57,130.629,184.097,1156.31,-101.76,357.996,1221.98,-78.9755,227.449,1213.25,-17.9516,493.327,865.705,-52.6308,467.323,670.063,-171.036,469.117,537.77,-302.532,405.797,320.632,-372.766,364.035,331.975,-229.918,372.484,185.953,143.307,121.789,872.82,167.329,162.444,688.362,167.05,156.582,476.177,183.586,201.514,256.244,121.687,236.968,211.499,333.875,219.915,223.12
31,0,93.5757,445.972,1148.18,131.574,182.561,1152.84,-101.22,357.037,1217.53,-78.536,226.367,1209.79,-12.8745,493.089,861.323,-46.4431,468.43,665.539,-168.208,470.339,536.612,-307.015,406.823,324.47,-375.895,364.974,339.209,-243.029,371.757,185.818,144.379,121.907,869.681,168.992,162.993,685.572,165.442,157.414,473.768,176.313,202.479,254.318,112.954,237.005,210.955,325.073,222.428,218.107
32,0,94.243,444.556,1144.54,132.39,180.918,1149.2,-100.847,356.151,1212.79,-78.2455,225.373,1206.2,-7.16064,493.004,856.694,-39.4246,469.738,660.743,-164.344,471.744,535.318,-310.171,407.855,328.448,-377.54,365.839,346.859,-255.756,371.039,185.984,145.635,121.996,866.677,170.838,163.483,682.738,163.171,158.183,471.321,167.381,203.32,252.446,102.457,237.051,210.558,314.477,224.477,213.092
33,0,94.7797,443.175,1140.71,133.06,179.194,1145.45,-100.646,355.347,1207.85,-78.1094,224.474,1202.55,-0.910129,493.083,851.951,-31.6696,471.217,655.793,-159.478,473.314,533.962,-312.043,408.918,332.664,-377.693,366.593,354.9,-267.887,370.381,186.591,146.94,121.985,863.822,172.687,163.856,679.868,160.258,158.857,468.85,157.11,204.009,250.665,90.5987,237.099,210.283,302.551,226.016,208.395
34,0,95.1694,441.85,1136.77,133.573,177.421,1141.68,-100.617,354.628,1202.8,-78.1283,223.674,1198.9,5.75351,493.329,847.239,-23.2776,472.832,650.817,-153.66,475.023,532.625,-312.684,410.022,337.191,-376.397,367.203,363.273,-279.141,369.853,187.775,148.139,121.813,861.114,174.353,164.06,676.969,156.726,159.409,466.372,145.822,204.52,249.009,77.7764,237.133,210.105,289.742,227.038,204.265
35,0,95.4023,440.602,1132.79,133.92,175.631,1137.96,-100.754,353.991,1197.76,-78.2982,222.976,1195.33,12.6858,493.733,842.696,-14.3505,474.543,645.948,-146.947,476.838,531.385,-312.151,411.154,342.076,-373.744,367.641,371.889,-289.175,369.535,189.65,149.066,121.429,858.533,175.654,164.055,674.044,152.598,159.817,463.903,133.823,204.839,247.499,64.3567,237.137,210.003,276.446,227.574,200.865
36,0,95.4759,439.447,1128.86,134.094,173.857,1134.37,-101.042,353.434,1192.83,-78.6112,222.375,1191.91,19.7266,494.277,838.448,-4.98999,476.308,641.321,-139.409,478.721,530.317,-310.502,412.283,347.332,-369.868,367.887,380.622,-297.598,369.513,192.288,149.562,120.801,856.051,176.417,163.814,671.098,147.896,160.069,461.461,121.387,204.962,246.148,50.6562,237.097,209.959,262.982,227.688,198.254
37,0,95.394,438.396,1125.06,134.094,172.131,1130.96,-101.462,352.948,1188.13,-79.0555,221.865,1188.7,26.708,494.929,834.599,4.70557,478.085,637.066,-131.128,480.629,529.492,-307.79,413.362,352.929,-364.932,367.929,389.315,-303.993,369.861,195.704,149.481,119.918,853.64,176.493,163.325,668.14,142.64,160.161,459.063,108.745,204.895,244.958,36.929,236.998,209.956,249.583,227.462,196.405
38,0,95.1668,437.458,1121.47,133.92,170.482,1127.79,-101.991,352.527,1183.75,-79.6163,221.436,1185.76,33.4646,495.65,831.226,14.6432,479.833,633.303,-122.19,482.513,528.967,-304.063,414.335,358.8,-359.114,367.765,397.783,-307.95,370.637,199.849,148.705,118.789,851.274,175.761,162.596,665.185,136.846,160.1,456.727,96.0753,204.655,243.921,23.3606,236.836,209.98,236.396,226.991,195.22
39,0,94.8091,436.631,1118.17,133.577,168.933,1124.91,-102.604,352.158,1179.79,-80.2766,221.076,1183.14,39.844,496.395,828.38,24.7372,481.516,630.138,-112.688,484.322,528.786,-299.362,415.147,364.835,-352.588,367.402,405.819,-309.104,371.865,204.605,147.157,117.447,848.941,174.13,161.649,662.253,130.529,159.899,454.472,83.5052,204.271,243.023,10.069,236.61,210.023,223.489,226.369,194.56
40,0,94.3396,435.911,1115.24,133.071,167.503,1122.36,-103.275,351.832,1176.34,-81.0178,220.771,1180.88,45.7184,497.119,826.085,34.9103,483.1,627.662,-102.721,486.004,528.979,-293.721,415.746,370.891,-345.516,366.86,413.205,-307.177,373.534,209.795,144.799,115.941,846.641,171.544,160.524,659.375,123.698,159.579,452.321,71.1104,203.775,242.247,-2.889,236.327,210.077,210.871,225.681,194.267
41,0,93.7794,435.286,1112.73,132.414,166.202,1120.16,-103.981,351.539,1173.45,-81.8206,220.506,1179.03,50.994,497.782,824.343,45.0943,484.559,625.944,-92.3867,487.51,529.557,-287.166,416.099,376.792,-338.026,366.166,419.72,-302.006,375.591,215.194,141.639,114.331,844.388,167.981,159.27,656.586,116.359,159.165,450.297,58.9222,203.206,241.578,-15.5073,236.002,210.144,198.508,224.995,194.19
42,0,93.1502,434.742,1110.7,131.62,165.038,1118.33,-104.699,351.27,1171.18,-82.6655,220.266,1177.6,55.618,498.352,823.146,55.2287,485.87,625.031,-81.7849,488.794,530.516,-279.722,416.19,382.339,-330.213,365.353,425.147,-293.571,377.948,220.553,137.731,112.69,842.214,163.446,157.944,653.927,108.518,158.687,448.426,46.936,202.603,241.004,-27.8179,235.648,210.227,186.343,224.361,194.206
43,0,92.4732,434.26,1109.19,130.703,164.009,1116.88,-105.412,351.019,1169.55,-83.5337,220.037,1176.62,59.5817,498.807,822.479,65.2604,487.015,624.95,-71.0135,489.818,531.832,-271.412,416.023,387.322,-322.124,364.459,429.289,-281.994,380.489,225.618,133.161,111.091,840.16,157.974,156.606,651.445,100.18,158.171,446.736,35.1209,202.001,240.519,-39.8783,235.286,210.338,174.308,223.807,194.222
44,0,91.768,433.82,1108.23,129.681,163.11,1115.81,-106.106,350.779,1168.6,-84.4073,219.804,1176.1,62.9206,499.14,822.326,75.1405,487.981,625.704,-60.1672,490.552,533.467,-262.261,415.624,391.53,-313.767,363.519,431.97,-267.532,383.09,230.156,128.046,109.602,838.276,151.617,155.314,649.187,91.3511,157.643,445.258,23.4297,201.433,240.125,-51.7583,234.932,210.496,162.341,223.344,194.183
45,0,91.0512,433.405,1107.82,128.572,162.334,1115.11,-106.773,350.547,1168.3,-85.2697,219.558,1176.03,65.7089,499.355,822.675,84.8228,488.757,627.277,-49.3364,490.979,535.366,-252.297,415.032,394.76,-305.109,362.562,433.046,-250.543,385.63,233.972,122.514,108.288,836.613,144.446,154.117,647.2,82.0422,157.128,444.022,11.8078,200.922,239.832,-63.5304,234.601,210.725,150.387,222.97,194.065
46,0,90.3361,432.999,1107.97,127.398,161.67,1114.78,-107.408,350.318,1168.66,-86.106,219.289,1176.4,68.0519,499.469,823.523,94.2598,489.336,629.629,-38.606,491.092,537.464,-241.553,414.301,396.836,-296.085,361.608,432.41,-231.452,388.016,236.923,116.7,107.197,835.219,136.538,153.057,645.527,72.269,156.642,443.057,0.201735,200.486,239.657,-75.2608,234.304,211.054,138.405,222.671,193.87
47,0,89.6326,432.588,1108.65,126.176,161.107,1114.77,-108.01,350.089,1169.63,-86.903,218.992,1177.21,70.0743,499.505,824.867,103.401,489.714,632.704,-28.0546,490.897,539.684,-230.065,413.484,397.614,-286.604,360.664,429.997,-210.705,390.189,238.931,110.728,106.366,834.135,127.981,152.162,644.207,62.0541,156.199,442.393,-11.4356,200.132,239.624,-87.0042,234.048,211.519,126.367,222.429,193.613
48,0,88.9467,432.167,1109.86,124.927,160.636,1115.09,-108.582,349.859,1171.18,-87.6489,218.663,1178.43,71.9082,499.491,826.709,112.19,489.887,636.428,-17.7531,490.408,541.943,-217.869,412.633,396.99,-276.562,359.728,425.782,-188.723,392.136,239.978,104.705,105.814,833.392,118.863,151.448,643.268,51.4281,155.806,442.055,-23.1406,199.861,239.76,-98.8005,233.834,212.162,114.255,222.227,193.316
49,0,88.2818,431.735,1111.54,123.672,160.248,1115.69,-109.125,349.623,1173.26,-88.3334,218.305,1180.03,73.6804,499.455,829.047,120.563,489.855,640.712,-7.76416,489.652,544.154,-205.002,411.792,394.911,-265.846,358.787,419.789,-165.877,393.893,240.104,98.7119,105.545,833.007,109.27,150.918,642.732,40.4302,155.466,442.063,-34.9367,199.667,240.097,-110.673,233.659,213.023,102.061,222.048,193.002
50,0,87.6391,431.297,1113.66,122.427,159.938,1116.55,-109.646,349.382,1175.82,-88.9477,217.918,1181.98,75.501,499.423,831.874,128.448,489.618,645.453,1.85856,488.659,546.231,-191.49,410.993,391.372,-254.342,357.821,412.084,-142.458,395.531,239.399,92.8022,105.546,832.983,99.2921,150.566,642.613,29.1079,155.177,442.434,-46.8342,199.539,240.666,-122.631,233.517,214.148,89.7804,221.879,192.688
51,0,87.0184,430.862,1116.16,121.213,159.702,1117.64,-110.146,349.131,1178.79,-89.4838,217.51,1184.25,77.4544,499.413,835.168,135.765,489.18,650.541,11.071,487.465,548.087,-177.349,410.255,386.42,-241.938,356.811,402.777,-118.671,397.152,237.987,87.001,105.794,833.311,89.0125,150.373,642.912,17.5165,154.933,443.179,-58.8311,199.461,241.497,-134.668,233.396,215.579,77.4099,221.71,192.386
52,0,86.4198,430.447,1119,120.046,159.541,1118.94,-110.626,348.873,1182.1,-89.9347,217.091,1186.8,79.5938,499.436,838.897,142.427,488.547,655.855,19.8394,486.107,549.647,-162.578,409.586,380.148,-228.533,355.74,392.021,-94.6388,398.865,236.015,81.3084,106.254,833.974,78.514,150.317,643.624,5.71781,154.726,444.302,-70.9143,199.415,242.617,-146.768,233.285,217.353,64.9478,221.534,192.102
53,0,85.8445,430.07,1122.12,118.941,159.458,1120.4,-111.085,348.606,1185.7,-90.2939,216.669,1189.58,81.9389,499.495,843.012,148.346,487.728,661.275,28.1399,484.621,550.841,-147.161,408.985,372.695,-214.032,354.604,380.007,-70.4128,400.77,233.638,75.706,106.886,834.944,67.8763,150.369,644.734,-6.2217,154.547,445.799,-83.0627,199.383,244.046,-158.905,233.169,219.505,52.3907,221.347,191.836
54,0,85.2959,429.75,1125.46,117.916,159.456,1122,-111.516,348.336,1189.51,-90.5554,216.261,1192.55,84.4761,499.585,847.449,153.433,486.736,666.677,35.9596,483.041,551.614,-131.063,408.448,364.238,-198.357,353.409,366.958,-45.9911,402.94,231.01,70.1636,107.648,836.191,57.1766,150.502,646.219,-18.2324,154.384,447.662,-95.2493,199.346,245.801,-171.05,233.034,222.058,39.7344,221.145,191.586
55,0,84.7804,429.505,1128.95,116.984,159.54,1123.72,-111.911,348.068,1193.47,-90.7136,215.879,1195.67,87.1621,499.695,852.128,157.603,485.587,671.942,43.2954,481.397,551.925,-114.237,407.972,354.985,-181.446,352.178,353.126,-21.3387,405.404,228.274,64.6479,108.499,837.679,46.4897,150.686,648.05,-30.2436,154.228,449.871,-107.444,199.287,247.886,-183.171,232.864,225.027,26.974,220.925,191.351
56,0,84.3083,429.354,1132.54,116.159,159.715,1125.52,-112.257,347.811,1197.5,-90.7631,215.539,1198.9,89.928,499.812,856.962,160.786,484.3,676.957,50.1541,479.715,551.753,-96.6324,407.554,345.17,-163.259,350.944,338.786,3.59355,408.143,225.568,59.1297,109.401,839.375,35.8884,150.897,650.19,-42.1851,154.069,452.401,-119.615,199.19,250.301,-195.238,232.645,228.415,14.1047,220.685,191.129
57,0,83.8935,429.309,1136.18,115.454,159.984,1127.39,-112.537,347.579,1201.55,-90.6991,215.259,1202.18,92.6851,499.924,861.854,162.926,482.9,681.618,56.5516,478.016,551.09,-78.2042,407.198,335.046,-143.786,349.755,324.225,28.8515,411.084,223.02,53.5911,110.322,841.244,25.4436,151.112,652.598,-53.9885,153.899,455.219,-131.732,199.042,253.035,-207.221,232.365,232.214,1.1237,220.423,190.92
58,0,83.5537,429.379,1139.8,114.878,160.349,1129.28,-112.733,347.388,1205.55,-90.5175,215.054,1205.46,95.3304,500.019,866.699,163.994,481.411,685.834,62.5113,476.318,549.95,-58.9277,406.909,324.875,-123.055,348.661,309.733,54.4629,414.112,220.763,48.0298,111.236,843.255,15.2255,151.314,655.227,-65.5884,153.712,458.285,-143.767,198.833,256.068,-219.097,232.01,236.403,-11.9692,220.14,190.726
59,0,83.3096,429.566,1143.35,114.444,160.81,1131.17,-112.826,347.255,1209.43,-90.2151,214.939,1208.71,97.7521,500.095,871.393,163.988,479.862,689.527,68.0635,474.638,548.36,-38.8139,406.694,314.92,-101.146,347.713,295.593,80.4246,417.078,218.932,42.4626,112.126,845.373,5.30375,151.492,658.023,-76.9225,153.504,461.551,-155.694,198.555,259.372,-230.846,231.572,240.953,-25.1704,219.837,190.551
60,0,83.184,429.868,1146.78,114.158,161.365,1133.04,-112.795,347.203,1213.15,-89.7898,214.928,1211.85,99.8349,500.154,875.827,162.945,478.283,692.638,73.243,472.991,546.364,-17.9241,406.558,305.43,-78.197,346.952,282.071,106.69,419.817,217.669,36.9257,112.981,847.566,-4.25098,151.641,660.929,-87.9322,153.272,464.964,-167.49,198.204,262.913,-242.456,231.042,245.824,-38.472,219.517,190.398
61,0,83.2005,430.276,1150.03,114.027,162.008,1134.86,-112.623,347.252,1216.63,-89.2413,215.034,1214.86,101.466,500.207,879.89,160.936,476.702,695.128,78.0878,471.389,544.016,3.61723,406.501,296.63,-54.4147,346.411,269.402,133.16,422.173,217.12,31.4743,113.796,849.797,-13.3663,151.759,663.88,-98.5619,153.018,468.464,-179.135,197.775,266.65,-253.916,230.416,250.969,-51.8619,219.185,190.272
