Devices
1000
,,Myon - Voltage,,,,,,,,,,,,,
Frame,Sub Frame,GC-M,TA,SOL,VM,VL,RF,BF,ST,GLUT-M,Gracilis,EO,GC-L,Semimembranosus
,,V,V,V,V,V,V,V,V,V,V,V,V,V
19,0,0.0115967,0.0186157,0.0158691,0.0201416,0.0262451,0.0268555,0.015564,0.105591,0.0143433,-0.483398,-0.020752,0.0222778,0.0292969
19,1,0.0286865,0.0247192,0.0204468,0.0241089,0.0292969,-0.0119019,0.0204468,-0.020752,0.0674438,-0.338135,-0.0506592,0.0274658,0.0210571
19,2,0.022583,0.0152588,0.0177002,0.0128174,0.0247192,0.0161743,0.010376,-0.050354,0.0253296,-3.1778,-0.0350952,0.0228882,0.0265503
19,3,0.0112915,0.0186157,0.039978,0.0515747,0.017395,0.0143433,0.00183105,-0.0521851,0.00335693,-3.18481,0.00549316,0.0494385,0.0335693
19,4,0.0344849,0.0271606,0.0238037,0.0167847,0.0271606,0.0289917,0.017395,-0.0332642,0.00427246,1.81366,-0.0396729,0.0491333,0.045166
20,0,-0.0305176,0.0265503,0.0158691,0.00823975,0.0219727,0.010376,0.0244141,-0.0396729,0.0262451,2.11731,-0.0186157,0.0241089,-0.00610352
20,1,0.0265503,0.0314331,0.0369263,0.0234985,-0.0088501,0.0271606,0.0250244,-0.0671387,0.0161743,2.03888,-0.0216675,0.0146484,0.0222778
20,2,-0.0408936,0.0274658,0.0195312,-0.0134277,0.00976562,0.0228882,0.0317383,-0.0296021,0.0335693,1.54053,-0.0283813,0.0192261,0.0250244
20,3,0.0354004,0.0219727,0.0332642,0.020752,0.0192261,0.0219727,-0.015564,-0.0317383,0.0180054,0.622864,-0.0326538,0.0289917,0.0601196
20,4,0.0161743,0.0238037,0.0250244,0.0268555,0.0192261,0.0241089,0.0296021,-0.0268555,0.00793457,-3.17535,-0.0302124,0.0158691,0.038147
21,0,0.0299072,0.0259399,0.0222778,-0.0012207,0.00152588,0.0442505,0.0143433,-0.0244141,0.0201416,-2.0108,-0.017395,0.0238037,0.0158691
21,1,0.0354004,0.0238037,0.0299072,0.0143433,0.0271606,0.0137329,0.00854492,-0.0299072,0.0143433,2.17438,-0.0317383,0.0253296,0.0537109
21,2,0.0256348,0.0384521,0.0228882,0.0253296,0.0128174,0.027771,0.0128174,-0.0204468,0.0152588,2.02332,-0.0418091,0.0442505,0.0378418
21,3,0.017395,0.0253296,0.038147,0.0238037,0.0170898,0.0244141,0.0231934,-0.0378418,-0.0317383,1.9458,-0.0177002,0.0643921,0.0289917
21,4,0.0283813,0.0271606,0.0445557,0.0210571,0.0213623,0.0119019,-0.00335693,-0.038147,0.00732422,1.94153,-0.0308228,0.0289917,0.0415039
22,0,0.027771,0.0262451,0.0201416,0.0390625,0.0088501,0.0640869,0.00335693,-0.0268555,0.0427246,1.79199,-0.0317383,0.00396729,0.0396729
22,1,0.0286865,0.0180054,0.0192261,0.0216675,0.0265503,0.017395,0.0238037,-0.00488281,0.0372314,1.73065,-0.0390625,0.0289917,0.0323486
22,2,0.0238037,0.083313,0.0271606,0.0134277,0.0088501,0.0231934,0.0244141,-0.0256348,0.00488281,1.68518,-0.0198364,0.0375366,0.0271606
22,3,-0.00579834,0.032959,0.038147,0.0326538,0.0418091,0.0192261,0.0213623,-0.0137329,0.00549316,1.59698,-0.0405884,0.0268555,0.0256348
22,4,0.0317383,0.0369263,0.0311279,0.0253296,0.0671387,0.0344849,0.0195312,-0.0491333,0.015564,1.54236,-0.012207,0.0149536,0.0250244
23,0,0.0436401,0.0271606,0.022583,0.0305176,0.0201416,0.0280762,-0.000305176,-0.00793457,0.0170898,1.47491,-0.0360107,0.0234985,0.0369263
23,1,0.0234985,0.0784302,0.0189209,0.0332642,-0.0305176,0.0482178,0.0109863,-0.0518799,0.00762939,1.42578,-0.0177002,0.0341797,0.0308228
23,2,0.0350952,0.0283813,0.0210571,0.03479,0.00701904,0.017395,0.00671387,-0.00305176,0.00213623,1.37787,-0.0088501,-0.00457764,0.0314331
23,3,0.038147,0.0360107,0.0231934,0.0289917,0.0177002,0.0250244,0.0158691,0.0137329,0.0100708,1.32996,-0.0256348,0.0375366,0.0683594
23,4,0.0164795,0.0289917,0.0143433,0.0195312,0.0177002,0.0332642,0.0250244,-0.0143433,0.0296021,1.26953,-0.0241089,0.0338745,0.0549316
24,0,0.0222778,0.0323486,0.0289917,0.0311279,0.0112915,0.0234985,0.0265503,0.0344849,0.00976562,1.22467,-0.00366211,0.0360107,0.0247192
24,1,0.0949097,0.0393677,0.020752,-0.0189209,0.0250244,0.0198364,0.0143433,0.00396729,0.0125122,1.18378,-0.0332642,0.0360107,0.0259399
24,2,0.0241089,0.0341797,0.050354,0.0280762,0.0112915,0.00671387,0.0152588,0.0387573,0.00244141,1.1322,-0.0906372,0.022583,0.0265503
24,3,0.0250244,0.0244141,0.0250244,0.0558472,0.0164795,0.0137329,0.0219727,0.00549316,0.0210571,1.15936,-0.0289917,0.0247192,0.0854492
24,4,0.0384521,0.0357056,0.0778198,0.0332642,0.0164795,-0.0271606,0.0131226,-0.0146484,0.0473022,1.0437,-0.0238037,0.0439453,0.0250244
25,0,0.0241089,0.022583,-0.0219727,0.0363159,0.0167847,0.010376,0.0280762,-0.00335693,0.0167847,1.0199,-0.0305176,0.0305176,0.0335693
25,1,0.0390625,0.0238037,0.0228882,0.0128174,0.043335,0.0811768,0.00976562,-0.012207,0.0177002,0.975952,-0.0161743,0.022583,0.0210571
25,2,0.0192261,0.0335693,0.0250244,0.0592041,0.0344849,0.020752,0.00457764,0.00518799,0.0125122,0.927124,-0.0195312,0.032959,0.0305176
25,3,0.0408936,0.0292969,0.039978,-0.0299072,0.0238037,0.00518799,-0.0271606,0.00579834,0.00183105,-0.609131,-0.06073,0.0170898,0.0231934
25,4,0.0244141,0.0183105,0.0415039,0.0366211,0.0186157,0.0308228,0.0308228,0.00701904,0.00823975,-0.0619507,-0.0213623,0.0167847,0.0259399
26,0,0.0439453,0.0228882,0.0292969,0.0189209,0.0213623,0.0164795,0.0268555,0.00305176,0.015564,-1.33484,-0.0271606,0.0253296,0.0201416
26,1,0.0341797,0.0323486,0.0396729,0.0289917,0.0317383,0.0320435,0.0234985,0.00366211,0.0234985,-0.920105,-0.0115967,-0.0354004,0.0201416
26,2,0.0344849,0.0195312,0.0244141,0.0354004,0.0265503,0.0186157,0.0305176,0.0100708,0.0183105,-3.18787,-0.0119019,0.0335693,0.0311279
26,3,0.0439453,0.0466919,0.0088501,0.0369263,0.0344849,0.0195312,0.0238037,0.071106,0.0152588,-0.276489,-0.0244141,0.0170898,0.0344849
26,4,0.0378418,0.0204468,0.0357056,0.0308228,0.0335693,0.0186157,0.0167847,0.0152588,0.0253296,-3.19061,-0.0311279,0.0256348,0.0369263
27,0,0.0149536,0.0164795,0.0268555,0.0375366,0.0521851,0.0180054,0.0234985,0.0500488,0.0189209,-3.17627,-0.0521851,0.0299072,0.0469971
27,1,0.0186157,0.0274658,0.0909424,0.0213623,0.0204468,-0.0411987,0.017395,0.00579834,0.022583,-3.17352,-0.027771,0.0637817,0.032959
27,2,0.0259399,0.00762939,0.0115967,0.032959,0.0326538,0.0314331,0.0115967,0.027771,0.0195312,0.726929,-0.0149536,0.0228882,0.0357056
