Devices
1000
,,Myon - Voltage,,,,,,,,,,,,,
Frame,Sub Frame,GC-M,TA,SOL,VM,VL,RF,BF,ST,GLUT-M,EO,Gracilis,GC-L,Semimembranosus
,,V,V,V,V,V,V,V,V,V,V,V,V,V
9,0,0.0323486,0.0411987,0.0250244,0.0115967,0.0317383,0.00976562,0.0146484,0.0137329,0.0115967,0.0167847,-0.038147,0.0228882,0.0323486
9,1,-0.00213623,0.0497437,0.0622559,0.0280762,0.0247192,0.0262451,0.0128174,-0.00427246,0.00976562,0.0311279,-0.0222778,0.0250244,0.0213623
9,2,0.0384521,0.0643921,0.0177002,0.00274658,0.0256348,0.0134277,0.020752,-0.0363159,0.00274658,0.0292969,-0.045166,0.0274658,0.0268555
9,3,0.022583,0.0314331,0.0186157,0.039978,0.0186157,0.027771,0.0180054,0.0299072,0.00976562,0.00762939,-0.0305176,0.0750732,0.0320435
9,4,0.0204468,0.0296021,0.0296021,0.0366211,-0.00610352,0.0311279,0.0204468,0.0585938,0.0195312,0.0180054,-0.0344849,0.0341797,0.0219727
10,0,0.032959,0.0427246,0.0271606,0.0427246,0.0100708,0.00427246,0.0308228,0.00793457,0.00274658,0.0180054,-0.0332642,0.0405884,0.0299072
10,1,0.0274658,0.0219727,0.00427246,0.0567627,0.0186157,0.010376,0.0192261,0.0186157,0.00427246,0.0244141,-0.0222778,0.0131226,0.0299072
10,2,0.0131226,0.0466919,0.0289917,0.0396729,0.0283813,0.0234985,-0.0195312,0.012207,0.0088501,0.0128174,-0.0323486,0.0335693,0.0372314
10,3,0.0326538,0.0579834,0.0357056,0.0411987,0.00518799,0.0170898,0.0164795,-0.0256348,-0.00335693,0.00457764,-0.0320435,0.0296021,0.0421143
10,4,0.038147,-0.00732422,0.0283813,0.0299072,0.00946045,0.0100708,0.00305176,0.0180054,0.00854492,0.0201416,-0.0384521,0.0338745,0.0109863
11,0,0.0427246,0.0128174,0.0360107,0.0286865,0.0363159,0.00823975,-0.0125122,0.0161743,0.0164795,0.0250244,-0.0366211,0.0161743,0.022583
11,1,0.0271606,0.0219727,0.0369263,0.0177002,0.0735474,0.015564,0.00976562,0.0350952,0.0360107,0.022583,-0.050354,0.0408936,0.022583
11,2,0.0402832,0.0216675,0.0317383,0.0088501,0.0521851,0.00915527,0.015564,-0.0436401,0.0134277,0.0244141,-0.0177002,0.0234985,0.0427246
11,3,0.0262451,0.00793457,0.0335693,0.0158691,0.0195312,0.0195312,0.0213623,0.00335693,0.0134277,0.00823975,-0.0219727,0.0238037,0.0415039
11,4,0.0390625,0.000305176,0.0305176,0.0189209,0.0289917,0.0338745,0.0296021,0.015564,0.00579834,0.00396729,-0.0213623,0.0152588,-0.0149536
12,0,0.0360107,0.0216675,0.0323486,0.00213623,0.0335693,0.0372314,0.0125122,0.0201416,0.0280762,0.0152588,-0.0378418,0.0344849,0.0341797
12,1,0.0494385,0.0280762,0.0326538,-0.0588989,0.0201416,0.0112915,0.0222778,0.010376,0.012207,0.0134277,-0.0296021,0.0213623,0.0332642
12,2,0.015564,0.0128174,0.0186157,-0.00549316,0.0308228,-0.00457764,0.00946045,0.00915527,0.00915527,0.00213623,-0.0326538,0.0537109,0.0204468
12,3,0.0241089,0.0341797,0.0918579,0.0210571,0.03479,0.0714111,0.0167847,0.0131226,0.0308228,0.0231934,-0.0115967,0.0296021,0.0112915
12,4,0.0357056,0.0393677,-0.00305176,0.0128174,0.0402832,0.0119019,0.0125122,0.015564,0.0140381,0.0186157,-0.0326538,0.0244141,0.0271606
13,0,0.0338745,0.0570679,0.0119019,0.0119019,0.0198364,0.0183105,0.0161743,0.00793457,0.0231934,0.017395,-0.0170898,0.0164795,0.0262451
13,1,0.0384521,0.0558472,0.0338745,0.0375366,0.0405884,0.0271606,0.0320435,0.0228882,0.00274658,0.00488281,-0.0341797,0.0210571,0.0296021
13,2,0.0201416,0.0552368,0.0527954,0.039978,0.038147,0.0357056,0.00610352,0.00152588,0.0238037,0.0088501,-0.0213623,0.0302124,0.0201416
13,3,0.0158691,0.0527954,0.0350952,0.0317383,0.0213623,0.0134277,0.00915527,0.010376,0.0164795,0.00946045,-0.0228882,0.0292969,0.0241089
13,4,0.0314331,0.0216675,0.0289917,0.0311279,0.0552368,0.015564,0.015564,0.0189209,0.00854492,0.0146484,-0.0259399,0.0289917,0.0299072
14,0,-0.0311279,0.0289917,0.00915527,0.0708008,0.03479,0.020752,0.0186157,0.020752,0.0238037,0.0137329,-0.0259399,0.0286865,0.0360107
14,1,0.0366211,0.0320435,0.045166,0.0552368,0.0247192,0.0311279,0.0170898,0.032959,0.00335693,0.00488281,-0.0231934,0.0317383,0.022583
14,2,0.0234985,0.0183105,0.0164795,0.06073,0.0341797,0.0341797,0.0195312,0.0186157,-0.0109863,0.0201416,-0.0262451,0.0534058,0.0424194
14,3,0.0265503,0.0402832,0.00762939,0.0415039,0.032959,0.0115967,0.0238037,0.0128174,0.0274658,0.0802612,-0.0296021,0.0234985,-0.00366211
14,4,0.0210571,0.0262451,0.0149536,0.0311279,0.0436401,0.0192261,0.0112915,0.0149536,0.0137329,0.0280762,-0.0576782,0.0390625,0.0314331
15,0,0.0241089,0.0250244,-0.0219727,0.0396729,0.0335693,0.0732422,0.0167847,0.017395,-0.0354004,0.00488281,-0.017395,-0.0180054,0.0241089
15,1,0.0442505,0.0146484,0.0238037,0.0216675,0.0195312,0.0256348,0.00976562,0.017395,0.038147,0.0125122,-0.0241089,0.0106812,0.0378418
15,2,0.0128174,0.00610352,0.0158691,0.0167847,0.039978,0.012207,0.0292969,0.0674438,0.0192261,0.0119019,-0.0588989,0.027771,0.0332642
15,3,0.078125,0.00671387,0.0259399,0.0100708,0.038147,0.0259399,0.0106812,0.0189209,0.0231934,-0.00976562,-0.0137329,0.0216675,0.0283813
15,4,0.03479,0.0375366,0.0280762,0.0314331,0.0164795,0.0262451,0.0286865,0.0128174,0.0354004,0.00366211,-0.0128174,0.0280762,0.015564
16,0,0.00762939,0.039978,0.0161743,0.0180054,0.0354004,0.0195312,0.0146484,-0.00762939,0.00488281,0.0210571,-0.0244141,0.0222778,0.010376
16,1,0.0180054,0.0222778,0.015564,-0.00335693,0.0421143,0.0314331,0.00915527,0.00823975,0.0500488,0.0259399,-0.0161743,0.055542,0.0488281
16,2,0.00762939,0.0384521,0.0256348,0.010376,0.0268555,0.012207,0.0253296,0.00701904,0.0268555,-0.0335693,-0.022583,0.0387573,0.00854492
16,3,0.0454712,0.10437,0.0253296,0.0369263,0.0357056,0.0265503,0.0213623,-0.0198364,0.0167847,0.0192261,-0.0308228,0.0241089,0.0317383
16,4,0.0259399,0.0479126,0.0311279,0.015564,0.0411987,0.0234985,0.0308228,0.0350952,0.0106812,0.0183105,-0.0222778,0.0167847,0.0115967
17,0,0.0192261,0.0436401,0.0857544,0.0164795,0.0128174,0.0668335,0.0140381,0.0241089,0.0183105,0.020752,-0.0234985,0.0109863,0.0384521
17,1,0.0292969,0.0256348,0.0241089,-0.00305176,0.0445557,-0.0137329,0.022583,0.0201416,0.0283813,0.0137329,-0.0253296,0.0698853,0.0299072
17,2,0.0152588,0.0149536,-0.00366211,0.0289917,0.0424194,-0.00396729,0.0350952,0.0170898,0.0552368,0.0115967,-0.0234985,0.0866699,0.0286865
17,3,0.0317383,0.0305176,0.0231934,0.0289917,-0.00244141,0.0131226,0.0241089,0.0613403,0.0164795,0.0201416,-0.0241089,0.00640869,0.0244141
17,4,0.0326538,0.0259399,0.027771,-0.020752,0.0360107,0.0137329,0.0158691,0.0280762,0.0161743,0.0134277,-0.020752,0.0177002,0.0213623
18,0,0.0131226,0.0183105,0.0164795,0.0427246,0.0363159,-0.00823975,0.0234985,0.0323486,0.00854492,0.0137329,0.00762939,0.0146484,0.00640869
18,1,0.0128174,0.00366211,0.0314331,0.0335693,0.0167847,0.0262451,0.0125122,0.0296021,0.0244141,0.0234985,-0.0137329,0.0146484,0.0112915
18,2,0.0286865,0.0595093,0.0241089,0.0341797,-0.00823975,0.0372314,0.0323486,0.00701904,-0.00396729,0.0259399,-0.0143433,0.0296021,0.00152588
18,3,0.0238037,-0.0131226,0.0341797,0.0350952,0.0418091,0.038147,0.0366211,0.0137329,0.0289917,0.0198364,-0.0289917,-0.0283813,0.0308228
18,4,0.0283813,0.010376,0.000305176,0.0402832,0.0186157,0.0448608,0.0350952,0.0354004,0.0146484,0.0256348,-0.0137329,0.0201416,0.0274658
19,0,0.0088501,-0.00946045,0.0238037,0.03479,0.0259399,0.0320435,-0.017395,0.0241089,0.00946045,0.0930786,-0.0286865,0.0112915,-0.0350952
19,1,0.0210571,-0.00152588,0.0210571,0.0286865,0.0314331,0.00762939,0.0149536,0.0201416,0.0354004,0.0149536,-0.0292969,0.0250244,0.0149536
19,2,0.00915527,0.00915527,0.0234985,-0.020752,0.0332642,0.0506592,0.0582886,0.0210571,0.0134277,0.0088501,-0.0369263,0.0109863,0.0308228
19,3,0.0448608,0.00915527,0.0231934,0.000915527,0.0305176,0.0253296,0.0332642,0.0228882,0.00610352,0.0289917,-0.0198364,0.0170898,0.0115967
19,4,0.0146484,-0.00396729,0.022583,0.0112915,0.0326538,0.0296021,0.0494385,0.0231934,-0.00610352,0.0369263,-0.0247192,-0.0088501,-0.0317383
20,0,0.0335693,0.0210571,0.0418091,0.00976562,0.0296021,0.0186157,0.0326538,0.0247192,-0.0518799,0.0195312,0.00152588,0.0534058,0.0314331
20,1,0.0241089,0.0338745,-0.00244141,-0.00823975,0.0326538,-0.0112915,0.0314331,0.0308228,0.038147,0.000915527,-0.00946045,0.0527954,0.0332642
20,2,0.0250244,0.0769043,0.00640869,0.00335693,0.0408936,0.0500488,0.0350952,0.0366211,0.0180054,0.0204468,-0.0177002,0.0744629,0.0292969
20,3,0.0213623,0.0521851,0.0222778,0.000610352,0.0354004,0.0592041,0.0442505,0.0152588,0.0241089,0.015564,-0.0112915,0.0201416,0.0158691
20,4,0.0497437,0.0387573,0.0177002,-0.0476074,0.0341797,0.0354004,0.0582886,0.0296021,0.0100708,0.0784302,-0.0317383,0.0247192,0.0784302
21,0,0.0161743,0.0271606,0.0231934,0.03479,-0.0247192,0.0317383,0.0378418,-0.00854492,0.0192261,0.0170898,-0.00579834,0.0100708,0.0296021
21,1,0.000915527,0.0262451,0.0219727,0.0183105,0.0177002,0.0430298,0.0448608,0.0265503,0.0186157,0.0177002,-0.0137329,0.0119019,0.0296021
21,2,0.0140381,0.0283813,0.0427246,0.039978,0.0296021,0.0375366,0.0354004,0.0247192,0,0.0292969,-0.0152588,0.0445557,0.0195312
21,3,0.0128174,-0.010376,0.015564,0.0436401,-0.0210571,0.0411987,0.0350952,-0.0012207,0.0115967,0.00274658,-0.027771,0.0149536,0.0177002
21,4,0.0167847,0.0286865,0.0238037,0.0378418,0.0338745,0.0320435,0.0216675,0.0354004,0.0167847,-0.00366211,0.00793457,0.0131226,0.0274658
22,0,0.00823975,0.0158691,0.03479,0.0460815,0.0320435,0.0488281,0.0106812,0.0222778,0.00976562,0.015564,-0.0250244,0.0299072,0.0296021
22,1,0.0610352,0.00518799,0.0283813,0.0497437,0.0283813,0.0314331,0.0250244,0.00549316,0.00671387,0.010376,-0.0234985,0.0219727,0.0189209
22,2,0.0134277,0.0201416,0.0372314,0.0411987,0.0262451,0.0469971,0.0369263,0.0344849,-0.017395,0.00518799,-0.0158691,0.0878906,0.0280762
22,3,0.0152588,0.0186157,0.0320435,0.0415039,0.0350952,0.0482178,0.0283813,0.0296021,0.010376,0.00793457,-0.0567627,0.000915527,0.0292969
22,4,0.0137329,0.0192261,0.0302124,0.0421143,0.0134277,0.0152588,0.0320435,0.0408936,0.00854492,0.00762939,-0.0238037,0.0283813,0.022583
23,0,0.0149536,0.00946045,0.0308228,0.0415039,0.0274658,-0.0198364,0.0241089,0.0299072,0.0183105,-0.020752,-0.0204468,0.00915527,0.0201416
23,1,0.0158691,0.0088501,0.0170898,0.0158691,0.0439453,0.00396729,0.0424194,0.0265503,0.0314331,0.0100708,-0.0143433,0.0140381,0.00640869
23,2,0.0363159,0.00915527,0.0210571,0.0198364,0.032959,0.045166,0.0405884,0.0115967,0.0265503,0.0119019,-0.0140381,0.0189209,0.0210571
23,3,0.0213623,0.0280762,0.0308228,0.0167847,0.0296021,0.0259399,0.0234985,0.032959,0.0161743,0.0238037,-0.0204468,0.0164795,0.0244141
23,4,0.0012207,0.00854492,0.0326538,0.0244141,0.0283813,0.0491333,0.0308228,0.0393677,0.0201416,0.0219727,-0.0262451,-0.00671387,0.0256348
24,0,0.0305176,0.0302124,0.0598145,0.0177002,0.0326538,0.0561523,0.0366211,0.0302124,0.0244141,0.0256348,-0.022583,0.0201416,0.00640869
24,1,0.0167847,0.0106812,0.0302124,0.00549316,0.0738525,0.0210571,0.0320435,0.0302124,0.0222778,0.0408936,-0.0219727,0.0161743,0.0256348
24,2,0.012207,0.0744629,0.0262451,0.00244141,0.0408936,0.050354,0.020752,0.0177002,0.00518799,0.0363159,-0.0180054,0.00518799,0.00427246
24,3,0.00976562,-0.000305176,0.0286865,0.0106812,0.0457764,0.038147,0.0244141,0.0299072,0.0149536,0.00823975,-0.0234985,0.0177002,0.0125122
24,4,0.0149536,0.0134277,0.0421143,0.0115967,0.0296021,0.0360107,0.0402832,0.0256348,0.0183105,0.012207,-0.0137329,0.0286865,-0.0131226
25,0,-0.00457764,0.0323486,0.0241089,0.0167847,0.0177002,0.0756836,0.0305176,0.0286865,0.0698853,-0.000610352,-0.0146484,0.0341797,0.0164795
25,1,0.0128174,0.00640869,0.0146484,0.0457764,0.0396729,0.032959,0.0415039,0.0299072,0.0244141,0.0100708,-0.0585938,-0.00335693,0.0170898
25,2,0.00946045,0.00915527,0.0500488,0.0228882,0.0430298,0.0546265,0.0390625,0.0250244,0.0454712,0.000915527,-0.00305176,0.0152588,0.0204468
25,3,0.0161743,0.0280762,0.0186157,0.038147,0.0521851,0.0497437,0.0366211,0.0360107,0.0119019,-0.00579834,-0.00640869,0.00823975,0.0222778
25,4,0.0262451,0.010376,0.0219727,0.0274658,0.0424194,0.0247192,0.0195312,0.0271606,0.0259399,0.0106812,-0.0100708,0.00244141,0.0177002
26,0,0.0268555,0.00518799,0.00854492,0.0900269,0.0360107,-0.00152588,0.039978,0.0256348,0.0372314,-0.0186157,-0.0158691,0.03479,0.0268555
26,1,0.0140381,0.0192261,0.0140381,0.0485229,0.0289917,0.0338745,0.038147,0.0146484,0.0183105,-0.0576782,-0.0161743,0.00854492,0.0088501
26,2,0.000305176,-0.00274658,0.0268555,0.00915527,0.0268555,0.0354004,0.078125,0.0192261,0.0183105,-0.00946045,-0.0192261,0.00946045,0.0167847
26,3,0.0195312,0.0405884,0.0222778,0.038147,-0.0305176,0.0161743,0.0250244,0.0115967,0.022583,-0.00427246,-0.0344849,0.0131226,0.0088501
26,4,0.010376,0.0210571,0.0231934,0.043335,0.00274658,0.0305176,0.039978,0.0234985,0.0299072,0.032959,-0.0134277,0.0228882,0.00549316
27,0,0.0115967,-0.00183105,0.0161743,0.0473022,0.0427246,0.039978,0.0476074,0.0848389,0.0302124,-0.00762939,-0.0662231,0.015564,0.0219727
27,1,0.0195312,-0.00152588,0.0360107,0.0213623,0.0289917,0.0143433,0.0442505,0.0238037,-0.0567627,0.0119019,-0.0241089,0.0543213,0.00671387
27,2,-0.000305176,0.022583,0.0198364,0.0222778,0.032959,0.0363159,0.0247192,0.0183105,-0.00305176,0.000915527,-0.00610352,0.0280762,0.0213623
27,3,-0.0244141,0.00213623,0.0250244,0.0149536,0.0247192,0.0369263,0.0335693,0.050354,0.020752,0.0616455,-0.0137329,0.0164795,-0.0262451
27,4,0.0119019,0.0421143,0.0210571,0.00427246,0.0344849,0.0427246,0.032959,0.0430298,0.0219727,0.00946045,-0.022583,0.010376,0.0195312
28,0,0.0204468,0.020752,0.0167847,-0.0131226,0.0427246,0.0302124,0.0521851,0.0195312,0.0289917,0.0125122,-0.0390625,0.00549316,0.020752
28,1,0.0088501,0.0186157,0.050354,0.00640869,0.022583,0.022583,0.0350952,0.0274658,0.0149536,0.0335693,-0.0238037,0.0421143,0.0250244
28,2,0.0149536,0.00457764,0.022583,0.00518799,0.012207,0.0320435,0.0405884,0.0363159,0.0244141,0.0262451,-0.0231934,0.00915527,0.0213623
28,3,0.0201416,0.0140381,0.0161743,0.0216675,0.057373,0.0201416,0.0137329,-0.00152588,0.0274658,0.0161743,-0.022583,0.00366211,0.0195312
28,4,0.0210571,0.0326538,0.00427246,0.0186157,0.0411987,0.0268555,0.0244141,0.0210571,0.0268555,0.00183105,-0.0115967,0.00671387,0.0314331
29,0,0.0231934,-0.0115967,0.0186157,0.0119019,-0.0286865,0.03479,0.03479,0.0357056,0.0210571,0.0250244,-0.0134277,0.0149536,0.0119019
29,1,0.00335693,0.00640869,0.00854492,-0.00213623,0.020752,0.032959,0.0305176,0.0256348,0.0234985,0.00457764,-0.022583,0.00213623,0.0112915
29,2,0.0109863,0.0125122,0.0186157,0.0592041,0.0299072,0.00366211,-0.0186157,0.0195312,0.0308228,0.000610352,-0.0204468,0.0100708,0.0158691
29,3,0.0115967,0.00579834,0.0115967,0.0372314,0.0424194,0.0454712,0.0360107,0.0445557,0.0769043,0.0161743,-0.0320435,0.0268555,0.0140381
29,4,0.017395,0.00549316,0.0234985,0.032959,0.0366211,0.0308228,0.0128174,0.0396729,0.0393677,0.0213623,0.00183105,0.00793457,0.0234985
30,0,-0.00244141,0.0134277,0.0143433,0.0238037,0.0262451,0.0448608,0.0296021,0.0393677,0.0280762,0.0299072,-0.0326538,0.0201416,0.0106812
30,1,0.0247192,0.0305176,0.00701904,0.0582886,0.0228882,0.0457764,0.0323486,0.0238037,0.0314331,0.0354004,-0.015564,0.012207,0.0177002
30,2,0.0320435,0.000915527,-0.00183105,0.0588989,0.0320435,0.045166,0.017395,0.0378418,0.0292969,0.0195312,-0.0198364,0.00762939,-0.03479
30,3,0.0167847,0.0125122,0.000610352,0.0445557,0.0149536,0.00854492,0.0384521,0.0393677,0.0524902,0.0384521,-0.0164795,0.0219727,0.055542
30,4,0.0177002,0.00640869,0.00793457,0.03479,0.0424194,0.0323486,0.0292969,0.0448608,0.0265503,0.032959,-0.0341797,0.0259399,0.0143433
31,0,0.0137329,0.00366211,0.0106812,0.0170898,0.0363159,0.0692749,0.00762939,0.0335693,0.0299072,0.0469971,-0.0204468,0.017395,0.0491333
31,1,0.00793457,-0.00488281,0.0119019,0.0177002,0.0341797,0.0509644,0.038147,0.0390625,0.0509644,0.0366211,-0.0320435,0.0106812,0.0213623
31,2,0.0250244,-0.043335,0.00762939,0.00976562,0.0323486,0.0384521,0.0430298,0.0509644,0.0302124,0.0283813,-0.0213623,0.0112915,0.010376
31,3,0.00854492,0.0463867,0.0152588,-0.00152588,0.00701904,0.020752,0.0247192,0.0115967,0.0369263,0.0317383,-0.0259399,0.0344849,0.0274658
31,4,0.00152588,0.027771,0.0598145,-0.000305176,0.0341797,0.0396729,0.0274658,0.0369263,0.0430298,0.0274658,-0.0088501,0.0241089,0.0219727
32,0,-0.000305176,0.0186157,0.00701904,0.0137329,0.00701904,0.0332642,0.0363159,0.0238037,0.0558472,0.0384521,-0.0109863,0.00976562,0.0140381
32,1,0.0289917,0.0390625,0.00915527,-0.00488281,0.0201416,0.0384521,0.0390625,0.0308228,0.0372314,0.0878906,-0.0311279,0.0195312,0.0390625
32,2,0.0146484,0.0408936,0.0143433,0.00671387,0.00854492,0.027771,0.0344849,0.0866699,0.0357056,0.0460815,-0.0186157,0.0164795,0.0167847
32,3,0.0228882,0.0244141,0.0183105,0.0100708,0.0137329,0.0274658,0.03479,0.0350952,0.0311279,0.0405884,-0.0152588,0.0164795,0.0210571
32,4,0.0219727,0.00823975,0.0213623,0.0088501,0.0216675,0.0317383,0.0213623,0.020752,0.0378418,0.0521851,-0.0506592,0.0198364,0.0338745
33,0,0.0262451,0.00244141,0.0146484,0.0149536,-0.00183105,0.0292969,0.0393677,0.0411987,0.0140381,0.057373,-0.0201416,0.0253296,0.0271606
33,1,0.038147,-0.00274658,0.0140381,0.0134277,0.0115967,0.0350952,0.0286865,0.0308228,0.0393677,0.050354,0.00793457,0.012207,0.012207
33,2,0.0305176,0.0189209,0.0189209,0.0134277,0.020752,0.0344849,0.0250244,0.0460815,0.0372314,0.0421143,-0.0262451,0.0134277,0.0219727
33,3,0.0210571,-0.00183105,0.010376,0.0357056,0.0109863,0.03479,0.0396729,0.0317383,0.017395,0.0311279,-0.0137329,-0.00244141,-0.0109863
33,4,0.0231934,-0.0427246,0.0158691,0.015564,0.0088501,0.0314331,0.0283813,0.022583,0.0256348,0.0369263,-0.0280762,0.00213623,0.0140381
34,0,0.0247192,-0.00213623,0.0112915,0.0250244,0.0189209,0.0384521,-0.0186157,0.0350952,0.0283813,-0.0198364,-0.0192261,0.00976562,0.0146484
