Trajectories
100
,,Subj:LASI,,,Subj:RASI,,,Subj:LPSI,,,Subj:RPSI,,,Subj:LTHI,,,Subj:LKNE,,,Subj:LTIB,,,Subj:LANK,,,Subj:LHEE,,,Subj:LTOE,,,Subj:RTHI,,,Subj:RKNE,,,Subj:RTIB,,,Subj:RANK,,,Subj:RHEE,,,Subj:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
13,0,69.686,411.844,1157.27,88.9161,143.85,1133.18,-129.637,305.033,1212.91,-114.482,201.509,1206.91,95.4815,492.122,893.859,159.833,465.402,705.335,120.291,470.519,540.948,119.063,420.141,278.898,57.8331,368.66,224.855,264.687,422.13,232.575,6.77281,102.819,847.244,-34.4488,140.807,659.91,-87.6247,148.578,451.878,-123.209,200.924,242.446,-196.703,241.604,203.473,19.3016,212.781,193.833
14,0,69.437,412.143,1156.98,87.7306,144.002,1132.29,-130.075,305.636,1212.7,-115.294,202.242,1206.59,93.7916,492.53,893.228,157.765,464.831,704.398,122.435,470,538.646,130.969,419.771,276.328,71.3594,368.66,220.73,278.791,420.75,233.469,4.17641,103.492,846.773,-38.2367,141.068,659.623,-92.5988,148.669,451.908,-129.424,200.869,242.649,-203.101,241.463,204.034,12.7167,212.569,193.64
15,0,69.2931,412.481,1156.63,86.6235,144.173,1131.42,-130.44,306.333,1212.43,-116.053,203.066,1206.22,92.0109,492.922,892.444,155.605,464.291,703.357,124.138,469.49,536.41,141.791,419.329,274.136,83.6975,368.563,217.325,291.523,419.295,234.141,1.73254,104.173,846.293,-41.921,141.336,659.35,-97.5209,148.746,451.966,-135.636,200.792,242.895,-209.509,241.284,204.669,6.11115,212.346,193.439
16,0,69.2583,412.859,1156.21,85.6028,144.368,1130.57,-130.728,307.122,1212.12,-116.75,203.977,1205.82,90.1854,493.29,891.526,153.38,463.783,702.226,125.4,468.989,534.241,151.413,418.818,272.272,94.6989,368.363,214.585,302.762,417.811,234.521,-0.574346,104.851,845.812,-45.501,141.614,659.091,-102.391,148.812,452.054,-141.846,200.693,243.188,-215.927,241.065,205.383,-0.514956,212.111,193.234
17,0,69.3363,413.276,1155.74,84.6766,144.59,1129.76,-130.934,307.998,1211.76,-117.377,204.969,1205.38,88.3642,493.63,890.492,151.114,463.309,701.022,126.218,468.496,532.141,159.734,418.238,270.682,104.234,368.055,212.444,312.407,416.34,234.553,-2.75891,105.515,845.336,-48.9738,141.904,658.847,-107.208,148.869,452.175,-148.055,200.569,243.536,-222.357,240.806,206.177,-7.16198,211.864,193.026
18,0,69.5306,413.731,1155.22,83.8531,144.845,1128.97,-131.052,308.959,1211.36,-117.924,206.035,1204.92,86.5974,493.935,889.363,148.833,462.871,699.758,126.595,468.011,530.109,166.671,417.591,269.309,112.198,367.639,210.825,320.383,414.922,234.197,-4.83385,106.16,844.871,-52.3334,142.212,658.618,-111.969,148.919,452.332,-154.265,200.421,243.942,-228.802,240.505,207.056,-13.8306,211.607,192.819
19,0,69.8441,414.224,1154.66,83.1404,145.137,1128.22,-131.079,309.998,1210.92,-118.382,207.17,1204.42,84.9347,494.204,888.162,146.559,462.471,698.45,126.539,467.535,528.146,172.166,416.882,268.096,118.518,367.118,209.644,326.645,413.59,233.433,-6.8089,106.779,844.422,-55.5704,142.54,658.403,-116.668,148.967,452.526,-160.478,200.248,244.414,-235.264,240.165,208.024,-20.5216,211.339,192.617
20,0,70.2789,414.756,1154.07,82.5464,145.472,1127.52,-131.011,311.112,1210.45,-118.741,208.366,1203.9,83.4231,494.433,886.91,144.312,462.111,697.11,126.059,467.07,526.25,176.187,416.115,266.989,123.157,366.502,208.81,331.185,412.372,232.262,-8.6898,107.372,843.992,-58.6716,142.893,658.201,-121.297,149.014,452.76,-166.696,200.051,244.956,-241.747,239.788,209.085,-27.2357,211.062,192.422
21,0,70.8364,415.327,1153.46,82.0781,145.854,1126.85,-130.845,312.295,1209.94,-118.994,209.616,1203.36,82.1053,494.623,885.628,142.108,461.796,695.751,125.171,466.62,524.421,178.733,415.299,265.937,126.116,365.802,208.234,334.029,411.286,230.705,-10.4775,107.94,843.583,-61.6192,143.276,658.008,-125.845,149.066,453.034,-172.917,199.834,245.576,-248.251,239.378,210.246,-33.9736,210.774,192.237
22,0,71.5167,415.937,1152.84,81.7416,146.29,1126.24,-130.578,313.542,1209.42,-119.134,210.914,1202.8,81.0174,494.775,884.338,139.962,461.527,694.385,123.894,466.191,522.657,179.835,414.442,264.896,127.434,365.034,207.83,335.245,410.344,228.8,-12.1673,108.486,843.195,-64.3909,143.693,657.821,-130.297,149.125,453.349,-179.141,199.596,246.28,-254.778,238.939,211.514,-40.7352,210.478,192.065
23,0,72.3187,416.589,1152.23,81.542,146.784,1125.68,-130.209,314.847,1208.87,-119.154,212.252,1202.23,80.1872,494.895,883.059,137.882,461.308,693.021,122.254,465.788,520.957,179.551,413.553,263.832,127.186,364.217,207.519,334.933,409.547,226.603,-13.7489,109.018,842.828,-66.9597,144.149,657.635,-134.635,149.196,453.708,-185.364,199.342,247.075,-261.326,238.475,212.899,-47.5197,210.174,191.905
24,0,73.2399,417.282,1151.62,81.4829,147.342,1125.18,-129.738,316.205,1208.31,-119.049,213.624,1201.66,79.6329,494.987,881.809,135.876,461.142,691.668,120.278,465.418,519.321,177.972,412.646,262.718,125.482,363.371,207.234,333.227,408.892,224.179,-15.2054,109.545,842.481,-69.294,144.647,657.446,-138.837,149.281,454.109,-191.579,199.074,247.969,-267.893,237.989,214.414,-54.3254,209.865,191.759
25,0,74.2763,418.019,1151.02,81.5664,147.969,1124.75,-129.166,317.61,1207.75,-118.818,215.024,1201.08,79.3618,495.06,880.603,133.947,461.033,690.335,117.998,465.09,517.747,175.209,411.734,261.538,122.46,362.518,206.92,330.285,408.366,221.604,-16.5141,110.078,842.149,-71.3577,145.191,657.246,-142.875,149.385,454.555,-197.776,198.795,248.969,-274.471,237.487,216.074,-61.1493,209.553,191.626
26,0,75.4222,418.8,1150.46,81.7927,148.668,1124.39,-128.496,319.057,1207.2,-118.458,216.446,1200.51,79.3699,495.122,879.455,132.092,460.984,689.027,115.452,464.811,516.236,171.394,410.829,260.286,118.277,361.68,206.538,326.283,407.956,218.952,-17.6465,110.63,841.83,-73.1111,145.782,657.029,-146.719,149.509,455.046,-203.94,198.506,250.084,-281.049,236.969,217.898,-67.9875,209.243,191.505
27,0,76.6704,419.629,1149.92,82.1604,149.444,1124.1,-127.73,320.542,1206.65,-117.971,217.886,1199.94,79.6416,495.184,878.376,130.31,460.998,687.751,112.674,464.59,514.788,166.673,409.946,258.965,113.107,360.876,206.065,321.404,407.643,216.298,-18.5688,111.214,841.519,-74.511,146.423,656.787,-150.336,149.655,455.582,-210.053,198.211,251.327,-287.61,236.437,219.909,-74.8344,208.94,191.392
28,0,78.0119,420.507,1149.43,82.6657,150.3,1123.89,-126.874,322.06,1206.12,-117.36,219.34,1199.39,80.1505,495.258,877.372,128.593,461.077,686.513,109.704,464.435,513.404,161.198,409.098,257.588,107.129,360.124,205.49,315.831,407.408,213.709,-19.2428,111.846,841.21,-75.5124,147.111,656.514,-153.687,149.825,456.167,-216.09,197.909,252.708,-294.131,235.891,222.131,-81.6836,208.651,191.284
29,0,79.436,421.436,1148.97,83.3033,151.239,1123.77,-125.934,323.608,1205.61,-116.631,220.803,1198.85,80.8602,495.356,876.449,126.933,461.224,685.315,106.577,464.354,512.085,155.122,408.299,256.173,100.52,359.438,204.816,309.738,407.234,211.243,-19.6272,112.539,840.901,-76.0688,147.846,656.2,-156.733,150.018,456.8,-222.021,197.603,254.242,-300.583,235.332,224.594,-88.5275,208.382,191.178
30,0,80.9307,422.417,1148.57,84.0655,152.262,1123.72,-124.918,325.181,1205.13,-115.79,222.275,1198.33,81.7259,495.488,875.609,125.318,461.44,684.162,103.331,464.352,510.834,148.593,407.56,254.743,93.4484,358.828,204.06,303.283,407.104,208.947,-19.6784,113.306,840.585,-76.1339,148.622,655.84,-159.432,150.233,457.486,-227.813,197.292,255.944,-306.93,234.757,227.331,-95.3576,208.144,191.072
31,0,82.4825,423.452,1148.21,84.9429,153.369,1123.76,-123.834,326.777,1204.69,-114.848,223.752,1197.83,82.6962,495.668,874.852,123.735,461.727,683.057,99.9971,464.434,509.652,141.747,406.889,253.325,86.0674,358.3,203.242,296.602,407.002,206.854,-19.3523,114.158,840.259,-75.6631,149.436,655.428,-161.742,150.468,458.229,-233.426,196.977,257.832,-313.128,234.165,230.374,-102.165,207.945,190.962
32,0,84.0765,424.543,1147.91,85.9242,154.56,1123.89,-122.694,328.393,1204.29,-113.817,225.233,1197.36,83.7156,495.906,874.173,122.169,462.085,682.001,96.6041,464.603,508.54,134.708,406.295,251.943,78.5114,357.856,202.39,289.805,406.916,204.985,-18.6059,115.104,839.92,-74.6145,150.278,654.958,-163.62,150.72,459.034,-238.816,196.658,259.926,-319.126,233.558,233.76,-108.939,207.794,190.848
33,0,85.6971,425.691,1147.65,86.9965,155.833,1124.1,-121.507,330.026,1203.94,-112.709,226.719,1196.92,84.7261,496.211,873.568,120.606,462.514,680.997,93.1758,464.86,507.499,127.579,405.781,250.625,70.8926,357.495,201.533,282.976,406.838,203.35,-17.3991,116.148,839.567,-72.9506,151.141,654.428,-165.024,150.985,459.906,-243.937,196.334,262.247,-324.867,232.935,237.525,-115.67,207.701,190.732
34,0,87.3275,426.895,1147.44,88.1454,157.185,1124.39,-120.287,331.672,1203.64,-111.54,228.207,1196.51,85.6701,496.593,873.031,119.027,463.013,680.044,89.7305,465.204,506.531,120.445,405.35,249.391,63.2993,357.212,200.701,276.173,406.761,201.945,-15.6962,117.291,839.197,-70.6397,152.013,653.837,-165.917,151.258,460.855,-248.741,196.008,264.815,-330.29,232.301,241.704,-122.346,207.673,190.619
35,0,88.9508,428.157,1147.27,89.3554,158.612,1124.77,-119.047,333.33,1203.38,-110.326,229.699,1196.13,86.4923,497.058,872.553,117.416,463.58,679.144,86.2809,465.633,505.635,113.371,405.002,248.261,55.7969,356.998,199.918,269.432,406.68,200.762,-13.4683,118.531,838.814,-67.6571,152.885,653.185,-166.264,151.534,461.887,-253.178,195.68,267.655,-335.33,231.662,246.33,-128.954,207.717,190.52
36,0,90.5495,429.474,1147.14,90.6101,160.11,1125.21,-117.8,334.997,1203.18,-109.083,231.194,1195.78,87.1415,497.61,872.125,115.753,464.215,678.294,82.8336,466.141,504.81,106.404,404.735,247.246,48.4292,356.846,199.208,262.769,406.592,199.781,-10.6945,119.859,838.421,-63.9864,153.742,652.477,-166.034,151.807,463.013,-257.197,195.354,270.786,-339.918,231.027,251.434,-135.479,207.835,190.447
37,0,92.1064,430.847,1147.04,91.8923,161.671,1125.73,-116.56,336.669,1203.03,-107.83,232.693,1195.46,87.5724,498.252,871.737,114.02,464.914,677.492,79.3899,466.722,504.054,99.5709,404.543,246.353,41.2206,356.745,198.584,256.186,406.496,198.981,-7.364,121.262,838.023,-59.6201,154.573,651.72,-165.204,152.071,464.242,-260.752,195.033,274.231,-343.988,230.411,257.038,-141.904,208.027,190.421
38,0,93.6046,432.273,1146.97,93.1848,163.287,1126.3,-115.342,338.342,1202.93,-106.585,234.194,1195.18,87.7464,498.985,871.381,112.198,465.674,676.738,75.9459,467.369,503.363,92.8863,404.421,245.584,34.1801,356.685,198.058,249.676,406.391,198.338,-3.4773,122.723,837.63,-54.5607,155.365,650.922,-163.754,152.321,465.586,-263.797,194.721,278.005,-347.475,229.829,263.157,-148.207,208.288,190.467
39,0,95.0277,433.748,1146.92,94.4701,164.952,1126.93,-114.161,340.014,1202.87,-105.365,235.698,1194.92,87.6328,499.809,871.046,110.269,466.492,676.025,72.4935,468.073,502.733,86.3516,404.362,244.934,27.3043,356.657,197.631,243.225,406.279,197.824,0.952711,124.22,837.252,-48.8207,156.106,650.098,-161.676,152.551,467.055,-266.293,194.425,282.124,-350.321,229.3,269.799,-154.361,208.608,190.613
40,0,96.3605,435.271,1146.87,95.7312,166.655,1127.61,-113.029,341.678,1202.86,-104.187,237.204,1194.69,87.209,500.718,870.725,108.214,467.364,675.352,69.0208,468.823,502.159,79.9592,404.358,244.395,20.581,356.651,197.302,236.819,406.16,197.415,5.90014,125.729,836.901,-42.4226,156.786,649.263,-158.966,152.757,468.659,-268.203,194.151,286.595,-352.473,228.846,276.959,-160.332,208.974,190.894
41,0,97.5888,436.837,1146.83,96.9518,168.387,1128.31,-111.962,343.331,1202.88,-103.068,238.709,1194.48,86.4605,501.709,870.41,106.018,468.286,674.713,65.5135,469.61,501.635,73.6954,404.4,243.954,13.9928,356.66,197.064,230.444,406.035,197.085,11.3259,127.221,836.593,-35.3989,157.394,648.435,-155.629,152.935,470.407,-269.499,193.905,291.418,-353.887,228.488,284.618,-166.078,209.367,191.348
42,0,98.6998,438.441,1146.78,98.1163,170.138,1129.05,-110.971,344.967,1202.94,-102.022,240.211,1194.29,85.3808,502.774,870.093,103.663,469.252,674.104,61.9553,470.422,501.154,67.5425,404.48,243.596,7.51947,356.677,196.906,224.09,405.908,196.815,17.1783,128.67,836.343,-27.7913,157.924,647.636,-151.678,153.082,472.305,-270.159,193.694,296.588,-354.533,228.246,292.743,-171.55,209.766,192.012
43,0,99.6825,440.077,1146.72,99.2103,171.897,1129.8,-110.07,346.58,1203.02,-101.065,241.709,1194.13,83.9708,503.905,869.77,101.137,470.257,673.519,58.3296,471.25,500.71,61.4818,404.589,243.305,1.14072,356.697,196.817,217.751,405.779,196.584,23.3938,130.046,836.167,-19.6498,158.369,646.888,-147.131,153.197,474.359,-270.165,193.526,302.086,-354.389,228.141,301.288,-176.686,210.144,192.924
44,0,100.528,441.74,1146.64,100.221,173.653,1130.55,-109.268,348.164,1203.11,-100.207,243.198,1193.98,82.2384,505.092,869.436,98.4272,471.295,672.954,54.6194,472.083,500.297,55.4942,404.721,243.064,-5.16258,356.718,196.78,211.423,405.652,196.377,29.8991,131.322,836.082,-11.0315,158.726,646.216,-142.017,153.279,476.57,-269.51,193.403,307.886,-353.447,228.186,310.185,-181.414,210.478,194.119
45,0,101.227,443.423,1146.54,101.137,175.397,1131.31,-108.575,349.714,1203.22,-99.4585,244.675,1193.84,80.1975,506.324,869.09,95.5244,472.359,672.404,50.8089,472.911,499.908,49.5625,404.867,242.857,-11.4071,356.736,196.784,205.11,405.528,196.183,36.6127,132.474,836.102,-1.99953,158.995,645.646,-136.366,153.329,478.936,-268.188,193.332,313.947,-351.714,228.392,319.356,-185.652,210.742,195.624
46,0,101.776,445.119,1146.41,101.947,177.117,1132.05,-107.998,351.224,1203.34,-98.8284,246.136,1193.72,77.8674,507.588,868.729,92.4218,473.441,671.866,46.8837,473.724,499.537,43.6713,405.02,242.671,-17.6064,356.748,196.813,198.813,405.41,195.992,43.4479,133.483,836.239,7.37878,159.177,645.203,-130.217,153.348,481.45,-266.202,193.314,320.218,-349.204,228.762,328.701,-189.307,210.913,197.458
47,0,102.171,446.821,1146.24,102.645,178.804,1132.78,-107.544,352.688,1203.46,-98.3225,247.576,1193.61,75.2716,508.873,868.354,89.1153,474.533,671.338,42.8314,474.514,499.182,37.8075,405.174,242.495,-23.7712,356.755,196.855,192.539,405.299,195.799,50.3158,134.333,836.506,17.0332,159.276,644.913,-123.61,153.34,484.102,-263.557,193.35,326.636,-345.946,229.292,338.109,-192.278,210.976,199.63
48,0,102.409,448.521,1146.04,103.224,180.45,1133.49,-107.218,354.101,1203.58,-97.9448,248.991,1193.51,72.4375,510.163,867.966,85.6037,475.626,670.816,38.6417,475.273,498.837,31.9606,405.324,242.319,-29.9091,356.754,196.902,186.292,405.196,195.601,57.1279,135.014,836.909,26.8921,159.298,644.8,-116.588,153.308,486.875,-260.262,193.439,333.125,-341.974,229.972,347.455,-194.457,210.917,202.133
49,0,102.491,450.212,1145.81,103.679,182.046,1134.17,-107.021,355.458,1203.69,-97.6975,250.376,1193.42,69.3949,511.445,867.568,81.8887,476.711,670.301,34.3071,475.993,498.502,26.122,405.464,242.137,-36.0251,356.745,196.944,180.077,405.102,195.396,63.7996,135.525,837.452,36.8842,159.253,644.886,-109.197,153.257,489.749,-256.33,193.576,339.6,-337.333,230.782,356.603,-195.733,210.734,204.947
50,0,102.419,451.886,1145.54,104.007,183.585,1134.82,-106.954,356.756,1203.8,-97.5805,251.725,1193.35,66.1755,512.705,867.162,77.9745,477.778,669.791,29.8225,476.669,498.174,20.285,405.59,241.948,-42.1222,356.726,196.976,173.898,405.018,195.185,70.253,135.867,838.136,46.9394,159.148,645.19,-101.481,153.19,492.696,-251.773,193.756,345.967,-332.069,231.698,365.408,-195.995,210.432,208.037
51,0,102.196,453.535,1145.24,104.207,185.061,1135.44,-107.015,357.992,1203.9,-97.5924,253.036,1193.29,62.8117,513.927,866.754,73.8678,478.816,669.289,25.1854,477.294,497.854,14.4442,405.697,241.75,-48.202,356.694,196.994,167.753,404.941,194.97,76.4193,136.051,838.959,56.9903,158.996,645.728,-93.4838,153.114,495.688,-246.605,193.972,352.126,-326.232,232.689,373.723,-195.134,210.024,211.353
52,0,101.825,455.152,1144.91,104.279,186.468,1136.03,-107.202,359.164,1203.99,-97.7299,254.304,1193.25,59.3355,515.099,866.346,69.5776,479.815,668.797,20.3961,477.865,497.544,8.59538,405.781,241.546,-54.2651,356.649,196.999,161.643,404.871,194.753,82.2412,136.09,839.916,66.9729,158.808,646.512,-85.2479,153.033,498.687,-240.839,194.215,357.973,-319.871,233.72,381.401,-193.052,209.529,214.831
53,0,101.315,456.728,1144.56,104.226,187.802,1136.59,-107.511,360.273,1204.08,-97.9883,255.526,1193.24,55.7782,516.207,865.943,65.1146,480.766,668.316,15.4568,478.376,497.246,2.73497,405.84,241.341,-60.3114,356.588,196.99,155.562,404.807,194.535,87.674,136.006,840.998,76.8276,158.596,647.549,-76.8126,152.952,501.655,-234.488,194.477,363.403,-313.032,234.755,388.299,-189.662,208.976,218.396
54,0,100.67,458.258,1144.18,104.05,189.061,1137.13,-107.934,361.318,1204.17,-98.3618,256.698,1193.24,52.1686,517.239,865.551,60.4911,481.659,667.852,10.3721,478.827,496.964,-3.14002,405.871,241.139,-66.3409,356.509,196.97,149.505,404.746,194.321,92.6871,135.821,842.198,86.499,158.371,648.843,-68.2139,152.873,504.551,-227.564,194.748,368.313,-305.756,235.759,394.281,-184.895,208.393,221.968
55,0,99.8985,459.733,1143.8,103.756,190.242,1137.65,-108.465,362.301,1204.26,-98.8436,257.819,1193.28,48.5331,518.185,865.173,55.7204,482.486,667.407,5.14841,479.215,496.701,-9.03208,405.873,240.947,-72.3537,356.411,196.943,143.465,404.687,194.112,97.2634,135.559,843.505,95.937,158.146,650.39,-59.4839,152.802,507.332,-220.077,195.017,372.608,-298.076,236.697,399.226,-178.7,207.814,225.46
56,0,99.009,461.148,1143.41,103.35,191.344,1138.15,-109.095,363.226,1204.36,-99.4262,258.887,1193.35,44.8943,519.034,864.813,50.8169,483.239,666.986,-0.206113,479.539,496.463,-14.9433,405.845,240.771,-78.3505,356.292,196.916,137.434,404.626,193.908,101.4,135.247,844.908,105.096,157.931,652.182,-50.6509,152.741,509.953,-212.036,195.275,376.198,-290.018,237.541,403.028,-171.05,207.268,228.788
57,0,98.0099,462.496,1143.02,102.837,192.368,1138.65,-109.815,364.094,1204.47,-100.102,259.902,1193.47,41.2709,519.782,864.474,45.7954,483.913,666.594,-5.68188,479.799,496.253,-20.8752,405.786,240.619,-84.3325,356.153,196.893,131.405,404.563,193.713,105.105,134.91,846.399,113.935,157.735,654.208,-41.7393,152.692,512.373,-203.448,195.514,379.009,-281.596,238.266,405.601,-161.942,206.781,231.871
58,0,96.9099,463.773,1142.64,102.225,193.313,1139.14,-110.616,364.91,1204.59,-100.861,260.862,1193.62,37.6773,520.422,864.16,40.6708,484.504,666.233,-11.2681,479.997,496.077,-26.829,405.7,240.495,-90.3018,355.995,196.882,125.37,404.495,193.525,108.399,134.57,847.97,122.417,157.567,656.449,-32.7694,152.655,514.55,-194.32,195.726,380.98,-272.814,238.856,406.88,-151.398,206.373,234.639
59,0,95.7181,464.973,1142.28,101.522,194.18,1139.64,-111.488,365.679,1204.74,-101.697,261.769,1193.82,34.1235,520.953,863.871,35.4585,485.008,665.909,-16.9528,480.135,495.938,-32.8053,405.587,240.404,-96.2615,355.819,196.891,119.322,404.422,193.346,111.312,134.245,849.611,130.511,157.434,658.882,-23.7583,152.63,516.448,-184.656,195.905,382.064,-263.664,239.302,406.827,-139.463,206.055,237.032
60,0,94.4432,466.093,1141.93,100.737,194.973,1140.14,-112.42,366.404,1204.91,-102.599,262.621,1194.07,30.6149,521.375,863.61,30.1737,485.426,665.623,-22.7232,480.216,495.842,-38.8043,405.451,240.352,-102.215,355.629,196.929,113.259,404.342,193.174,113.878,133.952,851.318,138.187,157.341,661.482,-14.7198,152.618,518.033,-174.458,196.044,382.236,-254.13,239.601,405.426,-126.203,205.827,239.006
61,0,93.0943,467.128,1141.61,99.8783,195.692,1140.65,-113.402,367.09,1205.11,-103.561,263.421,1194.37,27.1536,521.69,863.376,24.8315,485.758,665.379,-28.5659,480.243,495.791,-44.8257,405.296,240.341,-108.168,355.428,197.002,107.176,404.255,193.009,116.138,133.698,853.086,145.42,157.292,664.217,-5.66565,152.615,519.281,-163.728,196.139,381.487,-244.186,239.756,402.69,-111.704,205.681,240.532
