Trajectories
100
,,Subj:LASI,,,Subj:RASI,,,Subj:LPSI,,,Subj:RPSI,,,Subj:LTHI,,,Subj:LKNE,,,Subj:LTIB,,,Subj:LANK,,,Subj:LHEE,,,Subj:LTOE,,,Subj:RTHI,,,Subj:RKNE,,,Subj:RTIB,,,Subj:RANK,,,Subj:RHEE,,,Subj:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
23,0,-124.058,441.652,1140.49,-131.293,167.482,1146.8,-332.943,355.093,1207.78,-330.846,251.391,1201.06,-208.005,494.556,856.799,-231.528,461.658,660.933,-258.756,450.169,454.024,-296.85,384.293,234.669,-361.53,335.293,190.568,-144.101,381.61,186.908,-96.7577,98.8203,874.917,-27.0648,124.638,698.224,-105.306,118.778,507.676,-203.572,157.056,283.678,-275.33,211.14,277.561,-80.554,165.003,221.209
24,0,-125.381,441.946,1139.94,-131.989,167.81,1147.51,-333.963,355.291,1207.91,-331.87,251.486,1201.65,-211.395,493.998,856.4,-236.77,461.292,660.815,-264.737,449.888,454.083,-303.325,384.099,234.764,-368.077,335.136,190.781,-150.589,381.453,186.774,-96.7515,99.0353,876.166,-27.7832,125.619,698.995,-98.9922,119.2,505.332,-187.571,156.97,277.037,-259.459,210.828,267.769,-61.5464,165.033,220.435
25,0,-126.687,442.187,1139.32,-132.597,168.086,1148.16,-334.947,355.411,1208,-332.853,251.509,1202.18,-214.777,493.41,855.999,-241.947,460.914,660.688,-270.681,449.603,454.147,-309.836,383.903,234.887,-374.652,334.979,191.018,-157.098,381.303,186.633,-96.7053,99.15,877.301,-28.9342,126.556,699.428,-92.9796,119.579,502.948,-171.398,156.854,270.687,-243.298,210.439,258.401,-42.7558,165.161,219.803
26,0,-127.978,442.375,1138.64,-133.11,168.309,1148.73,-335.897,355.437,1208.06,-333.785,251.448,1202.63,-218.142,492.798,855.599,-247.047,460.525,660.551,-276.582,449.313,454.221,-316.376,383.701,235.039,-381.246,334.824,191.283,-163.63,381.162,186.482,-96.6295,99.1676,878.296,-30.4739,127.437,699.532,-87.3106,119.913,500.571,-155.203,156.728,264.735,-227.001,210.004,249.59,-24.3079,165.401,219.362
27,0,-129.255,442.514,1137.91,-133.525,168.48,1149.21,-336.812,355.352,1208.07,-334.657,251.291,1202.99,-221.481,492.165,855.209,-252.06,460.124,660.408,-282.431,449.017,454.306,-322.935,383.492,235.222,-387.852,334.667,191.582,-170.182,381.031,186.319,-96.5344,99.0981,879.129,-32.3514,128.254,699.329,-82.0257,120.201,498.243,-139.155,156.617,259.268,-210.742,209.559,241.445,-6.34015,165.758,219.144
28,0,-130.519,442.603,1137.13,-133.835,168.599,1149.62,-337.692,355.14,1208.03,-335.458,251.024,1203.28,-224.783,491.514,854.834,-256.973,459.708,660.261,-288.221,448.711,454.408,-329.5,383.276,235.436,-394.461,334.51,191.924,-176.754,380.91,186.142,-96.4304,98.9584,879.782,-34.5113,129.002,698.845,-77.1618,120.447,495.996,-123.44,156.544,254.347,-194.712,209.143,234.046,10.9978,166.232,219.162
29,0,-131.769,442.645,1136.32,-134.036,168.664,1149.94,-338.535,354.786,1207.95,-336.179,250.636,1203.48,-228.037,490.847,854.48,-261.775,459.273,660.114,-293.944,448.392,454.53,-336.055,383.05,235.684,-401.065,334.349,192.316,-183.342,380.799,185.951,-96.3276,98.7708,880.242,-36.8954,129.68,698.116,-72.7527,120.654,493.858,-108.255,156.53,250.01,-179.12,208.795,227.447,27.5462,166.816,219.408
30,0,-133.004,442.641,1135.48,-134.125,168.679,1150.17,-339.339,354.28,1207.82,-336.81,250.118,1203.59,-231.228,490.166,854.154,-266.454,458.815,659.971,-299.59,448.054,454.678,-342.585,382.814,235.966,-407.656,334.184,192.77,-189.947,380.695,185.745,-96.2363,98.5612,880.499,-39.4454,130.29,697.182,-68.8284,120.828,491.845,-93.8036,156.594,246.268,-164.182,208.547,221.673,43.1384,167.501,219.851
31,0,-134.222,442.591,1134.63,-134.098,168.642,1150.32,-340.099,353.612,1207.64,-337.34,249.46,1203.62,-234.344,489.471,853.861,-270.999,458.33,659.837,-305.15,447.695,454.855,-349.077,382.566,236.287,-414.226,334.013,193.295,-196.568,380.596,185.526,-96.1671,98.3577,880.552,-42.1056,130.837,696.085,-65.4148,120.978,489.963,-80.2857,156.748,243.103,-150.12,208.423,216.719,57.6055,168.273,220.438
32,0,-135.417,442.497,1133.79,-133.954,168.556,1150.39,-340.812,352.778,1207.41,-337.76,248.658,1203.57,-237.368,488.763,853.606,-275.396,457.813,659.717,-310.613,447.308,455.064,-355.52,382.308,236.651,-420.771,333.831,193.9,-203.205,380.5,185.297,-96.1309,98.188,880.402,-44.8245,131.33,694.868,-62.5344,121.114,488.214,-67.8936,156.997,240.48,-137.151,208.434,212.552,70.7825,169.119,221.102
