Trajectories
100
,,Subj:LASI,,,Subj:RASI,,,Subj:LPSI,,,Subj:RPSI,,,Subj:LTHI,,,Subj:LKNE,,,Subj:LTIB,,,Subj:LANK,,,Subj:LHEE,,,Subj:LTOE,,,Subj:RTHI,,,Subj:RKNE,,,Subj:RTIB,,,Subj:RANK,,,Subj:RHEE,,,Subj:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
36,0,83.0257,442.07,1149.71,74.2338,167.69,1152.43,-129.216,356.598,1203.38,-127.285,252.97,1195.28,-8.10019,499.165,862.059,-42.8899,470.207,664.465,-64.8877,458.86,461.835,-79.4432,399.183,236.311,-139.677,344.778,188.639,76.5003,399.625,194.23,120.734,104.367,880.682,184.349,134.838,701.303,135.427,127.676,499.807,80.689,164.146,262.648,10.3364,218.028,242.031,217.554,170.352,230.076
37,0,83.013,441.755,1149.35,75.4057,167.382,1152.79,-128.807,355.56,1203.43,-126.555,251.886,1195.66,-9.32708,498.382,861.748,-44.8028,469.286,664.407,-67.4699,458.223,461.872,-82.7615,398.847,236.385,-143.132,344.54,188.607,73.1478,399.542,194.131,120.767,104.174,880.705,181.903,135.153,700.547,138.404,127.653,496.688,92.6251,164.008,257.224,22.7313,217.809,234.733,230.676,170.614,228.591
38,0,83.1161,441.38,1148.94,76.6883,167.017,1153.09,-128.3,354.464,1203.44,-125.723,250.741,1195.99,-10.4736,497.57,861.42,-46.6988,468.326,664.34,-70.0581,457.585,461.905,-86.091,398.516,236.455,-146.602,344.307,188.575,69.774,399.47,194.021,120.801,103.962,880.573,179.305,135.419,699.62,140.851,127.648,493.674,103.603,163.981,252.261,34.2124,217.741,228.155,242.635,170.892,227.129
39,0,83.3343,440.946,1148.47,78.0766,166.593,1153.33,-127.694,353.314,1203.42,-124.792,249.539,1196.27,-11.5308,496.728,861.074,-48.5657,467.328,664.264,-72.6412,456.945,461.932,-89.4295,398.187,236.522,-150.082,344.082,188.54,66.3787,399.409,193.899,120.84,103.731,880.291,176.597,135.632,698.544,142.761,127.665,490.792,113.499,164.066,247.775,44.6318,217.82,222.319,253.331,171.183,225.681
40,0,83.6653,440.45,1147.95,79.5648,166.11,1153.51,-126.992,352.114,1203.35,-123.765,248.283,1196.5,-12.4898,495.858,860.712,-50.3894,466.291,664.175,-75.2059,456.299,461.954,-92.7746,397.86,236.585,-153.568,343.864,188.5,62.9621,399.357,193.767,120.885,103.479,879.867,173.822,135.792,697.345,144.136,127.706,488.065,122.215,164.259,243.771,53.8667,218.036,217.227,262.692,171.482,224.234
41,0,84.1056,439.891,1147.39,81.1463,165.566,1153.63,-126.198,350.867,1203.25,-122.648,246.977,1196.68,-13.3426,494.958,860.333,-52.1539,465.213,664.074,-77.7376,455.645,461.967,-96.1237,397.533,236.647,-157.058,343.655,188.453,59.5248,399.312,193.624,120.935,103.206,879.314,171.018,135.896,696.048,144.991,127.772,485.509,129.678,164.553,240.238,61.8238,218.371,212.864,270.671,171.79,222.772
42,0,84.6502,439.27,1146.78,82.8139,164.96,1153.7,-125.315,349.576,1203.11,-121.446,245.624,1196.8,-14.0816,494.027,859.938,-53.8413,464.096,663.957,-80.2199,454.977,461.971,-99.474,397.206,236.709,-160.548,343.454,188.397,56.0681,399.273,193.473,120.992,102.911,878.646,168.225,135.945,694.678,145.347,127.859,483.136,135.848,164.935,237.157,68.443,218.803,209.199,277.25,172.105,221.283
43,0,85.2928,438.585,1146.14,84.5598,164.294,1153.72,-124.349,348.245,1202.95,-120.163,244.227,1196.88,-14.6999,493.065,859.529,-55.4324,462.938,663.824,-82.635,454.292,461.964,-102.822,396.876,236.771,-164.034,343.261,188.33,52.5938,399.238,193.313,121.054,102.592,877.88,165.476,135.938,693.259,145.239,127.964,480.95,140.715,165.391,234.501,73.6995,219.305,206.189,282.443,172.427,219.756
44,0,86.0257,437.837,1145.48,86.3756,163.567,1153.69,-123.305,346.877,1202.75,-118.807,242.79,1196.92,-15.1914,492.07,859.107,-56.9062,461.74,663.672,-84.9643,453.585,461.945,-106.165,396.54,236.836,-167.514,343.075,188.25,49.105,399.203,193.148,121.122,102.245,877.032,162.801,135.873,691.817,144.708,128.081,478.954,144.3,165.901,232.239,77.6041,219.847,203.782,286.291,172.754,218.186
45,0,86.8403,437.027,1144.8,88.2526,162.781,1153.61,-122.191,345.475,1202.52,-117.385,241.314,1196.91,-15.5509,491.041,858.674,-58.2406,460.505,663.501,-87.1883,452.85,461.911,-109.498,396.197,236.904,-170.983,342.893,188.157,45.6055,399.169,192.979,121.194,101.868,876.124,160.228,135.751,690.373,143.8,128.201,477.145,146.655,166.445,230.332,80.2016,220.4,201.916,288.862,173.086,216.576
46,0,87.7265,436.155,1144.12,90.1816,161.938,1153.51,-121.013,344.04,1202.28,-115.905,239.803,1196.87,-15.7736,489.978,858.231,-59.4124,459.234,663.307,-89.2871,452.086,461.861,-112.816,395.843,236.978,-174.44,342.714,188.051,42.1,399.132,192.807,121.272,101.458,875.175,157.779,135.57,688.95,142.568,128.316,475.517,147.857,167.003,228.744,81.5684,220.936,200.525,290.248,173.419,214.934
47,0,88.6736,435.225,1143.45,92.1533,161.038,1153.36,-119.782,342.575,1202.02,-114.374,238.258,1196.81,-15.8554,488.878,857.782,-60.3975,457.933,663.091,-91.2407,451.288,461.794,-116.115,395.478,237.059,-177.88,342.533,187.934,38.5944,399.091,192.635,121.355,101.01,874.205,155.47,135.333,687.565,141.066,128.416,474.064,148.004,167.553,227.436,81.8071,221.43,199.544,290.562,173.75,213.276
48,0,89.67,434.238,1142.8,94.158,160.086,1153.2,-118.505,341.08,1201.75,-112.802,236.681,1196.72,-15.793,487.743,857.328,-61.1712,456.607,662.851,-93.029,450.455,461.708,-119.388,395.098,237.151,-181.3,342.348,187.811,35.0953,399.046,192.466,121.444,100.522,873.234,153.314,135.037,686.234,139.348,128.489,472.775,147.215,168.076,226.371,81.0417,221.859,198.904,289.929,174.074,211.624
49,0,90.7035,433.197,1142.17,96.1861,159.084,1153.01,-117.193,339.558,1201.48,-111.196,235.074,1196.61,-15.5829,486.574,856.874,-61.7084,455.262,662.586,-94.6324,449.587,461.603,-122.63,394.702,237.258,-184.697,342.152,187.688,31.61,398.994,192.302,121.54,99.9902,872.279,151.318,134.686,684.973,137.466,128.527,471.64,145.616,168.554,225.514,79.4108,222.209,198.541,288.486,174.385,210.001
50,0,91.7614,432.105,1141.59,98.228,158.035,1152.81,-115.855,338.007,1201.2,-109.566,233.437,1196.5,-15.2222,485.372,856.423,-61.9841,453.907,662.297,-96.0319,448.685,461.479,-125.835,394.29,237.383,-188.069,341.942,187.575,28.1461,398.935,192.145,121.642,99.4122,871.357,149.484,134.278,683.79,135.469,128.52,470.646,143.343,168.973,224.831,77.0612,222.468,198.394,286.37,174.676,208.436
51,0,92.8309,430.966,1141.06,100.274,156.944,1152.6,-114.503,336.429,1200.94,-107.921,231.772,1196.38,-14.7077,484.139,855.979,-61.9734,452.554,661.984,-97.2093,447.753,461.337,-128.995,393.862,237.535,-191.413,341.712,187.484,24.7115,398.869,191.999,121.751,98.7862,870.483,147.809,133.816,682.694,133.399,128.46,469.78,140.529,169.322,224.293,74.1406,222.63,198.41,283.719,174.941,206.955
52,0,93.8989,429.784,1140.58,102.315,155.814,1152.38,-113.146,334.823,1200.68,-106.271,230.079,1196.26,-14.0362,482.881,855.546,-61.6518,451.213,661.648,-98.1472,446.798,461.18,-132.105,393.417,237.72,-194.728,341.458,187.432,21.3137,398.796,191.866,121.866,98.1114,869.667,146.285,133.301,681.69,131.293,128.34,469.029,137.305,169.594,223.872,70.7921,222.695,198.538,280.663,175.173,205.581
53,0,94.9526,428.563,1140.17,104.341,154.652,1152.17,-111.796,333.188,1200.44,-104.624,228.358,1196.15,-13.2041,481.602,855.129,-60.9959,449.898,661.292,-98.8296,445.826,461.012,-135.158,392.958,237.951,-198.012,341.175,187.441,17.9597,398.714,191.746,121.986,97.3881,868.92,144.902,132.736,680.78,129.179,128.157,468.38,133.791,169.784,223.545,67.1489,222.668,198.736,277.322,175.367,204.335
54,0,95.9794,427.309,1139.84,106.344,153.46,1151.96,-110.463,331.523,1200.22,-102.989,226.61,1196.05,-12.2074,480.309,854.734,-59.9834,448.623,660.917,-99.2414,444.847,460.837,-138.147,392.487,238.24,-201.264,340.861,187.535,14.6556,398.625,191.641,122.109,96.6178,868.246,143.643,132.122,679.964,127.079,127.908,467.818,130.095,169.892,223.29,63.3293,222.557,198.97,273.8,175.52,203.231
55,0,96.9673,426.026,1139.59,108.315,152.244,1151.75,-109.157,329.828,1200.03,-101.375,224.834,1195.97,-11.0415,479.01,854.364,-58.5937,447.404,660.528,-99.3691,443.875,460.662,-141.065,392.008,238.604,-204.481,340.513,187.746,11.4061,398.529,191.551,122.23,95.803,867.649,142.49,131.463,679.24,125.006,127.593,467.332,126.309,169.923,223.09,59.4344,222.373,199.211,270.187,175.63,202.279
56,0,97.9048,424.72,1139.43,110.246,151.01,1151.56,-107.89,328.102,1199.86,-99.7909,223.032,1195.92,-9.70157,477.714,854.028,-56.8081,446.256,660.129,-99.2004,442.921,460.495,-143.904,391.525,239.06,-207.662,340.132,188.107,8.21425,398.426,191.474,122.346,94.9473,867.13,141.421,130.762,678.603,122.966,127.213,466.908,122.509,169.882,222.929,55.5462,222.131,199.437,266.555,175.697,201.479
57,0,98.7814,423.396,1139.35,112.128,149.762,1151.38,-106.67,326.344,1199.72,-98.2444,221.203,1195.89,-8.18226,476.43,853.729,-54.6102,445.195,659.726,-98.7246,442.002,460.346,-146.655,391.046,239.629,-210.803,339.719,188.657,5.08111,398.316,191.41,122.45,94.055,866.687,140.414,130.022,678.046,120.959,126.773,466.534,118.753,169.778,222.796,51.727,221.843,199.632,262.959,175.722,200.828
58,0,99.5875,422.059,1139.37,113.955,148.505,1151.22,-105.507,324.553,1199.61,-96.7435,219.349,1195.89,-6.47808,475.171,853.473,-51.9866,444.236,659.326,-97.9323,441.133,460.227,-149.308,390.576,240.336,-213.9,339.279,189.439,2.00559,398.2,191.353,122.535,93.1314,866.314,139.444,129.248,677.564,118.98,126.278,466.2,115.083,169.621,222.678,48.0198,221.525,199.787,259.436,175.708,200.316
59,0,100.315,420.714,1139.48,115.72,147.244,1151.07,-104.409,322.73,1199.53,-95.2953,217.47,1195.91,-4.58359,473.946,853.267,-48.9267,443.395,658.935,-96.8158,440.331,460.15,-151.851,390.125,241.205,-216.943,338.819,190.498,-1.01578,398.078,191.302,122.594,92.1818,866.007,138.486,128.443,677.147,117.02,125.735,465.896,111.527,169.422,222.569,44.4504,221.189,199.895,256.01,175.662,199.929
60,0,100.955,419.368,1139.68,117.416,145.983,1150.94,-103.384,320.875,1199.49,-93.9068,215.567,1195.97,-2.49371,472.769,853.117,-45.4239,442.686,658.562,-95.3692,439.613,460.13,-154.272,389.7,242.263,-219.923,338.347,191.881,-3.98895,397.947,191.25,122.616,91.2121,865.758,137.517,127.611,676.788,115.066,125.152,465.613,108.096,169.192,222.462,41.029,220.848,199.956,252.693,175.589,199.65
61,0,101.504,418.025,1139.96,119.037,144.728,1150.82,-102.437,318.989,1199.47,-92.5842,213.644,1196.06,-0.204136,471.651,853.027,-41.4752,442.12,658.216,-93.5882,438.995,460.182,-156.554,389.311,243.537,-222.825,337.874,193.635,-6.92221,397.807,191.192,122.591,90.2278,865.559,136.512,126.757,676.476,113.105,124.537,465.344,104.792,168.942,222.354,37.7534,220.512,199.97,249.483,175.495,199.46
