Devices
1000
,,Myon - Voltage,,,,,,,,,,,,,
Frame,Sub Frame,GC-M,TA,SOL,VM,VL,RF,BF,ST,GLUT-M,EO,Gracilis,GC-L,Semimembranosus
4,1,0.0375366,0.0201416,-0.0378418,0.0262451,0.0189209,0.0125122,0.0250244,0.020752,-0.00396729,0.0253296,-0.0534058,0.0305176,0.038147
4,2,0.0152588,0.0158691,-0.0634766,0.0332642,0.032959,0.0396729,0.0302124,0.0125122,-0.00305176,0.0344849,-0.0219727,0.0323486,0.0378418
4,3,0.050354,0.0271606,-0.0439453,-0.0210571,0.0100708,0.0360107,0.0238037,0.0180054,0.00610352,0.0213623,-0.0289917,0.0128174,0.0265503
4,4,0.0332642,0.0238037,-0.0274658,0.0335693,0.0256348,0.0100708,0.0158691,0.0280762,0.0253296,0.0213623,-0.017395,0.0146484,0.0241089
5,0,0.038147,0.0265503,-0.0177002,-0.0354004,0.0332642,0.0167847,0.0595093,0.03479,0.0137329,0.0253296,-0.0546265,0.0152588,0.0241089
5,1,0.015564,0.00854492,-0.000305176,0.0195312,0.062561,0.0323486,0.0271606,-0.0314331,0.0198364,0.00823975,0.0109863,0.0332642,0.0296021
5,2,0.00305176,0.0332642,0.0564575,0.039978,0.0292969,0.032959,0.038147,0.0292969,0.0436401,0.0128174,-0.0161743,0.0253296,0.0216675
5,3,0.00335693,0.0265503,0.00518799,0.0302124,0.0384521,-0.0476074,0.0302124,0.0286865,0.0891113,0.0143433,-0.0134277,0.0137329,0.0262451
5,4,0.0610352,0.0299072,0.0469971,0.0335693,0.0430298,0.0262451,0.0201416,0.0335693,0.0186157,-0.000305176,-0.0466919,0.015564,0.0216675
6,0,0.00915527,0.0311279,0.0701904,0.0250244,0.039978,0.0350952,0.0234985,0.0125122,0.00854492,0.0259399,-0.015564,0.00976562,-0.0314331
6,1,0.00457764,0.0241089,0.103149,0.122375,0.0482178,0.0268555,0.0357056,0.0271606,0.0189209,0.00732422,-0.0131226,0.0274658,0.0332642
6,2,0.0372314,0.0253296,0.123291,0.0299072,0.0344849,0.0405884,0.0164795,0.020752,-0.0238037,0.000915527,-0.0262451,0.0543213,0.020752
6,3,0.0109863,0.0112915,0.0772095,0.0369263,0.0430298,0.0231934,0.0204468,0.0262451,0.0012207,0.0140381,-0.0238037,0.0210571,0.0442505
6,4,0.0128174,0.0650024,0.083313,0.0469971,0.0448608,0.0201416,0.0250244,0.0259399,-0.00274658,0.00701904,-0.0213623,0.0219727,0.0241089
7,0,0.0299072,0.0189209,0.0448608,0.0244141,0.0595093,0.0314331,0.0210571,0.0198364,0.0213623,0.0161743,-0.0238037,0.0125122,0.0320435
7,1,0.0177002,0.0445557,0.0784302,0.0369263,0.0222778,0.0088501,0.0283813,0.0259399,0.0146484,0.0170898,-0.0115967,0.0338745,0.0256348
7,2,0.0198364,0.0317383,0.0305176,0.0512695,0.0186157,0.0326538,0.0299072,0.0308228,0.0302124,0.0146484,-0.0189209,0.0268555,0.0311279
7,3,0.03479,0.0201416,0.0247192,0.0268555,0.0167847,0.0305176,0.039978,0.0198364,0.0128174,0.0137329,-0.00610352,0.0186157,0.0250244
7,4,0.0088501,0.0421143,0.00518799,0.0430298,0.0378418,0.0256348,0.0360107,0.0338745,0.0012207,0.0311279,-0.017395,0.015564,0.038147
8,0,0.0241089,0.0128174,-0.020752,0.0390625,0.0357056,0.0234985,0.0344849,0.022583,0.0152588,0.0216675,-0.0125122,0.0112915,0.0308228
8,1,0.0131226,0.0204468,-0.0579834,0.0341797,0.0234985,0.0302124,0.0183105,0.017395,0.0189209,0.045166,-0.0247192,0.0326538,0.0531006
8,2,0.000915527,0.00976562,-0.0784302,0.0256348,0.0201416,0.0289917,0.0326538,0.0317383,0.0149536,0.0482178,-0.0210571,0.0238037,0.0256348
8,3,0.010376,0.0271606,-0.0842285,0.0289917,0.0369263,0.0234985,0.0305176,0.0186157,0.0119019,0.0152588,-0.0378418,0.0164795,0.0909424
8,4,0.020752,0.0289917,-0.0106812,0.0390625,0.0366211,0.0177002,0.0228882,0.0247192,0.0219727,0.0274658,-0.0195312,0.017395,0.114441
9,0,0.0189209,0.0311279,-0.0167847,0.0357056,-0.00488281,0.0344849,0.0375366,0.0271606,0.0204468,0.0253296,-0.0192261,0.0112915,0.0280762
9,1,0.0350952,0.0314331,0.0177002,0.0299072,0.0350952,0.0274658,0.00274658,0.0311279,0.0140381,0.0454712,-0.0128174,0.0189209,0.0262451
9,2,-0.0012207,0.0332642,0.010376,0.0357056,0.0268555,0.0570679,0.0271606,0.0106812,0.0408936,0.0411987,-0.0198364,0.0170898,0.0265503
9,3,0.0183105,0.0775146,0.0274658,0.0244141,0.0271606,0.0314331,0.0250244,0.0146484,0.0302124,0.043335,-0.0192261,0.0161743,0.0231934
9,4,-0.00183105,0.0268555,0.0323486,0.0183105,-0.00549316,0.0354004,0.0512695,0.0881958,0.0167847,0.0341797,-0.0210571,0.0201416,0.0289917
10,0,0.0177002,0.015564,0.062561,0.0131226,0.0326538,0.0387573,0.039978,0.0143433,0.015564,0.0262451,-0.0308228,0.0216675,0.0204468
10,1,0.0445557,0.0238037,0.085144,0.0314331,0.0180054,0.0259399,0.0299072,0.0198364,0.0115967,0.039978,-0.0292969,0.0286865,0.0268555
10,2,0.00274658,0.0186157,0.126038,0.0570679,0.0378418,0.0338745,0.0219727,0.0286865,0.00610352,0.0119019,-0.0134277,0.0180054,0.045166
10,3,0.0231934,0.0231934,0.0854492,0.0390625,0.0012207,0.0259399,0.0253296,0.0350952,0.0283813,0.0372314,-0.0183105,0.0164795,0.0241089
10,4,0.0280762,0.020752,0.0680542,0.0454712,0.0366211,0.03479,0.0253296,-0.00762939,0.0253296,0.0335693,-0.0238037,0.00976562,0.0320435
11,0,0.0320435,0.0262451,0.0878906,0.0405884,0.0228882,0.0314331,0.0177002,0.0323486,0.0195312,0.038147,-0.0482178,0.010376,0.0192261
11,1,-0.000610352,0.0164795,0.0415039,0.0448608,0.0262451,0.0253296,0.027771,0.0210571,0.0177002,0.0228882,-0.022583,0.00610352,0.00610352
11,2,0.0210571,0.0344849,0.0088501,0.0311279,0.0149536,0.0259399,0.0314331,0.0289917,0.0262451,0.0228882,-0.0238037,0.00732422,0.0149536
11,3,0.027771,0.0244141,0.0177002,0.0283813,0.0320435,0.0314331,0.0286865,0.020752,0.0253296,0.0344849,-0.0238037,0.0128174,0.0180054
11,4,0.0271606,0.015564,-0.03479,0.0283813,0.0326538,0.0308228,0.0384521,0.0265503,0.0244141,0.032959,-0.0161743,0.0134277,0.0238037
12,0,0.0109863,0.0311279,-0.0204468,0.022583,0.0527954,0.0271606,0.0283813,0.0311279,0.0366211,0.0292969,-0.0445557,0.0259399,0.0201416
12,1,0.0234985,0.0265503,-0.062561,0.00793457,0.0280762,0.0341797,0.0848389,0.0311279,0.0143433,0.0662231,-0.0152588,0.0180054,0.0570679
12,2,0.0201416,0.0204468,-0.0250244,0.0167847,0.0320435,0.022583,0.0311279,0.0268555,0.0363159,0.0231934,-0.0384521,0.027771,0.00518799
12,3,0.0198364,0.0393677,-0.0747681,0.0152588,0.00488281,0.032959,0.0247192,0.0271606,0.0369263,0.0308228,-0.0137329,0.0357056,0.0198364
12,4,0.012207,0.0259399,-0.0378418,0.0195312,0.0308228,0.0164795,0.032959,0.0372314,-0.0134277,0.0231934,-0.0213623,0.0219727,0.0164795
13,0,0.0241089,0.00854492,-0.0262451,0.0170898,0.0256348,0.057373,0.0302124,0.0189209,0.0143433,0.000915527,-0.0195312,0.0192261,0.0131226
13,1,0.010376,0.0250244,-0.0253296,-0.00152588,0.0350952,0.043335,0.0305176,0.0320435,0.0149536,0.0332642,-0.0198364,-0.0088501,0.0427246
13,2,0.0262451,0.0216675,0.0357056,0.00579834,0.0314331,0.0308228,0.0372314,0.0323486,0.000915527,0.0262451,-0.012207,0.00640869,0.0183105
13,3,0.0158691,0.0201416,0.00457764,0.0238037,0.0216675,0.0341797,0.0109863,0.0259399,0.0131226,0.00457764,-0.0164795,0.0323486,0.00427246
13,4,0.0112915,0.0393677,0.0378418,0.0186157,0.0430298,0.0469971,0.0244141,0.0222778,0.0265503,0.00854492,0.022583,0.0234985,0.0198364
14,0,-0.00274658,0.0244141,0.0692749,-0.0177002,0.0280762,0.0387573,0.0811768,0.00305176,0.020752,-0.0552368,-0.0161743,0.0131226,0.0509644
14,1,0.0149536,0.0115967,0.126648,0.0192261,0.0280762,0.0274658,0.0427246,0.0195312,0.0241089,0.0158691,-0.0131226,0.0289917,0.0299072
14,2,0.00854492,0.0576782,0.108948,0.0286865,0.0134277,0.0387573,0.0360107,0.0244141,0.0177002,0.00793457,-0.00427246,0.00274658,0.00640869
14,3,0.010376,0.0100708,0.103455,0.0335693,0.0360107,0.0888062,0.0262451,0.0292969,0.0238037,0.0088501,-0.027771,0.0106812,0.0106812
14,4,0.0967407,0.027771,0.085144,0.0823975,0.0271606,0.0378418,-0.0247192,0.0323486,0.0244141,0.0192261,-0.0222778,0.0158691,0.0341797
15,0,0.00762939,0.00671387,0.0494385,0.0283813,0.0384521,0.0448608,0.0335693,0.0292969,0.0244141,0.0183105,-0.0216675,-0.0317383,0.015564
15,1,-0.0115967,0.0125122,0.0567627,0.0317383,0.0134277,0.0350952,0.0872803,0.0332642,0.0308228,-0.0146484,-0.0137329,0.0177002,0.0134277
15,2,0.0143433,0.0112915,0.012207,0.0869751,0.0283813,0.0250244,0.0500488,0.0292969,0.0338745,0.0161743,-0.0161743,0.0125122,0.0231934
15,3,0.00701904,0.0427246,0.0201416,0.0363159,0.0280762,0.039978,0.022583,0.0262451,0.0320435,0.0723267,-0.0216675,0.0234985,0.0747681
15,4,0.0262451,-0.00213623,0.0088501,0.0405884,0.0311279,0.0442505,0.0213623,0.0286865,0.0335693,0.0158691,-0.0170898,0.0106812,0.0143433
16,0,0.0198364,0.00610352,-0.0311279,0.0308228,0.0234985,0.0717163,0.0274658,0.0265503,0.0323486,0.0189209,-0.0363159,0.0442505,0.0149536
16,1,0.022583,0.0289917,-0.0506592,0.0296021,0.0360107,0.0268555,0.03479,0.00976562,0.0146484,0.0119019,-0.020752,0.0238037,0.0128174
16,2,0.0189209,0.0170898,-0.0924683,0.0497437,0.0213623,0.0216675,0.0265503,0.0283813,0.0259399,-0.00183105,-0.0137329,0.00793457,0.0100708
16,3,0.0286865,0.0210571,-0.0634766,0.0210571,0.0390625,0.0418091,0.0292969,0.020752,0.0280762,-0.00244141,-0.0244141,0.0134277,0.00274658
16,4,0.017395,-0.0170898,-0.0558472,0.0280762,-0.0531006,0.0244141,0.0308228,-0.0180054,0.0320435,0.0213623,-0.0180054,0.00152588,0.00854492
17,0,0.0161743,-0.0100708,-0.0213623,0.020752,0.0289917,0.0323486,0.0482178,0.03479,0.0320435,0.00793457,-0.0286865,-0.0393677,0.00579834
17,1,0.0189209,0.06073,-0.0271606,0.0244141,0.0283813,0.0219727,0.0180054,0.0341797,0.0238037,0.022583,-0.0292969,0.0149536,0.0338745
17,2,0.0234985,0.0402832,-0.00610352,0.0357056,0.0198364,0.00732422,0.0311279,0.0314331,0.0424194,0.015564,-0.0167847,0.00213623,0.0137329
17,3,0.00579834,0.00396729,0.039978,0.0177002,0.0231934,0.0442505,0.0360107,0.022583,0.0247192,0.00610352,-0.0268555,0.0234985,0.0256348
17,4,0.0241089,0.0180054,0.062561,0.0201416,0.0411987,0.0180054,0.0292969,0.0137329,0.0350952,0.00732422,-0.0341797,0.0140381,-0.0335693
18,0,0.0192261,0.0250244,0.0439453,-0.0518799,0.0509644,0.0265503,0.0759888,0.0323486,0.0436401,0.0115967,-0.020752,0.0100708,0.0222778
18,1,0.0167847,0.00946045,0.106812,0.0213623,0.0180054,-0.0180054,0.0183105,0.0344849,0.0479126,0.00671387,-0.0222778,0.0186157,0.0271606
18,2,0.015564,0.00915527,0.0802612,0.0106812,0.00854492,0.0512695,0.0369263,0.0341797,0.0262451,0.0149536,-0.0210571,0.00457764,0.0210571
18,3,0.0268555,0.0152588,0.0848389,0.0192261,0.0299072,0.0402832,0.0344849,0.0195312,0.0192261,0.0195312,0.0262451,0.0164795,0.0192261
18,4,0.00427246,0.0189209,0.0891113,0.0408936,0.0222778,0.0201416,0.038147,0.0323486,0.0469971,0.000610352,-0.0250244,-0.0473022,0.0161743
19,0,0.0308228,0.0146484,0.0778198,0.0289917,0.0350952,0.0375366,0.0323486,0.0299072,0.0198364,0.0143433,-0.00976562,0.0125122,0.0311279
19,1,0.0183105,0.0305176,0.0476074,0.0280762,-0.00762939,0.0234985,0.0320435,0.0811768,0.0308228,0.012207,-0.00427246,0.0222778,0.0100708
19,2,0.0201416,0.0088501,0.0350952,0.00457764,0.0286865,0.0375366,0.0231934,0.0308228,0.0250244,0.0170898,-0.0231934,0.0137329,0.0283813
19,3,0.0244141,0.00793457,-0.00640869,0.0161743,0.0131226,0.0421143,0.0341797,0.0311279,0.0125122,-0.00274658,-0.0234985,0.0131226,0.0195312
19,4,0.0234985,0.0320435,0.0646973,0.0357056,0.0134277,0.0643921,0.0283813,0.0262451,0.00915527,0.027771,-0.0152588,0.0192261,0.022583
20,0,0.0134277,0.0012207,-0.015564,0.0457764,0.0164795,0.0302124,0.0302124,0.0299072,0.0415039,0.0231934,-0.0314331,0.0109863,0.0234985
20,1,0.0238037,0.0518799,-0.0750732,0.0216675,0.0723267,0.0183105,0.0378418,0.0588989,0.0360107,0.0308228,-0.0326538,0.0192261,0.0268555
20,2,0.0259399,0.0241089,-0.0598145,0.0115967,-0.0106812,0.0262451,0.0326538,0.0421143,0.0332642,0.0204468,-0.0222778,0.00793457,0.00427246
20,3,0.022583,0.00854492,-0.0674438,0.0250244,0.0198364,0.0213623,0.0180054,0.0299072,0.0311279,0.0274658,-0.0201416,0.0201416,0.0088501
20,4,0.00366211,0.0125122,-0.0421143,0.00335693,0.020752,0.0125122,0.0341797,0.0418091,0.032959,0.0457764,-0.0234985,0.0292969,-0.0119019
21,0,-0.0369263,0.0332642,-0.0265503,0.0137329,0.0186157,0.0280762,0.0332642,0.0344849,0.0311279,0.0509644,-0.0576782,0.0241089,0.0189209
21,1,0.0125122,0.0177002,-0.0338745,0.00427246,-0.0418091,0.0268555,0.0213623,0.0344849,0.038147,0.0488281,-0.0531006,0.0161743,0.0210571
21,2,0.0158691,0.0186157,-0.0280762,0.00915527,0.0177002,0.0198364,0.0183105,0.0418091,0.0302124,0.0454712,-0.00366211,0.00427246,0.0231934
21,3,0.0238037,0.00183105,0.0302124,0.0125122,0.0183105,0.022583,0.0244141,0.0241089,0.0369263,0.0350952,-0.0296021,0.0421143,0.0274658
21,4,0.020752,0.0262451,0.0350952,0.00640869,0.012207,0.0421143,0.108948,0.0372314,0.0344849,0.0714111,-0.0323486,0.00854492,0.00274658
22,0,0.00701904,0.0210571,0.0335693,0.00579834,0.00946045,-0.0415039,0.0317383,0.0354004,0.0320435,0.0469971,-0.0366211,0.00976562,0.0201416
22,1,0.0296021,0.00244141,0.100708,0.0213623,0.0134277,0.020752,0.0314331,0.0527954,0.0335693,0.0515747,-0.0457764,0.0250244,-0.0128174
22,2,0.0283813,0.0543213,0.111084,0.0283813,0.0192261,0.0296021,0.0396729,0.0344849,0.022583,0.0411987,-0.0253296,0.00488281,0.020752
22,3,0.0396729,0.0262451,0.0686646,0.00549316,0.0177002,0.0247192,0.0271606,0.020752,0.0570679,0.0302124,-0.0213623,0.0134277,0.0750732
22,4,0.0302124,0.0198364,0.0708008,-0.027771,0.0161743,0.0143433,0.0216675,0.0314331,0.0308228,0.0253296,-0.027771,0.0146484,0.0244141
23,0,0.0177002,0.0234985,0.0686646,0.0201416,-0.00457764,0.0292969,0.0146484,0.0665283,0.032959,0.039978,-0.0344849,0.027771,0.0234985
23,1,0.0320435,0.0198364,0.0485229,0.0177002,0.0106812,0.0183105,0.0112915,0.0314331,0.032959,0.0411987,-0.0271606,0.0442505,0.0271606
23,2,-0.0256348,0.0186157,0.0247192,0.0109863,0.0299072,0.0234985,0.0964355,0.0308228,0.0323486,-0.0500488,-0.0305176,0.0195312,0.0808716
23,3,0.0265503,0.0088501,0.00274658,0.0158691,0.0106812,0.0292969,0.0442505,0.0238037,0.0311279,0.00701904,-0.0305176,-0.0180054,0.03479
23,4,0.0271606,0.010376,0.0564575,0.0234985,0.015564,0.0384521,0.038147,0.0378418,0.00579834,0.00762939,-0.0274658,0.0134277,0.0289917
24,0,0.0167847,0.0219727,-0.0439453,0.0158691,0.0497437,0.0228882,0.0323486,0.0238037,0.0292969,0.00549316,-0.0186157,0.0195312,0.0149536
24,1,0.0170898,0.017395,-0.105591,0.0161743,0.0088501,0.0314331,0.0234985,0.0338745,0.0302124,0.0152588,-0.0421143,0.0216675,0.0195312
24,2,0.0430298,0.038147,-0.0912476,0.00610352,0.0265503,0.00793457,0.0210571,0.0247192,0.0476074,0.0088501,-0.03479,0.0292969,0.0244141
24,3,0.0317383,0.0286865,-0.0549316,0.0683594,0.0238037,0.0167847,0.0646973,0.0286865,0.0369263,-0.00213623,-0.0418091,0.0222778,0.0317383
24,4,0.0244141,0.0323486,-0.0610352,0.00793457,0.012207,0.00213623,0.0204468,0.00305176,0.0408936,0.00762939,-0.0314331,0.0222778,0.0137329
25,0,0.0228882,0.0231934,-0.0469971,0.012207,0.0228882,0.0088501,0.0241089,0.0289917,0.0460815,0.00152588,-0.03479,0.0222778,0.0247192
25,1,0.0250244,0.0137329,-0.00427246,0.0106812,0.0125122,0.0195312,0.0228882,0.0350952,0.043335,-0.0488281,-0.0180054,0.0244141,-0.0473022
25,2,0.0280762,0.0271606,0.00610352,0.0119019,0.00213623,0.0152588,0.0424194,-0.010376,0.0369263,-0.0161743,-0.0311279,0.0378418,0.0167847
25,3,0.0332642,0.0201416,0.0546265,0.0598145,0.0131226,0.00640869,-0.00671387,0.0323486,0.0415039,0.00366211,-0.0262451,0.0143433,0.022583
25,4,0.0231934,0.0222778,0.0393677,0.00976562,0.00946045,0.015564,0.027771,0.0369263,0.0360107,0.0234985,-0.0241089,0.010376,0.0375366
26,0,0.0396729,0.0186157,0.102234,0.0143433,0.0167847,-0.0326538,0.0344849,0.0234985,0.0302124,0.00701904,-0.0350952,0.0299072,0.0405884
26,1,0.0167847,0.0170898,0.0964355,-0.00671387,0.0134277,0.0180054,0.0302124,0.0241089,0.0527954,0.00427246,-0.0216675,0.0387573,0.0177002
26,2,0.0219727,0.0280762,0.115356,-0.00549316,0.0201416,0.0421143,0.012207,0.0152588,-0.0302124,0.00946045,-0.0402832,0.0305176,0.0231934
26,3,0.0305176,0.0183105,0.0881958,0.0152588,0.0164795,0.0143433,0.0262451,0.020752,0.0213623,0.0088501,-0.0424194,0.015564,0.0350952
26,4,0.0247192,0.0344849,0.111389,0.0231934,-0.00396729,0.0738525,0.0253296,0.0219727,-0.0360107,0.00549316,-0.015564,0.050354,0.0183105
27,0,0.0228882,0.0292969,0.0912476,0.010376,0.00762939,0.0259399,0.0405884,0.0238037,0.027771,0.0640869,-0.0338745,0.0149536,0.00701904
27,1,0.0628662,0.0149536,0.0869751,0.00274658,0.0115967,0.0244141,0.0268555,0.038147,0.0280762,0.022583,-0.0326538,0.0265503,0.0280762
27,2,0.050354,0.00366211,0.0772095,0.0280762,0.0469971,0.0210571,0.0219727,0.0335693,0.0234985,0.0289917,-0.0164795,0.0338745,0.0241089
27,3,0.0411987,0.0146484,0.0396729,0.0344849,-0.0012207,0.0717163,0.0231934,0.0189209,-0.00213623,0.0280762,-0.0253296,0.0262451,0.0332642
27,4,0.0311279,0.0210571,0.0546265,0.027771,-0.0454712,0.00701904,0.0210571,0.0665283,0.0454712,0.0518799,-0.0344849,0.0222778,0.0183105
28,0,0.032959,0.0134277,0.0686646,0.00366211,0.015564,0.0219727,0.0183105,0.0183105,0.00457764,0.0469971,-0.0372314,0.0335693,0.0253296
28,1,0.0296021,0.0177002,0.0482178,-0.00732422,0.0192261,0.0302124,0.00488281,0.00213623,0.0247192,0.0579834,-0.0701904,0.0253296,0.022583
28,2,0.0106812,0.020752,0.0643921,-0.00518799,0.00762939,-0.00152588,0.0280762,0.0338745,0.0299072,0.0692749,-0.0335693,0.0491333,0.0393677
28,3,0.0332642,0.0183105,0.0686646,0.0305176,0.00793457,0.0088501,0.0610352,0.0106812,0.0317383,0.0439453,-0.0186157,0.0265503,0.0305176
28,4,0.03479,0.0332642,0.0582886,0.0134277,0.0131226,0.0213623,0.03479,0.0244141,0.0415039,0.102844,-0.0317383,0.0311279,0.055542
29,0,0.0167847,0.032959,-0.0421143,0.0088501,0.00671387,0.010376,-0.000305176,0.0296021,0.0344849,0.0552368,-0.0323486,0.0564575,0.0210571
29,1,0.0430298,0.0115967,-0.0378418,0.0137329,0.00762939,0.0244141,0.0268555,0.0366211,0.0231934,0.065918,-0.0189209,0.0360107,0.0219727
29,2,0.0231934,0.017395,0,0.0250244,0.0161743,-0.0192261,0.0158691,0.0158691,-0.0250244,0.0790405,-0.0274658,0.0280762,0.0109863
29,3,0.0259399,0.0280762,0.0576782,-0.00305176,-0.0131226,0.0115967,0.010376,0.0213623,0.0238037,0.065918,-0.0286865,0.00366211,0.0314331
29,4,0.0296021,0.0241089,0.0219727,0.0143433,0.0170898,0.020752,0.0186157,0.0286865,0.0241089,0.0604248,-0.020752,0.0323486,0.0369263
30,0,0.0430298,0.0177002,0.00610352,0.0192261,0.017395,0.0241089,0.0280762,0.0222778,0.0256348,0.0567627,-0.03479,0.0344849,0.0360107
30,1,0.0366211,0.00946045,0.0741577,0.0320435,0.022583,0.0201416,0.0201416,0.0357056,0.0271606,0.062561,-0.0418091,0.0375366,0.0421143
30,2,0.0262451,0.0286865,0.0909424,0.0283813,-0.043335,0.0125122,0.0305176,0.0265503,0.0335693,0.0396729,-0.0088501,0.015564,0.0302124
30,3,0.0350952,0.0271606,0.0845337,0.0146484,0.0180054,0.0088501,0.0268555,0.0228882,0.0134277,0.0616455,-0.043335,0.0250244,0.0241089
30,4,0.0305176,0.0387573,0.0701904,0.0469971,0.0253296,0.0186157,0.0271606,0.0180054,0.0256348,0.0476074,-0.0296021,0.0219727,-0.00274658
31,0,0.0405884,0.0704956,0.0927734,0.00976562,0.0570679,0.0219727,-0.0109863,-0.0280762,0.0241089,0.0488281,-0.0323486,0.0326538,0.0463867
31,1,0.0390625,0.0158691,0.0717163,0.0335693,0.0106812,-0.0216675,0.022583,0.0216675,0.0128174,0.0662231,-0.0363159,0.0238037,0.0204468
31,2,0.039978,0.0253296,0.0231934,0.0335693,0.0149536,0.0192261,0.0567627,0.0134277,0.0238037,0.0531006,-0.0479126,0.0228882,0.0259399
31,3,0.0506592,0.0292969,-0.0289917,0.0289917,0.0161743,0.0164795,0.0396729,0.0161743,0.0253296,0.0234985,-0.0228882,0.0250244,-0.0161743
31,4,0.0286865,0.0579834,-0.0244141,0.0143433,-0.020752,0.00640869,0.0201416,0.0531006,0.0631714,0.0512695,-0.0253296,0.0158691,0.0228882
32,0,0.00305176,0.0247192,-0.0149536,0.0265503,0.0253296,0.010376,0.0195312,0.0460815,0.0259399,0.0436401,-0.0360107,0.0350952,0.0308228
32,1,0.0262451,0.0820923,-0.0360107,0.0183105,0.043335,0.00946045,0.0177002,0.0186157,0.0213623,0.0598145,-0.0378418,0.0289917,0.0415039
32,2,0.0402832,0.0158691,-0.100098,0.0256348,0.0216675,0.00915527,0.0314331,-0.000610352,0.0210571,0.0598145,-0.0460815,0.0387573,0.10376
32,3,0.0241089,0.027771,-0.083313,0.0299072,0.0183105,0.022583,0.0170898,0.0186157,0.0296021,0.0543213,-0.0326538,0.0299072,0.0366211
32,4,0.032959,0.032959,0.0128174,0.00335693,0.0131226,0.0088501,0.0238037,0.0265503,0.0161743,0.038147,-0.0375366,0.0296021,0.0161743
33,0,0.0372314,0.0372314,-0.0543213,0.00549316,0.00976562,0.00976562,0.0128174,0.0152588,0.0231934,0.0488281,-0.03479,0.0463867,-0.0195312
33,1,0.0311279,0.0335693,-0.0445557,-0.012207,0.0152588,0.00427246,0.0283813,0.0146484,0.0183105,0.0341797,-0.0311279,0.0283813,0.0265503
33,2,0.0250244,0.0234985,0.0100708,0.0112915,0.0195312,0.0238037,0.0219727,0.0219727,0.0222778,0.0256348,-0.0402832,0.0363159,0.0112915
33,3,0.0384521,-0.0198364,0.0326538,0.00793457,0.0140381,0.00762939,0.0262451,0.0238037,0.0390625,0.0396729,-0.0311279,0.0378418,0.0311279
33,4,0.00549316,0.0308228,0.0131226,0.0131226,0,0.017395,0.0564575,0.00549316,0.0262451,0.0320435,-0.0244141,0.0350952,0.0320435
34,0,0.0323486,0.0250244,0.0579834,0.0228882,0.0219727,0.0518799,0.00915527,0.0186157,-0.0131226,0.0292969,-0.0299072,0.0424194,0.0350952
