Devices
1000
,,Myon - Voltage,,,,,,,,,,,,,
Frame,Sub Frame,GC-M,TA,SOL,VM,VL,RF,BF,ST,GLUT-M,Gracilis,EO,GC-L,Semimembranosus
,,V,V,V,V,V,V,V,V,V,V,V,V,V
8,2,0.00152588,0.00427246,0.0125122,0.0186157,0.0241089,0.0299072,0.0323486,0.0421143,0.039978,0.0888062,-0.0204468,0.00640869,0.0637817
8,3,-0.012207,0,0.00335693,0.0119019,0.0338745,0.039978,0.0958252,0.039978,0.0415039,0.0253296,-0.0341797,0.0112915,0.0088501
8,4,0.022583,0.00793457,0.0283813,0.0195312,0.0241089,0.0271606,0.0479126,0.0323486,0.039978,0.020752,-0.0323486,0.0320435,0.0109863
9,0,0.00183105,0.0100708,0.0424194,0.0531006,0.0415039,0.0485229,0.0247192,0.0466919,0.0283813,0.0811768,-0.0262451,0.00457764,-0.0244141
9,1,0.0158691,-0.0161743,0.0198364,0.0189209,0.027771,0.0100708,0.0500488,0.103149,0.03479,0.0180054,-0.0515747,0.0460815,0.0253296
9,2,0.0296021,0.00579834,0.0189209,0.00854492,0.015564,0.020752,0.0311279,0.0238037,0.00427246,0.0241089,-0.0256348,-0.00427246,0.00213623
9,3,0.0466919,0.0112915,0.0286865,0.0109863,0.0247192,0.0158691,0.0296021,0.032959,0.0314331,0.0250244,-0.0234985,-0.0244141,0.00610352
9,4,0.0393677,0.0375366,0.0296021,-0.0204468,0.0289917,0.0128174,0.0793457,0.0115967,0.0332642,0.0476074,-0.0390625,-0.00549316,0.0247192
10,0,0.0479126,0.0195312,-0.0286865,-0.0012207,0.0402832,0.0164795,0.0283813,0.015564,0.032959,0.00549316,-0.0247192,0.0149536,0.0189209
10,1,0.043335,0.0164795,0.0363159,-0.0125122,0.0106812,0.0222778,-0.0326538,0.0210571,0.0283813,0.0354004,-0.0338745,0.020752,0.00366211
