Trajectories
100
,,Subj:LASI,,,Subj:RASI,,,Subj:LPSI,,,Subj:RPSI,,,Subj:LTHI,,,Subj:LKNE,,,Subj:LTIB,,,Subj:LANK,,,Subj:LHEE,,,Subj:LTOE,,,Subj:RTHI,,,Subj:RKNE,,,Subj:RTIB,,,Subj:RANK,,,Subj:RHEE,,,Subj:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0,108.269,431.631,1136.11,92.3646,158.477,1106.47,-106.505,344.449,1184.7,-104.401,241.451,1170.07,87.6538,488.754,848.112,121.481,442.206,654.046,86.2063,422.057,447.419,13.6491,355.907,239.31,-57.1419,308.925,197.358,161.125,344.42,192.671,72.4049,97.2337,818.567,87.8715,112.672,627.11,-67.5606,123.428,495.906,-239.81,184.959,381.105,-308.841,233.407,419.121,-234.648,205.617,225.611
11,0,106.814,432.739,1136.4,91.9073,159.105,1106.98,-107.684,344.308,1184.77,-105.241,241.459,1170.05,83.5369,489.065,847.576,115.945,442.641,653.163,79.0134,422.312,446.764,5.03518,355.865,239.375,-65.95,308.809,197.729,152.21,344.319,192.438,75.094,96.9803,819.353,96.8324,111.827,629.34,-57.9988,122.021,498.463,-230.605,183.524,383.933,-300.311,232.45,421.134,-223.508,202.131,228.914
12,0,105.266,433.766,1136.77,91.4139,159.706,1107.81,-108.901,344.137,1185.06,-106.12,241.399,1170.35,79.3204,489.207,847.298,109.952,442.978,652.47,71.5819,422.519,446.317,-3.5903,355.82,239.529,-74.7603,308.728,198.213,143.282,344.207,192.221,77.558,96.7943,820.491,105.573,111.231,632.073,-48.314,120.793,500.964,-220.787,182.03,385.956,-291.464,231.258,421.865,-210.71,198.717,231.658
13,0,103.628,434.705,1137.21,90.8851,160.278,1108.93,-110.153,343.931,1185.57,-107.037,241.268,1170.95,75.0039,489.193,847.263,103.553,443.221,651.982,63.9257,422.689,446.081,-12.2312,355.785,239.778,-83.5809,308.697,198.827,134.329,344.089,192.018,79.8754,96.6576,821.982,114.074,110.884,635.261,-38.5342,119.747,503.368,-210.392,180.482,387.126,-282.3,229.828,421.283,-196.386,195.47,233.792
14,0,101.908,435.548,1137.72,90.3221,160.814,1110.34,-111.438,343.686,1186.3,-107.988,241.065,1171.84,70.5898,489.04,847.451,96.7974,443.372,651.705,56.0581,422.831,446.056,-20.8936,355.767,240.126,-92.4167,308.725,199.58,125.341,343.968,191.828,82.1282,96.553,823.823,122.311,110.781,638.852,-28.6891,118.883,505.632,-199.457,178.891,387.402,-272.81,228.169,419.37,-180.677,192.462,235.292
15,0,100.111,436.288,1138.3,89.7271,161.31,1112.02,-112.753,343.397,1187.23,-108.969,240.79,1173.01,66.0836,488.765,847.838,89.7307,443.438,651.642,47.9914,422.955,446.237,-29.585,355.772,240.578,-101.271,308.814,200.477,116.308,343.847,191.647,84.3975,96.4648,826.005,130.254,110.913,642.785,-18.8091,118.199,507.711,-188.019,177.274,386.761,-262.976,226.311,416.124,-163.728,189.743,236.164
16,0,98.2445,436.92,1138.95,89.1029,161.763,1113.93,-114.094,343.059,1188.35,-109.975,240.44,1174.43,61.4938,488.389,848.399,82.3951,443.425,651.79,39.7374,423.067,446.616,-38.3145,355.8,241.137,-110.145,308.958,201.516,107.224,343.729,191.475,86.7593,96.3804,828.514,137.871,111.267,646.992,-8.92484,117.688,509.558,-176.108,175.653,385.195,-252.771,224.294,411.568,-145.684,187.338,236.443
17,0,96.3167,437.438,1139.64,88.4537,162.166,1116.05,-115.456,342.666,1189.67,-111.002,240.015,1176.09,56.8296,487.93,849.109,74.8283,443.343,652.14,31.3075,423.17,447.183,-47.0914,355.85,241.804,-119.041,309.145,202.693,98.0806,343.614,191.309,89.28,96.2899,831.332,145.121,111.824,651.402,0.9338,117.341,511.133,-163.754,174.055,382.718,-242.156,222.174,405.744,-126.692,185.25,236.188
18,0,94.3352,437.841,1140.39,87.7847,162.517,1118.36,-116.835,342.215,1191.16,-112.042,239.515,1177.97,52.0987,487.407,849.943,67.0637,443.201,652.682,22.7136,423.266,447.925,-55.9245,355.917,242.581,-127.962,309.357,204.002,88.8741,343.505,191.149,92.0116,96.1878,834.44,151.961,112.563,655.939,10.7377,117.143,512.396,-150.977,172.51,379.362,-231.087,220.014,398.722,-106.89,183.464,235.48
19,0,92.3085,438.126,1141.18,87.1022,162.811,1120.83,-118.225,341.699,1192.81,-113.089,238.939,1180.03,47.3041,486.836,850.878,59.1312,443.008,653.399,13.9693,423.354,448.827,-64.8207,355.991,243.466,-136.915,309.576,205.438,79.6012,343.4,190.992,94.9881,96.0725,837.815,158.344,113.458,660.531,20.4589,117.082,513.318,-137.792,171.049,375.183,-219.515,217.879,390.596,-86.4131,181.953,234.407
20,0,90.2453,438.295,1142,86.4139,163.047,1123.43,-119.619,341.116,1194.61,-114.134,238.286,1182.26,42.443,486.227,851.893,51.0584,442.772,654.272,5.09022,423.429,449.873,-73.7843,356.063,244.46,-145.908,309.783,207,70.26,343.299,190.838,98.2223,95.947,841.431,164.22,114.481,665.104,30.07,117.139,513.876,-124.21,169.699,370.252,-207.388,215.832,381.483,-65.3884,180.685,233.066
21,0,88.1551,438.352,1142.85,85.7286,163.223,1126.13,-121.012,340.461,1196.53,-115.167,237.558,1184.62,37.5061,485.589,852.97,42.8721,442.502,655.282,-3.90454,423.486,451.048,-82.8159,356.123,245.557,-154.951,309.96,208.685,60.8496,343.201,190.683,101.704,95.8184,845.259,169.541,115.604,669.592,39.5445,117.298,514.061,-110.237,168.486,364.661,-194.66,213.93,371.522,-43.9346,179.628,231.55
22,0,86.0474,438.301,1143.71,85.0562,163.337,1128.91,-122.395,339.731,1198.56,-116.179,236.755,1187.08,32.4794,484.923,854.091,34.5997,442.202,656.408,-12.9922,423.518,452.336,-91.9122,356.16,246.757,-164.052,310.093,210.497,51.37,343.102,190.526,105.4,95.6978,849.267,174.261,116.797,673.931,48.8559,117.542,513.875,-95.878,167.431,358.516,-181.291,212.216,360.873,-22.1632,178.753,229.948
23,0,83.9328,438.151,1144.57,84.4076,163.392,1131.72,-123.759,338.924,1200.67,-117.159,235.877,1189.62,27.3476,484.226,855.241,26.2707,441.876,657.63,-22.1461,423.516,453.721,-101.066,356.163,248.054,-173.217,310.172,212.438,41.8219,343.001,190.363,109.254,95.5984,853.414,178.34,118.031,678.066,57.9777,117.855,513.334,-81.1413,166.548,351.936,-167.256,210.723,349.707,-0.178985,178.039,228.337
24,0,81.8222,437.909,1145.43,83.7944,163.386,1134.54,-125.097,338.038,1202.84,-118.096,234.927,1192.19,22.099,483.494,856.408,17.9172,441.525,658.927,-31.3357,423.471,455.188,-110.265,356.125,249.445,-182.446,310.19,214.51,32.2063,342.895,190.191,113.192,95.5348,857.651,181.746,119.283,681.95,66.8825,118.222,512.467,-66.0397,165.845,345.048,-152.546,209.469,338.205,21.9181,177.473,226.787
25,0,79.7273,437.585,1146.28,83.2289,163.324,1137.34,-126.397,337.072,1205.04,-118.978,233.906,1194.78,16.7303,482.717,857.582,9.57489,441.149,660.281,-40.5276,423.376,456.724,-119.497,356.039,250.925,-191.732,310.142,216.711,22.5244,342.781,190.007,117.124,95.5205,861.922,184.456,120.529,685.544,75.5427,118.633,511.315,-50.5963,165.325,337.986,-137.175,208.46,326.554,44.0311,177.05,225.355
26,0,77.6604,437.192,1147.1,82.7235,163.209,1140.08,-127.651,336.027,1207.24,-119.792,232.818,1197.34,11.2512,481.888,858.755,1.2827,440.746,661.676,-49.6864,423.224,458.317,-128.745,355.902,252.491,-201.062,310.025,219.041,12.7777,342.657,189.809,120.947,95.5656,866.158,186.464,121.753,688.816,83.9298,119.079,509.927,-34.848,164.984,330.885,-121.183,207.689,314.937,66.063,176.771,224.089
27,0,75.6345,436.741,1147.9,82.291,163.044,1142.75,-128.846,334.905,1209.42,-120.528,231.663,1199.85,5.68734,481,859.92,-6.91744,440.312,663.096,-58.7759,423.01,459.956,-137.993,355.711,254.138,-210.416,309.84,221.492,2.9678,342.519,189.595,124.555,95.6752,870.286,187.775,122.942,691.746,92.0146,119.555,508.36,-18.8486,164.815,323.875,-104.639,207.145,303.531,87.9147,176.644,223.026
28,0,73.6635,436.242,1148.65,81.9437,162.835,1145.31,-129.973,333.706,1211.54,-121.173,230.447,1202.26,0.0813547,480.047,861.071,-14.9815,439.843,664.526,-67.7608,422.731,461.632,-147.225,355.468,255.863,-219.771,309.589,224.059,-6.90344,342.364,189.367,127.842,95.8469,874.222,188.411,124.087,694.317,99.7677,120.058,506.671,-2.67211,164.809,317.079,-87.6406,206.809,292.499,109.482,176.678,222.194
29,0,71.7616,435.709,1149.35,81.6932,162.586,1147.74,-131.02,332.434,1213.59,-121.716,229.172,1204.56,-5.50847,479.031,862.202,-22.864,439.335,665.953,-76.6078,422.387,463.333,-156.427,355.177,257.663,-229.104,309.275,226.732,-16.834,342.189,189.124,130.706,96.0704,877.878,188.408,125.186,696.523,107.159,120.591,504.919,13.5858,164.958,310.607,-70.3152,206.662,281.989,130.654,176.886,221.61
30,0,69.9433,435.151,1150,81.5507,162.305,1150,-131.976,331.094,1215.53,-122.146,227.843,1206.72,-11.0117,477.954,863.306,-30.5196,438.785,667.364,-85.2862,421.983,465.051,-165.586,354.844,259.533,-238.392,308.907,229.505,-26.8216,341.988,188.872,133.058,96.3275,881.169,187.817,126.239,698.364,114.159,121.16,503.154,29.8068,165.252,304.551,-52.8203,206.689,272.121,151.31,177.281,221.279
31,0,68.2236,434.577,1150.59,81.5257,161.996,1152.08,-132.831,329.69,1217.32,-122.455,226.464,1208.7,-16.3507,476.826,864.373,-37.9032,438.192,668.743,-93.769,421.523,466.775,-174.695,354.48,261.469,-247.617,308.497,232.368,-36.8636,341.758,188.613,134.824,96.5931,884.012,186.702,127.251,699.844,120.738,121.772,501.419,45.8502,165.687,298.981,-35.3398,206.877,262.994,171.32,177.877,221.192
32,0,66.6169,433.996,1151.1,81.6266,161.666,1153.95,-133.575,328.23,1218.96,-122.635,225.041,1210.48,-21.4468,475.66,865.392,-44.9708,437.557,670.077,-102.032,421.019,468.495,-183.747,354.099,263.465,-256.769,308.059,235.317,-46.9574,341.497,188.356,135.951,96.8382,886.333,185.138,128.231,700.972,126.864,122.437,499.745,61.5551,166.259,293.944,-18.0814,207.219,254.675,190.545,178.684,221.322
33,0,65.1375,433.413,1151.54,81.8597,161.32,1155.6,-134.199,326.721,1220.41,-122.679,223.579,1212.05,-26.2256,474.473,866.35,-51.6794,436.884,671.347,-110.056,420.482,470.197,-192.74,353.715,265.516,-265.843,307.616,238.347,-57.1001,341.201,188.105,136.409,97.0336,888.076,183.204,129.188,701.76,132.506,123.165,498.151,76.7426,166.97,289.459,-1.2719,207.714,247.202,208.833,179.714,221.623
34,0,63.7986,432.834,1151.88,82.2296,160.962,1157,-134.695,325.172,1221.65,-122.583,222.084,1213.38,-30.6225,473.285,867.23,-57.9868,436.182,672.534,-117.82,419.928,471.866,-201.677,353.347,267.615,-274.845,307.191,241.453,-67.289,340.874,187.867,136.194,97.1538,889.201,180.985,130.132,702.221,137.63,123.968,496.639,91.2207,167.823,285.521,14.8483,208.365,240.583,226.027,180.97,222.034
35,0,62.6122,432.26,1152.14,82.7384,160.598,1158.15,-135.057,323.593,1222.66,-122.347,220.563,1214.46,-34.5859,472.116,868.015,-63.8509,435.463,673.613,-125.306,419.374,473.485,-210.558,353.016,269.756,-283.784,306.813,244.635,-77.5216,340.519,187.648,135.332,97.1814,889.691,178.567,131.074,702.372,142.202,124.854,495.203,104.789,168.821,282.098,30.032,209.179,234.797,241.964,182.452,222.475
36,0,61.5887,431.691,1152.28,83.3859,160.231,1159.03,-135.281,321.993,1223.42,-121.97,219.025,1215.27,-38.0786,470.986,868.684,-69.2286,434.743,674.558,-132.493,418.839,475.036,-219.387,352.743,271.933,-292.677,306.513,247.893,-87.7954,340.145,187.451,133.879,97.1106,889.553,176.03,132.021,702.228,146.186,125.831,493.82,117.247,169.969,279.14,44.0322,210.162,229.8,256.479,184.15,222.856
37,0,60.7362,431.125,1152.31,84.1689,159.861,1159.62,-135.365,320.384,1223.91,-121.456,217.475,1215.81,-41.0781,469.914,869.215,-74.0747,434.043,675.339,-139.357,418.342,476.498,-228.164,352.549,274.143,-301.54,306.324,251.229,-98.1076,339.761,187.277,131.918,96.9487,888.819,173.452,132.98,701.804,149.546,126.901,492.463,128.397,171.269,276.577,56.6111,211.32,225.527,269.409,186.042,223.079
38,0,60.0606,430.56,1152.21,85.082,159.491,1159.94,-135.309,318.779,1224.13,-120.812,215.924,1216.08,-43.574,468.914,869.585,-78.3416,433.386,675.924,-145.869,417.903,477.85,-236.881,352.452,276.384,-310.387,306.275,254.649,-108.455,339.381,187.126,129.563,96.717,887.544,170.898,133.952,701.114,152.243,128.062,491.097,138.058,172.716,274.332,67.5488,212.652,221.897,280.601,188.096,223.053
39,0,59.5649,429.99,1151.97,86.1166,159.12,1159.97,-135.117,317.189,1224.07,-120.046,214.38,1216.07,-45.5652,468.001,869.77,-81.9778,432.802,676.277,-151.993,417.543,479.072,-245.522,352.468,278.657,-319.224,306.39,258.165,-118.834,339.016,186.991,126.947,96.4479,885.799,168.426,134.933,700.173,154.246,129.305,489.686,146.069,174.301,272.32,76.6528,214.151,218.821,289.918,190.267,222.698
40,0,59.2488,429.409,1151.58,87.2615,158.745,1159.71,-134.794,315.627,1223.73,-119.171,212.852,1215.79,-47.0558,467.183,869.743,-84.929,432.321,676.365,-157.683,417.282,480.142,-254.058,352.61,280.965,-328.039,306.686,261.795,-129.239,338.678,186.865,124.223,96.1813,883.674,166.081,135.915,698.995,155.528,130.616,488.197,152.3,176.007,270.464,83.7676,215.8,216.207,297.247,192.499,221.955
41,0,59.1091,428.811,1151.04,88.5024,158.363,1159.18,-134.348,314.105,1223.1,-118.201,211.349,1215.24,-48.0508,466.469,869.477,-87.1381,431.975,676.153,-162.885,417.139,481.046,-262.441,352.885,283.317,-336.802,307.169,265.567,-139.665,338.372,186.735,121.551,95.9588,881.265,163.897,136.884,697.593,156.068,131.977,486.601,156.66,177.808,268.691,88.7834,217.571,213.967,302.507,194.73,220.794
42,0,59.1392,428.189,1150.33,89.8229,157.97,1158.37,-133.791,312.635,1222.18,-117.155,209.881,1214.44,-48.553,465.866,868.946,-88.5472,431.799,675.61,-167.537,417.132,481.77,-270.608,353.296,285.723,-345.454,307.835,269.519,-150.108,338.097,186.59,119.089,95.8173,878.671,161.896,137.82,695.983,155.863,133.36,484.878,159.101,179.668,266.944,91.6436,219.425,212.021,305.659,196.893,219.219
43,0,59.329,427.536,1149.44,91.2037,157.56,1157.31,-133.135,311.228,1220.99,-116.05,208.457,1213.4,-48.5598,465.379,868.124,-89.1004,431.825,674.712,-171.571,417.279,482.308,-278.473,353.841,288.199,-353.907,308.667,273.698,-160.564,337.847,186.412,116.982,95.7822,875.987,160.089,138.698,694.181,154.922,134.737,483.018,159.626,181.546,265.182,92.3504,221.317,210.301,306.707,198.924,217.267
44,0,59.6655,426.846,1148.38,92.6238,157.126,1156.01,-132.397,309.894,1219.54,-114.909,207.086,1212.14,-48.0619,465.014,866.992,-88.7462,432.081,673.442,-174.912,417.594,482.659,-285.936,354.514,290.763,-362.038,309.637,278.162,-171.031,337.602,186.188,115.344,95.8626,873.298,158.477,139.492,692.206,153.272,136.074,481.022,158.289,183.394,263.385,90.9666,223.192,208.755,305.712,200.767,215.006
45,0,60.1325,426.115,1147.14,94.0601,156.662,1154.49,-131.595,308.641,1217.84,-113.754,205.776,1210.68,-47.0434,464.779,865.536,-87.442,432.594,671.792,-177.484,418.093,482.83,-292.881,355.307,293.438,-369.696,310.712,282.976,-181.507,337.34,185.907,114.254,96.0476,870.676,157.052,140.172,690.078,150.961,137.339,478.903,155.193,185.161,261.549,87.6147,224.992,207.348,302.784,202.374,212.53
46,0,60.7116,425.341,1145.72,95.4885,156.161,1152.78,-130.748,307.476,1215.92,-112.608,204.534,1209.04,-45.483,464.681,863.753,-85.1578,433.38,669.766,-179.215,418.786,482.836,-299.183,356.211,296.249,-376.705,311.852,288.205,-191.988,337.029,185.57,113.743,96.3059,868.174,155.796,140.71,687.821,148.052,138.498,476.682,150.49,186.798,259.687,82.4715,226.662,206.056,298.085,203.714,209.946
47,0,61.3821,424.521,1144.12,96.8841,155.615,1150.89,-129.876,306.405,1213.79,-111.495,203.368,1207.26,-43.3571,464.727,861.651,-81.8798,434.451,667.385,-180.037,419.682,482.698,-304.719,357.216,299.223,-382.875,313.02,293.911,-202.462,336.638,185.185,113.788,96.5879,865.826,154.685,141.078,685.462,144.624,139.525,474.389,144.367,188.26,257.823,75.7589,228.149,204.874,291.82,204.771,207.367
48,0,62.1215,423.658,1142.37,98.2216,155.018,1148.86,-129.001,305.429,1211.49,-110.438,202.283,1205.35,-40.6435,464.924,859.258,-77.6135,435.807,664.679,-179.896,420.784,482.444,-309.371,358.312,302.391,-388.018,314.183,300.144,-212.904,336.14,184.783,114.314,96.8311,863.648,153.689,141.256,683.026,140.765,140.394,472.056,137.043,189.506,255.99,67.7313,229.412,203.802,284.228,205.542,204.898
49,0,62.9067,422.754,1140.47,99.4763,154.364,1146.71,-128.143,304.551,1209.04,-109.459,201.282,1203.35,-37.3263,465.276,856.615,-72.3857,437.438,661.697,-178.752,422.094,482.107,-313.039,359.491,305.781,-391.96,315.316,306.935,-223.263,335.522,184.412,115.199,96.9673,861.637,152.769,141.229,680.542,136.566,141.09,469.72,128.75,190.51,254.222,58.6611,230.421,202.849,275.567,206.042,202.629
50,0,63.714,421.815,1138.45,100.625,153.649,1144.49,-127.325,303.769,1206.49,-108.579,200.368,1201.28,-33.4015,465.783,853.781,-66.2451,439.324,658.5,-176.586,423.605,481.724,-315.646,360.746,309.423,-394.562,316.404,314.289,-233.455,334.788,184.146,116.282,96.9312,859.775,151.882,140.99,678.037,132.116,141.604,467.412,119.727,191.255,252.553,48.8229,231.16,202.026,266.102,206.294,200.627
51,0,64.5198,420.849,1136.33,101.645,152.87,1142.21,-126.565,303.079,1203.86,-107.817,199.543,1199.19,-28.8817,466.439,850.828,-59.2609,441.432,655.161,-173.399,425.305,481.335,-317.142,362.069,313.34,-395.734,317.439,322.178,-243.353,333.97,184.077,117.384,96.6691,858.031,150.979,140.542,675.534,127.495,141.936,465.162,110.201,191.738,251.011,38.478,231.63,201.341,256.086,206.329,198.932
52,0,65.3014,419.864,1134.14,102.516,152.026,1139.92,-125.882,302.478,1201.2,-107.188,198.806,1197.1,-23.8003,467.234,847.839,-51.5204,443.723,651.763,-169.213,427.176,480.976,-317.509,363.453,317.549,-395.442,318.422,330.542,-252.785,333.128,184.312,118.316,96.1455,856.37,150.007,139.898,673.056,122.766,142.093,462.992,100.38,191.971,249.612,27.8618,231.845,200.799,245.749,206.186,197.557
53,0,66.0375,418.87,1131.91,103.223,151.117,1137.65,-125.293,301.958,1198.54,-106.705,198.155,1195.05,-18.2148,468.149,844.901,-43.1249,446.148,648.395,-164.072,429.191,480.686,-316.76,364.888,322.055,-393.719,319.355,339.279,-261.528,332.355,184.963,118.905,95.3482,854.751,148.91,139.079,670.619,117.971,142.091,460.919,90.442,191.974,248.368,17.1735,231.832,200.4,235.287,205.904,196.49
54,0,66.7084,417.879,1129.68,103.751,150.146,1135.42,-124.812,301.512,1195.93,-106.377,197.588,1193.06,-12.2069,469.161,842.103,-34.1842,448.652,645.148,-158.038,431.318,480.499,-314.935,366.363,326.85,-390.654,320.237,348.256,-269.318,331.772,186.131,119.005,94.2895,853.14,147.628,138.115,668.238,113.131,141.95,458.952,80.5297,191.781,247.276,6.56974,231.629,200.136,224.856,205.522,195.702
55,0,67.2966,416.901,1127.49,104.091,149.119,1133.28,-124.451,301.13,1193.41,-106.212,197.098,1191.16,-5.88123,470.239,839.523,-24.8115,451.179,642.115,-151.188,433.519,480.444,-312.093,367.866,331.909,-386.387,321.066,357.307,-275.86,331.518,187.897,118.506,93.0054,851.506,146.105,137.042,665.924,108.247,141.694,457.094,70.7486,191.43,246.329,-3.83743,231.278,199.994,214.568,205.075,195.147
56,0,67.7873,415.947,1125.38,104.235,148.043,1131.24,-124.218,300.803,1191.01,-106.211,196.679,1189.39,0.639059,471.351,837.23,-15.1177,453.672,639.384,-143.609,435.751,480.546,-308.307,369.384,337.184,-381.096,321.829,366.242,-280.849,331.74,190.301,117.348,91.5507,849.833,144.282,135.899,663.687,103.299,141.352,455.347,61.1667,190.963,245.511,-13.9792,230.823,199.955,204.494,204.597,194.773
57,0,68.1681,415.026,1123.39,104.181,146.926,1129.34,-124.12,300.52,1188.79,-106.374,196.325,1187.77,7.21897,472.461,835.279,-5.20673,456.078,637.036,-135.393,437.969,480.824,-303.657,370.903,342.606,-374.969,322.513,374.852,-283.989,332.571,193.337,115.513,89.9934,848.118,142.109,134.728,661.533,98.2518,140.95,453.708,51.8178,190.426,244.807,-23.8255,230.31,200,194.667,204.115,194.528
58,0,68.4295,414.147,1121.57,103.932,145.78,1127.6,-124.159,300.272,1186.77,-106.695,196.028,1186.32,13.72,473.536,833.708,4.82755,458.347,635.142,-126.633,440.128,481.291,-298.217,372.412,348.082,-368.196,323.101,382.923,-285.017,334.12,196.943,113.029,88.4077,846.372,139.541,133.57,659.472,93.0622,140.516,452.174,42.7063,189.857,244.197,-33.3783,229.779,200.106,185.09,203.65,194.361
59,0,68.5647,413.318,1119.95,103.492,144.618,1126.05,-124.335,300.048,1184.99,-107.166,195.777,1185.08,20.0095,474.544,832.54,14.9035,460.437,633.763,-117.418,442.186,481.955,-292.057,373.904,353.494,-360.942,323.584,390.237,-283.725,336.45,201.003,109.956,86.8669,844.622,136.539,132.463,657.513,87.6826,140.076,450.747,33.8138,189.295,243.666,-42.664,229.265,200.256,175.741,203.219,194.231
60,0,68.5699,412.542,1118.56,102.869,143.452,1124.7,-124.646,299.841,1183.49,-107.777,195.565,1184.05,25.9697,475.459,831.783,24.9518,462.315,632.947,-107.833,444.105,482.817,-285.229,375.377,358.708,-353.338,323.966,396.592,-279.976,339.567,205.358,106.379,85.4375,842.904,133.078,131.443,655.668,82.067,139.652,449.429,25.1057,188.77,243.202,-51.725,228.794,200.436,166.586,202.834,194.106
61,0,68.4436,411.824,1117.45,102.076,142.299,1123.56,-125.087,299.642,1182.28,-108.515,195.381,1183.26,31.5056,476.262,831.436,34.9141,463.957,632.73,-97.9566,445.857,483.873,-277.775,376.836,363.569,-345.476,324.269,401.801,-273.713,343.416,209.815,102.396,84.1745,841.261,129.141,130.536,653.95,76.1758,139.262,448.225,16.5378,188.306,242.798,-60.6123,228.386,200.637,157.58,202.5,193.965
