Trajectories
100
,,Subj:LASI,,,Subj:RASI,,,Subj:LPSI,,,Subj:RPSI,,,Subj:LTHI,,,Subj:LKNE,,,Subj:LTIB,,,Subj:LANK,,,Subj:LHEE,,,Subj:LTOE,,,Subj:RTHI,,,Subj:RKNE,,,Subj:RTIB,,,Subj:RANK,,,Subj:RHEE,,,Subj:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
19,0,64.5603,399.02,1152.96,97.992,124.344,1136.14,-131.013,280.774,1212.68,-111.242,177.205,1209.92,70.5517,475.88,881.809,126.036,464.304,693.491,23.3733,465.577,562.36,-101.01,409.719,338.735,-174.712,350.449,325.536,-12.9646,422.45,220.158,19.0264,73.4891,855.364,-20.5387,110.272,662.404,-57.792,119.17,453.872,-58.3396,173.797,240.882,-123.46,222.761,198.811,90.4272,172.355,195.093
20,0,63.4089,398.705,1153.28,96.9646,124.165,1135.76,-131.913,280.345,1213,-112.066,176.798,1210.1,70.3524,475.649,882.481,127.584,463.347,694.529,28.2023,464.716,561.449,-89.6073,409.734,334.056,-162.916,350.527,317.304,3.37371,423.661,220.162,17.3262,73.5018,855.127,-22.5462,110.269,662.279,-60.2716,119.238,453.791,-61.3065,173.801,240.844,-126.484,222.777,198.813,87.3759,172.277,195.012
21,0,62.2762,398.435,1153.6,95.923,124.038,1135.38,-132.801,279.994,1213.34,-112.889,176.465,1210.27,69.9338,475.433,883.103,128.687,462.361,695.453,32.7826,463.878,560.304,-77.8603,409.824,329.063,-150.627,350.751,308.646,20.167,424.835,220.103,15.6211,73.5599,854.904,-24.5277,110.3,662.163,-62.7316,119.316,453.72,-64.2747,173.804,240.812,-129.512,222.786,198.817,84.3208,172.202,194.929
22,0,61.1667,398.214,1153.92,94.8708,123.963,1135,-133.674,279.72,1213.7,-113.708,176.206,1210.46,69.3158,475.236,883.673,129.357,461.357,696.257,37.1035,463.074,558.941,-65.8258,409.988,323.833,-137.897,351.118,299.696,37.2914,425.939,220.011,13.9139,73.6621,854.695,-26.4861,110.363,662.054,-65.1743,119.404,453.657,-67.2452,173.806,240.785,-132.546,222.786,198.821,81.2612,172.128,194.843
23,0,60.0847,398.042,1154.24,93.8121,123.939,1134.63,-134.529,279.523,1214.06,-114.521,176.021,1210.64,68.5189,475.062,884.188,129.61,460.345,696.934,41.1536,462.314,557.378,-53.5715,410.221,318.446,-124.795,351.624,290.587,54.615,426.937,219.911,12.2076,73.8074,854.499,-28.4246,110.458,661.951,-67.6028,119.5,453.602,-70.2188,173.806,240.763,-135.584,222.775,198.824,78.1965,172.055,194.755
24,0,59.0351,397.92,1154.54,92.7509,123.967,1134.25,-135.364,279.402,1214.42,-115.324,175.91,1210.82,67.5639,474.914,884.645,129.462,459.335,697.479,44.9206,461.604,555.635,-41.1754,410.518,312.981,-111.404,352.259,281.454,71.9988,427.797,219.825,10.505,73.9946,854.312,-30.3466,110.584,661.853,-70.0205,119.602,453.555,-73.1966,173.804,240.744,-138.628,222.756,198.827,75.1257,171.984,194.665
25,0,58.0228,397.849,1154.84,91.6916,124.044,1133.87,-136.176,279.356,1214.78,-116.116,175.872,1210.99,66.4716,474.796,885.042,128.932,458.338,697.89,48.3921,460.953,553.731,-28.7257,410.873,307.517,-97.8242,353.014,272.429,89.2984,428.494,219.767,8.80905,74.223,854.135,-32.2558,110.738,661.759,-72.4309,119.71,453.514,-76.18,173.799,240.728,-141.678,222.726,198.827,72.0479,171.914,194.572
26,0,57.0528,397.832,1155.12,90.6385,124.172,1133.48,-136.963,279.386,1215.14,-116.894,175.907,1211.16,65.2624,474.71,885.377,128.039,457.365,698.162,51.5552,460.366,551.691,-16.3185,411.276,302.127,-84.1698,353.874,263.636,106.366,429.004,219.746,7.12261,74.4915,853.964,-34.1557,110.921,661.669,-74.838,119.823,453.479,-79.1703,173.791,240.715,-144.736,222.687,198.824,68.9618,171.845,194.478
27,0,56.1304,397.869,1155.38,89.5961,124.35,1133.1,-137.721,279.49,1215.49,-117.653,176.015,1211.32,63.9562,474.659,885.648,126.804,456.425,698.295,54.397,459.847,549.536,-4.05736,411.719,296.879,-70.5665,354.822,255.189,123.053,429.313,219.765,5.4485,74.7994,853.797,-36.0498,111.133,661.581,-77.2456,119.94,453.45,-82.1692,173.78,240.703,-147.803,222.64,198.818,65.8662,171.776,194.382
28,0,55.2604,397.961,1155.61,88.5689,124.576,1132.71,-138.447,279.669,1215.82,-118.393,176.195,1211.46,62.5718,474.645,885.853,125.247,455.53,698.289,56.9051,459.399,547.29,7.94968,412.191,291.834,-57.1492,355.839,247.187,139.211,429.414,219.819,3.78943,75.1457,853.631,-37.9415,111.373,661.495,-79.6577,120.062,453.426,-85.1782,173.767,240.692,-150.881,222.585,198.808,62.7597,171.708,194.285
29,0,54.4479,398.11,1155.82,87.5613,124.851,1132.32,-139.139,279.921,1216.14,-119.109,176.448,1211.58,61.1268,474.67,885.991,123.392,454.688,698.147,59.0675,459.024,544.975,19.5919,412.681,287.045,-44.0582,356.906,239.716,154.697,429.307,219.895,2.14796,75.5296,853.465,-39.8337,111.641,661.409,-82.0778,120.187,453.407,-88.1991,173.751,240.683,-153.97,222.524,198.794,59.6409,171.639,194.187
30,0,53.6979,398.315,1156,86.5779,125.174,1131.92,-139.793,280.246,1216.44,-119.799,176.772,1211.69,59.6373,474.735,886.06,121.261,453.909,697.871,60.8729,458.722,542.614,30.7587,413.179,282.551,-31.4358,357.999,232.841,169.374,429,219.978,0.526516,75.9503,853.296,-41.7293,111.937,661.322,-84.5093,120.317,453.392,-91.2335,173.734,240.673,-157.073,222.457,198.775,56.5083,171.57,194.088
31,0,53.0149,398.577,1156.14,85.6229,125.544,1131.51,-140.407,280.644,1216.71,-120.46,177.168,1211.77,58.1177,474.842,886.061,118.876,453.2,697.465,62.3117,458.492,540.229,41.3426,413.674,278.387,-19.4216,359.099,226.61,183.119,428.51,220.047,-1.07267,76.4071,853.12,-43.6303,112.262,661.234,-86.9553,120.452,453.381,-94.283,173.716,240.664,-160.191,222.386,198.751,53.3602,171.5,193.988
32,0,52.4034,398.898,1156.25,84.7005,125.961,1131.1,-140.976,281.114,1216.95,-121.089,177.635,1211.84,56.5804,474.992,885.993,116.261,452.569,696.936,63.3755,458.331,537.839,51.242,414.156,274.57,-8.14875,360.183,221.049,195.817,427.86,220.076,-2.64751,76.899,852.937,-45.5385,112.616,661.144,-89.4181,120.593,453.375,-97.3492,173.697,240.654,-163.326,222.311,198.721,50.1953,171.428,193.888
33,0,51.8673,399.277,1156.32,83.8148,126.425,1130.69,-141.499,281.656,1217.17,-121.684,178.174,1211.87,55.0361,475.185,885.856,113.437,452.022,696.29,64.058,458.238,535.463,60.3638,414.614,271.112,2.26052,361.232,216.167,207.375,427.078,220.043,-4.19611,77.4253,852.743,-47.4548,113.001,661.051,-91.8995,120.74,453.372,-100.433,173.679,240.643,-166.48,222.235,198.686,47.012,171.355,193.787
34,0,51.4104,399.714,1156.36,82.9694,126.936,1130.27,-141.973,282.27,1217.35,-122.242,178.782,1211.88,53.4931,475.421,885.652,110.426,451.566,695.536,64.3552,458.208,533.116,68.6269,415.042,268.012,11.699,362.229,211.953,217.715,426.198,219.922,-5.7167,77.9853,852.535,-49.3794,113.417,660.954,-94.4005,120.896,453.373,-103.537,173.662,240.631,-169.653,222.158,198.646,43.809,171.28,193.686
35,0,51.0357,400.21,1156.35,82.1678,127.493,1129.85,-142.396,282.954,1217.5,-122.761,179.461,1211.87,51.958,475.701,885.382,107.249,451.203,694.683,64.2656,458.236,530.814,75.9635,415.431,265.26,20.0779,363.159,208.38,226.784,425.253,219.693,-7.20761,78.5784,852.314,-51.3117,113.866,660.852,-96.9213,121.061,453.377,-106.66,173.648,240.619,-172.848,222.082,198.601,40.5852,171.202,193.584
36,0,50.7461,400.765,1156.29,81.4134,128.096,1129.42,-142.764,283.709,1217.61,-123.239,180.21,1211.82,50.4352,476.025,885.048,103.927,450.938,693.741,63.7906,458.32,528.569,82.3223,415.776,262.84,27.3299,364.01,205.408,234.549,424.281,219.337,-8.66728,79.2038,852.076,-53.2503,114.35,660.745,-99.4613,121.238,453.385,-109.804,173.637,240.606,-176.065,222.007,198.551,37.3396,171.121,193.482
37,0,50.5434,401.377,1156.2,80.7087,128.744,1128.99,-143.077,284.533,1217.69,-123.674,181.028,1211.74,48.9275,476.394,884.654,100.476,450.774,692.719,62.9347,458.453,526.391,87.6692,416.072,260.726,33.4112,364.773,202.984,241.001,423.315,218.842,-10.0941,79.8613,851.82,-55.1927,114.869,660.631,-102.019,121.427,453.396,-112.969,173.632,240.593,-179.304,221.934,198.495,34.0714,171.038,193.38
38,0,50.4293,402.048,1156.07,80.0565,129.439,1128.55,-143.333,285.427,1217.73,-124.064,181.915,1211.64,47.4358,476.807,884.204,96.9171,450.711,691.631,61.7058,458.632,524.288,91.9883,416.317,258.89,38.303,365.444,201.047,246.158,422.39,218.201,-11.4866,80.5504,851.545,-57.1357,115.426,660.511,-104.591,121.632,453.412,-116.155,173.632,240.58,-182.567,221.866,198.436,30.7805,170.952,193.278
39,0,50.4046,402.776,1155.89,79.4586,130.179,1128.12,-143.53,286.39,1217.73,-124.408,182.869,1211.5,45.9599,477.264,883.701,93.2652,450.75,690.485,60.1151,458.853,522.267,95.2828,416.51,257.299,42.0115,366.02,199.534,250.056,421.533,217.414,-12.843,81.2712,851.251,-59.0751,116.022,660.383,-107.175,121.855,453.43,-119.362,173.641,240.567,-185.852,221.802,198.373,27.4668,170.865,193.176
40,0,50.4694,403.561,1155.68,78.9167,130.965,1127.68,-143.667,287.42,1217.7,-124.706,183.891,1211.33,44.4983,477.767,883.151,89.5366,450.891,689.296,58.1772,459.111,520.332,97.5741,416.65,255.92,44.5675,366.501,198.377,252.757,420.77,216.486,-14.1616,82.0237,850.938,-61.0057,116.658,660.248,-109.766,122.097,453.452,-122.588,173.659,240.556,-189.16,221.743,198.307,24.1307,170.776,193.075
41,0,50.6231,404.403,1155.42,78.432,131.796,1127.25,-143.746,288.518,1217.62,-124.957,184.98,1211.14,43.0485,478.315,882.559,85.7461,451.133,688.073,55.9099,459.403,518.485,98.9006,416.739,254.719,46.0244,366.89,197.51,254.34,420.119,215.429,-15.4403,82.8082,850.604,-62.9215,117.338,660.104,-112.359,122.362,453.478,-125.831,173.687,240.547,-192.488,221.693,198.239,20.7731,170.687,192.975
42,0,50.8646,405.3,1155.14,78.0051,132.674,1126.82,-143.764,289.682,1217.52,-125.16,186.135,1210.91,41.6078,478.908,881.931,81.9077,451.472,686.829,53.3345,459.728,516.73,99.3171,416.78,253.663,46.456,367.192,196.87,254.9,419.593,214.26,-16.6768,83.6252,850.251,-64.8156,118.061,659.952,-114.948,122.651,453.508,-129.091,173.729,240.541,-195.836,221.65,198.17,17.3954,170.599,192.876
43,0,51.192,406.252,1154.82,77.6364,133.597,1126.4,-143.724,290.912,1217.38,-125.316,187.356,1210.66,40.173,479.548,881.274,78.0348,451.906,685.574,50.4751,460.083,515.065,98.8913,416.777,252.721,45.9528,367.415,196.403,254.544,419.201,213,-17.8687,84.4754,849.88,-66.6803,118.829,659.791,-117.525,122.966,453.54,-132.364,173.785,240.54,-199.201,221.616,198.102,13.9996,170.512,192.78
44,0,51.6026,407.258,1154.48,77.3254,134.566,1125.99,-143.626,292.206,1217.21,-125.425,188.64,1210.39,38.7412,480.234,880.595,74.14,452.432,684.32,47.3584,460.467,513.492,97.7023,416.734,251.867,44.6184,367.565,196.057,253.388,418.944,211.673,-19.0129,85.3597,849.49,-68.5071,119.643,659.621,-120.084,123.311,453.577,-135.648,173.856,240.546,-202.581,221.593,198.036,10.588,170.429,192.687
45,0,52.0932,408.318,1154.11,77.0716,135.582,1125.6,-143.471,293.565,1217.01,-125.489,189.988,1210.09,37.3097,480.967,879.9,70.2357,453.045,683.078,44.0134,460.879,512.008,95.8374,416.657,251.078,42.5649,367.652,195.792,251.552,418.817,210.307,-20.1064,86.2792,849.086,-70.287,120.505,659.442,-122.615,123.687,453.617,-138.94,173.945,240.559,-205.973,221.582,197.975,7.16331,170.351,192.598
46,0,52.6598,409.43,1153.72,76.8736,136.644,1125.21,-143.262,294.988,1216.78,-125.509,191.399,1209.76,35.8764,481.747,879.197,66.3339,453.74,681.855,40.471,461.321,510.612,93.3888,416.551,250.336,39.9091,367.685,195.575,249.156,418.813,208.926,-21.1455,87.235,848.667,-72.0101,121.414,659.254,-125.111,124.095,453.66,-142.235,174.051,240.581,-209.373,221.582,197.92,3.72893,170.279,192.513
47,0,53.2981,410.594,1153.32,76.7297,137.752,1124.85,-143.001,296.472,1216.53,-125.486,192.871,1209.42,34.4403,482.574,878.493,62.4466,454.513,680.663,36.7631,461.793,509.303,90.451,416.424,249.625,36.7675,367.672,195.381,246.316,418.919,207.558,-22.1261,88.2283,848.236,-73.6663,122.37,659.057,-127.563,124.538,453.706,-145.529,174.177,240.615,-212.779,221.595,197.875,0.288424,170.214,192.434
48,0,54.003,411.808,1152.9,76.6378,138.906,1124.51,-142.691,298.018,1216.26,-125.422,194.403,1209.06,33.0011,483.448,877.795,58.5854,455.357,679.508,32.9228,462.295,508.079,87.1174,416.282,248.937,33.253,367.624,195.192,243.142,419.121,206.227,-23.044,89.2604,847.796,-75.2448,123.374,658.853,-129.96,125.016,453.756,-148.819,174.323,240.663,-216.187,221.622,197.843,-3.15433,170.159,192.361
49,0,54.769,413.072,1152.48,76.5952,140.107,1124.19,-142.335,299.624,1215.97,-125.322,195.995,1208.69,31.5598,484.369,877.109,54.7623,456.266,678.399,28.9831,462.83,506.937,83.4782,416.132,248.266,29.471,367.549,194.999,239.733,419.4,204.954,-23.8944,90.3324,847.35,-76.7346,124.424,658.64,-132.295,125.531,453.809,-152.1,174.488,240.727,-219.593,221.661,197.828,-6.59526,170.114,192.295
50,0,55.5901,414.385,1152.05,76.5989,141.353,1123.9,-141.937,301.289,1215.67,-125.186,197.645,1208.3,30.1186,485.334,876.441,50.9889,457.235,677.34,24.9768,463.399,505.875,79.6177,415.979,247.608,25.5167,367.455,194.795,236.176,419.738,203.756,-24.6724,91.4452,846.901,-78.1244,125.519,658.419,-134.557,126.083,453.866,-155.366,174.672,240.808,-222.994,221.713,197.833,-10.0302,170.08,192.235
51,0,56.4602,415.746,1151.63,76.6453,142.645,1123.65,-141.501,303.013,1215.36,-125.018,199.353,1207.91,28.6806,486.344,875.797,47.277,458.258,676.339,20.9358,464.003,504.891,75.6122,415.83,246.963,21.473,367.349,194.581,232.544,420.116,202.649,-25.3726,92.5996,846.453,-79.4026,126.656,658.192,-136.737,126.671,453.927,-158.613,174.875,240.911,-226.385,221.777,197.865,-13.455,170.057,192.183
52,0,57.3726,417.153,1151.21,76.7307,143.982,1123.42,-141.032,304.794,1215.04,-124.823,201.116,1207.51,27.2502,487.396,875.181,43.6383,459.328,675.397,16.8908,464.644,503.983,71.5294,415.691,246.335,17.4095,367.238,194.358,228.897,420.517,201.642,-25.9895,93.7961,846.009,-80.5578,127.834,657.959,-138.827,127.296,453.992,-161.836,175.094,241.037,-229.764,221.851,197.927,-16.8656,170.046,192.138
53,0,58.3205,418.606,1150.8,76.8509,145.364,1123.24,-140.534,306.631,1214.71,-124.603,202.934,1207.1,25.8327,488.489,874.598,40.0843,460.438,674.519,12.8706,465.323,503.148,67.4267,415.565,245.725,13.3813,367.128,194.131,225.28,420.923,200.741,-26.5174,95.0347,845.574,-81.5782,129.049,657.72,-140.816,127.955,454.062,-165.029,175.328,241.189,-233.127,221.935,198.027,-20.2584,170.048,192.1
54,0,59.297,420.102,1150.4,77.0014,146.79,1123.1,-140.012,308.522,1214.38,-124.363,204.805,1206.7,24.4343,489.62,874.049,36.626,461.584,673.707,8.90177,466.041,502.384,63.351,415.456,245.139,9.4297,367.023,193.906,221.725,421.318,199.947,-26.9504,96.3151,845.151,-82.4523,130.298,657.477,-142.697,128.648,454.139,-168.188,175.575,241.371,-236.471,222.025,198.17,-23.6298,170.06,192.067
55,0,60.2952,421.642,1150.01,77.1775,148.258,1123.01,-139.471,310.467,1214.05,-124.108,206.728,1206.3,23.0617,490.786,873.538,33.274,462.759,672.961,5.00841,466.797,501.689,59.339,415.368,244.581,5.58267,366.926,193.688,218.253,421.69,199.259,-27.2826,97.6364,844.745,-83.1686,131.575,657.232,-144.461,129.371,454.223,-171.309,175.832,241.586,-239.793,222.119,198.364,-26.9769,170.083,192.039
56,0,61.3079,423.222,1149.64,77.3742,149.768,1122.96,-138.916,312.464,1213.72,-123.841,208.701,1205.9,21.7218,491.985,873.065,30.0384,463.957,672.282,1.21184,467.591,501.059,55.4175,415.301,244.055,1.85619,366.841,193.482,214.872,422.028,198.673,-27.5079,98.9971,844.361,-83.7158,132.877,656.984,-146.101,130.123,454.317,-174.385,176.094,241.837,-243.09,222.215,198.616,-30.2975,170.114,192.014
57,0,62.3283,424.842,1149.29,77.5863,151.318,1122.96,-138.353,314.512,1213.4,-123.568,210.724,1205.51,20.4217,493.213,872.632,26.9282,465.173,671.668,-2.46962,468.423,500.492,51.604,415.258,243.565,-1.74416,366.768,193.293,211.583,422.324,198.181,-27.6204,100.395,844.001,-84.0827,134.198,656.735,-147.608,130.899,454.422,-177.413,176.36,242.129,-246.361,222.31,198.936,-33.5896,170.154,191.989
58,0,63.3496,426.499,1148.96,77.8085,152.906,1123.02,-137.787,316.608,1213.09,-123.293,212.793,1205.13,19.1683,494.467,872.236,23.9513,466.403,671.117,-6.02077,469.289,499.985,47.9078,415.237,243.113,-5.22139,366.707,193.123,208.379,422.572,197.773,-27.6143,101.829,843.672,-84.2588,135.532,656.488,-148.977,131.695,454.54,-180.389,176.625,242.465,-249.603,222.4,199.333,-36.8524,170.199,191.962
59,0,64.3651,428.191,1148.65,78.0356,154.53,1123.13,-137.223,318.752,1212.79,-123.021,214.908,1204.76,17.9679,495.744,871.877,21.1143,467.642,670.627,-9.42963,470.189,499.534,44.3314,415.238,242.701,-8.58517,366.66,192.975,205.251,422.769,197.439,-27.484,103.294,843.376,-84.2334,136.872,656.243,-150.2,132.508,454.676,-183.308,176.884,242.853,-252.813,222.483,199.816,-40.0856,170.248,191.93
60,0,65.3684,429.917,1148.37,78.262,156.189,1123.3,-136.667,320.94,1212.49,-122.758,217.067,1204.4,16.8262,497.04,871.553,18.4226,468.886,670.194,-12.6874,471.118,499.135,40.8716,415.26,242.329,-11.8499,366.625,192.849,202.183,422.915,197.168,-27.2239,104.787,843.118,-83.9967,138.213,656.001,-151.271,133.332,454.831,-186.165,177.136,243.295,-255.989,222.555,200.396,-43.2898,170.3,191.89
