Devices
1000
,,Myon - Voltage,,,,,,,,,,,,,
Frame,Sub Frame,GC-M,TA,SOL,VM,VL,RF,BF,ST,GLUT-M,Gracilis,EO,GC-L,Semimembranosus
,,V,V,V,V,V,V,V,V,V,V,V,V,V
29,0,0.0140381,0.027771,0.0180054,0.0482178,0.03479,0.0259399,0.00518799,0.0350952,0.0314331,0.0466919,-0.00823975,0.0088501,-0.231628
29,1,0.0106812,0.0167847,0.00976562,0.0241089,0.0253296,0.0292969,0.0299072,0.0283813,0.022583,0.0292969,-0.0100708,0.00335693,-0.192871
29,2,-0.0213623,0.00946045,0.0384521,0.0985718,0.0473022,0.0289917,-0.0344849,0.0274658,0.00579834,0.0808716,-0.0164795,0.0186157,-0.227051
29,3,0.017395,-0.000305176,0.0274658,-0.010376,0.0317383,0.0231934,0.0341797,0.050354,0.0259399,0.0280762,-0.0170898,0.022583,-0.180054
29,4,0.00701904,0.00762939,0.0311279,0.045166,0.012207,0.0296021,0.039978,0.00732422,0.00793457,0.0204468,-0.0372314,0.0216675,-0.166016
30,0,0.0247192,0.010376,0.022583,0.0411987,0.0299072,0.0271606,0.0210571,0.0234985,0.017395,0.0357056,-0.0128174,0.00213623,-0.157776
30,1,0.0497437,0.00305176,0.0296021,0.0457764,0.0326538,0.0354004,0.0268555,0.00946045,0.0183105,0.022583,-0.0576782,0.0262451,-0.136719
30,2,0.0469971,0.00244141,0.027771,0.0317383,0.0332642,0.0323486,0.0234985,0.0198364,-0.0299072,0.0241089,-0.0253296,0.0558472,-0.143738
30,3,0.00732422,0.0161743,-0.00793457,0.0311279,0.0366211,0.00427246,0.0341797,0.0320435,0.0186157,0.0299072,-0.00793457,0.0088501,-0.139771
30,4,0.0158691,0.0256348,0.0378418,0.0299072,0.0262451,0.0479126,0.0219727,0.0445557,0.0192261,0.0198364,-0.00701904,0.0231934,-0.144043
31,0,0.0265503,0.0827026,0.0305176,0.0537109,0.102844,0.0469971,0.0292969,0.039978,0.00793457,0.0112915,-0.0140381,0.0302124,-0.127869
31,1,0.0149536,0.0296021,0.0299072,0.0265503,0.0195312,0.0234985,0.038147,0.022583,0.0222778,0.0250244,-0.0170898,0.010376,-0.119629
31,2,0.0250244,-0.00213623,0.03479,0.0473022,0.0378418,0.0411987,0.065918,0.0152588,0.00610352,0.0189209,-0.0177002,0.0170898,-0.112305
31,3,0.0183105,0.0134277,0.0088501,0.017395,-0.0137329,0.0274658,0.0479126,0.0424194,0.0253296,0.0164795,-0.0195312,0.00274658,-0.113525
31,4,0.00793457,0.012207,0.0128174,0.0134277,0.0372314,0.0778198,0.0314331,0.0262451,0.0265503,0.0131226,-0.0134277,-0.0186157,-0.0891113
32,0,0.010376,0.0228882,0.0186157,0.045166,0.0296021,0.0274658,0,0.0201416,0.0405884,-0.045166,-0.022583,0.00854492,-0.0906372
32,1,0.0445557,0.00335693,0.010376,0.0299072,0.0311279,0.0241089,0.0286865,0.010376,0.0164795,0.00762939,-0.0140381,0.012207,-0.0817871
32,2,0.0112915,0.0231934,0.0216675,-0.0323486,0.0350952,0.0244141,0.0161743,0.0250244,0.0268555,0.0259399,-0.0210571,0.0115967,-0.0683594
32,3,0.0271606,0.00488281,0.0119019,-0.0311279,0.0482178,0.00793457,0.0302124,0.0167847,0.0283813,0.0610352,0.00823975,0.0119019,-0.015564
