Devices
1000
,,Myon - Voltage,,,,,,,,,,,,,
Frame,Sub Frame,GC-M,TA,SOL,VM,VL,RF,BF,ST,GLUT-M,Gracilis,EO,GC-L,Semimembranosus
,,V,V,V,V,V,V,V,V,V,V,V,V,V
7,2,-0.0231934,0.0253296,0.00244141,0.0296021,0.0216675,0.0317383,0.0308228,0.085144,0.0167847,-0.00396729,-0.00152588,0.0137329,0.0271606
7,3,-0.0698853,0.0106812,0.0271606,0.0323486,0.0231934,0.0250244,0.0234985,0.0418091,0.017395,0.00946045,-0.0140381,-0.00335693,0.0305176
7,4,-0.0964355,0.00152588,0.0241089,0.0375366,0.0875854,0.0634766,0.0299072,-0.0344849,0.0439453,-0.0125122,-0.0189209,-0.0158691,0.0256348
8,0,-0.0793457,0.0119019,0.0274658,0.0283813,0.0427246,0.0344849,0.0234985,0.0125122,0.0515747,0.00701904,-0.0170898,0.0149536,0.0271606
8,1,-0.0430298,0.0244141,0.0335693,0.0219727,0.0125122,0.0308228,-0.00610352,0.0320435,0.0262451,0.022583,-0.0262451,-0.0396729,-0.0259399
8,2,0.0100708,0.0247192,0.0418091,0.0195312,0.0317383,0.0424194,0.0320435,0.022583,0.0549316,0.0149536,-0.0119019,-0.100098,-0.0210571
8,3,0.0485229,-0.0152588,0.00823975,0.0289917,0.022583,0.0387573,0.0274658,0.0448608,0.0305176,0.00152588,-0.0247192,0.0195312,0.0167847
8,4,0.038147,0.0283813,0.00488281,-0.00488281,0.0296021,0.0247192,0.0268555,0.0341797,0.0302124,0.0241089,-0.0213623,0.0466919,0.0213623
9,0,0.0778198,0.0189209,-0.00671387,0.0363159,0.065918,0.0222778,0.0402832,0.00579834,0.03479,0.012207,-0.0204468,0.0521851,0.0128174
9,1,0.0250244,0.0106812,0.000915527,0.0445557,0.0274658,0.0238037,0.0323486,0.0320435,0.0305176,-0.03479,-0.0299072,0.0317383,0.0158691
9,2,0.0646973,0.0109863,0.0158691,0.022583,0.0283813,0.0231934,0.0186157,0.0357056,0.0512695,0.0170898,-0.0268555,0.0228882,0.0341797
9,3,0.10498,0.0152588,0.0726318,0.0384521,0.0177002,-0.0204468,0.0387573,0.0131226,0.0274658,0.00640869,-0.0152588,0.00427246,0.0100708
9,4,0.124512,0.0128174,0.020752,0.015564,0.0183105,-0.0314331,0.0314331,0.0311279,0.0231934,0.00274658,-0.00549316,0.0289917,0.0158691
10,0,0.0656128,0.00762939,0.0231934,0.0213623,0.0299072,0.0286865,0.0314331,0.022583,0.0427246,-0.00396729,-0.0186157,0.0299072,0.0234985
10,1,0.022583,0.0415039,0.0253296,0.0332642,0.0222778,0.0396729,0.0411987,0.0286865,0.0283813,0.0286865,-0.0222778,0.00518799,0.020752
10,2,0.0344849,0.00427246,0.0112915,0.0192261,0.022583,0.022583,0.0350952,0.0231934,0.0424194,0.0131226,-0.0247192,0.0268555,0.0180054
10,3,0.0323486,0.0216675,0.022583,0.0463867,0.0204468,0.0357056,0.0231934,0.0311279,0.0323486,-0.0396729,-0.0222778,0.0402832,0.0109863
10,4,0.0283813,0.0234985,0.0317383,0.0338745,-0.0143433,0.0259399,0.0302124,0.020752,0.0180054,0.0314331,-0.00274658,0.0210571,0.015564
11,0,0.0280762,0.0582886,0.027771,0.0384521,0.0698853,0.0369263,0.0244141,0.0872803,0.0244141,0.0396729,-0.0152588,0.0411987,0.0210571
11,1,0.0314331,0.0012207,0.0204468,0.0305176,0.0265503,0.0256348,0.0222778,0.0341797,0.0143433,0.0238037,-0.020752,0.0421143,0.0125122
11,2,0.0460815,0.0134277,0.0149536,0.0244141,0.00549316,0.0296021,0.0189209,0.0457764,0.0308228,0.0286865,-0.015564,0.0341797,0.0195312
11,3,0.0219727,0.00244141,0.0244141,0.0088501,0.0180054,0.0341797,0.0323486,0.0216675,0.0311279,0.0531006,-0.0012207,-0.0268555,0.0216675
11,4,0.0332642,-0.00366211,0.0149536,0.0112915,0.022583,0.0302124,0.0241089,0.0363159,0.0631714,0.0341797,-0.0158691,-0.0109863,0.0201416
12,0,-0.0134277,0.0131226,0.0128174,0.0198364,0.0170898,0.0292969,0.022583,-0.0140381,0.039978,0.0262451,0.015564,-0.0891113,0.0186157
12,1,-0.00152588,0.010376,0.0115967,0.0149536,0.0271606,0.0344849,0.0341797,0.032959,0.0109863,0.0280762,-0.0137329,-0.134888,0.00701904
12,2,-0.0131226,0.00579834,0.00640869,0.0271606,0.0262451,0.0106812,0.0286865,0.0311279,0.0454712,0.0375366,-0.0125122,-0.0726318,0.062561
12,3,-0.022583,0.0140381,-0.00579834,0.0265503,0.0262451,0.0674438,0.0250244,0.0524902,0.020752,0.0375366,-0.020752,-0.111694,0.00610352
12,4,0.0088501,0.0088501,0.0274658,0.0146484,0.0115967,0.0265503,0.0289917,0.0466919,0.0296021,0.0506592,-0.0216675,-0.260315,0.0250244
13,0,0.0344849,0.0161743,-0.00183105,0.0698853,0.0219727,0.0323486,-0.010376,0.0463867,0.0390625,0.0415039,-0.0259399,-0.288086,0.0125122
13,1,0.0299072,-0.000610352,0.0180054,0.0213623,0.0296021,0.0195312,0.017395,-0.0106812,0.0231934,0.0244141,-0.0750732,-0.0274658,0.0170898
13,2,0.0689697,0.00457764,0.0189209,0.0189209,0.0244141,0.0238037,0.0296021,0.0378418,0.0350952,0.0558472,-0.0253296,-0.408325,0.012207
13,3,0.0445557,-0.0164795,0.022583,0.0088501,0.0146484,0.0473022,0.0228882,0.0820923,0.0320435,0.0363159,-0.0250244,0.203247,0.00915527
13,4,0.017395,0.0158691,0.0213623,0.0134277,0.00183105,-0.0384521,0.0366211,0.0161743,0.027771,0.0366211,-0.0100708,0.253601,0.0296021
14,0,0.0344849,0.0088501,0.00640869,0.0189209,0.012207,0.0488281,0.0302124,0.0344849,0.00152588,0.0131226,-0.0338745,0.186768,0.0210571
14,1,0.0256348,0.0241089,-0.00518799,0.0128174,0.0299072,-0.0421143,0.0195312,0.0320435,-0.00335693,0.0289917,-0.0265503,-0.120239,0.0195312
14,2,-0.000915527,0.00488281,0.108032,0.0189209,0.0170898,0.0558472,0.0222778,0.0344849,0.0790405,0.0247192,-0.027771,-1.26038,0.00244141
14,3,-0.00701904,0.027771,0.0683594,0.00946045,-0.0183105,0.022583,0.0292969,-0.0332642,0.0372314,0.0283813,-0.0326538,-0.111694,0.00274658
14,4,-0.0234985,0.022583,0.0341797,0.00396729,0.0292969,0.0204468,0.0250244,0.0244141,0.03479,0.0119019,-0.0262451,0.292969,0.0149536
15,0,-0.0186157,-0.0253296,0.0137329,0.00701904,0.020752,0.0213623,0.0317383,0.0112915,0.03479,0.0341797,-0.0253296,-1.04462,0.0128174
15,1,-0.00274658,0.0234985,-0.0262451,0.00793457,0.0250244,0.0158691,0.0418091,0.0314331,0.0323486,0.0198364,-0.0360107,0.149231,0.00946045
15,2,0.0582886,0.012207,-0.0335693,0.0317383,0.0192261,0.0283813,0.03479,0.0231934,0.0198364,0.0231934,-0.0405884,-0.219116,0.0183105
15,3,0.0296021,0.0198364,-0.0115967,-0.020752,0.0228882,0.00549316,0.0265503,0.03479,0.0354004,0.0323486,-0.0247192,-0.0234985,0.00549316
15,4,-0.0125122,0.0204468,0.00549316,0.0115967,0.0152588,0.012207,0.0296021,0.0280762,0.0320435,0.0250244,-0.0177002,0.391235,-0.00183105
16,0,0.0360107,-0.017395,-0.0317383,0.00762939,0.0140381,0.0341797,0.0311279,0.0726318,0.0558472,0.0344849,-0.043335,-0.26123,0.0149536
16,1,-0.010376,0.0216675,0.0131226,-0.0292969,0.0311279,0.0143433,0.0592041,-0.00518799,0.0320435,0.0616455,-0.0216675,0.0567627,0.0192261
16,2,0.0363159,-0.0323486,0.0192261,0.0292969,0.0234985,0.0323486,0.0247192,0.0198364,0.0366211,0.0341797,-0.0311279,-0.299988,0.0250244
16,3,0.0268555,0.0247192,0.0088501,0.00946045,0.0247192,0.0125122,0.0256348,0.0393677,0.0259399,0.0311279,-0.03479,0.234985,0.00946045
16,4,0.027771,0.0289917,0.00610352,0.0158691,0.0320435,0.0286865,0.015564,0.0164795,0.0201416,0.0292969,-0.0289917,-0.360718,0.00701904
17,0,0.0585938,-0.00244141,0.00701904,-0.0497437,0.0140381,0.00427246,0.0622559,0.0405884,0.0305176,0.0289917,-0.00915527,-0.227051,-0.0128174
17,1,0.0128174,0.0201416,0.00793457,0.0106812,0.0198364,0.00854492,0.0909424,0.0363159,0.0280762,-0.00274658,-0.0454712,0.285034,0.0137329
17,2,0.0299072,0.0241089,0.00946045,0.00732422,0.0262451,0.0177002,0.0198364,-0.0012207,0.0375366,0.0378418,-0.0665283,0.180359,0.0189209
17,3,0.0265503,0.0183105,0.0189209,-0.00213623,0.00762939,-0.0106812,0.0253296,0.0314331,0.0991821,0.0302124,-0.0360107,0.625,-0.010376
17,4,0.0238037,-0.00213623,0.0189209,0.0119019,0.0292969,0.0317383,0.0244141,0.0482178,0.0460815,0.0375366,-0.0244141,0.475464,0.0183105
18,0,-0.00427246,0.0265503,0.0289917,-0.00366211,0.022583,0.00762939,0.0283813,0.0231934,0.0262451,0.0289917,-0.0189209,0.661621,0.0222778
18,1,0.0250244,0.0177002,0.00213623,-0.00305176,0.015564,0.012207,0.0317383,0.0366211,0.0720215,0.0234985,-0.0344849,0.452271,0.0189209
18,2,0.017395,0.0204468,0.0274658,-0.000915527,0.012207,0.0128174,0.0305176,0.0183105,0.0320435,0.020752,-0.0335693,0.251465,0.027771
18,3,0.0405884,0.0320435,0.0311279,0.00518799,0.0088501,0.0222778,0.0238037,0.0134277,0.0357056,0.0134277,-0.0241089,0.296631,0.0167847
18,4,0.0238037,0.0250244,0.0259399,0.0177002,0.00183105,0.00823975,0.0378418,0.0231934,0.0283813,0.0271606,0.000915527,0.400085,0.0204468
19,0,-0.0115967,0.0219727,0.0314331,0.0134277,0.0143433,-0.00946045,0.0238037,0.0177002,0.0195312,-0.00335693,-0.0296021,0.458374,0.0143433
19,1,-0.0265503,-0.0088501,0.0262451,0.00793457,-0.0418091,0.00946045,0.022583,-0.0222778,0.0360107,0.0238037,-0.0421143,0.194397,0.0125122
19,2,-0.0299072,0.017395,0.0427246,0.0128174,0.0183105,0.00610352,0.0268555,0.0344849,0.0180054,0.017395,-0.0338745,-0.342712,0.0106812
19,3,0.0210571,0.0201416,0.0326538,-0.0375366,0.0100708,0.0280762,-0.0384521,0.0219727,0.0332642,-0.00488281,-0.0286865,0.220947,0.0332642
19,4,-0.000305176,0.00457764,0.020752,-0.0131226,0.0286865,0.00946045,0.0210571,0.0283813,0.0228882,0.0247192,-0.0354004,-0.098877,0.0119019
20,0,-0.0186157,0.0222778,0.0170898,0.0335693,0.00946045,0.0167847,0.0280762,0.0204468,0.0271606,0.0259399,-0.0289917,0.30426,0.0149536
20,1,-0.000305176,0.0268555,0.0204468,0.0164795,0.032959,0.0299072,0.0204468,0.0350952,0.020752,0.0308228,-0.0271606,-0.229797,0.0283813
20,2,0.00427246,0.0222778,0.0259399,0.00976562,0.0109863,0.0183105,0.0296021,0.0231934,0.0323486,0.0140381,-0.0384521,0.133667,0.0396729
20,3,-0.0421143,-0.0106812,0.0421143,0.0125122,0.0213623,0.0125122,0.0228882,0.0100708,0.0152588,0.0265503,-0.0335693,-0.0341797,0.0210571
20,4,-0.0500488,0.0106812,0,0.0195312,0.0292969,0.0683594,0.00854492,0.017395,0.0238037,0.0289917,-0.0219727,0.206604,0.0109863
21,0,-0.0326538,-0.0442505,0.0390625,0.000610352,0.0579834,0.0167847,0.0231934,0.0299072,0.00610352,0.0314331,-0.0262451,0.224609,0.0143433
21,1,0.00213623,0.0268555,0.0289917,0.0128174,0.00976562,0.00518799,0.0201416,0.0360107,0.0231934,0.0247192,-0.0259399,0.178528,0.0210571
21,2,0.00335693,0.0369263,0.000610352,-0.00671387,0.0161743,0.0115967,0.0256348,0.0231934,0.0131226,0.085144,-0.0360107,0.333557,-0.0143433
21,3,0.0491333,0.0604248,0.0131226,0.00549316,-0.00671387,0.0131226,0.0189209,0.0457764,0.0125122,0.0323486,-0.0338745,0.426331,0.015564
21,4,0.0537109,0.0241089,0.00457764,0.0012207,0.0274658,0.022583,0.0262451,0.0430298,0.0161743,0.0274658,-0.0369263,0.38147,0.0286865
22,0,0.0994873,0.0424194,-0.000915527,-0.0283813,0.012207,0.00396729,0.045166,0.0244141,0.010376,0.0180054,-0.0421143,0.39093,-0.0274658
22,1,0.0430298,0.0576782,-0.0134277,0.00549316,0.0149536,0,0.0204468,0.0253296,0.0250244,0.0152588,-0.0271606,0.396423,0.017395
22,2,0.0372314,0.0335693,0.00488281,-0.000610352,0.0100708,0.00976562,0.0137329,0.0134277,0.0561523,0.0378418,-0.0375366,0.405579,0.0213623
22,3,0.0476074,0.078125,0.000915527,-0.0177002,0.0445557,0.0271606,0.0213623,0.0170898,0.00427246,0.043335,-0.0256348,0.372009,0.0125122
22,4,0.0448608,0.0488281,0.00823975,0.00610352,0.0143433,0.00854492,0.0170898,0.0143433,-0.00915527,0.0302124,-0.0332642,0.361023,0.0158691
23,0,-0.00488281,0.0186157,0.00671387,-0.0219727,0.0308228,0.00671387,0.0216675,0.0216675,0.0088501,0.0265503,-0.0369263,0.343933,0.0311279
23,1,0.0500488,0.0308228,0.0183105,0.00610352,0.00549316,0.000915527,0.027771,0.0180054,0.015564,0.0128174,-0.0360107,0.346985,0.0274658
23,2,0.0500488,0.0378418,0.00396729,0.00549316,0.00915527,0.015564,0.0170898,0.0143433,0.00549316,0.0234985,-0.0701904,0.345459,0.0268555
23,3,0.0531006,0.0320435,0.039978,0.00976562,0.0158691,0.0653076,0.0131226,0.0112915,0.0790405,0.0259399,-0.0363159,0.297852,0.0143433
23,4,0.0283813,0.0222778,0.0344849,0.0115967,0.0143433,0.0216675,0.0247192,0.0180054,0.00915527,0.057373,-0.0259399,0.322876,0.0292969
24,0,0.0466919,0.0216675,0.0109863,-0.0296021,0.0241089,0.00183105,0.0088501,0.00457764,-0.00152588,0.0247192,-0.0265503,0.327148,0.0222778
24,1,0.0262451,0.0234985,0.00549316,0.0231934,0.0152588,0.0216675,0.0692749,0.03479,0.0265503,-0.0308228,-0.0189209,0.310364,0.0274658
24,2,0.0512695,0.0296021,0.0234985,0.0366211,0.0180054,0.0119019,-0.0311279,0.0469971,0.0189209,0.039978,-0.0286865,0.300903,0.0457764
24,3,0.0408936,0.0238037,-0.0439453,0.00823975,0.00671387,0.0500488,0.0152588,0.0201416,0.0271606,0.0265503,-0.0311279,-0.299683,0.0265503
24,4,0.0411987,-0.0180054,0.0231934,0.017395,0.0112915,0.0125122,0.0164795,0.022583,0.0369263,0.0274658,-0.0289917,-0.125732,0.0186157
25,0,0.039978,0.017395,0.0286865,0.0219727,0.00854492,0.0338745,0.0259399,0.00305176,-0.03479,0.0424194,-0.0335693,-0.395813,0.0286865
25,1,0.0619507,0.00335693,0.0314331,0.0143433,0.00213623,0.0247192,0.00305176,0.0109863,0.00396729,0.0378418,-0.0271606,-0.0994873,0.0354004
25,2,0.0561523,0.0274658,0.0491333,0.00946045,0.00213623,-0.0436401,0.0244141,0.0152588,0.0405884,0.0411987,-0.0308228,0.152283,0.0112915
25,3,0.00823975,0.043335,0.0192261,0.010376,0.0125122,0.0161743,0.0231934,0.00549316,0.0183105,0.0390625,-0.03479,0.133972,0.0604248
25,4,-0.0741577,0.0170898,0.027771,0.0512695,0.0125122,0.015564,0.0210571,0,-0.00152588,0.0326538,-0.0314331,0.128784,0.0259399
26,0,-0.0411987,0.0115967,0.0283813,0.0140381,-0.0311279,0.0195312,0.020752,0.0613403,0.0280762,0.027771,-0.0411987,0.10376,0.0302124
26,1,-0.027771,0.0357056,0.0369263,0.0222778,0.010376,0.0152588,0.00762939,0.00671387,0.0167847,0.00152588,-0.0344849,0.0823975,0.00854492
26,2,-0.000915527,0.0402832,0.0274658,0.0134277,0.0137329,0.00732422,0.00854492,0.0115967,0.0213623,0.0366211,-0.0323486,0.105286,0.0308228
26,3,0.0262451,0.0482178,0.0195312,0.00823975,0.0210571,0.00762939,0.0247192,0.010376,0.0393677,0.0292969,-0.0280762,0.0952148,0.0125122
26,4,0.03479,0.0463867,0.0439453,0.0183105,0.0274658,-0.00244141,0.0134277,0.00274658,0.0177002,0.0164795,-0.0375366,0.0741577,0.0198364
27,0,0.0845337,0.0405884,0.0509644,0.032959,0.00976562,0.020752,0.00518799,0.00854492,0.0186157,-0.027771,0.00183105,0.0430298,0.0268555
27,1,0.0393677,0.0256348,0.0292969,0.0314331,0.0186157,0.00610352,0.00915527,0.0195312,0.0265503,-0.0317383,-0.0357056,0.0204468,0.0213623
27,2,0.0515747,0.0326538,0.0436401,0.0256348,0.0201416,0.00427246,0.0112915,0.00610352,0.0152588,0.0106812,-0.0430298,0.0143433,0.072937
27,3,0.0393677,0.0393677,0.010376,0.0592041,0.017395,0.0195312,0.020752,0.0396729,0.0192261,0.0109863,-0.0265503,0.0262451,0.038147
27,4,0.0402832,0.0195312,-0.0299072,0.0201416,0.0112915,0.020752,0.0177002,0.0424194,0.0299072,0.0350952,-0.0418091,0.0106812,0.0128174
28,0,0.0473022,0.039978,0.00976562,0.0143433,0.0112915,0.0228882,0.0177002,0.0140381,0.0201416,0.0231934,-0.0302124,-0.00427246,0.00701904
28,1,0.015564,0.0317383,-0.00305176,0.085144,0.0134277,-0.00213623,0.0134277,0.0143433,0.0177002,0.022583,-0.045166,0.010376,0.0396729
28,2,0.0134277,0.0247192,-0.0189209,0.0292969,0.00854492,0.0140381,0.00946045,0.010376,0.0213623,-0.00915527,-0.0305176,-0.00915527,0.0247192
28,3,0.0442505,0.0143433,0.0271606,0.0250244,0.00457764,0.0137329,0.0228882,0.0241089,0.0088501,0.0192261,-0.0323486,-0.0100708,0.0250244
28,4,0.0354004,0.0335693,0.0326538,0.0112915,0.0238037,0.00335693,-0.00488281,0.0140381,0.00976562,0.0314331,-0.0311279,-0.0701904,0.0424194
29,0,0.0314331,0.0259399,0.0143433,0.0204468,-0.0390625,0.0363159,0.0201416,0.0204468,0.0216675,0.022583,-0.00183105,-0.0357056,0.0357056
29,1,0.0430298,0.0280762,0.0280762,0.012207,0.0137329,0.0161743,0.0167847,0.0128174,0.0106812,0.0262451,-0.022583,0.065918,0.0427246
29,2,0.0265503,0.0292969,0.0192261,0.0668335,0.00579834,0.0100708,-0.00427246,-0.00183105,0.0268555,0.0256348,-0.0170898,-0.00854492,0.0708008
29,3,0.0302124,0.0393677,0.0180054,0.0253296,0.0198364,0.0192261,0.0128174,0.0109863,0.0231934,0.0180054,-0.0396729,-0.000610352,0.0332642
29,4,0.0466919,0.0274658,0.0674438,-0.00305176,0.0201416,0.0164795,0.00915527,0.0198364,0.0152588,0.0149536,-0.0289917,-0.00396729,0.039978
30,0,0.0344849,0.0219727,0.0317383,0.0338745,0.0115967,-0.00518799,0.0247192,0.012207,0.039978,0.022583,-0.0320435,-0.00213623,0.0268555
30,1,0.0317383,0.0296021,0.0326538,0.027771,0.0396729,0.0106812,0.0186157,0.00915527,0.0283813,0.0305176,-0.0683594,-0.0521851,0.0292969
30,2,0.0509644,0.0372314,-0.0210571,0.0369263,0.0152588,0.0875854,0.0158691,0.0161743,-0.0320435,0.0354004,-0.0430298,-0.0228882,0.0283813
30,3,0.0372314,0.00976562,0.0180054,0.0186157,0.0302124,-0.00915527,0.0234985,0.0588989,0.0167847,0.0180054,-0.0643921,-0.0524902,0.0265503
30,4,0.0592041,-0.00305176,0.03479,0.0286865,0.0415039,0.0180054,0.0131226,0.0234985,0.0195312,0.00976562,-0.0390625,-0.00305176,0.0341797
31,0,0.06073,0.0265503,0.0247192,0.0305176,0.0119019,0.0219727,0.0259399,0.0234985,0.0183105,0.00274658,-0.00335693,-0.0570679,0.00823975
31,1,0.0219727,0.00427246,0.0439453,0.038147,0.015564,0.0177002,0.00549316,0.0134277,0.0192261,0.0216675,-0.0238037,-0.0628662,0.032959
31,2,0.0314331,0.0250244,0.0506592,0.0164795,0.0146484,0.00793457,0.0332642,0.00366211,0.0170898,0.0592041,-0.0253296,-0.0213623,0.0274658
31,3,0.0259399,0.0201416,0.06073,0.0335693,0.0311279,0.0387573,0.0186157,0.0112915,0.0204468,0.0357056,-0.0213623,-0.0265503,0.0939941
31,4,0.0149536,0.0265503,0.0317383,0.0341797,0.0238037,0.0222778,0.0204468,0.0222778,0.00732422,0.0411987,-0.0183105,-0.0646973,0.0244141
32,0,0.0418091,0.0115967,0.0476074,0.0354004,0.00244141,0.015564,0.0183105,0.0283813,0.0140381,0.0326538,-0.0299072,-0.0418091,0.0283813
32,1,0.0439453,0.0311279,0.0631714,0.0363159,0.0177002,0.0463867,0.0161743,0.0146484,0.0424194,0.0366211,-0.0302124,-0.0561523,0.0317383
32,2,0.0466919,0.0134277,0.0195312,0.0112915,0.0177002,0.0198364,0.012207,0.0320435,0.0219727,0.0256348,-0.0418091,-0.0631714,0.0332642
32,3,0.0314331,0.0335693,-0.0125122,0.0341797,0.015564,0.0183105,0.0473022,0.0250244,0.020752,0.0280762,-0.0164795,-0.0665283,0.0134277
32,4,0.0296021,0.0247192,0.00671387,0.0210571,0.0213623,0.00976562,0.0106812,0.010376,0.00427246,0.0192261,-0.0256348,-0.0970459,0.0247192
33,0,-0.00305176,0.0231934,0.032959,0.0427246,0.0119019,0.015564,0.0317383,0.0253296,0.0143433,0.0158691,-0.0466919,-0.067749,0.0454712
33,1,-0.00579834,0.0201416,0.0341797,0.050354,0.0668335,0.0222778,0.0164795,-0.0256348,0.0228882,-0.00823975,0.00396729,-0.0769043,0.0540161
33,2,0.0195312,0.0326538,0.0280762,0.045166,0.0253296,0.0183105,0.0268555,0.0204468,0.0201416,0.0115967,-0.0259399,-0.0830078,0.0418091
33,3,0.00274658,0.0228882,0.0314331,0.0390625,0.0210571,0.0167847,0.00183105,0.0198364,0.0137329,0.0265503,-0.0259399,-0.0473022,0.0558472
33,4,0.00366211,0.0305176,0.017395,0.0357056,0.000305176,0.0183105,0.0262451,0.0250244,0.00396729,0.0411987,-0.020752,-0.0448608,0.0317383
