Devices
1000
,,Myon - Voltage,,,,,,,,,,,,,
Frame,Sub Frame,GC-M,TA,SOL,VM,VL,RF,BF,ST,GLUT-M,EO,Gracilis,GC-L,Semimembranosus
,,V,V,V,V,V,V,V,V,V,V,V,V,V
21,0,0.0323486,-0.0180054,0.0238037,0.032959,0.0415039,0.0088501,0.0241089,0.0158691,0.015564,0.0640869,-0.0274658,0.0289917,0.0338745
21,1,0.0186157,-0.000915527,0.00152588,0.0253296,0.000610352,0.0222778,0.0228882,0.0274658,0.0320435,0.1828,-0.03479,0.0631714,0.0137329
21,2,0.0180054,0.0088501,0.0112915,0.0283813,0.0222778,0.00305176,0.0222778,0.0192261,0.0250244,0.183411,-0.0170898,0.0231934,0.0466919
21,3,0.0216675,0.0183105,0.00671387,0.0259399,0.0271606,0.017395,0.0183105,0.0183105,0.0286865,0.155029,-0.0332642,0.0405884,0.0131226
21,4,0.0274658,-0.000610352,-0.00427246,0.00457764,0.0231934,0.00213623,0.0317383,-0.0161743,0.0335693,0.162964,-0.0167847,0.0448608,0.0271606
22,0,0.0372314,0.0106812,0.0286865,0.0881958,0.0231934,0.0167847,-0.0335693,0.0253296,0.022583,-1.18835,-0.0253296,0.0186157,0.0256348
22,1,0.0308228,0.0476074,0.0234985,0.022583,0.0180054,0.00488281,0.0158691,0.032959,0.0183105,-0.420532,0.0106812,0.0238037,0.0250244
22,2,0.0238037,0.0897217,0.0161743,0.0167847,0.0125122,0.0183105,0.0204468,0.027771,0.0210571,0.0323486,-0.0109863,0.0363159,0.0088501
22,3,0.0271606,0.0790405,0.010376,0.0164795,0.00152588,0.00579834,0.00701904,0.0265503,0.0164795,0.232544,-0.0259399,0.0427246,0.0402832
22,4,0.0338745,0.0518799,0.0231934,0.0238037,0.0265503,-0.0238037,0.0241089,0.0256348,0.0512695,-1.52435,-0.0231934,0.0662231,0.0170898
23,0,0.0302124,0.0228882,0.0234985,0.022583,0.0299072,0.0161743,0.0195312,0.0146484,0.038147,0.238647,-0.0466919,0.0268555,0.0408936
23,1,0.0283813,0.0210571,0.0946045,0.0189209,0.0241089,0.0619507,0.0192261,0.0244141,0.0714111,0.47821,-0.0338745,0.0234985,-0.00701904
