Devices
1000
,,Myon - Voltage,,,,,,,,,,,,,
Frame,Sub Frame,GC-M,TA,SOL,VM,VL,RF,BF,ST,GLUT-M,EO,Gracilis,GC-L,Semimembranosus
13,2,0.0375366,0.039978,0.0259399,0.00610352,0.0143433,0.012207,0.0250244,0.0271606,-0.0198364,0.0448608,-0.0216675,-0.0192261,0.0146484
13,3,0.0183105,0.0222778,0.022583,0.0222778,0.0167847,0.000610352,0.0216675,0.0186157,0.00701904,0.0268555,-0.0238037,0.0311279,0.0274658
13,4,0.039978,0.0271606,0.00152588,-0.000305176,0.00793457,0.0186157,0.00549316,0.0204468,0.00976562,0.0128174,-0.0408936,0.0210571,0.0317383
14,0,0.0283813,0.0320435,0.0592041,0.00152588,-0.0180054,0.0146484,0.0134277,0.015564,0.0140381,0.0250244,-0.0250244,0.00823975,0.062561
14,1,0.0405884,0.088501,0.0177002,-0.00457764,0.0265503,0.010376,0.0131226,0.0219727,0.0210571,0.0408936,-0.0372314,0.0469971,0.0241089
14,2,0.0601196,0.0302124,0.00793457,0.0521851,0.00823975,0.00457764,0.0463867,0.0234985,0.0219727,0.0613403,-0.010376,0.0320435,0.0692749
14,3,-0.0106812,0.0357056,0.0283813,-0.0204468,0.0408936,0.0286865,-0.0134277,-0.00854492,0.00854492,0.0213623,-0.0186157,0.0369263,0.0308228
14,4,0.0286865,0.012207,0.0219727,0.101318,0.0238037,0.0177002,0.043335,0.0253296,0.0161743,0.0415039,-0.0253296,0.0234985,0.0335693
15,0,-0.00946045,0.017395,0.0308228,0.103149,0.00946045,0.0134277,0.0662231,0.0323486,0.0292969,0.0186157,-0.0296021,0.0271606,0.0256348
15,1,0.0286865,0.0372314,0.032959,0.0479126,-0.0445557,0.0164795,0.00976562,-0.0180054,0.0201416,0.0302124,-0.022583,0.0308228,0.0314331
15,2,0.0189209,0.0231934,0.0311279,0.0131226,0.0262451,0.0228882,-0.0106812,0.0115967,0.0137329,-0.0128174,-0.0228882,0.0369263,-0.010376
15,3,0.045166,0.0241089,0.0247192,0.0384521,0.0463867,0.0164795,0.0186157,0.0247192,0.010376,0.022583,-0.0280762,0.00732422,0.0384521
15,4,0.0366211,0.0372314,0.0274658,0.032959,0.0268555,-0.00366211,0.017395,0.0311279,0.00335693,0.0213623,-0.0445557,0.0518799,0.0305176
16,0,0.0317383,0.0363159,0.0305176,0.0219727,0.0289917,0.0167847,0.0436401,0.0112915,0.0186157,0.0201416,-0.0372314,0.0430298,0.012207
16,1,0.045166,0.0387573,0.0302124,0.0228882,0.00701904,0.0271606,0.0201416,0.0189209,0.0146484,0.0262451,-0.0378418,0.0189209,-0.0146484
16,2,0.00793457,0.0280762,0.0372314,0.0250244,0.0192261,0.0259399,0.00518799,0.0100708,0.0222778,0.0256348,-0.0198364,0.0234985,0.0790405
16,3,0.020752,0.0286865,0.0149536,-0.00396729,0.0335693,0.00671387,0.0259399,0.0134277,0.0186157,0.0332642,-0.0354004,0.0222778,0.0183105
16,4,0.038147,0.0259399,0.0238037,0.00946045,0.0183105,0.0189209,0.00854492,0.0183105,0.00396729,0.0256348,-0.0387573,0.0210571,0.032959
17,0,-0.00457764,0.0234985,0.0360107,0.0561523,0.0408936,0.0192261,0.0436401,0.0289917,0.0216675,-0.0216675,-0.0402832,0.015564,-0.00671387
17,1,0.0314331,0.0247192,0.00701904,0.0430298,-0.0473022,0.0167847,0.0234985,0.0137329,0.0335693,-0.000610352,-0.0305176,0.0415039,0.0564575
17,2,0.0299072,0.0869751,0.0326538,0.0247192,0.0436401,0.0247192,0.020752,0.00976562,0.0308228,0.0204468,-0.0289917,0.0170898,0.027771
17,3,0.0354004,0.0390625,0.0213623,0.0445557,-0.0323486,0.0167847,0.00946045,-0.0311279,0.0198364,0.0201416,-0.0350952,0.0354004,0.0396729
17,4,0.0366211,0.0177002,0.0170898,0.0466919,0.0256348,0.0164795,0.0125122,-0.00610352,0.0109863,0.0302124,-0.0286865,0.0296021,0.00274658
18,0,0.0439453,0.00396729,0.0363159,0.0146484,0.0244141,0.015564,0.0494385,0.0161743,-0.00274658,0.0234985,-0.0198364,0.03479,0.0262451
18,1,0.0283813,0.0177002,0.039978,0.0350952,0.0247192,0.0411987,0.010376,0.0247192,0.0262451,0.043335,-0.0146484,0.022583,0.0216675
18,2,0.0738525,0.0213623,0.0140381,0.0595093,0.0408936,0.0238037,0.00701904,0.0164795,0.0170898,0.00701904,0.00976562,0.0311279,0.0259399
18,3,0.0219727,0.0253296,0.0283813,0.0613403,0.0271606,-0.0360107,0.0241089,0.015564,-0.0396729,0.0228882,-0.0323486,-0.0143433,0.0213623
18,4,0.0167847,0.0344849,0.0570679,0.0830078,0.0344849,0.0170898,0.010376,-0.00854492,0.0189209,0.0216675,-0.0250244,0.0335693,0.0305176
19,0,0.0286865,0.0131226,0.0210571,0.0509644,0.0204468,0.0302124,0.0219727,0.015564,0.0253296,-0.0326538,-0.022583,0.0250244,0.0250244
19,1,0.0314331,0.0271606,0.0222778,0.0613403,0.0201416,0.0128174,0.00946045,0.0323486,0.0241089,0.0210571,-0.0308228,0.017395,0.0796509
19,2,0.0411987,0.0180054,0.0332642,0.0222778,0.0320435,0.0180054,-0.00457764,0.0332642,0.0305176,0.017395,-0.0213623,0.0372314,0.0894165
19,3,0.0283813,0.0250244,0.0299072,0.0274658,0.0180054,0.0888062,0.0292969,0.00946045,0.0695801,0.0289917,-0.0360107,-0.0253296,0.0311279
19,4,0.0616455,0.017395,0.0436401,0.0405884,0.0341797,0.0198364,0.0180054,0.0149536,0.0146484,0.0177002,-0.0238037,0.0262451,0.0387573
20,0,0.0430298,0.020752,0.022583,0.0088501,0.0296021,0.00610352,0.0253296,0.0326538,0.0231934,0.017395,-0.0177002,0.0201416,0.0308228
20,1,0.0274658,-0.010376,0.0158691,0.0100708,0.0308228,0.0106812,-0.00213623,0.0189209,0.0308228,-0.00274658,-0.0714111,0.0186157,0.0497437
20,2,0.022583,-0.00732422,0.0231934,-0.00335693,0.0259399,0.03479,0.0137329,0.00610352,-0.0213623,0.0241089,-0.0265503,0.0656128,0.0411987
20,3,0.0317383,0.0183105,0.0210571,0.00915527,0.0241089,0.00701904,0.0289917,0.0335693,0.0497437,0.00701904,-0.0396729,0.0320435,0.0183105
20,4,0.0183105,0.0100708,0.0320435,0.0100708,0.0308228,0.0238037,0.0360107,0.0134277,0.0253296,0.0192261,-0.0265503,0.0204468,0.00427246
21,0,0.0241089,0.0439453,0.0350952,0.00213623,0.0302124,0.0213623,0.0241089,0.00549316,0.00305176,0.015564,0.0222778,0.0286865,0.0241089
21,1,0.0244141,0.0518799,0.062561,0.00213623,0.0210571,-0.0170898,0.00793457,0.00518799,0.000915527,0.0314331,-0.0152588,0.0793457,0.0283813
21,2,-0.0286865,0.0579834,0.0323486,0.0149536,0.0210571,0.0195312,0.0369263,0.0289917,0.0195312,-0.000305176,-0.0115967,0.0253296,0.0189209
21,3,0.0244141,0.065918,0.0390625,0.0314331,0.0442505,0.00274658,0.0283813,0.0738525,0.0125122,0.0219727,-0.0210571,0.0674438,0.0280762
21,4,0.043335,0.0704956,0.0552368,0.0674438,0.0369263,0.017395,0.0222778,0.00915527,0.00244141,0.022583,-0.0308228,0.0460815,0.0308228
22,0,0.000915527,0.0524902,0.0390625,0.0204468,0.017395,0.0183105,0.0143433,0.0216675,0.000610352,0.0262451,-0.0332642,0.0308228,0.0396729
22,1,0.0244141,0.0378418,0.0698853,0.0372314,0.0238037,0.0204468,0.0354004,0.0134277,0.00732422,0.00152588,-0.0314331,0.0485229,0.0424194
22,2,0.0204468,0.0219727,0.045166,0.0460815,0.0234985,0.0149536,0.0216675,0.0238037,0.0534058,0.0280762,-0.0311279,0.0216675,0.022583
22,3,0.0350952,-0.0262451,0.0186157,0.0500488,0.039978,0.0167847,0.000915527,0.0119019,0.010376,0.0466919,-0.0170898,0.0271606,0.0958252
22,4,0.0296021,-0.0375366,0.0198364,0.0415039,-0.0354004,0.0283813,0.0161743,0.0469971,0.0180054,0.0149536,-0.0262451,0.0332642,0.0280762
23,0,0.0195312,0.00915527,0.0231934,0.057373,0.0146484,0.0198364,0.0192261,0.0286865,0.0131226,0.0296021,-0.0177002,0.0720215,0.0338745
23,1,0.0186157,0.0219727,0.0158691,0.043335,0.0213623,0.0143433,0.00457764,0.0234985,0.012207,0.0274658,-0.0152588,0.0198364,-0.000915527
23,2,0.0296021,0.0311279,0.0262451,0.0302124,0.0247192,0.100403,-0.0012207,0.0247192,-0.0274658,0.0241089,-0.0125122,0.0167847,0.0405884
23,3,0.00640869,0.0460815,0.0918579,0.0317383,0.0332642,-0.0238037,0.020752,0.0265503,-0.0302124,0.0183105,-0.0250244,0.00335693,0.0320435
23,4,0.0158691,0.0558472,0.0189209,0.0189209,0.0177002,0.0289917,0.0183105,0.0210571,0.0250244,0.0088501,-0.0308228,0.0268555,0.0341797
24,0,0.0265503,0.0335693,0.020752,0.0164795,0.0335693,0.010376,0.0271606,0.0262451,0.00579834,0.00183105,-0.027771,0.0247192,0.0332642
24,1,0.015564,0.038147,0.0186157,0.00854492,0.0234985,0.0228882,0.0283813,0.0241089,0.0378418,0.0222778,0.000305176,-0.0216675,0.0338745
24,2,0.0149536,0.020752,0.0344849,0.00152588,0.0393677,0.0265503,0.0146484,0.0280762,0.0167847,0.0280762,-0.0210571,0.0268555,0.0296021
24,3,0.0231934,0.116577,0.0421143,0.00366211,-0.032959,0.0311279,0.0210571,0.0585938,0.00762939,0.0286865,-0.0271606,0.0360107,0.0485229
24,4,0.017395,-0.0195312,0.0393677,-0.00427246,0.0280762,0.022583,0.0323486,0.015564,0.00701904,0.0219727,-0.0170898,0.0234985,0.0363159
25,0,0.0491333,0.0201416,0.0723267,-0.0115967,0.0393677,0.017395,0.0149536,0.0241089,0.0140381,0.00793457,-0.0360107,0.0189209,0.0308228
25,1,0.0311279,0.0305176,0.0378418,0.0134277,0.0238037,0.0317383,0.0292969,0.0234985,0.0170898,-0.0231934,-0.0238037,0.0189209,0.0869751
25,2,0.0210571,0.0421143,0.0332642,0.012207,0.0372314,0.0283813,0.0292969,0.0296021,-0.0177002,0.0189209,-0.0186157,0.0241089,0.0262451
25,3,0.0152588,0.0198364,0.0332642,0.0198364,0.038147,0.0289917,0.032959,0.0332642,0.0106812,0.0189209,-0.0222778,0.0320435,0.0402832
25,4,0.0012207,0.00427246,0.0430298,0.0210571,0.0274658,0.00915527,0.00976562,0.0311279,0.0250244,0.0369263,-0.0238037,0.0204468,0.0259399
26,0,0.0299072,0.00640869,0.0445557,0.00915527,0.038147,0.0305176,0.0265503,0.0454712,-0.0164795,0.0265503,-0.0177002,0.015564,0.0314331
26,1,0.0302124,0.00915527,0.0375366,0.0201416,0.0430298,0.0723267,0.0402832,0.0375366,0.0796509,0.0137329,-0.032959,-0.0186157,0.0274658
26,2,0.0149536,0.0183105,0.0344849,0.022583,0.0372314,0.0268555,0.0213623,0.00549316,-0.0515747,0.0308228,-0.0125122,-0.0140381,0.0271606
26,3,0.0204468,0.0756836,0.0253296,0.0234985,0.0344849,0.0186157,0.0152588,0.0210571,-0.0119019,0.00579834,-0.015564,0.0875854,0.0231934
26,4,0.0189209,0.0466919,0.0534058,0.0250244,0.0473022,0.0668335,0.0335693,0.0305176,0.0115967,0.0128174,-0.0213623,0.0219727,0.0256348
27,0,0.0595093,0.0170898,0.0253296,0.00915527,0.0262451,0.0186157,0.0140381,0.0308228,-0.00183105,0.0723267,-0.0494385,0.0265503,0.0820923
27,1,0.00823975,-0.0131226,0.0357056,0.0393677,0.0320435,0.0439453,0.0292969,0.057373,0.0198364,0.0250244,-0.0146484,0.0259399,0.0341797
27,2,0.0201416,0.0320435,0.0302124,0.0292969,0.0268555,-0.0311279,0.0222778,0.0143433,0.0177002,0.0140381,-0.015564,0.0238037,0.0396729
27,3,0.0128174,0.020752,0.0283813,0.0372314,0.0369263,0.0186157,0.00671387,0.0311279,0.0219727,0.0274658,-0.0222778,0.0296021,0.032959
27,4,0.00274658,-0.0375366,0.0268555,0.0219727,-0.0161743,0.0149536,0.0210571,-0.00457764,0.00152588,0.0134277,-0.0146484,0.0244141,0.0283813
28,0,0.0201416,0.0131226,0.0308228,0.0177002,0.0314331,0.0280762,0.0128174,0.00854492,0.00915527,0.0115967,0.0247192,0.0177002,0.0357056
28,1,0.0186157,-0.00152588,0.0332642,0.00732422,0.0299072,0.0253296,-0.022583,0.0161743,0.020752,0.0308228,-0.0115967,0.0302124,0.0161743
28,2,0.0234985,0.00244141,0.0247192,0.00793457,0.0421143,0.0228882,0.0219727,0.0164795,0.0405884,0.0241089,-0.0274658,0.0250244,0.00976562
28,3,0.0149536,0.017395,0.0219727,0.00793457,0.0411987,0.0405884,0.0262451,0.0231934,-0.00549316,0.0201416,-0.0286865,0.0152588,0.0308228
28,4,0.0204468,0.0143433,0.0366211,-0.000610352,0.022583,0.0250244,0.0299072,0.0274658,0.0201416,0.0234985,-0.043335,0.0354004,0.0164795
29,0,0.0250244,0.00732422,0.0115967,0.0189209,0.00946045,0.0161743,0.0317383,0.0582886,0.00335693,0.0253296,-0.0112915,0.022583,0.0256348
29,1,0.00793457,0.0149536,0.0213623,0.00518799,0.0241089,0.0274658,0.0308228,0.022583,0.0430298,0.00946045,-0.027771,0.0271606,0.0341797
29,2,0.0369263,0.020752,-0.0241089,0.00915527,0.0228882,0.088501,0.0201416,0.020752,-0.0320435,-0.00244141,-0.0283813,0.0622559,0.0485229
29,3,0.0192261,0.0177002,0.0161743,0.0219727,0.0247192,0.0286865,0.020752,0.00183105,0.0192261,0.012207,-0.0234985,0.0296021,0.0198364
29,4,0.00946045,0.0109863,0.0210571,0.0408936,0.0280762,0.0228882,0.012207,0.0234985,0.0210571,0.0210571,-0.0234985,0.0201416,0.0888062
30,0,0.0088501,0.0360107,0.0296021,-0.00915527,0.0305176,0.0445557,0.0357056,0.00732422,0.0195312,-0.00244141,-0.0125122,0.0213623,0.0164795
30,1,0.000305176,0.0280762,-0.0201416,0.032959,0.0262451,0.0973511,0.0408936,0.0241089,0.0686646,0.00640869,-0.0244141,0.0485229,0.0350952
30,2,0.0311279,0.0939941,0.0167847,0.0546265,0.0231934,0.0247192,0.0186157,-0.0222778,0.0360107,0.0170898,-0.0253296,0.0180054,0.0259399
30,3,0.0115967,0.0872803,-0.0134277,0.0479126,0.0213623,0.0213623,0.0253296,0.010376,0.0198364,0.0326538,-0.0180054,0.0189209,0.0253296
30,4,0.0152588,0.015564,0.0213623,0.0637817,-0.0238037,0.0332642,0.0268555,0.0280762,0.0115967,0.00762939,-0.0521851,0.022583,0.0375366
31,0,0.00823975,0.0250244,0.0231934,0.0238037,0.0363159,0.0186157,0.0146484,0.0241089,0.0262451,0.0320435,-0.0268555,0.0140381,0.0314331
31,1,0.0119019,0.0158691,0.00854492,0.0436401,0.0262451,-0.0308228,0.032959,0.0164795,-0.0308228,0.00732422,-0.0283813,-0.00488281,0.0241089
31,2,0.0247192,0.012207,0.0262451,0.0378418,0.0372314,0.0299072,0.027771,0.0204468,0.0161743,0.0262451,0.032959,0.0256348,0.015564
31,3,0.020752,0.0164795,0.0338745,0.0317383,0.0216675,0.0326538,0.017395,0.0219727,0.022583,0.0189209,-0.0109863,0.0216675,0.0628662
31,4,0.0256348,0.0125122,0.0244141,0.0314331,0.0183105,0.0234985,0.0338745,0.0753784,0.0222778,0.0198364,-0.0106812,0.0314331,0.032959
32,0,0.043335,0.00915527,0.0210571,0.0735474,0.0378418,0.0296021,0.0646973,0.043335,0.0244141,0.03479,-0.050354,0.0219727,0.0671387
32,1,0.0259399,0.0238037,0.0134277,0.0244141,0.0268555,0.0271606,0.0158691,0.0231934,0.0280762,0.0469971,-0.000610352,0.0228882,0.0350952
32,2,0.0125122,0.0149536,0.0189209,0.00335693,0.017395,0.0314331,0.0363159,0.0314331,0.0183105,0.0271606,-0.0244141,0.00793457,0.0411987
32,3,0.0213623,0.00579834,0.0271606,-0.000915527,0.0350952,0.0192261,0.0256348,0.0292969,0.0283813,-0.0430298,-0.0152588,0.0259399,0.0137329
32,4,0.0189209,-0.0238037,0.0332642,0.0137329,0.0234985,0.0296021,0.0283813,0.085144,0.0289917,0.03479,-0.0134277,0.0198364,0.0244141
33,0,0.0308228,0.00732422,0.0195312,-0.00274658,0.0411987,0.0326538,0.0283813,-0.00640869,0.0167847,0.0137329,-0.00701904,0.0177002,0.0222778
33,1,-0.0158691,0.0146484,0.0274658,-0.00305176,0.0253296,0.0265503,0.0317383,0.0161743,0.0280762,0.0482178,-0.00457764,0.0363159,0.0350952
33,2,0.0183105,0.072937,0.0201416,0.0143433,0.0320435,0.00915527,0.03479,0.0198364,0.0253296,0.0299072,-0.010376,0.0518799,0.0268555
33,3,0.010376,-0.0479126,0.0296021,0.00915527,0.0820923,0.0363159,0.0292969,0.0183105,0.027771,0.0143433,-0.00640869,0.0131226,0.0219727
33,4,-0.00427246,0.00457764,0.0286865,0.0405884,0.0378418,0.0268555,0.0146484,0.0210571,0.0186157,0.06073,-0.0106812,0.020752,0.0256348
34,0,0.0128174,-0.00671387,0.020752,0.0341797,0.027771,0.0942993,0.0415039,0.0308228,-0.0442505,0.0274658,-0.0177002,0.0387573,0.0259399
