Devices
1000
,,Myon - Voltage,,,,,,,,,,,,,
Frame,Sub Frame,GC-M,TA,SOL,VM,VL,RF,BF,ST,GLUT-M,Gracilis,EO,GC-L,Semimembranosus
,,V,V,V,V,V,V,V,V,V,V,V,V,V
11,0,0.0384521,0.0253296,0.0244141,0.0344849,0.0234985,0.0375366,0.00732422,2.72278,-0.045166,0.0128174,-0.0286865,0.0262451,0.0439453
11,1,0.0164795,0.0393677,0.0128174,0.0317383,0.101318,0.0268555,0.00671387,2.65137,0.015564,0.0164795,-0.0332642,0.0234985,0.0485229
11,2,0.0189209,0.0424194,0.0305176,0.0311279,0.0454712,0.0146484,0.000305176,2.16888,0.0183105,0.017395,-0.0262451,0.032959,0.0500488
11,3,0.000610352,0.03479,0.0372314,0.0109863,0.0335693,0.0112915,0,1.45599,0.0265503,0.0213623,-0.0292969,0.0320435,0.0439453
11,4,0.0259399,0.0292969,0.0408936,0.0326538,0.0219727,0.00854492,0.00366211,1.07849,0.0228882,0.00915527,-0.0238037,0.0265503,0.0408936
12,0,0.0271606,0.0192261,0.0335693,0.0296021,-0.000610352,0.00244141,0.00152588,1.24146,0.0271606,0.0198364,-0.065918,0.0332642,0.0531006
12,1,0.0164795,0.0259399,0.0308228,0.0357056,0.0262451,0.0177002,0.0134277,0.983887,0.0152588,0.0119019,-0.0262451,0.0418091,0.0369263
12,2,0.0250244,0.0234985,0.0323486,0.0323486,0.0396729,0.00640869,0.00671387,0.679016,0.00335693,0.00701904,-0.0210571,0.0338745,0.0482178
12,3,-0.0198364,0.0274658,0.0195312,-0.00762939,0.0323486,0.00915527,-0.00732422,1.41022,0.00518799,0.0222778,-0.0119019,0.0140381,0.0567627
12,4,0.0167847,0.0201416,0.0262451,0.0320435,0.0320435,0.0231934,-0.032959,1.09985,0.0271606,0.022583,-0.00946045,0.0161743,0.032959
13,0,0.00457764,0.0317383,0.0259399,0.0177002,0.0326538,0.0195312,0.0228882,1.15662,0.0299072,0.0247192,-0.0177002,0.0283813,0.0253296
13,1,0.0231934,0.0195312,-0.0143433,0.0363159,0.0262451,-0.0253296,0.0195312,1.26892,-0.00183105,0.00671387,-0.00427246,0.0631714,0.022583
13,2,0.0109863,0.0836182,0.038147,0.0387573,0.0488281,0.0210571,0.0140381,1.39099,0.0088501,0.00701904,-0.0140381,0.0289917,0.0198364
13,3,0.017395,0.0143433,0.0326538,0.0485229,0.0350952,0.0369263,0.00762939,1.28571,0.0302124,0.0183105,-0.0274658,-0.0323486,0.0186157
13,4,0.0360107,0.0314331,0.0253296,0.0106812,0.0149536,0.0146484,0.0115967,1.12366,0.0125122,0.0222778,-0.0524902,0.00762939,0.0320435
