Trajectories
100
,,Subj:LASI,,,Subj:RASI,,,Subj:LPSI,,,Subj:RPSI,,,Subj:LTHI,,,Subj:LKNE,,,Subj:LTIB,,,Subj:LANK,,,Subj:LHEE,,,Subj:LTOE,,,Subj:RTHI,,,Subj:RKNE,,,Subj:RTIB,,,Subj:RANK,,,Subj:RHEE,,,Subj:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0,22.2007,463.464,1147.26,25.9691,191.001,1154.95,-184.891,364.004,1218.3,-175.916,260.307,1211.64,-60.5495,511.252,864.807,-77.2906,476.049,668.38,-155.439,473.497,508.461,-220.218,402.4,263.67,-291.152,356.886,231.953,-80.712,388.715,188.657,67.5274,125.675,880.939,120.612,154.278,698.142,29.6066,142.813,505.933,-63.0548,178.969,313.134,-143.308,220.165,289.921,54.9923,186.325,228.084
11,0,20.0299,463.055,1147.74,24.9307,190.831,1156.77,-186.364,363.222,1219.8,-177.172,259.546,1213.41,-65.5262,510.104,865.597,-84.2868,475.287,669.484,-163.305,472.869,510,-229.147,402.029,265.451,-300.374,356.671,234.662,-90.6229,388.385,188.458,67.8939,125.7,883.824,119.098,154.739,699.948,37.0617,143.047,504.117,-45.3476,179.013,306.751,-124.589,219.803,279.568,76.8099,186.564,227.183
12,0,17.9328,462.593,1148.13,24.0406,190.602,1158.4,-187.72,362.345,1221.16,-178.294,258.71,1215,-70.3747,508.957,866.365,-91.1416,474.523,670.572,-171.073,472.255,511.549,-238.052,401.668,267.272,-309.57,356.457,237.431,-100.585,388.06,188.256,67.8976,125.687,886.341,117.093,155.165,701.39,44.2963,143.316,502.36,-27.5547,179.165,300.816,-105.629,219.498,269.885,98.2883,187.152,226.397
13,0,15.9229,462.085,1148.43,23.3025,190.321,1159.81,-188.954,361.374,1222.36,-179.278,257.796,1216.39,-75.0697,507.825,867.098,-97.8373,473.761,671.63,-178.732,471.66,513.101,-246.938,401.329,269.131,-318.73,356.255,240.248,-110.6,387.739,188.057,67.5169,125.602,888.429,114.688,155.557,702.481,51.2711,143.623,500.675,-9.85509,179.439,295.39,-86.6376,219.28,260.972,119.272,188.123,225.725
14,0,14.0147,461.54,1148.64,22.7206,189.991,1161.01,-190.061,360.31,1223.39,-180.117,256.804,1217.58,-79.5873,506.718,867.783,-104.355,473.004,672.642,-186.273,471.092,514.646,-255.81,401.024,271.029,-327.849,356.076,243.102,-120.665,387.422,187.865,66.7407,125.411,890.037,111.984,155.918,703.242,57.9402,143.973,499.069,7.54675,179.848,290.518,-67.8527,219.177,252.911,139.582,189.493,225.155
15,0,12.2239,460.964,1148.76,22.2988,189.617,1161.99,-191.037,359.154,1224.24,-180.805,255.731,1218.56,-83.9059,505.647,868.406,-110.676,472.253,673.595,-193.681,470.558,516.174,-264.674,400.762,272.962,-336.927,355.937,245.984,-130.781,387.11,187.682,65.5732,125.086,891.126,109.088,156.253,703.692,64.2508,144.37,497.543,24.4248,180.403,286.226,-49.5373,219.221,245.757,159.022,191.258,224.656
16,0,10.5666,460.364,1148.79,22.0405,189.201,1162.74,-191.875,357.912,1224.88,-181.336,254.58,1219.31,-88.0055,504.617,868.951,-116.778,471.511,674.469,-200.943,470.063,517.676,-273.534,400.558,274.928,-345.969,355.856,248.888,-140.949,386.802,187.513,64.0382,124.612,891.674,106.111,156.57,703.857,70.1446,144.817,496.093,40.5377,181.112,282.515,-31.9724,219.438,239.538,177.381,193.389,224.185
17,0,9.05877,459.745,1148.71,21.9485,188.748,1163.26,-192.573,356.588,1225.32,-181.707,253.352,1219.84,-91.8673,503.634,869.399,-122.643,470.779,675.248,-208.042,469.614,519.137,-282.394,400.42,276.922,-354.981,355.851,251.807,-151.169,386.499,187.359,62.1828,123.984,891.681,103.162,156.875,703.76,75.56,145.318,494.707,55.6365,181.98,279.364,-15.4483,219.853,234.246,194.442,195.836,223.685
18,0,7.71576,459.111,1148.52,22.0248,188.26,1163.53,-193.124,355.189,1225.54,-181.915,252.049,1220.12,-95.4731,502.698,869.732,-128.246,470.059,675.913,-214.96,469.214,520.546,-291.254,400.36,278.937,-363.974,355.944,254.739,-161.443,386.201,187.221,60.0797,123.22,891.168,100.345,157.177,703.428,80.4333,145.877,493.368,69.4736,183.003,276.728,-0.254126,220.482,229.842,209.987,198.531,223.09
19,0,6.55179,458.464,1148.23,22.2696,187.738,1163.58,-193.526,353.724,1225.53,-181.958,250.678,1220.17,-98.8047,501.81,869.931,-133.564,469.354,676.446,-221.675,468.866,521.89,-300.11,400.387,280.967,-372.959,356.154,257.684,-171.771,385.91,187.098,57.8275,122.353,890.18,97.7493,157.485,702.884,84.7023,146.495,492.053,81.8135,184.176,274.54,13.3337,221.333,226.257,223.807,201.386,222.337
20,0,5.57921,457.801,1147.81,22.6818,187.182,1163.38,-193.777,352.203,1225.28,-181.839,249.246,1219.97,-101.843,500.966,869.977,-138.57,468.666,676.828,-228.164,468.572,523.156,-308.954,400.507,283.004,-381.944,356.498,260.644,-182.154,385.628,186.987,55.5479,121.436,888.783,95.4501,157.805,702.15,88.3084,147.173,490.736,92.4429,185.487,272.717,25.0644,222.404,223.398,235.713,204.305,221.366
21,0,4.80795,457.122,1147.26,23.2583,186.591,1162.96,-193.875,350.637,1224.79,-181.561,247.76,1219.53,-104.57,500.162,869.854,-143.236,467.998,677.04,-234.399,468.332,524.332,-317.771,400.724,285.041,-390.932,356.991,263.623,-192.591,385.359,186.884,53.3803,120.536,887.06,93.5006,158.142,701.243,91.2001,147.908,489.388,101.182,186.916,271.168,34.7248,223.68,221.152,245.543,207.189,220.134
22,0,4.24496,456.42,1146.58,23.9936,185.963,1162.31,-193.822,349.04,1224.07,-181.13,246.232,1218.86,-106.965,499.392,869.545,-147.528,467.356,677.066,-240.349,468.147,525.407,-326.537,401.041,287.072,-399.921,357.641,266.631,-203.078,385.107,186.783,51.4723,119.726,885.107,91.9305,158.497,700.178,93.336,148.697,487.982,107.893,188.44,269.798,42.1515,225.138,219.399,253.175,209.943,218.617
23,0,3.89371,455.689,1145.77,24.8798,185.295,1161.45,-193.621,347.426,1223.11,-180.555,244.671,1217.97,-109.009,498.653,869.037,-151.409,466.747,676.889,-245.978,468.015,526.37,-335.222,401.453,289.093,-408.895,358.449,269.68,-213.607,384.874,186.678,49.9675,119.077,883.024,90.7443,158.866,698.965,94.687,149.532,486.492,112.49,190.031,268.518,47.2406,226.743,218.016,258.534,212.482,216.819
24,0,3.75376,454.92,1144.82,25.9064,184.584,1160.4,-193.277,345.807,1221.93,-179.847,243.09,1216.87,-110.682,497.937,868.322,-154.838,466.181,676.495,-251.248,467.934,527.214,-343.783,401.955,291.103,-417.829,359.408,272.787,-224.169,384.665,186.56,48.9916,118.648,880.906,89.9217,159.242,697.61,95.2389,150.404,484.897,114.943,191.658,267.246,49.9545,228.451,216.888,261.597,214.738,214.769
25,0,3.82042,454.104,1143.73,27.0599,183.826,1159.17,-192.798,344.199,1220.54,-179.02,241.5,1215.58,-111.966,497.241,867.392,-157.769,465.668,675.871,-256.113,467.903,527.933,-352.17,402.536,293.105,-426.679,360.499,275.977,-234.748,384.478,186.424,48.6368,118.482,878.838,89.4191,159.612,696.117,94.9933,151.299,483.183,115.284,193.287,265.92,50.326,230.211,215.911,262.401,216.667,212.521
26,0,4.08459,453.229,1142.5,28.3244,183.016,1157.79,-192.193,342.615,1218.95,-178.091,239.915,1214.13,-112.845,496.561,866.247,-160.154,465.221,675.006,-260.524,467.919,528.524,-360.324,403.18,295.108,-435.387,361.697,279.28,-245.327,384.311,186.261,48.9478,118.591,876.888,89.1731,159.96,694.49,93.9682,152.203,481.344,113.599,194.883,264.493,48.457,231.971,215.001,261.043,218.247,210.15
27,0,4.53273,452.287,1141.15,29.6808,182.151,1156.28,-191.477,341.069,1217.19,-177.079,238.346,1212.54,-113.304,495.895,864.89,-161.942,464.854,673.895,-264.43,467.981,528.987,-368.175,403.87,297.124,-443.876,362.963,282.732,-255.886,384.159,186.069,49.9118,118.957,875.097,89.1054,160.268,692.732,92.1973,153.097,479.381,110.033,196.412,262.941,44.5136,233.676,214.095,257.676,219.477,207.74
28,0,5.14695,451.268,1139.69,31.1076,181.227,1154.67,-190.665,339.571,1215.29,-176.003,236.803,1210.84,-113.331,495.243,863.327,-163.082,464.583,672.534,-267.776,468.09,529.325,-375.647,404.586,299.174,-452.052,364.253,286.376,-266.402,384.012,185.846,51.4525,119.53,873.479,89.1279,160.515,690.848,89.7282,153.962,477.305,104.776,197.843,261.262,38.7166,235.274,213.155,252.501,220.381,205.382
29,0,5.90535,450.164,1138.12,32.5812,180.242,1152.98,-189.775,338.132,1213.27,-174.886,235.296,1209.06,-112.918,494.605,861.572,-163.526,464.422,670.924,-270.504,468.246,529.547,-382.661,405.306,301.284,-459.808,365.516,290.262,-276.852,383.857,185.595,53.4323,120.232,872.022,89.1485,160.681,688.846,86.6204,154.778,475.135,98.0535,199.147,259.468,31.3286,236.72,212.162,245.761,220.994,203.155
30,0,6.78246,448.972,1136.46,34.0755,179.193,1151.24,-188.826,336.759,1211.16,-173.752,233.833,1207.25,-112.058,493.986,859.642,-163.226,464.384,669.073,-272.559,468.451,529.662,-389.135,406.01,303.487,-467.025,366.699,294.442,-287.212,383.679,185.326,55.6607,120.964,870.69,89.0771,160.747,686.741,82.9408,155.525,472.896,90.1158,200.299,257.591,22.6385,237.974,211.121,237.722,221.366,201.129
31,0,7.74984,447.69,1134.73,35.5635,178.082,1149.49,-187.842,335.458,1209,-172.623,232.422,1205.42,-110.749,493.388,857.558,-162.146,464.48,666.994,-273.889,468.708,529.688,-394.987,406.677,305.822,-473.577,367.751,298.973,-297.455,383.462,185.058,57.9112,121.616,869.428,88.8299,160.697,684.552,78.761,156.181,470.619,81.2218,201.282,255.67,12.9444,239.011,210.048,228.662,221.548,199.351
32,0,8.77686,446.319,1132.97,37.0166,176.91,1147.75,-186.845,334.232,1206.82,-171.525,231.065,1203.63,-108.991,492.817,855.348,-160.254,464.718,664.707,-274.445,469.022,529.644,-400.142,407.292,308.331,-479.34,368.626,303.907,-307.552,383.19,184.819,59.9428,122.081,868.173,88.3337,160.52,682.302,74.1524,156.73,468.336,71.6268,202.083,253.752,2.53757,239.815,208.973,218.852,221.591,197.848
33,0,9.83157,444.866,1131.18,38.4062,175.678,1146.04,-185.861,333.082,1204.65,-170.481,229.767,1201.89,-106.788,492.277,853.04,-157.531,465.098,662.238,-274.186,469.397,529.554,-404.531,407.845,311.06,-484.194,369.287,309.295,-317.467,382.85,184.649,61.5253,122.264,866.864,87.5272,160.21,680.021,69.1829,157.154,466.083,61.5693,202.695,251.885,-8.31244,240.381,207.93,208.548,221.539,196.624
34,0,10.8816,443.34,1129.4,39.704,174.393,1144.4,-184.915,332.007,1202.53,-169.514,228.529,1200.25,-104.15,491.773,850.671,-153.974,465.619,659.623,-273.079,469.837,529.445,-408.097,408.328,314.056,-488.036,369.71,315.176,-327.154,382.436,184.6,62.4637,122.096,865.452,86.3625,159.764,677.739,63.913,157.44,463.894,51.2614,203.12,250.112,-19.3695,240.715,206.955,197.972,221.428,195.663
35,0,11.8949,441.755,1127.65,40.8824,173.059,1142.84,-184.032,331.002,1200.48,-168.647,227.35,1198.72,-101.089,491.307,848.279,-149.589,466.269,656.903,-271.105,470.347,529.346,-410.796,408.741,317.36,-490.78,369.883,321.575,-336.552,381.948,184.737,62.6189,121.536,863.905,84.8039,159.184,675.491,58.3939,157.578,461.8,40.8806,203.362,248.473,-30.4392,240.836,206.08,187.311,221.283,194.935
36,0,12.8411,440.127,1125.97,41.9155,171.684,1141.38,-183.235,330.063,1198.55,-167.9,226.23,1197.33,-97.6245,490.881,845.905,-144.4,467.033,654.127,-268.253,470.926,529.289,-412.596,409.086,321.009,-492.368,369.81,328.498,-345.579,381.394,185.134,61.9209,120.582,862.222,82.8265,158.477,673.309,52.6651,157.564,459.828,30.5662,203.435,246.995,-41.3731,240.766,205.33,176.706,221.117,194.4
37,0,13.6918,438.477,1124.38,42.7799,170.276,1140.04,-182.549,329.183,1196.74,-167.291,225.165,1196.11,-93.7806,490.493,843.593,-138.446,467.887,651.349,-264.527,471.574,529.307,-413.483,409.372,325.033,-492.771,369.505,335.931,-354.13,380.797,185.871,60.3731,119.262,860.428,80.4135,157.653,671.224,46.7545,157.396,458.001,20.4176,203.351,245.697,-52.0688,240.534,204.719,166.26,220.938,194.013
38,0,14.4217,436.826,1122.9,43.4548,168.844,1138.83,-181.993,328.353,1195.1,-166.836,224.152,1195.06,-89.5892,490.14,841.388,-131.777,468.805,648.629,-259.945,472.287,529.431,-413.455,409.607,329.445,-491.995,368.995,343.83,-362.076,380.187,187.029,58.0461,117.635,858.575,77.5541,156.721,669.262,40.6784,157.077,456.334,10.4965,203.132,244.588,-62.4676,240.173,204.256,156.03,220.742,193.73
39,0,15.0087,435.195,1121.56,43.9228,167.397,1137.77,-181.586,327.566,1193.63,-166.549,223.189,1194.2,-85.0893,489.815,839.336,-124.456,469.754,646.031,-254.537,473.054,529.691,-412.524,409.8,334.244,-490.075,368.313,352.128,-369.259,379.606,188.681,55.0627,115.777,856.734,74.2415,155.696,667.444,34.4429,156.617,454.838,0.830595,202.796,243.666,-72.5484,239.715,203.938,146.044,220.524,193.512
40,0,15.435,433.608,1120.38,44.1704,165.945,1136.84,-181.343,326.814,1192.36,-166.44,222.272,1193.54,-80.3274,489.512,837.481,-116.554,470.701,643.616,-248.342,473.861,530.111,-410.712,409.961,339.412,-487.078,367.496,360.728,-375.5,379.106,190.885,51.5759,113.779,854.986,70.471,154.59,665.785,28.046,156.028,453.517,-8.5807,202.366,242.922,-82.3206,239.188,203.753,136.299,220.276,193.324
41,0,15.6866,432.084,1119.39,44.188,164.498,1136.06,-181.277,326.088,1191.29,-166.516,221.397,1193.06,-75.3568,489.223,835.865,-108.15,471.61,641.45,-241.414,474.689,530.714,-408.05,410.096,344.911,-483.093,366.58,369.508,-380.601,378.74,193.674,47.7442,111.731,853.409,66.24,153.419,664.292,21.4797,155.328,452.372,-17.7596,201.864,242.34,-91.8162,238.621,203.687,126.771,219.991,193.141
42,0,15.7537,430.643,1118.59,43.9702,163.065,1135.42,-181.395,325.381,1190.43,-166.78,220.56,1192.77,-70.2373,488.938,834.522,-99.3222,472.448,639.59,-233.812,475.516,531.514,-404.574,410.209,350.679,-478.231,365.602,378.324,-384.361,378.563,197.054,43.7078,109.714,852.067,61.5482,152.196,662.968,14.7328,154.537,451.395,-26.7434,201.309,241.902,-101.081,238.035,203.718,117.427,219.666,192.947
43,0,15.6307,429.299,1118.01,43.5156,161.655,1134.92,-181.702,324.688,1189.8,-167.233,219.76,1192.66,-65.033,488.651,833.486,-90.153,473.184,638.093,-225.603,476.313,532.521,-400.324,410.302,356.639,-472.612,364.591,387.013,-386.58,378.624,200.994,39.5698,107.796,851.003,56.3981,150.94,661.809,7.79306,153.678,450.581,-35.5776,200.723,241.586,-110.17,237.45,203.827,108.223,219.299,192.732
44,0,15.3158,428.062,1117.64,42.8271,160.277,1134.54,-182.199,324.003,1189.39,-167.871,218.994,1192.72,-59.8102,488.357,832.78,-80.7208,473.793,637.005,-216.861,477.052,533.736,-395.339,410.374,362.691,-466.358,363.575,395.403,-387.077,378.959,205.424,35.385,106.029,850.231,50.7971,149.669,660.807,0.649506,152.777,449.917,-44.3109,200.123,241.371,-119.136,236.878,203.994,99.1161,218.894,192.492
45,0,14.8107,426.94,1117.51,41.9111,158.938,1134.29,-182.883,323.323,1189.19,-168.69,218.26,1192.94,-54.635,488.052,832.419,-71.1002,474.255,636.365,-207.66,477.702,535.155,-389.659,410.423,368.723,-459.587,362.578,403.315,-385.701,379.586,210.242,31.1584,104.444,849.736,44.7584,148.401,659.951,-6.70585,151.859,449.392,-52.9902,199.526,241.238,-128.03,236.33,204.201,90.0663,218.458,192.231
46,0,14.1204,425.934,1117.61,40.7774,157.644,1134.13,-183.748,322.647,1189.21,-169.68,217.556,1193.31,-49.5701,487.738,832.412,-61.3607,474.559,636.204,-198.078,478.236,536.766,-383.322,410.446,374.605,-452.407,361.619,410.571,-382.341,380.502,215.314,26.8516,103.054,849.478,38.3019,147.158,659.227,-14.2768,150.95,448.994,-61.6574,198.948,241.172,-136.896,235.814,204.436,81.0383,218.001,191.952
47,0,13.2524,425.041,1117.94,39.4387,156.403,1134.07,-184.784,321.975,1189.44,-170.829,216.881,1193.8,-44.6719,487.418,832.758,-51.5661,474.697,636.538,-188.194,478.629,538.553,-376.361,410.443,380.205,-444.905,360.72,417.004,-376.936,381.679,220.486,22.3974,101.859,849.397,31.4554,145.961,658.622,-22.0622,150.075,448.712,-70.3476,198.401,241.16,-145.769,235.336,204.691,72.0033,217.534,191.665
48,0,12.217,424.253,1118.5,37.9101,155.219,1134.09,-185.98,321.308,1189.86,-172.125,216.235,1194.41,-39.9875,487.097,833.451,-41.7748,474.674,637.376,-178.086,478.86,540.492,-368.808,410.412,385.382,-437.149,359.898,422.458,-369.479,383.067,225.592,17.7179,100.849,849.426,24.2539,144.833,658.123,-30.0556,149.256,448.535,-79.0876,197.898,241.194,-154.675,234.902,204.963,62.9396,217.072,191.375
49,0,11.0261,423.56,1119.28,36.2084,154.097,1134.17,-187.322,320.649,1190.48,-173.553,215.618,1195.12,-35.5527,486.785,834.478,-32.0411,474.497,638.715,-167.831,478.917,542.555,-360.69,410.356,390,-429.182,359.172,426.796,-360.015,384.595,230.465,12.7432,100.009,849.496,16.7393,143.795,657.718,-38.2456,148.513,448.455,-87.8963,197.45,241.271,-163.633,234.516,205.255,53.8313,216.624,191.092
50,0,9.69341,422.949,1120.27,34.3518,153.042,1134.3,-188.793,320.003,1191.27,-175.096,215.03,1195.92,-31.3904,486.49,835.819,-22.4157,474.18,640.541,-157.502,478.795,544.712,-352.034,410.279,393.928,-421.023,358.559,429.905,-348.64,386.18,234.951,7.42785,99.3186,849.552,8.95874,142.865,657.399,-46.6161,147.86,448.463,-96.7848,197.066,241.389,-172.651,234.186,205.575,44.6681,216.204,190.822
51,0,8.23404,422.404,1121.47,32.3588,152.057,1134.47,-190.377,319.374,1192.23,-176.737,214.472,1196.79,-27.5103,486.222,837.456,-12.9483,473.742,642.831,-147.172,478.5,546.926,-342.86,410.187,397.047,-412.67,358.072,431.692,-335.492,387.739,238.914,1.76164,98.7632,849.551,0.963147,142.059,657.157,-55.1469,147.31,448.556,-105.758,196.753,241.552,-181.736,233.916,205.934,35.4441,215.82,190.567
52,0,6.66416,421.909,1122.86,30.2484,151.144,1134.66,-192.055,318.769,1193.34,-178.46,213.945,1197.73,-23.909,485.991,839.366,-3.68829,473.204,645.552,-136.907,478.041,549.16,-333.187,410.087,399.254,-404.095,357.719,432.089,-320.738,389.192,242.248,-4.2263,98.3292,849.47,-7.19492,141.388,656.989,-63.8145,146.869,448.729,-114.814,196.516,241.765,-190.885,233.711,206.348,26.1563,215.478,190.33
53,0,5.00087,421.45,1124.41,28.0393,150.306,1134.88,-193.811,318.194,1194.59,-180.248,213.45,1198.73,-20.5719,485.805,841.525,5.31308,472.589,648.664,-126.773,477.441,551.371,-323.03,409.985,400.464,-395.253,357.501,431.054,-304.566,390.478,244.878,-10.4702,98.0074,849.309,-15.4632,140.859,656.894,-72.5933,146.537,448.982,-123.949,196.357,242.037,-200.097,233.575,206.834,16.804,215.183,190.11
54,0,3.262,421.014,1126.12,25.7495,149.546,1135.11,-195.625,317.657,1195.96,-182.085,212.991,1199.79,-17.4754,485.671,843.911,14.002,471.92,652.12,-116.827,476.724,553.518,-312.398,409.89,400.614,-386.083,357.409,428.566,-287.174,391.562,246.761,-16.8764,97.7923,849.082,-23.7913,140.473,656.871,-81.4558,146.314,449.315,-133.153,196.276,242.376,-209.365,233.509,207.411,7.388,214.933,189.904
55,0,1.46602,420.59,1127.96,23.3963,148.863,1135.34,-197.481,317.164,1197.44,-183.955,212.57,1200.89,-14.5902,485.593,846.505,22.3215,471.219,655.865,-107.121,475.919,555.552,-301.295,409.806,399.667,-376.51,357.425,424.628,-268.752,392.437,247.888,-23.3357,97.6815,848.817,-32.1326,140.223,656.923,-90.374,146.191,449.729,-142.418,196.267,242.793,-218.683,233.511,208.098,-2.09008,214.728,189.708
56,0,-0.368209,420.169,1129.91,20.9959,148.258,1135.57,-199.36,316.723,1199.01,-185.843,212.191,1202.04,-11.8843,485.573,849.287,30.2111,470.504,659.841,-97.7017,475.059,557.428,-289.718,409.739,397.609,-366.45,357.523,419.263,-249.477,393.13,248.279,-29.7374,97.6739,848.549,-40.4446,140.101,657.052,-99.3196,146.158,450.225,-151.73,196.323,243.3,-228.044,233.576,208.915,-11.6281,214.561,189.515
57,0,-2.22148,419.748,1131.95,18.5636,147.732,1135.8,-201.247,316.341,1200.67,-187.738,211.859,1203.22,-9.32725,485.611,852.236,37.6077,469.793,663.983,-88.6059,474.172,559.096,-277.656,409.691,394.451,-355.812,357.668,412.515,-229.503,393.693,247.982,-35.9825,97.7685,848.315,-48.6903,140.093,657.261,-108.265,146.203,450.808,-161.077,196.433,243.905,-237.44,233.694,209.878,-21.2235,214.425,189.319
58,0,-4.07443,419.326,1134.06,16.114,147.283,1136.03,-203.127,316.024,1202.39,-189.627,211.577,1204.44,-6.89284,485.704,855.333,44.4466,469.098,668.226,-79.8637,473.288,560.51,-265.088,409.664,390.23,-344.503,357.827,404.451,-208.957,394.201,247.067,-41.9936,97.9633,848.148,-56.8375,140.18,657.555,-117.183,146.309,451.478,-170.447,196.583,244.619,-246.862,233.853,211.003,-30.8741,214.311,189.116
59,0,-5.90774,418.905,1136.21,13.6606,146.91,1136.25,-204.983,315.778,1204.15,-191.5,211.353,1205.69,-4.5625,485.848,858.558,50.6633,468.427,672.498,-71.4964,472.431,561.622,-251.988,409.659,385.008,-332.432,357.965,395.157,-187.933,394.741,245.62,-47.7212,98.2543,848.077,-64.859,140.343,657.933,-126.049,146.462,452.237,-179.827,196.756,245.451,-256.303,234.034,212.3,-40.5774,214.209,188.901
60,0,-7.70222,418.492,1138.38,11.2166,146.61,1136.48,-206.802,315.609,1205.94,-193.345,211.193,1206.96,-2.32745,486.039,861.884,56.1956,467.787,676.729,-63.5167,471.618,562.394,-238.323,409.678,378.87,-319.511,358.057,384.741,-166.499,395.394,243.741,-53.1448,98.635,848.119,-72.732,140.562,658.399,-134.839,146.645,453.087,-189.205,196.936,246.407,-265.754,234.22,213.779,-50.3317,214.109,188.671
